Cluster,Parent,Group,NumPhrases,Key-phrases,NumDocs,DocIds,score,dimension,min_samples,min_cluster_size
0,root_-1_-1_-1,-1,4,"['validation framework', 'Semantic framework', 'semantic database', 'ontological framework']",4,"[13, 117, 467, 527]",0.8094,15,10,11
0,root_-1_-1_-1,0,11,"['sustainable urban transportation', 'sustainable urban system', 'sustainable urban planning', 'traditional clustering algorithm', 'sustainable city', 'clustering process', 'clustering algorithm', 'available clustering protocol', 'sustainability scope', 'cluster analysis', 'cluster']",11,"[69, 139, 200, 209, 211, 235, 346, 438, 459, 491, 543]",0.8094,15,10,11
0,root_-1_-1_-1,1,19,"['WiFi positioning', 'spatiotemporal pattern mining', 'spatiotemporal granularity', 'spatiotemporal dynamism', 'spatiotemporal data', 'smartphone global positioning', 'mobile phone positioning', 'massive spatiotemporal data', 'Hyperledger Fabric blockchain', 'blockchain', 'smartphones locational request', 'pollution detection', 'mobile phone trajectory', 'Location tracking', 'location trace', 'cryptography', 'Blockchain intervenes', 'air quality monitoring', 'air quality evaluator']",16,"[4, 124, 139, 291, 300, 309, 319, 358, 373, 394, 410, 412, 433, 503, 522, 527]",0.8094,15,10,11
0,root_-1_0_0,-1,11,"['transportation route planning', 'bus route planning', 'vehicular traffic modelling', 'traffic simulation', 'state transportation planning', 'route recommendation', 'motion planning', 'effective digital planning', 'dynamic route', 'road network', 'path']",11,"[38, 83, 110, 125, 127, 138, 233, 363, 370, 545, 587]",0.6233000000000001,25,5,10
0,root_-1_0_0,0,10,"['urban traffic management', 'traffic management', 'road traffic management', 'traffic system', 'massive traffic sensor', 'interactive traffic control', 'intelligent traffic scheduling', 'Automated urban travel', 'navigate intersection', 'intersection agent']",9,"[145, 155, 300, 319, 356, 384, 451, 461, 522]",0.6233000000000001,25,5,10
0,root_-1_0_0,1,28,"['urban traffic gravity', 'urban traffic flow', 'traffic light status', 'traffic light', 'lighter traffic', 'Urban traffic', 'urban driving', 'truck traffic', 'traffic violation', 'traffic path', 'traffic congestion', 'traffic', 'light control system', 'light assignment scenario', 'depict traffic', 'Crosstown traffic', 'vehicle selection problem', 'street sign', 'roundabout', 'highway', 'graffiti', 'driver car', 'deep learning car', 'brain', 'Autonomous Vehicle', 'autonomous driving', 'automatic object', 'automated vehicle']",28,"[38, 55, 146, 209, 257, 261, 304, 307, 309, 346, 356, 363, 370, 382, 384, 394, 407, 410, 422, 432, 439, 450, 459, 461, 519, 526, 530, 587]",0.6233000000000001,25,5,10
0,root_0_-1_-1,-1,25,"['urban functional zoning', 'urban functional region', 'geospatial analysis', 'geographic analysis', 'geodata analysis', 'functional region', 'workshop', 'Street vending', 'starbucks post', 'spatial heterogeneity', 'socioeconomic status', 'socioeconomic feature', 'social science study', 'restaurant', 'poverty research', 'online gis', 'international development', 'industry', 'geovisual analytics', 'geography', 'food business', 'contextual influence', 'contextual attribute', 'capture spatial correlation', 'analyze place']",23,"[3, 30, 104, 202, 281, 291, 311, 326, 355, 362, 364, 375, 388, 412, 415, 417, 428, 467, 486, 491, 544, 545, 560]",0.9483,40,15,15
0,root_0_-1_-1,0,33,"['urban space', 'urban planning data', 'urban green space', 'urban data science', 'urban data analysis', 'urban data', 'understanding urban space', 'discrete urban space', 'urbanization', 'urban study', 'urban network analysis', 'urban morphology', 'urban mobility structure', 'urban mobility scenario', 'urban informal economy', 'urban human activity', 'urban decision', 'timely socioeconomic data', 'human urban behavior', 'government use data', 'census data', 'building permit data', 'Urban placeness', 'Urban human mobility', 'residential travel census', 'modular decision', 'land use detection', 'land use classification', 'geodemographic classification', 'complex network analysis', 'city activity', 'city', 'centrality']",40,"[3, 32, 38, 55, 69, 84, 97, 110, 124, 127, 200, 202, 210, 258, 272, 311, 324, 326, 337, 353, 355, 356, 359, 362, 375, 410, 412, 417, 430, 467, 468, 504, 510, 536, 542, 544, 550, 562, 571, 584]",0.9483,40,15,15
0,root_0_-1_-1,1,15,"['spatial information', 'spatial context', 'geographic contextual information', 'urban context feature', 'spatial status', 'spatial familiarity', 'neighborhood contexts', 'location context', 'work place detection', 'similar region', 'location semantic predicting', 'government knowledge graph', 'geographic knowledge graphs', 'distinguish geographical proximity', 'big geodata']",15,"[4, 210, 249, 264, 273, 336, 345, 375, 433, 486, 499, 542, 545, 546, 574]",0.9483,40,15,15
0,root_0_-1_0,-1,5,"['heterogeneous urban datasets', 'heterogeneous urban data', 'model urban data', 'different urban data', 'Inferring urban performance']",5,"[298, 337, 364, 428, 527]",0.9665,20,10,14
0,root_0_-1_0,0,14,"['Yelp hierarchical dataset', 'urban data set', 'urban data exploration', 'OpenStreetMap dataset', 'open urban data', 'massive urban data', 'intelligent urban data', 'geolocated dataset', 'crucial urban data', 'urban activity inference', 'restaurant data', 'large data set', 'Enhanced urban clustering', 'data rich landscape']",12,"[30, 133, 210, 346, 353, 382, 493, 502, 503, 504, 543, 573]",0.9665,20,10,14
0,root_0_-1_0,1,15,"['urban area smart', 'Smart urban future', 'future smart city', 'urban safety control', 'urban heat monitoring', 'urban ground sensing', 'smart city environment', 'advanced urban application', 'Urban computing', 'retail store placement', 'optimal store placement', 'lockdown policy', 'edge computing', 'commercial district discovery', 'business zone recommender']",15,"[22, 97, 145, 156, 243, 272, 300, 358, 364, 410, 432, 468, 511, 544, 584]",0.9665,20,10,14
