Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
0,47,"['crime distribution map', 'GAN neural network', 'city floor', 'machine learning', 'urban characteristic parameter']",90,"['crime distribution map', 'crime hotspot distribution', 'crime concentration area', 'GAN neural network', 'crime rate', 'crime hotspot', 'crime concentration', 'corresponding crime distribution', 'crime distribution', 'city floor plan', 'city layout', 'urban neighborhood', 'city plan', 'crime information', 'urban characteristic parameter', 'corresponding crime', 'simulated city planner', 'simulated city', 'machine learning', 'city floor', 'prediction model', 'city planner', 'crime', 'neural network', 'hotspot distribution map', 'city', 'distribution map', 'map', 'training set', 'neighborhood', 'untrained Philadelphia data', 'city planner tune', 'floor plan', 'Philadelphia data', 'hotspot map', 'security planning', 'Prediction', 'data', 'concentration area', 'different neighborhood', 'area', 'floor', 'planner', 'hotspot distribution', 'planning', 'corresponding map', 'network', 'corresponding image', 'learning', 'association', 'security', 'distribution', 'model', 'design', 'information', 'resident', 'layout', 'image', 'sample', 'designer', 'plan', 'research sample', 'hotspot', 'concentration', 'rate', 'test set', 'research', 'characteristic parameter', 'study', 'training', 'methodology', 'idea', 'planner tune', 'basis', 'machine', 'method', 'number', 'impact', 'previous study', 'paper', 'parameter', 'order', 'feedback', 'set', 'test', 'tune', 'factor', 'life', 'addition', 'single factor']"
0,67,"['Spatial crime simulation', 'machine learning', 'offender agent', 'crime prediction', 'urban environment']",103,"['Spatial crime simulation', 'crime prediction', 'crime simulation', 'crime simulation contribute', 'crime pattern', 'Spatial crime', 'effective crime reduction', 'effective crime', 'crime reduction', 'simulated urban environment', 'crime reduction strategy', 'spatial data', 'urban environment', 'virtual urban environment', 'crime', 'drive crime', 'offender agent navigate', 'individual offender agent', 'machine learning', 'offender agent', 'predictive tool', 'criminal activity', 'geographical environment', 'data layer', 'spatial layer', 'data', 'prediction', 'simulation contribute', 'simulation', 'individual agent level', 'individual offender', 'open data', 'street', 'individual agent', 'agent level', 'agent', 'top street', 'interaction layer', 'agent navigate', 'temporal feature relevant', 'top street segment', 'data source', 'offender', 'temporal feature', 'open data source', 'predictive performance', 'street segment', 'available data', 'feature relevant', 'available data source', 'various open data', 'drive', 'environment', 'perception', 'model', 'layer', 'navigate', 'learning', 'activity', 'feature', 'pattern', 'interaction', 'numerous important driver', 'strategy', 'article', 'novelty', 'reduction strategy', 'platform', 'number', 'machine', 'level', 'driver', 'mechanism', 'segment', 'understanding', 'resolution', 'test platform', 'recent year', 'source', 'show', 'inclusion', 'purpose', 'important driver', 'high resolution', 'integration', 'reduction', 'identifies', 'tool', 'relevant', 'performance', 'year', 'contribute', 'process', 'result', 'result show', 'work', 'potential', 'importance', 'test', 'collect relevant', 'collect', 'addition', 'scarce']"
0,75,"['format public consultation', 'word tree', 'urban infrastructure category', 'shared idea', 'human natural language']",85,"['format public consultation', 'human natural language', 'public consultation exercise', 'urban planning', 'natural language', 'public consultation', 'word tree', 'NLP toolkits', 'text data', 'urban infrastructure category', 'urban infrastructure', 'public participation', 'upscale public participation', 'shared idea', 'consultation exercise', 'text', 'infrastructure category', 'public texts', 'hierarchy chart', 'tree view', 'data analysis', 'infrastructure', 'structure', 'planning', 'texts', 'Public data', 'grammatical structure', 'consultation', 'sentence', 'stakeholder', 'design value', 'data', 'citizen', 'language', 'analysis', 'dataset', 'chart', 'verb', 'public option', 'view', 'idea', 'design', 'manual analysis', 'participation', 'word', 'wider community', 'phrase', 'tree', 'noun', 'earthquake', 'novel approach', 'use', 'adjective phrase', 'community', 'clause', 'large volume', 'toolkits', 'category', 'technology', 'express public option', 'scale', 'paper', 'affected party', 'machine', 'approach', 'cascade', 'volume', 'opportunity', 'associated quality', 'large quantity', 'wider', 'value', 'object', 'party', 'challenge', 'result', 'quality', 'exercise', 'ground', 'term', 'quantity', 'option', 'express', 'range', 'wide range']"
0,76,"['smart city', 'healthcare application', 'wireless sensor', 'Machine', 'data']",82,"['smart city', 'sensor network', 'wireless sensor', 'wireless sensor network', 'healthcare application', 'sensor', 'city efficient', 'healthcare sector', 'city', 'urban area', 'urban planning', 'healthcare', 'future research work', 'data', 'urban life', 'wireless', 'Machine', 'urban society', 'future research', 'digital technology', 'sense', 'technology', 'network', 'infrastructure', 'inefficiency', 'implementation', 'successful implementation', 'social innovation', 'pollution', 'planning', 'efficient', 'area', 'innovation', 'research work', 'study', 'work', 'population growth', 'application', 'time', 'purpose', 'business', 'research', 'financial crisis', 'baseline study', 'population', 'new millennium', 'change', 'greener', 'idea', 'society', 'demographic change', 'concept', 'administration', 'start', 'utilization', 'millennium', 'sector', 'politics', 'potential', 'growth', 'scarcity', 'resource', 'approach', 'political challenge', 'detail', 'review', 'crisis', 'role', 'amount', 'reaction', 'large amount', 'conjunction', 'collective term', 'challenge', 'key focus', 'actor', 'life', 'paper', 'baseline', 'focus', 'various actor', 'term']"
0,98,"['parkour spot exploration', 'deep neural network', 'exercise video game', 'training spot detector', 'skateboarding']",68,"['parkour spot exploration', 'parkour spot', 'parkour', 'parkour hobbyist', 'playful physical activity', 'interesting parkour spot', 'interesting parkour', 'exercise video game', 'parkour training spot', 'parkour training', 'spot exploration', 'skateboarding', 'physical activity opportunity', 'training spot detector', 'deep neural network', 'physical activity', 'activity', 'training spot', 'spot detector', 'street level photographs', 'urban environment', 'video game', 'urban design', 'activity opportunity', 'exercise video', 'spot', 'training', 'exercise', 'street', 'gameplay', 'neural network', 'game', 'exploration', 'detector', 'efficient annotation', 'field', 'hobbyist', 'video', 'annotation', 'level photographs', 'network', 'annotation work', 'street level', 'photographs', 'data', 'visualization', 'efficient annotation scheme', 'development', 'challenge', 'environment', 'work', 'level', 'design', 'visualization experiment', 'annotation scheme', 'opportunity', 'experiment', 'transfer', 'technology', 'contexts', 'practitioner', 'researcher', 'day', 'scheme', 'interview', 'study', 'interview study', 'technology development']"
0,103,"['real estate market', 'saliency map', 'spatial dynamic model', 'contextual information', 'urban planner']",84,"['real estate market', 'market spatial dynamic', 'rental housing market', 'housing market', 'spatial dynamic model', 'estate market', 'rental market', 'housing rent', 'saliency map', 'urban planner', 'rental property', 'rental housing', 'housing', 'map', 'contextual information', 'rent', 'spatial dynamic', 'saliency map technique', 'dynamic model', 'saliency', 'prediction', 'spatial pattern', 'machine learning', 'spatial variation', 'textual information', 'textual data', 'renter', 'learning', 'property', 'rental price', 'market', 'real estate', 'map technique', 'pricing reference', 'modeling', 'predicted result', 'homeowner', 'data', 'practical pricing', 'practical pricing reference', 'interpolation', 'hedonic modeling', 'estate', 'area', 'metropolitan area', 'generated model', 'many model', 'planner', 'dynamic', 'Memory', 'information', 'network', 'study', 'model', 'pricing', 'decision process', 'pattern', 'black box', 'reference', 'Atlanta metropolitan area', 'driving', 'price', 'driving factor', 'factor', 'part', 'previous work', 'critical role', 'different part', 'previous model', 'decision', 'work', 'variation', 'box', 'approach', 'technique', 'stakeholder', 'role', 'machine', 'mechanism', 'process', 'various approach', 'result', 'performance', 'addition']"
0,143,"['micromobility vehicle', 'classification accuracy', 'power consumption', 'sensor', 'electric bicycle']",80,"['micromobility vehicle', 'sensor', 'electric bicycle', 'vehicle', 'classification', 'bike', 'car', 'bicycle', 'battery', 'micromobility', 'object representation', 'micromobility solution', 'classification accuracy', 'scooter', 'cargo bike', 'power consumption', 'moderate processing power', 'processing power', 'public transport', 'system architecture', 'transport', 'processor', 'overall power consumption', 'road', 'learning', 'hardware', 'traffic', 'accuracy', 'mobile', 'short time', 'environmental awareness', 'system', 'power', 'additional hardware', 'cargo', 'person', 'adequate accuracy', 'operating time', 'time', 'lead battery', 'city', 'planning', 'architecture', 'concept', 'compact', 'knowledge', 'processing', 'fitness', 'representation', 'total operating time', 'personal fitness', 'moderate processing', 'many people', 'purpose', 'people', 'awareness', 'Evaluation', 'urban planning', 'operating', 'overall power', 'environment', 'knowledge base', 'single person', 'change', 'new environment', 'trend', 'week', 'fixed time', 'work', 'focus', 'community', 'Current trend', 'solution', 'update', 'ground', 'total operating', 'consumption', 'base', 'health', 'external update']"
0,151,"['smart city logistics', 'data', 'Sustainable urban governance', 'thing system', 'urban technology']",41,"['smart city logistics', 'smart city', 'sustainable urban technology', 'Sustainable urban governance', 'city logistics', 'urban governance network', 'urban technology', 'urban governance', 'data', 'Things system', 'city', 'governance network', 'analytics', 'logistics', 'thing system', 'infrastructure', 'governance', 'network', 'technology', 'internet', 'survey', 'machine', 'share massive volume', 'research', 'research result', 'analysis', 'thing', 'statistic', 'Descriptive statistic', 'massive volume', 'recent research result', 'system', 'share', 'use', 'volume', 'estimate', 'application', 'argument', 'recent research', 'result', 'appropriate']"
0,152,"['digital urban governance', 'Deep learning', 'smart sustainable city', 'big data application', 'sensor network']",54,"['digital urban governance', 'smart sustainable city', 'sustainable urban governance', 'smart city', 'sustainable city governance', 'sustainable urban technology', 'sustainable city', 'urban governance', 'smart city harness', 'urban governance network', 'city governance', 'urban technology', 'sustainable city leverage', 'big data', 'big data application', 'city', 'sensor network', 'Deep learning', 'Things sensor', 'data', 'survey data', 'governance network', 'data application', 'thing sensor', 'city leverage', 'sensor', 'planning technology', 'governance', 'city harness', 'infrastructure', 'analytics', 'survey', 'empirical research', 'network', 'learning', 'planning', 'technology', 'research', 'thing', 'machine', 'management', 'statistic', 'analysis', 'development', 'service', 'advancement', 'Descriptive statistic', 'harness', 'estimate', 'body', 'substantial body', 'appropriate', 'application', 'leverage']"
0,174,"['urban prediction', 'autoencoders', 'discriminatory bias', 'heterogeneous datasets', 'exogenous feature']",75,"['urban prediction', 'urban prediction problem', 'autoencoders', 'biased data', 'heterogeneous datasets', 'input datasets', 'adversarial learning', 'datasets', 'unsupervised model', 'bias', 'traffic', 'prediction', 'discriminatory bias', 'certain datasets', 'data', 'open data', 'exogenous feature', 'race', 'integrative model', 'prediction problem', 'adaptive weighting', 'Neural method', 'integrated representation', 'transportation resource demand', 'sensitive attribute', 'model', 'weather', 'crowd mobility', 'transportation resource', 'representation', 'transportation', 'accident risk', 'correlation', 'weighting', 'public safety', 'uncurated source', 'attribute', 'learning', 'input', 'income', 'housing', 'feature', 'Equitensors', 'sensitive information', 'real application', 'open data repository', 'data repository', 'information', 'signal', 'Model performance', 'core integrative model', 'task', 'problem', 'effect', 'safety', 'domain', 'demand', 'risk', 'mobility', 'housing price', 'show', 'variety', 'resource', 'application', 'resource demand', 'oracle', 'source', 'real application show', 'Experiment', 'method', 'repository', 'core', 'performance', 'application show', 'price']"
