Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
-1,1,"['crime analysis', 'residential stability', 'urban American city', 'ethnic heterogeneity', 'regression']",93,"['crime analysis', 'high crime level', 'nearby crime', 'crime level', 'violent crime', 'high crime', 'crime', 'property crime', 'residential stability matter', 'urban policy', 'urban American city', 'ethnic heterogeneity', 'residential stability', 'urban planning', 'regression', 'concentrated immigration', 'Urban planner', 'regression model', 'census', 'census tract', 'traditional regression', 'city', 'American city', 'social disorganization indicator', 'immigration', 'predictor', 'significant predictor', 'housing', 'social disorganization', 'occupancy', 'violence', 'traditional regression model', 'statistical method', 'housing unit', 'proportion population', 'heterogeneity', 'population', 'analysis', 'important variable', 'contextual model', 'spatial lag term', 'violent', 'disorganization indicator', 'spatial lag', 'property', 'traditional statistical method', 'concentrated disadvantage', 'algorithms', 'owner occupancy', 'variable', 'house', 'occupation', 'disorganization', 'total population', 'degree', 'education', 'indicator', 'employment', 'nuance', 'context', 'planning', 'college degree', 'college education', 'sense', 'college', 'model', 'characteristic', 'proportion', 'policy', 'local context', 'professional occupation', 'planner', 'responsive policy', 'machine', 'disadvantage', 'stability', 'study', 'several structural characteristic', 'structural characteristic', 'unit', 'matter', 'lag term', 'design', 'workforce', 'method', 'finding', 'stability matter', 'owner', 'lag', 'level', 'addition', 'tract', 'term']"
-1,12,"['turbulent flow structure', 'simplified urban setup', 'wind gust', 'aerial infrastructure', 'building']",73,"['turbulent flow structure', 'turbulent flow', 'aerial infrastructure', 'wind gust', 'wind', 'turbulent flow condition', 'urban environment', 'atmospheric boundary layer', 'turbulent', 'dense urban space', 'coherent turbulent flow', 'urban space', 'coherent turbulent', 'simplified urban setup', 'gust', 'boundary layer flow', 'atmospheric boundary', 'building', 'urban setup', 'layer flow', 'flow field', 'UAS operation', 'neutral atmospheric boundary', 'boundary layer', 'isolated building', 'building geometry', 'flow structure', 'navigation system', 'navigation', 'flow', 'flow condition prevalent', 'Simulation', 'area', 'flow condition', 'safety', 'close proximity', 'proximity', 'layer', 'field', 'infrastructure', 'towards', 'potential impact', 'structure', 'effect', 'space', 'geometry', 'environment', 'boundary', 'machine', 'various structure', 'impact', 'significant challenge', 'first step towards', 'step towards', 'methodology', 'first step', 'challenge', 'operation', 'work', 'system', 'concern', 'reality', 'setup', 'step', 'desire', 'main concern', 'Investigation', 'widespread adoption', 'adoption', 'prevalent', 'demand', 'condition', 'condition prevalent']"
-1,21,"['urban planning', 'random forest', 'German residential area', 'different spatial level', 'land readjustment']",99,"['urban planning', 'urban structure', 'describe urban form', 'urban morphological difference', 'German residential area', 'spatial analysis', 'urban form', 'land readjustment', 'land policy', 'geoinformation', 'residential area', 'land readjustment policy', 'random forest', 'land policy perspective', 'OpenStreetMap data', 'geoinformation technology', 'land', 'building coverage ratio', 'machine learning', 'different spatial level', 'forest', 'building coverage', 'building', 'classification', 'spatial level', 'variable importance measure', 'data heterogeneity', 'area', 'importance measure', 'French policy favour', 'house', 'region', 'French policy', 'heterogeneity', 'policy favour', 'planning', 'morphological difference', 'data', 'structure', 'variable importance', 'growth', 'learning', 'policy perspective', 'applied algorithm', 'analysis', 'measure', 'causal relation', 'accuracy', 'form', 'development', 'country', 'perspective', 'algorithm', 'significant difference', 'random', 'coverage ratio', 'nationality', 'formulate hypothesis', 'policy', 'ratio', 'favour', 'application', 'remain', 'relation', 'next step', 'technology', 'research', 'hypothesis', 'diverse', 'assessment', 'regulation', 'causal', 'many country', 'coverage', 'difference', 'readjustment policy', 'building stock', 'high level', 'wide range', 'rise', 'effect', 'obstacle remain', 'importance', 'range', 'machine', 'obstacle', 'level', 'approach', 'option', 'aim', 'favour strong actor', 'term', 'stock', 'readjustment', 'actor', 'step', 'strong actor', 'backdrop', 'meantime']"
-1,33,"['urban environment', 'stress sensing', 'active ageing', 'Spatial clustering', 'environment influence stress']",92,"['urban environment', 'urban visuospatial configuration', 'urban environment influence', 'urban environment walk', 'perceived stress', 'active ageing', 'environment influence stress', 'stress sensing', 'physiological stress', 'urban design', 'perceived stress response', 'influence stress', 'urban configuration', 'wearable sensor', 'Principal component analysis', 'stress response', 'environment walk', 'data mining', 'Spatial clustering', 'clustering', 'environment influence', 'component analysis', 'ageing', 'stress', 'map', 'hot spot analysis', 'sensing', 'perceived visual element', 'environment', 'machine learning algorithms', 'perceived element', 'machine learning', 'physiological response', 'environment differs', 'visuospatial configuration', 'environmental demand', 'sensor', 'spot analysis', 'learning algorithms', 'cluster', 'planning', 'isovist analysis', 'walk', 'spatial factor', 'visual element', 'isovist area', 'hot spot', 'area', 'learning', 'data', 'design', 'mining', 'analysis', 'Principal component', 'spot', 'involvement', 'average person', 'Population', 'visibility', 'location', 'isovist minimum visibility', 'adult', 'algorithms', 'influence', 'participant', 'relationship', 'occlusivity', 'person', 'fundamental question', 'many fundamental question', 'research', 'element', 'functional capability', 'influential determinant', 'demand', 'study', 'question', 'demonstrate', 'decline', 'minimum visibility', 'configuration', 'focus', 'component', 'factor', 'machine', 'capability', 'result demonstrate', 'determinant', 'response', 'differs', 'result', 'difference']"
-1,36,"['urban transport planning', 'support vector regression', 'socioeconomic variable', 'feature selection technique', 'Artificial neural network']",81,"['urban transport planning', 'urban mobility', 'support vector regression', 'transport planning', 'urban transport', 'feature selection', 'automatic feature selection', 'feature selection technique', 'vector regression', 'Several feature selection', 'feature selection procedure', 'support vector', 'travel modeling', 'machine learning', 'ML model', 'Artificial neural network', 'traffic', 'transport', 'regression', 'socioeconomic variable', 'laborious traffic', 'laborious traffic count', 'neural network', 'traffic count', 'demand matrix', 'travel', 'selection procedure', 'relevant socioeconomic variable', 'mobility', 'selection technique', 'relevant variable', 'selection', 'region', 'Málaga region', 'automatic feature', 'Several feature', 'new combined methodology', 'modeling', 'combined methodology', 'vector', 'planning', 'learning', 'demand', 'support', 'matrix', 'methodology', 'survey', 'network', 'feature', 'cost', 'variable', 'combined model', 'OD matrix', 'Traditional OD matrix', 'input', 'case study', 'alternative method', 'affordable alternative method', 'machine', 'model', 'count', 'irrelevant one', 'study', 'method', 'zone', 'traditional method', 'result show', 'technique', 'case', 'experimental result show', 'essential role', 'role', 'one', 'time', 'procedure', 'promising', 'show', 'result', 'experimental result', 'lead time', 'stage']"
-1,53,"['complex urban environment', 'automated classification', 'structural attribute', 'building', 'environment identification']",52,"['complex urban environment', 'building structure', 'urban environment', 'sustainable urban study', 'automated classification', 'building', 'machine learning', 'urban form', 'classification method', 'classification', 'ML algorithms', 'urban function', 'environment identification', 'popular ML algorithms', 'urban study', 'structural attribute', 'structure type', 'ML feature', 'different structure type', 'different structure', 'common structure', 'structure', 'urban metabolism', 'ecological planning', 'learning', 'algorithms', 'tacit structural attribute', 'data', 'planning', 'environment', 'machine', 'identification', 'attribute', 'type', 'resource', 'study', 'resource requirement', 'material', 'form', 'advance', 'function', 'feature', 'overall performance', 'precision', 'method', 'requirement', 'performance', 'metabolism', 'recall', 'average recall', 'variation', 'nexus']"
-1,56,"['Dengue disease dynamic', 'random forest', 'climate variable', 'mosquito development', 'rainy season']",104,"['Dengue disease dynamic', 'Dengue dynamic', 'mosquito occurrence', 'dengue incidence', 'mosquito development', 'vector mosquito occurrence', 'Dengue disease', 'climate variable', 'dengue disease transmission', 'dengue', 'climate', 'mosquito', 'random forest', 'vector mosquito', 'random forest algorithm', 'specific climatic condition', 'climate factor', 'climatic condition', 'rainy season', 'precipitation', 'forest algorithm', 'low precipitation', 'residential density area', 'environmental condition', 'rain', 'environmental factor', 'vegetation data', 'landscape data', 'remote sensing', 'rainy', 'high residential density', 'residential density', 'forest', 'disease dynamic', 'rain water', 'vegetation', 'landscape', 'environment', 'vector surveillance', 'Temperature', 'commercial area', 'disease transmission', 'suitable environment', 'individual effect', 'variable', 'combined influence', 'recursive partitioning', 'MOB recursive partitioning', 'data', 'disease', 'water', 'area', 'partitioning', 'algorithm', 'MOB recursive', 'recursive', 'influence', 'development', 'density area', 'occurrence', 'Conclusion', 'proportion', 'incidence', 'combined effect', 'Method', 'season', 'respective government', 'study', 'dynamic', 'respective government agency', 'condition', 'effect', 'high proportion', 'vector', 'combination', 'example', 'index', 'sensing', 'egg', 'Previous study', 'surveillance', 'mathematical constraint', 'Background', 'factor', 'machine', 'finding', 'Result', 'part', 'government', 'density', 'strategy', 'time', 'sensitivity', 'Objective', 'constraint', 'ovitrap', 'approach', 'key', 'government agency', 'high sensitivity', 'ovitrap index', 'space', 'agency', 'transmission']"
-1,58,"['city pattern image', 'latent manifold', 'machine learning technique', 'density estimation', 'dataset']",76,"['city pattern image', 'city pattern', 'latent manifold', 'unsupervised learning', 'urban environment', 'clustering', 'city developer', 'city', 'machine learning', 'latent', 'machine learning technique', 'data visualization', 'pattern image', 'manifold', 'multiple manifold', 'recognizable superimposed pattern', 'natural pattern', 'density estimation', 'novel specialized dataset', 'dataset', 'artificial intelligence', 'specialized dataset', 'underlying data distribution', 'pattern', 'visualization', 'surroundings', 'underlying data', 'data distribution', 'data', 'learning', 'observation', 'superimposed pattern', 'structure', 'multiple location', 'depicted location', 'many application', 'environment', 'learning technique', 'projection', 'intelligence', 'correspond', 'density', 'image', 'research', 'location', 'researcher', 'machine', 'application', 'qualitative test', 'several problem', 'development', 'distribution', 'particularity', 'time', 'quality', 'estimation', 'interact', 'test', 'problem', 'powerful tool', 'developer powerful tool', 'human interact', 'technique', 'Recent development', 'new insight', 'developer', 'task', 'usage', 'strategy', 'insight', 'set', 'common strategy', 'tool', 'essential task', 'issue', 'addition']"
-1,61,"['pollution quality prediction', 'smart city development', 'deep learning', 'environment design planning', 'influence air']",82,"['pollution quality prediction', 'smart city development', 'air pollution measurement', 'influence air pollution', 'air pollution quality', 'smart city', 'deep learning', 'Smart environment', 'Smart environment design', 'air quality', 'pollution measurement', 'severe air quality', 'pollution quality', 'air pollution', 'environment design planning', 'city development', 'developed city', 'influence air', 'pollution', 'environment design', 'classification accuracy', 'city', 'human environment', 'prediction', 'quality prediction', 'severe air', 'model generate', 'design planning', 'environment', 'learning', 'industrialization grow', 'air', 'classification', 'accuracy', 'area', 'uncertainty analysis', 'planning', 'industrialization', 'generate disappointing result', 'Machine', 'current scenario', 'analysis', 'component', 'design', 'thorough design', 'generate', 'various area', 'Error rate', 'structure', 'development', 'model', 'overall Error rate', 'quality', 'citizen', 'uncertainty', 'influence', 'population growth', 'grow', 'disappointing result', 'human advancement', 'Government agency', 'intrinsic component', 'indicate', 'effective method', 'simulation', 'agency', 'aspect', 'scenario', 'impact', 'finding indicate', 'growth', 'population', 'result', 'measurement', 'advancement', 'method', 'rate', 'finding', 'different aspect', 'progression', 'paper', 'Conventional method']"
-1,64,"['electricity theft', 'adaptive boosting', 'Big data analytics', 'synthetic minority', 'electricity consumption data']",95,"['electricity theft', 'electricity consumption data', 'decision tree', 'boosting', 'classifier', 'adaptive boosting', 'power utility', 'Big data analytics', 'Big data', 'data analytics', 'microgrids', 'electricity consumption', 'dataset', 'synthetic minority', 'data', 'consumption data', 'smart community', 'classification', 'Bayesian optimizer', 'data balancing', 'electricity', 'theft', 'feature vector', 'analytics', 'resampling', 'feature extraction', 'power', 'SGCC dataset', 'optimizer', 'hybrid resampling', 'resampling technique', 'utility', 'good hyperparameters', 'hybrid resampling technique', 'interpolation', 'tree', 'interpolation method', 'legal consumer', 'residual network', 'model inefficient', 'detection', 'major revenue loss', 'hyperparameters', 'encoded feature vector', 'minority', 'ET detection model', 'revenue loss', 'ET detection', 'detection model', 'network', 'class', 'major revenue', 'consumer', 'supply', 'machine', 'encoded feature', 'community', 'economy', 'search', 'ET consumer', 'inefficient', 'problem', 'feature', 'revenue', 'vector', 'balancing', 'article', 'decision', 'considerable amount', 'amount', 'whole', 'quality', 'latent', 'loss', 'technique', 'cost', 'challenging task', 'consumption', 'value', 'time', 'day', 'step', 'method', 'miss', 'work', 'Fourth', 'model', 'process', 'extraction', 'near miss', 'production', 'task', 'production cost', 'result', 'approach']"
