Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
23,18,"['big data processing', 'agents model', 'urban planning', 'supervised learning method', 'Smart data']",30,"[{'key-phrase': 'big data processing', 'score': 0.5817201137542725}, {'key-phrase': 'big data', 'score': 0.5229490995407104}, {'key-phrase': 'Smart data', 'score': 0.5151124596595764}, {'key-phrase': 'big data analytics', 'score': 0.5072138905525208}, {'key-phrase': 'Machine learning technique', 'score': 0.44822290539741516}, {'key-phrase': 'intelligent processing', 'score': 0.4234796166419983}, {'key-phrase': 'urban planning', 'score': 0.4124729037284851}, {'key-phrase': 'urban management', 'score': 0.37798336148262024}, {'key-phrase': 'supervised learning method', 'score': 0.3739005923271179}, {'key-phrase': 'classification model', 'score': 0.35466599464416504}, {'key-phrase': 'agents model', 'score': 0.35435885190963745}, {'key-phrase': 'automation and collaboration', 'score': 0.3112046420574188}, {'key-phrase': 'batch processing', 'score': 0.2760552167892456}, {'key-phrase': 'decision making', 'score': 0.27464139461517334}, {'key-phrase': 'streaming processing', 'score': 0.24227605760097504}, {'key-phrase': 'agent', 'score': 0.22949333488941193}, {'key-phrase': 'processing', 'score': 0.205343559384346}, {'key-phrase': 'large volume', 'score': 0.20000649988651276}, {'key-phrase': 'service and application', 'score': 0.18231049180030823}, {'key-phrase': 'useful information', 'score': 0.17369291186332703}, {'key-phrase': 'relevant data', 'score': 0.15781652927398682}, {'key-phrase': 'economic characteristic', 'score': 0.147647887468338}, {'key-phrase': 'case study', 'score': 0.14118948578834534}, {'key-phrase': 'Value aspect', 'score': 0.10800997912883759}, {'key-phrase': 'real time', 'score': 0.10734468698501587}, {'key-phrase': 'spatial component', 'score': 0.10526573657989502}, {'key-phrase': 'huge amount', 'score': 0.08438004553318024}, {'key-phrase': 'different domain', 'score': 0.07106053084135056}, {'key-phrase': 'paradigm focus', 'score': 0.06975827366113663}, {'key-phrase': 'aspect value', 'score': 0.06414967775344849}]"
23,85,"['urban planning conflict', 'mathematical and neural network model', 'social medium user', 'Research data', 'North Eastern Chord']",30,"[{'key-phrase': 'urban planning conflict', 'score': 0.5617755651473999}, {'key-phrase': 'urban planning', 'score': 0.46877551078796387}, {'key-phrase': 'urban system', 'score': 0.4554853141307831}, {'key-phrase': 'effective urban system management', 'score': 0.44921815395355225}, {'key-phrase': 'mathematical and neural network model', 'score': 0.42573076486587524}, {'key-phrase': 'social medium user', 'score': 0.3488234877586365}, {'key-phrase': 'neural network', 'score': 0.3470790684223175}, {'key-phrase': 'social medium', 'score': 0.3254373073577881}, {'key-phrase': 'machine learning', 'score': 0.3156621754169464}, {'key-phrase': 'social network', 'score': 0.3051251173019409}, {'key-phrase': 'digital footprint', 'score': 0.29610946774482727}, {'key-phrase': 'conflict', 'score': 0.2861666679382324}, {'key-phrase': 'mathematical', 'score': 0.28017550706863403}, {'key-phrase': 'constructor and city authority', 'score': 0.25764191150665283}, {'key-phrase': 'address conflict', 'score': 0.2521684169769287}, {'key-phrase': 'Mathematical model', 'score': 0.2510547339916229}, {'key-phrase': 'method and approach', 'score': 0.2468167543411255}, {'key-phrase': 'dynamic system', 'score': 0.2463824301958084}, {'key-phrase': 'multimodal approach', 'score': 0.23202770948410034}, {'key-phrase': 'tense situation', 'score': 0.20332494378089905}, {'key-phrase': 'online medium', 'score': 0.19735169410705566}, {'key-phrase': 'Research data', 'score': 0.18876737356185913}, {'key-phrase': 'mathematical statistic', 'score': 0.16106683015823364}, {'key-phrase': 'instant messaging', 'score': 0.15934434533119202}, {'key-phrase': 'similar problem', 'score': 0.1413315087556839}, {'key-phrase': 'ecology and economics', 'score': 0.14073419570922852}, {'key-phrase': 'thematic portal', 'score': 0.13143323361873627}, {'key-phrase': 'differential equation', 'score': 0.11244896054267883}, {'key-phrase': 'North Eastern Chord', 'score': 0.11009731888771057}, {'key-phrase': 'print medium', 'score': 0.07193455845117569}]"
23,203,"['sustainable urban planning', 'local height data', 'machine learning', 'open government data', 'relevant building stock']",44,"[{'key-phrase': 'sustainable urban planning', 'score': 0.5459870100021362}, {'key-phrase': 'urban infrastructure', 'score': 0.5036215782165527}, {'key-phrase': 'building height', 'score': 0.4972166419029236}, {'key-phrase': 'geospatial data', 'score': 0.4560585618019104}, {'key-phrase': 'urban form', 'score': 0.43415892124176025}, {'key-phrase': 'local height data', 'score': 0.4011797606945038}, {'key-phrase': 'building', 'score': 0.3990197479724884}, {'key-phrase': 'relevant building stock', 'score': 0.39659619331359863}, {'key-phrase': 'footprint and street network', 'score': 0.3899638056755066}, {'key-phrase': 'geographic information', 'score': 0.3729884624481201}, {'key-phrase': 'urban fabric', 'score': 0.35460591316223145}, {'key-phrase': 'training data', 'score': 0.34222128987312317}, {'key-phrase': 'machine learning', 'score': 0.3343927264213562}, {'key-phrase': 'building data', 'score': 0.3270600438117981}, {'key-phrase': 'typical floor height', 'score': 0.31904447078704834}, {'key-phrase': 'prediction accuracy', 'score': 0.29580944776535034}, {'key-phrase': 'medium sized city', 'score': 0.2933809757232666}, {'key-phrase': 'open government data', 'score': 0.29030072689056396}, {'key-phrase': 'detailed 3D model', 'score': 0.2842029929161072}, {'key-phrase': 'height', 'score': 0.25779396295547485}, {'key-phrase': 'reliable high resolution data', 'score': 0.2537235617637634}, {'key-phrase': 'city and region', 'score': 0.25138571858406067}, {'key-phrase': 'dedicated 3D model', 'score': 0.24337708950042725}, {'key-phrase': 'climate change', 'score': 0.19380775094032288}, {'key-phrase': 'European population', 'score': 0.18721455335617065}, {'key-phrase': 'real world measurement', 'score': 0.18656685948371887}, {'key-phrase': 'European country', 'score': 0.18270613253116608}, {'key-phrase': 'building stock', 'score': 0.14907409250736237}, {'key-phrase': 'German state', 'score': 0.14661797881126404}, {'key-phrase': 'Netherlands and Germany', 'score': 0.13891473412513733}, {'key-phrase': 'open access article', 'score': 0.11418616771697998}, {'key-phrase': 'complex system', 'score': 0.11275353282690048}, {'key-phrase': 'scalable strategy', 'score': 0.10927735269069672}, {'key-phrase': 'average error', 'score': 0.10140083730220795}, {'key-phrase': 'New method', 'score': 0.0946175828576088}, {'key-phrase': 'upscale region', 'score': 0.09144806861877441}, {'key-phrase': 'open access', 'score': 0.09081308543682098}, {'key-phrase': 'original author and source', 'score': 0.06770053505897522}, {'key-phrase': 'scientific application', 'score': 0.059712156653404236}, {'key-phrase': 'distribution and reproduction', 'score': 0.03042595088481903}, {'key-phrase': 'significant challenge', 'score': 0.025868263095617294}, {'key-phrase': 'unrestricted use', 'score': 0.021978706121444702}, {'key-phrase': 'small amount', 'score': 0.00301484577357769}, {'key-phrase': 'Creative Commons Attribution License', 'score': -0.0017302166670560837}]"
23,242,"['new open source transportation planning decision support system', 'urbanization and adoption', 'adaptive plan', 'machine learning competition', 'urban mobility landscape']",45,"[{'key-phrase': 'new open source transportation planning decision support system', 'score': 0.6271133422851562}, {'key-phrase': 'urban mobility landscape', 'score': 0.538055419921875}, {'key-phrase': 'urban transportation system', 'score': 0.4801675081253052}, {'key-phrase': 'urban planner', 'score': 0.47118544578552246}, {'key-phrase': 'urban data', 'score': 0.4580925703048706}, {'key-phrase': 'transportation intervention strategy alternative', 'score': 0.4338589608669281}, {'key-phrase': 'Transportation Optimization', 'score': 0.42035844922065735}, {'key-phrase': 'adaptive plan', 'score': 0.4007291793823242}, {'key-phrase': 'decision support', 'score': 0.3715592622756958}, {'key-phrase': 'Uber Technologies', 'score': 0.360970139503479}, {'key-phrase': 'machine learning competition', 'score': 0.335309773683548}, {'key-phrase': 'regional planning goal', 'score': 0.3253243565559387}, {'key-phrase': 'optimization algorithms', 'score': 0.31988656520843506}, {'key-phrase': 'simulation and optimization approach', 'score': 0.31164926290512085}, {'key-phrase': 'engineer and data scientist', 'score': 0.3115927577018738}, {'key-phrase': 'flexible and innovative mobility technology', 'score': 0.2973480820655823}, {'key-phrase': 'cyberphysical system', 'score': 0.272031307220459}, {'key-phrase': 'BISTRO framework', 'score': 0.26649099588394165}, {'key-phrase': 'possible technological disruption and growth scenario', 'score': 0.26364248991012573}, {'key-phrase': 'urbanization and adoption', 'score': 0.25264862179756165}, {'key-phrase': 'new framework', 'score': 0.2504204511642456}, {'key-phrase': 'uncertain future state', 'score': 0.2409590780735016}, {'key-phrase': 'Berkeley Integrated System', 'score': 0.22569093108177185}, {'key-phrase': 'benchmark model', 'score': 0.22004522383213043}, {'key-phrase': 'methodological framework', 'score': 0.20327307283878326}, {'key-phrase': 'participatory stakeholder engagement practice', 'score': 0.20287664234638214}, {'key-phrase': 'Sioux Falls', 'score': 0.16509532928466797}, {'key-phrase': 'objective function', 'score': 0.15750478208065033}, {'key-phrase': 'objective function and constraint specification', 'score': 0.14977967739105225}, {'key-phrase': ""BISTRO's utility"", 'score': 0.14038264751434326}, {'key-phrase': 'rigorous analysis and testing', 'score': 0.1384975016117096}, {'key-phrase': 'search space', 'score': 0.12389864772558212}, {'key-phrase': 'BISTRO', 'score': 0.11587060987949371}, {'key-phrase': 'competition', 'score': 0.11452841758728027}, {'key-phrase': 'intervention strategy', 'score': 0.1130438894033432}, {'key-phrase': 'few approach', 'score': 0.10483796894550323}, {'key-phrase': 'South Dakota', 'score': 0.10201855003833771}, {'key-phrase': 'high level', 'score': 0.07978122681379318}, {'key-phrase': 'feedback mechanism', 'score': 0.07825080305337906}, {'key-phrase': 'current trend', 'score': 0.07413709163665771}, {'key-phrase': 'unbounded region', 'score': 0.05512574315071106}, {'key-phrase': 'top scoring team', 'score': 0.03490566834807396}, {'key-phrase': 'massive ingestion', 'score': 0.029697151854634285}, {'key-phrase': 'important finding', 'score': 0.01118953712284565}, {'key-phrase': 'other hand', 'score': -0.03151427209377289}]"
23,360,"['smart city', 'complex and intricate ANN model', 'complexity theory', 'brain', 'multidimensional interactivity']",29,"[{'key-phrase': 'smart city', 'score': 0.5074565410614014}, {'key-phrase': 'urban coherence', 'score': 0.4907621443271637}, {'key-phrase': 'complex network', 'score': 0.4651244580745697}, {'key-phrase': 'urban planning', 'score': 0.4588518738746643}, {'key-phrase': 'urban theorist', 'score': 0.4490830898284912}, {'key-phrase': 'inclusive urban process', 'score': 0.4459979832172394}, {'key-phrase': 'neurological network', 'score': 0.44420701265335083}, {'key-phrase': 'artificial neural network', 'score': 0.4148024916648865}, {'key-phrase': 'complexity theory', 'score': 0.3976834714412689}, {'key-phrase': 'complex and intricate ANN model', 'score': 0.38355520367622375}, {'key-phrase': 'urban planner', 'score': 0.37114083766937256}, {'key-phrase': 'artificial intelligence', 'score': 0.35375410318374634}, {'key-phrase': 'big data', 'score': 0.34023821353912354}, {'key-phrase': 'brain', 'score': 0.324057400226593}, {'key-phrase': 'complex pattern', 'score': 0.28301751613616943}, {'key-phrase': 'machine learning', 'score': 0.2815702557563782}, {'key-phrase': 'multidimensional interactivity', 'score': 0.25678402185440063}, {'key-phrase': 'interdisciplinary interest', 'score': 0.227394700050354}, {'key-phrase': 'such system', 'score': 0.20788097381591797}, {'key-phrase': 'management and design', 'score': 0.20297566056251526}, {'key-phrase': 'ANN', 'score': 0.1990751177072525}, {'key-phrase': 'unidimensional perspective', 'score': 0.18787717819213867}, {'key-phrase': 'theoretical model', 'score': 0.18604987859725952}, {'key-phrase': 'contemporary concept', 'score': 0.147749125957489}, {'key-phrase': 'various component', 'score': 0.1394103467464447}, {'key-phrase': 'unique complex interaction', 'score': 0.1360301375389099}, {'key-phrase': 'singular fashion', 'score': 0.10527342557907104}, {'key-phrase': 'same plastic property', 'score': 0.10132034868001938}, {'key-phrase': 'Christopher Alexander', 'score': 0.0875995010137558}]"
23,419,"['machine learning hyperparameter', 'urban design teaching application', 'big data', 'statistical contourlet coefficient', 'enterprise agent intelligence design']",18,"[{'key-phrase': 'machine learning hyperparameter', 'score': 0.43783727288246155}, {'key-phrase': 'big data', 'score': 0.4039176106452942}, {'key-phrase': 'handwritten digit recognition', 'score': 0.39769241213798523}, {'key-phrase': 'urban design teaching application', 'score': 0.34639617800712585}, {'key-phrase': 'enterprise agent intelligence design', 'score': 0.3404041826725006}, {'key-phrase': 'sparse auto encoder', 'score': 0.32429710030555725}, {'key-phrase': 'texture analysis method', 'score': 0.3159441649913788}, {'key-phrase': 'statistical contourlet coefficient', 'score': 0.2787740230560303}, {'key-phrase': 'dynamic cloud resource allocation system', 'score': 0.2557690739631653}, {'key-phrase': 'wind', 'score': 0.21623340249061584}, {'key-phrase': 'high rise building', 'score': 0.21553972363471985}, {'key-phrase': 'numerical simulation', 'score': 0.1895076483488083}, {'key-phrase': 'fine tuning service', 'score': 0.18638141453266144}, {'key-phrase': 'norm', 'score': 0.16021591424942017}, {'key-phrase': 'air decking charge', 'score': 0.11466412991285324}, {'key-phrase': 'pancreatic cancer', 'score': 0.08756187558174133}, {'key-phrase': 'normal pancreas', 'score': 0.04280054569244385}, {'key-phrase': 'taking heart', 'score': 0.030713263899087906}]"
23,440,"['Cambridge and innovation', 'thin globalization', 'Israel and Silicon Valley', 'urban and regional development process', 'platform evolution']",26,"[{'key-phrase': 'Cambridge and innovation', 'score': 0.47056150436401367}, {'key-phrase': 'Israel and Silicon Valley', 'score': 0.4695972800254822}, {'key-phrase': 'futuristic urban design utopias', 'score': 0.4680923819541931}, {'key-phrase': 'urban and regional development process', 'score': 0.4447191059589386}, {'key-phrase': 'platform evolution', 'score': 0.40508323907852173}, {'key-phrase': 'thin globalization', 'score': 0.38546305894851685}, {'key-phrase': 'platform clusters', 'score': 0.3700416684150696}, {'key-phrase': 'Silicon Valley', 'score': 0.3651186227798462}, {'key-phrase': 'innovation', 'score': 0.35188233852386475}, {'key-phrase': 'economic growth', 'score': 0.33534014225006104}, {'key-phrase': 'further advantages innovation', 'score': 0.32815539836883545}, {'key-phrase': 'prodigious global reach', 'score': 0.29116591811180115}, {'key-phrase': 'advanced mobility', 'score': 0.26548266410827637}, {'key-phrase': 'cambridge', 'score': 0.23056906461715698}, {'key-phrase': 'Amazon and Microsoft', 'score': 0.2274855077266693}, {'key-phrase': 'other university research institutes', 'score': 0.21396589279174805}, {'key-phrase': 'other flagship acquire', 'score': 0.20233073830604553}, {'key-phrase': 'such extreme uneven growth polarization', 'score': 0.17781710624694824}, {'key-phrase': 'research problem', 'score': 0.15164576470851898}, {'key-phrase': 'microelectronic system', 'score': 0.14185470342636108}, {'key-phrase': 'site lab', 'score': 0.1408330202102661}, {'key-phrase': 'early sign', 'score': 0.12715861201286316}, {'key-phrase': 'machine learning', 'score': 0.1255563199520111}, {'key-phrase': 'Few such space', 'score': 0.09029783308506012}, {'key-phrase': 'surface spread', 'score': 0.07150311768054962}, {'key-phrase': 'routine service', 'score': 0.02815362811088562}]"
23,457,"['Urban planning', 'word embedding', 'query engine', 'natural language', 'map service']",18,"[{'key-phrase': 'Urban planning', 'score': 0.5484374761581421}, {'key-phrase': 'natural language', 'score': 0.3995210826396942}, {'key-phrase': 'query engine', 'score': 0.3956167697906494}, {'key-phrase': 'geographical insight', 'score': 0.3870866894721985}, {'key-phrase': 'NLP technique', 'score': 0.3821594715118408}, {'key-phrase': 'planning domain', 'score': 0.3690392076969147}, {'key-phrase': 'Urban Redevelopment Authority', 'score': 0.3567503094673157}, {'key-phrase': 'word embedding', 'score': 0.3509204387664795}, {'key-phrase': 'map service', 'score': 0.34348297119140625}, {'key-phrase': 'planning process', 'score': 0.3167085647583008}, {'key-phrase': 'machine learning', 'score': 0.2826988399028778}, {'key-phrase': 'system and NER', 'score': 0.21660171449184418}, {'key-phrase': 'query', 'score': 0.20645450055599213}, {'key-phrase': 'informed decision', 'score': 0.1676160991191864}, {'key-phrase': 'sustainable growth', 'score': 0.1460822969675064}, {'key-phrase': 'engine', 'score': 0.11734418570995331}, {'key-phrase': 'multiple source', 'score': 0.11531591415405273}, {'key-phrase': 'accurate output', 'score': 0.0850992277264595}]"
23,465,"['urban decision making', 'convolutional neural network', 'solar performance', 'real time prediction', 'complex simulation']",26,"[{'key-phrase': 'urban decision making', 'score': 0.6041581630706787}, {'key-phrase': 'multiple urban simulation', 'score': 0.5453292727470398}, {'key-phrase': 'urban planning', 'score': 0.5308950543403625}, {'key-phrase': 'city configuration', 'score': 0.4714100658893585}, {'key-phrase': 'unseen city configuration', 'score': 0.4411057233810425}, {'key-phrase': 'urban decision', 'score': 0.42700639367103577}, {'key-phrase': 'urban performance', 'score': 0.3745487928390503}, {'key-phrase': 'real time prediction', 'score': 0.3670826554298401}, {'key-phrase': 'convolutional neural network', 'score': 0.3554580807685852}, {'key-phrase': 'machine learning approach', 'score': 0.3550036549568176}, {'key-phrase': 'Machine learning technique', 'score': 0.3101726174354553}, {'key-phrase': 'complex simulation', 'score': 0.2661301791667938}, {'key-phrase': 'solar performance', 'score': 0.2599447965621948}, {'key-phrase': 'simulation', 'score': 0.22970348596572876}, {'key-phrase': 'simulation result', 'score': 0.22966527938842773}, {'key-phrase': 'high quality representation', 'score': 0.22316822409629822}, {'key-phrase': 'design recommendation', 'score': 0.2229250967502594}, {'key-phrase': 'real time feedback', 'score': 0.22225764393806458}, {'key-phrase': 'original simulation', 'score': 0.2201937437057495}, {'key-phrase': 'real time', 'score': 0.17571347951889038}, {'key-phrase': 'efficient manner', 'score': 0.15392804145812988}, {'key-phrase': 'community engagement', 'score': 0.1224246546626091}, {'key-phrase': 'efficient method', 'score': 0.12197215855121613}, {'key-phrase': 'current tool', 'score': 0.0913860946893692}, {'key-phrase': 'thousand', 'score': 0.05376996099948883}, {'key-phrase': 'trade off', 'score': 0.03165803104639053}]"
23,540,"['smart city initiative', 'interactive machine learning', 'smart human food interaction', 'urban design problem', ""Artur Lugmayr's""]",9,"[{'key-phrase': 'smart city initiative', 'score': 0.5853159427642822}, {'key-phrase': 'smart human food interaction', 'score': 0.49985307455062866}, {'key-phrase': 'interactive machine learning', 'score': 0.46344077587127686}, {'key-phrase': 'urban design problem', 'score': 0.44687628746032715}, {'key-phrase': 'online resource', 'score': 0.12693344056606293}, {'key-phrase': ""Artur Lugmayr's"", 'score': 0.11667151749134064}, {'key-phrase': 'artur', 'score': 0.11106898635625839}, {'key-phrase': 'white paper collection', 'score': 0.06565126776695251}, {'key-phrase': 'squat', 'score': 0.01924687810242176}]"
