Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
11,9,"['high resolution DEM data', 'neural network', 'image SR method', 'traditional interpolation method', 'terrain character']",41,"[{'key-phrase': 'high resolution DEM data', 'score': 0.5999884009361267}, {'key-phrase': 'high resolution DEMs', 'score': 0.5915563106536865}, {'key-phrase': 'low resolution DEMs', 'score': 0.5564586520195007}, {'key-phrase': 'digital elevation model', 'score': 0.5431116819381714}, {'key-phrase': 'traditional DEM SR method', 'score': 0.43097367882728577}, {'key-phrase': 'traditional interpolation method', 'score': 0.41898494958877563}, {'key-phrase': 'elevation field', 'score': 0.3739464282989502}, {'key-phrase': 'Generative Adversarial Network', 'score': 0.36899682879447937}, {'key-phrase': 'High resolution', 'score': 0.3434913158416748}, {'key-phrase': 'bicubic interpolation', 'score': 0.3377084732055664}, {'key-phrase': 'neural network', 'score': 0.3304363787174225}, {'key-phrase': 'many terrain', 'score': 0.3303780257701874}, {'key-phrase': 'image SR method', 'score': 0.3198990225791931}, {'key-phrase': 'hydrological analysis', 'score': 0.30984169244766235}, {'key-phrase': 'art image SR method', 'score': 0.2857888340950012}, {'key-phrase': 'terrain character', 'score': 0.27379781007766724}, {'key-phrase': 'image RGB', 'score': 0.2668944299221039}, {'key-phrase': 'DEM SR experiment', 'score': 0.23862090706825256}, {'key-phrase': 'peak and valley', 'score': 0.2321917712688446}, {'key-phrase': 'urban design', 'score': 0.2301519513130188}, {'key-phrase': 'machine learning', 'score': 0.22539407014846802}, {'key-phrase': 'excellent SR method', 'score': 0.21643318235874176}, {'key-phrase': 'DEM', 'score': 0.2161378115415573}, {'key-phrase': 'DEM SR', 'score': 0.1919441819190979}, {'key-phrase': 'accuracy evaluation', 'score': 0.19001877307891846}, {'key-phrase': 'local variation', 'score': 0.1713024377822876}, {'key-phrase': 'geospatial database', 'score': 0.1610332876443863}, {'key-phrase': 'SR', 'score': 0.15865489840507507}, {'key-phrase': 'value field', 'score': 0.11224585771560669}, {'key-phrase': 'high frequency region', 'score': 0.08351776003837585}, {'key-phrase': 'Green and Blue', 'score': 0.0751696228981018}, {'key-phrase': 'big gap', 'score': 0.0561208575963974}, {'key-phrase': 'huge difference', 'score': 0.05352594703435898}, {'key-phrase': 'great progress', 'score': 0.045814357697963715}, {'key-phrase': 'practical idea', 'score': 0.034033626317977905}, {'key-phrase': 'related study', 'score': 0.020222138613462448}, {'key-phrase': 'recent development', 'score': 0.012068407610058784}, {'key-phrase': 'facility siting', 'score': 0.0030663013458251953}, {'key-phrase': 'Experimental result', 'score': -0.0007162988185882568}, {'key-phrase': 'few work', 'score': -0.027665365487337112}, {'key-phrase': 'critical role', 'score': -0.05163769796490669}]"
11,16,"['many powerful general semantic segmentation model', 'urban planning', 'multiscale prediction', 'selective nonlocal operation', 'deep supervision']",28,"[{'key-phrase': 'many powerful general semantic segmentation model', 'score': 0.49864089488983154}, {'key-phrase': 'high performance image classification network ResNeXt', 'score': 0.46455875039100647}, {'key-phrase': 'segmentation network ResUNeXt', 'score': 0.4624684751033783}, {'key-phrase': 'multiscale feature fusion', 'score': 0.45810529589653015}, {'key-phrase': 'new deep learning network', 'score': 0.432195246219635}, {'key-phrase': 'deep supervision', 'score': 0.3990492522716522}, {'key-phrase': 'multiscale prediction', 'score': 0.39840659499168396}, {'key-phrase': 'Building extraction', 'score': 0.3875070810317993}, {'key-phrase': 'Selective Nonlocal ResUNeXt', 'score': 0.301755428314209}, {'key-phrase': 'image datasets', 'score': 0.28352755308151245}, {'key-phrase': 'urban planning', 'score': 0.2630253732204437}, {'key-phrase': 'selective nonlocal operation', 'score': 0.25251272320747375}, {'key-phrase': 'image processing', 'score': 0.2512928247451782}, {'key-phrase': 'training and convergence', 'score': 0.23315119743347168}, {'key-phrase': 'nonlocal', 'score': 0.2323358952999115}, {'key-phrase': 'high resolution', 'score': 0.196909561753273}, {'key-phrase': 'resunext', 'score': 0.1711842566728592}, {'key-phrase': 'effectiveness and generalization ability', 'score': 0.17058299481868744}, {'key-phrase': 'different scale', 'score': 0.11620108783245087}, {'key-phrase': 'prediction performance', 'score': 0.104497991502285}, {'key-phrase': 'range dependency', 'score': 0.0916702076792717}, {'key-phrase': 'important role', 'score': 0.07382447272539139}, {'key-phrase': 'demographic analysis', 'score': 0.06329525262117386}, {'key-phrase': 'excessive noise', 'score': 0.015637699514627457}, {'key-phrase': 'recent year', 'score': 0.013509361073374748}, {'key-phrase': 'computational effort', 'score': -0.013641653582453728}, {'key-phrase': 'proposed method', 'score': -0.015450507402420044}, {'key-phrase': 'experimental result', 'score': -0.05212860554456711}]"
11,23,"['Building change detection', 'new deep supervision module', 'atrous spatial pyramid', 'deep learning', 'urban planning and development']",36,"[{'key-phrase': 'Building change detection', 'score': 0.6363513469696045}, {'key-phrase': 'change detection method', 'score': 0.45163896679878235}, {'key-phrase': 'new deep supervision module', 'score': 0.34301111102104187}, {'key-phrase': 'supervised attention', 'score': 0.32035666704177856}, {'key-phrase': 'deep learning', 'score': 0.3168422281742096}, {'key-phrase': 'level contextual information', 'score': 0.29663705825805664}, {'key-phrase': 'difference feature', 'score': 0.2928103804588318}, {'key-phrase': 'atrous spatial pyramid', 'score': 0.27886104583740234}, {'key-phrase': 'urban planning and development', 'score': 0.27268680930137634}, {'key-phrase': 'scale feature', 'score': 0.2505040168762207}, {'key-phrase': 'distinctive feature', 'score': 0.2118287980556488}, {'key-phrase': 'spatial attention mechanism', 'score': 0.20665138959884644}, {'key-phrase': 'layer addition', 'score': 0.20649701356887817}, {'key-phrase': 'detection performance', 'score': 0.19542302191257477}, {'key-phrase': 'DSA Net', 'score': 0.1883014291524887}, {'key-phrase': 'raw image feature', 'score': 0.18512387573719025}, {'key-phrase': 'extensive attention', 'score': 0.18370546400547028}, {'key-phrase': 'feature extraction', 'score': 0.17936480045318604}, {'key-phrase': ""network's attention"", 'score': 0.17689310014247894}, {'key-phrase': 'WHU Building datasets', 'score': 0.17512261867523193}, {'key-phrase': 'information loss', 'score': 0.16947785019874573}, {'key-phrase': 'middle layer', 'score': 0.15019027888774872}, {'key-phrase': 'high resolution image', 'score': 0.14659926295280457}, {'key-phrase': 'available datasets', 'score': 0.1353638917207718}, {'key-phrase': 'limited accuracy', 'score': 0.13046717643737793}, {'key-phrase': 'BCD task', 'score': 0.11292150616645813}, {'key-phrase': 'great balance', 'score': 0.07601246237754822}, {'key-phrase': 'crucial role', 'score': 0.07467339187860489}, {'key-phrase': 'DSA', 'score': 0.07022000849246979}, {'key-phrase': 'LEVIR CD', 'score': 0.02794412523508072}, {'key-phrase': 'inadequate capability', 'score': 0.014026022516191006}, {'key-phrase': 'quantitative and qualitative experiment', 'score': 0.013261698186397552}, {'key-phrase': 'BCD', 'score': 0.012910604476928711}, {'key-phrase': 'BCD performance', 'score': 0.012224377132952213}, {'key-phrase': 'efficiency analysis', 'score': -0.00382273830473423}, {'key-phrase': 'CLA Con SAM', 'score': -0.021846625953912735}]"
11,37,"['novel semisupervised scene classification method', 'generator loss', 'generative adversarial net', 'natural disaster detection', 'semantic representation']",40,"[{'key-phrase': 'novel semisupervised scene classification method', 'score': 0.5336818099021912}, {'key-phrase': 'discriminative network', 'score': 0.47934505343437195}, {'key-phrase': 'unsupervised scene classification', 'score': 0.4772456884384155}, {'key-phrase': 'generative adversarial net', 'score': 0.46148648858070374}, {'key-phrase': 'scene classification', 'score': 0.4382920265197754}, {'key-phrase': 'natural disaster detection', 'score': 0.4090023636817932}, {'key-phrase': 'supervised scene classification method', 'score': 0.40495938062667847}, {'key-phrase': 'image classification method', 'score': 0.375447154045105}, {'key-phrase': 'deep learning', 'score': 0.3727882504463196}, {'key-phrase': 'pretrained Inception V3 branch', 'score': 0.3400571048259735}, {'key-phrase': 'natural image field', 'score': 0.31030845642089844}, {'key-phrase': 'important scene region', 'score': 0.30188167095184326}, {'key-phrase': 'semantic representation', 'score': 0.28324615955352783}, {'key-phrase': 'feature map', 'score': 0.23780837655067444}, {'key-phrase': 'discriminant ability', 'score': 0.23671072721481323}, {'key-phrase': 'Inception V3 branch aim', 'score': 0.23555988073349}, {'key-phrase': 'feature representation capability', 'score': 0.22892844676971436}, {'key-phrase': 'scene image', 'score': 0.21524839103221893}, {'key-phrase': 'generator loss', 'score': 0.1901060938835144}, {'key-phrase': 'input image', 'score': 0.18225260078907013}, {'key-phrase': 'gating unit', 'score': 0.17794957756996155}, {'key-phrase': 'self attention gating', 'score': 0.17644578218460083}, {'key-phrase': 'many field', 'score': 0.1659427285194397}, {'key-phrase': 'environmental monitoring', 'score': 0.16426154971122742}, {'key-phrase': 'long range dependence', 'score': 0.16409581899642944}, {'key-phrase': 'urban planning', 'score': 0.16188612580299377}, {'key-phrase': 'gating', 'score': 0.1267077624797821}, {'key-phrase': 'high level', 'score': 0.1216597855091095}, {'key-phrase': 'RSI', 'score': 0.11408096551895142}, {'key-phrase': 'SAG module', 'score': 0.1099291443824768}, {'key-phrase': 'SAG module aim', 'score': 0.0902080237865448}, {'key-phrase': 'few sample', 'score': 0.08346676081418991}, {'key-phrase': 'large number', 'score': 0.07867076992988586}, {'key-phrase': 'new optimization term', 'score': 0.0718861073255539}, {'key-phrase': 'UC Merced', 'score': 0.0616074874997139}, {'key-phrase': 'dependence relationship', 'score': 0.061467014253139496}, {'key-phrase': 'actual need', 'score': 0.02469153329730034}, {'key-phrase': 'EuroSAT data', 'score': 0.021233556792140007}, {'key-phrase': 'extensive experimental result', 'score': 0.016827894374728203}, {'key-phrase': 'proposed method', 'score': -0.01273711770772934}]"
11,46,"['source deep learning', 'imagery and Digital Elevation Model', 'new data fusion strategy', 'natural feature detection', 'new GeoAI research method']",30,"[{'key-phrase': 'source deep learning', 'score': 0.450946182012558}, {'key-phrase': 'deep learning', 'score': 0.43861138820648193}, {'key-phrase': 'feature level fusion', 'score': 0.435433954000473}, {'key-phrase': 'data level fusion', 'score': 0.4323996603488922}, {'key-phrase': 'natural feature detection', 'score': 0.42005831003189087}, {'key-phrase': 'data fusion', 'score': 0.4098479151725769}, {'key-phrase': 'convolutional neural network', 'score': 0.39981281757354736}, {'key-phrase': 'deep machine learning', 'score': 0.38985034823417664}, {'key-phrase': 'imagery and Digital Elevation Model', 'score': 0.38162893056869507}, {'key-phrase': 'source geospatial data', 'score': 0.37092018127441406}, {'key-phrase': 'new GeoAI research method', 'score': 0.3665130138397217}, {'key-phrase': 'new data fusion strategy', 'score': 0.36585262417793274}, {'key-phrase': 'feature level fusion strategy', 'score': 0.3603695333003998}, {'key-phrase': 'object detection model', 'score': 0.3415861129760742}, {'key-phrase': 'object detection pipeline', 'score': 0.33382648229599}, {'key-phrase': 'blend DEM data', 'score': 0.32900649309158325}, {'key-phrase': 'simultaneous machine learning', 'score': 0.32379859685897827}, {'key-phrase': 'image feature', 'score': 0.31855812668800354}, {'key-phrase': 'data augmentation technique', 'score': 0.3142053782939911}, {'key-phrase': 'source training data', 'score': 0.2888077199459076}, {'key-phrase': 'source data', 'score': 0.25670289993286133}, {'key-phrase': 'much improved detection result', 'score': 0.23747678101062775}, {'key-phrase': 'fusion', 'score': 0.2199903279542923}, {'key-phrase': 'data source', 'score': 0.21321967244148254}, {'key-phrase': 'new feature', 'score': 0.2129189670085907}, {'key-phrase': 'enriched information content', 'score': 0.20473667979240417}, {'key-phrase': 'channel expansion', 'score': 0.15857592225074768}, {'key-phrase': 'pipeline', 'score': 0.1321556568145752}, {'key-phrase': 'model performance', 'score': 0.08283646404743195}, {'key-phrase': 'different set', 'score': 0.029356272891163826}]"
11,66,"['class semantic segmentation task', 'building and road', 'open access Sentinel', 'deep learning', 'same pixel']",45,"[{'key-phrase': 'class semantic segmentation task', 'score': 0.5517308115959167}, {'key-phrase': 'multiple binary semantic segmentation', 'score': 0.5282219648361206}, {'key-phrase': 'binary semantic segmentation model', 'score': 0.527521014213562}, {'key-phrase': 'semantic segmentation problem', 'score': 0.49155205488204956}, {'key-phrase': 'road network detection problem', 'score': 0.42610207200050354}, {'key-phrase': 'binary segmentation model', 'score': 0.4238659739494324}, {'key-phrase': 'segmentation', 'score': 0.40476298332214355}, {'key-phrase': 'building and road class', 'score': 0.39582744240760803}, {'key-phrase': 'building and road', 'score': 0.3851829171180725}, {'key-phrase': 'convolutional neural network', 'score': 0.37541455030441284}, {'key-phrase': 'deep learning', 'score': 0.3670457601547241}, {'key-phrase': 'road network', 'score': 0.31998535990715027}, {'key-phrase': 'land surveying', 'score': 0.3149448037147522}, {'key-phrase': 'building and road map', 'score': 0.30238503217697144}, {'key-phrase': 'urban planning', 'score': 0.2958131432533264}, {'key-phrase': 'Building footprint', 'score': 0.2938055396080017}, {'key-phrase': 'wise classification', 'score': 0.2724319100379944}, {'key-phrase': 'multiple class', 'score': 0.2573380470275879}, {'key-phrase': 'binary decomposition technique', 'score': 0.2503260374069214}, {'key-phrase': 'multiclass problem', 'score': 0.24945184588432312}, {'key-phrase': 'decomposition strategy', 'score': 0.2094096541404724}, {'key-phrase': 'low spatial resolution', 'score': 0.20669327676296234}, {'key-phrase': 'class problem', 'score': 0.20472994446754456}, {'key-phrase': 'road map', 'score': 0.19776682555675507}, {'key-phrase': 'same pixel', 'score': 0.19576172530651093}, {'key-phrase': 'open access Sentinel', 'score': 0.19253170490264893}, {'key-phrase': 'spatial resolution', 'score': 0.17927893996238708}, {'key-phrase': 'learning scheme', 'score': 0.17443865537643433}, {'key-phrase': 'binary', 'score': 0.17416033148765564}, {'key-phrase': 'multiple binary one', 'score': 0.17066800594329834}, {'key-phrase': 'disaster response service', 'score': 0.1441957652568817}, {'key-phrase': 'class approach', 'score': 0.14338624477386475}, {'key-phrase': 'depth study', 'score': 0.14233264327049255}, {'key-phrase': 'single model', 'score': 0.1257951557636261}, {'key-phrase': 'aggregation step', 'score': 0.10229671746492386}, {'key-phrase': 'final output label', 'score': 0.10015672445297241}, {'key-phrase': 'automatic tool', 'score': 0.09363818168640137}, {'key-phrase': 'different model', 'score': 0.09062880277633667}, {'key-phrase': 'challenging problem scheme', 'score': 0.05485190451145172}, {'key-phrase': 'important input', 'score': 0.03967272862792015}, {'key-phrase': 'great deal', 'score': 0.007738139480352402}, {'key-phrase': 'other novel approach', 'score': -0.004005851224064827}, {'key-phrase': 'last decade', 'score': -0.008356587961316109}, {'key-phrase': 'robust experimental study', 'score': -0.009739063680171967}, {'key-phrase': 'overall performance', 'score': -0.028874745592474937}]"
11,73,"['deep learning', 'impervious surface', 'urban planning', 'Landsat and Sentinel series', 'U net_adam_bands']",37,"[{'key-phrase': 'deep learning', 'score': 0.44894617795944214}, {'key-phrase': 'land surface', 'score': 0.4337572157382965}, {'key-phrase': 'impervious surface', 'score': 0.4084612727165222}, {'key-phrase': 'different deep learning', 'score': 0.3788650333881378}, {'key-phrase': 'urban planning', 'score': 0.3768649697303772}, {'key-phrase': 'neural network', 'score': 0.34159398078918457}, {'key-phrase': 'road and building', 'score': 0.33947765827178955}, {'key-phrase': 'Landsat and Sentinel series', 'score': 0.3237537741661072}, {'key-phrase': 'GIS technique', 'score': 0.2844153642654419}, {'key-phrase': 'neural network architecture', 'score': 0.2841588258743286}, {'key-phrase': 'classification and regression technique', 'score': 0.27974721789360046}, {'key-phrase': 'training and evaluation data', 'score': 0.26928749680519104}, {'key-phrase': 'statistical accuracy', 'score': 0.24460844695568085}, {'key-phrase': 'impervious', 'score': 0.24027742445468903}, {'key-phrase': 'U net_sgd_bands', 'score': 0.218093141913414}, {'key-phrase': 'large scale quantification', 'score': 0.21144238114356995}, {'key-phrase': 'spatial and temporal information', 'score': 0.18764382600784302}, {'key-phrase': 'squared error', 'score': 0.16407452523708344}, {'key-phrase': 'visual interpretation', 'score': 0.1481109857559204}, {'key-phrase': 'training and evaluation', 'score': 0.147128164768219}, {'key-phrase': 'manual labeling', 'score': 0.1419854462146759}, {'key-phrase': 'U net_adam_bands', 'score': 0.14071184396743774}, {'key-phrase': 'U', 'score': 0.13070543110370636}, {'key-phrase': 'test set', 'score': 0.12121424078941345}, {'key-phrase': 'model configuration', 'score': 0.11940319836139679}, {'key-phrase': 'other model', 'score': 0.11619196087121964}, {'key-phrase': 'SI Model', 'score': 0.11362779140472412}, {'key-phrase': 'valuable information', 'score': 0.1110905334353447}, {'key-phrase': 'statistical index', 'score': 0.11051599681377411}, {'key-phrase': 'modeling effort', 'score': 0.0863940566778183}, {'key-phrase': 'socioeconomic development', 'score': 0.07573115825653076}, {'key-phrase': 'optimization method', 'score': 0.06963016092777252}, {'key-phrase': 'extensive experimentation', 'score': 0.06319254636764526}, {'key-phrase': 'different band', 'score': 0.0397685207426548}, {'key-phrase': 'SI and VGG 19_Adam_Bands', 'score': 0.03797338157892227}, {'key-phrase': 'significant effort', 'score': 0.033414386212825775}, {'key-phrase': 'large amount', 'score': 0.015913140028715134}]"
11,87,"['Automatic building extraction', 'extreme learning machine', 'convolutional network', 'urban planning', 'Photogrammetry and Remote Sensing']",37,"[{'key-phrase': 'Automatic building extraction', 'score': 0.6074906587600708}, {'key-phrase': 'building footprint extraction', 'score': 0.5984444618225098}, {'key-phrase': 'urban morphology complexity', 'score': 0.4184827208518982}, {'key-phrase': 'convolutional network', 'score': 0.37815019488334656}, {'key-phrase': 'urban planning', 'score': 0.37717515230178833}, {'key-phrase': 'Photogrammetry and Remote Sensing', 'score': 0.371177077293396}, {'key-phrase': 'deep learning', 'score': 0.3636056184768677}, {'key-phrase': 'transfer learning', 'score': 0.34721943736076355}, {'key-phrase': 'urban area', 'score': 0.3434404134750366}, {'key-phrase': 'extreme learning machine', 'score': 0.3412269949913025}, {'key-phrase': 'feature extraction', 'score': 0.31054311990737915}, {'key-phrase': 'shallow ML', 'score': 0.3063145875930786}, {'key-phrase': 'shallow neural network', 'score': 0.30254530906677246}, {'key-phrase': 'feature descriptor', 'score': 0.29884690046310425}, {'key-phrase': 'support vector machine', 'score': 0.28330695629119873}, {'key-phrase': 'classifier training', 'score': 0.28231900930404663}, {'key-phrase': 'different popular supervised ML model', 'score': 0.2717072367668152}, {'key-phrase': 'supervised machine learning', 'score': 0.25530508160591125}, {'key-phrase': 'major area', 'score': 0.25341176986694336}, {'key-phrase': 'urban context', 'score': 0.24586905539035797}, {'key-phrase': 'digital surface model', 'score': 0.19977474212646484}, {'key-phrase': 'high resolution raster', 'score': 0.1965985894203186}, {'key-phrase': 'classical ML', 'score': 0.19558170437812805}, {'key-phrase': 'high resolution raster DSM', 'score': 0.18773923814296722}, {'key-phrase': 'extensive range', 'score': 0.1831168532371521}, {'key-phrase': 'raster', 'score': 0.17551709711551666}, {'key-phrase': 'high resolution', 'score': 0.1702726185321808}, {'key-phrase': 'ML', 'score': 0.16010817885398865}, {'key-phrase': 'benchmark dataset', 'score': 0.14772777259349823}, {'key-phrase': 'environmental risk management', 'score': 0.1403634250164032}, {'key-phrase': 'Used data', 'score': 0.13434995710849762}, {'key-phrase': 'der Enz', 'score': 0.08870740234851837}, {'key-phrase': 'Potsdam and Toronto', 'score': 0.07982778549194336}, {'key-phrase': 'third model', 'score': 0.06495923548936844}, {'key-phrase': 'different method', 'score': 0.006313523277640343}, {'key-phrase': 'International Society', 'score': -0.0033315466716885567}, {'key-phrase': 'F1 scores', 'score': -0.026365311816334724}]"
11,93,"['raw 3D point cloud', 'change detection', 'earth population', 'deep neural network', 'Kernel Point Convolution']",30,"[{'key-phrase': 'raw 3D point cloud', 'score': 0.44718387722969055}, {'key-phrase': '3D point cloud', 'score': 0.4293016791343689}, {'key-phrase': 'change detection', 'score': 0.4216596484184265}, {'key-phrase': 'sparse and unordered 3D point cloud', 'score': 0.3979797959327698}, {'key-phrase': 'point cloud', 'score': 0.3868873715400696}, {'key-phrase': 'Kernel Point Convolution', 'score': 0.37734895944595337}, {'key-phrase': 'deep method', 'score': 0.3742566704750061}, {'key-phrase': 'semantic segmentation', 'score': 0.3711569607257843}, {'key-phrase': 'deep neural network', 'score': 0.3604433834552765}, {'key-phrase': '3D data', 'score': 0.3455614447593689}, {'key-phrase': 'Siamese network', 'score': 0.3005906343460083}, {'key-phrase': 'urban environment', 'score': 0.26753997802734375}, {'key-phrase': 'Siamese architecture', 'score': 0.20614980161190033}, {'key-phrase': 'Digital Surface Models', 'score': 0.20137065649032593}, {'key-phrase': 'machine learning method', 'score': 0.1958288848400116}, {'key-phrase': 'new construction', 'score': 0.18528687953948975}, {'key-phrase': 'cloud', 'score': 0.17708539962768555}, {'key-phrase': 'conventional image processing tool', 'score': 0.1592252552509308}, {'key-phrase': 'KPConv network', 'score': 0.15531598031520844}, {'key-phrase': 'earth population', 'score': 0.14939582347869873}, {'key-phrase': 'significant loss', 'score': 0.14190739393234253}, {'key-phrase': 'point', 'score': 0.12090075016021729}, {'key-phrase': 'valuable source', 'score': 0.11384326219558716}, {'key-phrase': 'high quality result', 'score': 0.10896501690149307}, {'key-phrase': '2D image', 'score': 0.10444407165050507}, {'key-phrase': 'crucial point', 'score': 0.0836060494184494}, {'key-phrase': 'average Intersection', 'score': 0.05623691529035568}, {'key-phrase': 'efficient monitoring tool', 'score': 0.04065265879034996}, {'key-phrase': 'vertical axis', 'score': 0.0313754603266716}, {'key-phrase': 'existing method start', 'score': 0.015507299453020096}]"
11,118,"['hyperspectral and LiDAR data fusion', 'road edges', 'Random Forest algorithm', 'urban mapping', 'Convolutional Neural Networks']",26,"[{'key-phrase': 'hyperspectral and LiDAR data fusion', 'score': 0.6584553122520447}, {'key-phrase': 'road detection', 'score': 0.5080502033233643}, {'key-phrase': 'Random Forests', 'score': 0.48863619565963745}, {'key-phrase': 'road edge detection', 'score': 0.4614555239677429}, {'key-phrase': 'hyperspectral system', 'score': 0.45803701877593994}, {'key-phrase': 'LiDAR scanner', 'score': 0.44408196210861206}, {'key-phrase': 'Random Forest algorithm', 'score': 0.4318018853664398}, {'key-phrase': 'urban mapping', 'score': 0.428952157497406}, {'key-phrase': 'machine learning algorithms', 'score': 0.3840106725692749}, {'key-phrase': 'Support Vector Machines', 'score': 0.3756754398345947}, {'key-phrase': 'Convolutional Neural Networks', 'score': 0.3630151152610779}, {'key-phrase': 'road edges', 'score': 0.3567802309989929}, {'key-phrase': 'urban environment', 'score': 0.33829784393310547}, {'key-phrase': 'urban planning', 'score': 0.31897252798080444}, {'key-phrase': 'important urban feature', 'score': 0.30644211173057556}, {'key-phrase': 'HL Fusion', 'score': 0.26410728693008423}, {'key-phrase': 'fusion', 'score': 0.24211929738521576}, {'key-phrase': 'HL Fusion capability', 'score': 0.23517993092536926}, {'key-phrase': ""Oslo's surroundings"", 'score': 0.19076360762119293}, {'key-phrase': 'city management', 'score': 0.179536372423172}, {'key-phrase': 'HL', 'score': 0.1339852213859558}, {'key-phrase': 'first result', 'score': 0.09303036332130432}, {'key-phrase': 'study area', 'score': 0.07149402052164078}, {'key-phrase': 'different machine', 'score': 0.06810110807418823}, {'key-phrase': 'last decade', 'score': 0.04697052016854286}, {'key-phrase': 'further investigation', 'score': 0.03243299573659897}]"
