Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
7,28,"['urban forestry', 'AI method', 'data', 'canopy cover', 'predictive potential']",87,"['urban forestry', 'urban forest', 'forest', 'forestry', 'AI method', 'Artificial intelligence', 'Environmental quality', 'remote assessment', 'city', 'intelligence', 'decision making', 'biological complexity', 'accuracy', 'data', 'canopy cover', 'canopy', 'predictive potential', 'continuous variable', 'livability', 'new research avenue', 'megacities', 'assessment', 'systematic review', 'research avenue', 'digital revolution', 'economic aspect', 'data source', 'socioeconomic aspect', 'future scenario', 'full growth', 'avenue', 'management', 'current digital revolution', 'chosen method', 'natural capital', 'new research', 'application', 'complexity', 'collinearity', 'clear advantage', 'data type', 'research', 'growth', 'advantage', 'citizen', 'management practice', 'use', 'quality', 'review', 'method', 'decision', 'aim', 'robustness', 'overview', 'type', 'country', 'aspect', 'temporal trend', 'example', 'study', 'capital', 'revolution', 'various combination', 'choice', 'art', 'variable', 'timescale', 'cover', 'combination', 'sample', 'rise', 'chosen', 'total', 'interaction', 'half', 'point', 'scenario', 'trend', 'specie distribution', 'state', 'source', 'practice', 'distribution', 'potential', 'line', 'making', 'interplay']"
7,29,"['urban canyon surface', 'Random Forest classifier', 'seasonal solar irradiation', 'early urban design', 'solar radiation simulation']",67,"['urban canyon surface', 'urban canyon geometry', 'solar exposure', 'seasonal solar exposure', 'symmetrical urban canyon', 'urban design', 'solar radiation simulation', 'Random Forest classifier', 'Forest classifier', 'seasonal solar irradiation', 'Parametric solar radiation', 'solar performance', 'solar radiation', 'canyon surface', 'early urban design', 'urban canyon', 'canyon geometry', 'solar irradiation', 'symmetrical canyon geometry', 'symmetrical canyon', 'city', 'surface reflectance', 'European city', 'canyon', 'classification scheme', 'classifier', 'qualitative classification scheme', 'irradiation uniformity', 'radiation simulation', 'latitude', 'Classification', 'reflectance', 'planning study', 'qualitative classification', 'quick classification', 'different city', 'different latitude', 'geometry', 'accuracy', 'Athens', 'simulation result', 'place', 'planning', 'study train', 'design', 'radiation', 'irradiation', 'simulation', 'uniformity', 'surface', 'orientation', 'exposure', 'train', 'methodological framework', 'performance', 'framework', 'test', 'precision', 'study', 'quick estimate', 'scheme', 'result', 'reveals', 'estimate', 'input', 'order', 'influence']"
7,39,"['air temperature mapping', 'arid city', 'satellite data', 'machine learning', 'spatial analysis technique']",62,"['air temperature mapping', 'air temperature data', 'air temperature map', 'temperature data', 'temperature mapping', 'temperature map', 'arid city', 'air temperature', 'climatology', 'satellite data', 'arid area', 'spatial analysis', 'Cairo region', 'spatial analysis technique', 'temperature', 'urban planning', 'mapping', 'map', 'machine learning', 'satellite', 'regression modelling', 'regression', 'city', 'air', 'data', 'spatial', 'effective spatial', 'entire city', 'modelling', 'mobile measurement', 'spectral index', 'spatial resolution', 'region', 'area', 'ecology', 'learning', 'measurement', 'temporal monitoring', 'random', 'analysis', 'monitoring', 'analysis technique', 'instrumentation', 'knowledge', 'many field', 'planning', 'resolution', 'method', 'study', 'index', 'mean', 'machine', 'hence', 'field', 'temporal resolution', 'design', 'technique', 'relies', 'iii', 'availability', 'ii', 'iv']"
7,44,"['surface urban heat', 'land cover impact', 'park area', 'urban sprawl', 'land surface temperature']",73,"['surface urban heat', 'urban land surface', 'urban heat island', 'land surface temperature', 'urban land', 'land cover', 'urban sprawl', 'land cover impact', 'heat island effect', 'park area', 'urban heat', 'urbanization', 'rapid urbanization', 'park', 'heat island', 'land surface', 'land', 'surface temperature', 'sprawl', 'green space', 'temperature', 'heat', 'area', 'city', 'Boosted model', 'Gradient Boosted model', 'satellite image', 'XGBoost', 'island effect', 'surface area', 'planning', 'model', 'different land', 'cover', 'data', 'simulation', 'Additive exPlanation', 'exPlanation', 'surface', 'SHAP value', 'methodology', 'many researcher', 'modern game', 'effect', 'researcher', 'study', 'space', 'image', 'island', 'technology', 'category', 'influence', 'game', 'interaction', 'cover impact', 'extent', 'increase', 'direction', 'value', 'detail', 'major culprit', 'approach', 'Machine', 'reference', 'result', 'year', 'great amount', 'impact', 'amount', 'culprit', 'process', 'world', 'important reference']"
7,57,"['land surface temperature', 'urban planning', 'urban heat', 'different land cover', 'high building density']",91,"['land surface temperature', 'urban heat island', 'urban planning', 'urban surface', 'urban structure', 'surface thermal environment', 'thermal environment', 'urban area', 'heat island intensity', 'old urban area', 'urban heat', 'rapid urbanization', 'surface temperature', 'high building density', 'urbanization', 'land cover', 'different land cover', 'surface heat', 'land cover type', 'land surface', 'surface heat source', 'building density', 'typical coastal city', 'radiative transfer equation', 'heat island', 'high building', 'radiative transfer', 'artificial heat source', 'heat source', 'city', 'building color', 'coastal city', 'artificial heat', 'temperature', 'heat', 'hybrid heat', 'dense population', 'land', 'spatiotemporal dynamic characteristic', 'map', 'vegetated area', 'hybrid heat source', 'northern city', 'elevation', 'building', 'study area', 'island intensity', 'environment', 'area', 'different land', 'surface', 'UHI volume', 'cover type', 'dynamic characteristic', 'algorithm', 'LST product', 'UHI grade', 'random', 'density', 'population', 'study', 'cover', 'settlement', 'input variable', 'index', 'island', 'Analysis', 'transfer equation', 'resolution', 'characteristic', 'variable', 'planning', 'color', 'Different factor', 'trend', 'transfer', 'evolution', 'Change', 'year', 'structure', 'grade', 'product', 'factor', 'intensity', 'source', 'equation', 'type', 'volume', 'input', 'result', 'formation']"
7,60,"['surface urban heat', 'supervised machine learning', 'urban planning', 'vegetation index', 'climate']",79,"['surface urban heat', 'urban planning', 'urban heat island', 'urban environment', 'land surface temperature', 'urban area', 'urban fabric component', 'urban fabric', 'vegetation index', 'urban heat', 'climate', 'machine learning', 'machine learning technique', 'supervised machine learning', 'land surface', 'surface temperature', 'local climate', 'heat island', 'surface temperature anomaly', 'vegetation', 'land', 'temperature', 'fundamental anthropogenic impact', 'supervised machine', 'area', 'heat', 'adapt SUHI mitigation', 'temperature anomaly', 'anthropogenic impact', 'SUHI mitigation strategy', 'environment', 'fabric component', 'geometry', 'fabric', 'geometry factor', 'design discipline', 'learning', 'mitigation strategy', 'SUHI mitigation', 'effective variable', 'analysis', 'canyon geometry factor', 'surface', 'planning', 'mitigation', 'design', 'learning technique', 'canyon geometry', 'coverage ratio', 'project', 'research', 'SUHI formation', 'use', 'island', 'coverage', 'case', 'knowledge', 'index', 'variable', 'practice', 'factor', 'technique', 'ratio', 'contribution', 'effect', 'machine', 'basis', 'strategy', 'gauge', 'issue', 'component', 'approach', 'paper', 'formation', 'discipline', 'impact', 'concern', 'anomaly', 'role']"
7,71,"['urban planning', 'skin temperature', 'Landsat imagery', 'ecological impact', 'urban heat island']",108,"['urban planning', 'urban heat island', 'urban development', 'urbanization indicator', 'urbanization', 'rapid urban expansion', 'urban expansion', 'ecological impact', 'thermal comfort', 'environmental impact', 'harsh environmental impact', 'land transformation', 'surface temperature', 'Landsat imagery', 'urban heat', 'skin temperature', 'continuous land transformation', 'increased skin temperature', 'ecological consequence', 'land', 'radiometric image processing', 'temperature', 'forest', 'statistical analysis', 'heat energy balance', 'continuous land', 'city', 'random forest', 'heat energy', 'heat island', 'map', 'radiometric image', 'heat', 'various artificial surface', 'area', 'study area', 'image processing', 'croplands', 'comfort', 'natural surface', 'classifier', 'image processing algorithms', 'analysis', 'UHI indicator', 'transformation', 'correlation coefficient', 'correlation', 'surface', 'artificial surface', 'energy balance', 'spectral indicator', 'good correlation', 'study', 'imagery', 'good correlation coefficient', 'increase', 'coefficient', 'energy', 'image', 'development', 'association', 'processing algorithms', 'country', 'case study', 'island', 'Evaluation', 'extent', 'inevitable process', 'author', 'critical impact', 'world', 'measure', 'expansion', 'agreement', 'severity', 'planning', 'accurate measure', 'alteration', 'different date', 'term', 'case', 'viewpoint', 'algorithms', 'decade', 'process', 'random', 'year', 'situation', 'indicator', 'end', 'past decade', 'impact', 'processing', 'value', 'level', 'study period', 'upcoming year', 'official', 'period', 'result', 'date', 'replacement', 'tool', 'machine', 'link', 'strong link', 'consequence', 'balance']"
7,79,"['park cooling efficiency', 'urban planning', 'vegetation greenness', 'data envelopment analysis', 'city microclimate']",111,"['park cooling efficiency', 'urban ecological infrastructure', 'outdoor thermal comfort', 'inefficient park', 'city microclimate', 'park cooling', 'cooling efficiency', 'urban heat island', 'urban planning', 'average cooling efficiency', 'Park size', 'urban park', 'cooling benefit', 'park', 'ecological infrastructure', 'significant cooling effect', 'data envelopment analysis', 'thermal comfort', 'vegetation greenness', 'cooling effect', 'ecological benefit', 'envelopment analysis', 'heat island effect', 'urban heat', 'efficiency index', 'cooling', 'relative efficiency', 'promote urban resident', 'satellite imagery', 'vegetation', 'data envelopment', 'Shanghai metropolitan city', 'city', 'water body coverage', 'greenness', 'outdoor', 'heat island', 'urban resident', 'metropolitan city', 'winter', 'microclimate', 'area', 'heat', 'envelopment', 'correlation analysis', 'efficiency', 'machine learning technique', 'summer', 'study area', 'empirical research', 'absolute efficiency', 'inefficient', 'machine learning', 'comfort', 'infrastructure', 'effect index', 'XGBoost', 'data', 'analysis', 'current study area', 'satellite', 'performance', 'body coverage ratio', 'correlation', 'intensity index', 'research finding', 'island effect', 'imagery', 'UHI effect', 'coverage ratio', 'water body', 'water', 'planning', 'perspective', 'learning', 'benefit', 'study', 'effect', 'research', 'learning technique', 'body coverage', 'determinant', 'resident', 'characteristic', 'improvement', 'ratio', 'important role', 'index', 'relationship', 'model', 'total', 'average', 'body', 'technique', 'size', 'coverage', 'island', 'finding', 'dominant factor', 'intensity', 'enhancement', 'ha', 'time', 'reference', 'factor', 'current study', 'valuable reference', 'absolute perspective', 'machine', 'role', 'paper']"
7,115,"['urban surface temperature', 'cluster analysis', 'urbanization process monitoring', 'vegetation cover', 'built area']",82,"['urban surface temperature', 'urbanization process monitoring', 'urbanization process', 'land surface temperature', 'difference vegetation index', 'urban landscape', 'urban area', 'vegetation index', 'urbanization', 'spatial analysis', 'urban surface', 'cluster analysis', 'built area', 'surface temperature change', 'vegetation cover', 'difference vegetation', 'temperature change', 'temperature increase', 'land surface', 'housing complex', 'municipality', 'vegetation', 'surface temperature', 'city', 'land', 'small city', 'cluster', 'adaptation', 'area', 'temperature', 'analysis', 'simple methodology', 'methodology', 'landscape', 'evident increase', 'housing', 'normalized difference', 'heat island', 'increase', 'intensification', 'heat', 'monitoring', 'data', 'change', 'study', 'priority area', 'process monitoring', 'index', 'LST change', 'implantation area', 'surface', 'stakeholder', 'indicator', 'process', 'evolution', 'cover', 'case study', 'simple tool', 'understanding', 'complex', 'CDI value', 'difference', 'relationship', 'image', 'inexpensive tool', 'value', 'group', 'influence', 'formation', 'machine', 'case', 'island', 'potential formation', 'implantation', 'tool', 'reproduction', 'intervention', 'loss', 'potential', 'lack', 'dialogue', 'consequence']"
7,168,"['tree planting policy', 'mobility data', 'urban area', 'tree location data', 'park']",73,"['tree planting policy', 'tree location data', 'tree planting', 'tree placement', 'urban area', 'tree location site', 'tree location', 'location data', 'planting policy', 'mobility data', 'tree', 'tree exposure', 'optional tree', 'mobility data set', 'location data set', 'park', 'city', 'planting site', 'green space', 'movement data', 'planting', 'population life', 'location site', 'placement', 'nature', 'population', 'location', 'popularity', 'optimization', 'simulated movement data', 'area', 'data', 'mobility', 'data set', 'people', 'category', 'citizen', 'optimization problem', 'nearby venue', 'much inequality', 'policy', 'inequality', 'constraint', 'case study', 'group', 'functional category', 'space', 'overall exposure', 'site', 'resource', 'different policy', 'simulated movement', 'behavior', 'venue', 'movement', 'financial resource', 'exposure', 'contact', 'problem', 'access', 'account', 'insight', 'part', 'effect', 'aspect', 'world', 'life', 'case', 'average', 'criterion', 'time', 'set', 'study']"
