Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
9,25,"['wildfire risk model', 'Chilean metropolitan area', 'principal component analysis', 'forest', 'geospatial data']",74,"['wildfire risk model', 'wildfire risk', 'large wildfire', 'forest fire', 'fire occurrence', 'geospatial data', 'wildfire', 'forestry', 'fire hazard', 'urban area', 'forest', 'Chilean metropolitan area', 'exotic forestry', 'principal component analysis', 'fire hotspot', 'forestry government organization', 'forestry government', 'native forest', 'risk model', 'fire', 'Concepción metropolitan area', 'map', 'climate change', 'forestry plantation', 'exotic forestry plantation', 'component analysis', 'trigger fire', 'metropolitan area', 'satellite image', 'area', 'proximity', 'data', 'hazard', 'high risk', 'evident proximity', 'plantation', 'risk', 'hotspot', 'analysis', 'moderate risk', 'principal component', 'algorithm', 'organization', 'model', 'surface area', 'low risk', 'human activity', 'study', 'factor', 'category', 'representative sample', 'occurrence', 'discernible threshold', 'experimental scenario', 'interface', 'government organization', 'surface', 'driver', 'scenario', 'government', 'trigger', 'image', 'component', 'observed main driver', 'change', 'machine', 'sample', 'threshold', 'activity', 'dynamic', 'main driver', 'presence', 'strong presence', 'result']"
9,27,"['landslide susceptibility modeling', 'artificial neural network', 'metaheuristic algorithms', 'frequent natural disaster', 'susceptibility map']",87,"['landslide susceptibility modeling', 'landslide susceptibility evaluation', 'Landslide susceptibility', 'landslide pattern', 'artificial neural network', 'metaheuristic algorithms', 'metaheuristic technique', 'metaheuristic', 'neural network', 'historical landslide', 'susceptibility map', 'chimp optimization algorithm', 'landslide', 'optimization algorithm', 'crow search algorithm', 'frequent natural disaster', 'generated susceptibility map', 'susceptibility modeling', 'search algorithm', 'susceptibility evaluation', 'urban planning', 'accuracy index', 'chimp optimization', 'natural disaster', 'water cycle algorithm', 'algorithms', 'characteristic curve', 'algorithm', 'map', 'studied area', 'susceptibility', 'optimization', 'suggested hybrid model', 'crow search', 'alert system', 'generated susceptibility', 'spatial database', 'disaster', 'novel integrative model', 'bowerbird optimization', 'conditioning factor', 'area', 'prone area', 'satin bowerbird optimization', 'human loss worldwide', 'planning', 'accuracy', 'common conditioning', 'training phase', 'Chaharmahal va', 'curve', 'common conditioning factor', 'modeling', 'cycle algorithm', 'hybrid model', 'human loss', 'reliable understanding', 'loss worldwide', 'database', 'search', 'integrative model', 'water cycle', 'pattern', 'technique', 'phase', 'water', 'index', 'conditioning', 'training', 'va', 'assessment', 'bowerbird', 'network', 'evaluation', 'satin bowerbird', 'main idea', 'system', 'loss', 'worldwide', 'model', 'factor', 'paper', 'understanding', 'term', 'idea', 'cycle', 'receiving']"
9,81,"['landslide susceptibility map', 'stream mining algorithm', 'logistic model tree', 'Bayes network', 'landslide data']",120,"['landslide susceptibility map', 'landslide susceptibility modeling', 'landslide susceptibility model', 'landslide susceptibility', 'landslide data', 'landslide risk', 'high landslide risk', 'landslide susceptibility zone', 'landslide inventory map', 'landslide inventory', 'high landslide', 'Bayes network', 'landslide', 'data stream mining', 'stream mining algorithm', 'logistic model tree', 'stream mining', 'mining algorithm', 'slope', 'Hoeffding tree', 'classifier', 'susceptibility map', 'model tree', 'susceptibility modeling', 'urban planning', 'prevailing data stream', 'logistic model', 'promising classifier', 'common hazard', 'susceptibility model', 'slope angle', 'slope aspect', 'training dataset', 'land use', 'map', 'validation dataset', 'data stream', 'validation datasets', 'susceptibility zone', 'altitude', 'lithology', 'dataset', 'datasets', 'mining', 'data', 'AUC value', 'similar AUC value', 'tree', 'susceptibility', 'low susceptibility zone', 'HT model', 'algorithm', 'land', 'prevailing data', 'various model', 'area', 'inventory map', 'soil', 'curve', 'model performance', 'plan curvature', 'county town', 'low susceptibility', 'BN model', 'stream', 'county', 'correlation', 'whereas region', 'region', 'zone', 'prone', 'human activity', 'planning', 'distance', 'modeling', 'risk', 'severe damage', 'distribution', 'town', 'curvature', 'damage', 'hazard', 'validation', 'training', 'property', 'comparative study', 'human activity concentrate', 'use', 'network', 'proportion', 'plan', 'LMT model', 'activity concentrate', 'angle', 'comparison', 'value', 'human', 'model', 'activity', 'profile curvature', 'world', 'aspect', 'factor', 'study', 'comparative', 'prevention', 'border suffer', 'paper', 'border', 'first time', 'result', 'concentrate', 'performance', 'inventory', 'time', 'suffer', 'prevailing', 'life', 'satisfying performance', 'interior']"
9,131,"['landslide susceptibility model', 'machine learning', 'land planning', 'rainfall', 'hazard mitigation']",99,"['landslide susceptibility model', 'landslide susceptibility', 'landslide hazard', 'shallow landslide susceptibility', 'landslide risk', 'potential landslide runout', 'potential landslide', 'shallow landslide', 'landslide detachment', 'shallow landslide detachment', 'landslide runout', 'landslide', 'hazard mitigation', 'mountainous landscape', 'urban planning', 'hazard mitigation measure', 'rainfall', 'terraced coastal landscape', 'land planning', 'machine learning', 'Geographical Information', 'susceptibility map', 'coastal landscape', 'urban planning approach', 'steep territory', 'machine learning technique', 'susceptibility model', 'susceptibility mapping', 'obtained susceptibility map', 'mapping', 'map', 'runout susceptibility mapping', 'Ensemble approach', 'susceptibility', 'runout susceptibility', 'land', 'landscape', 'planning approach', 'obtained susceptibility', 'severe event', 'area', 'practice hiking', 'mitigation measure', 'beach', 'hiking', 'decision maker', 'several fatality', 'planning', 'risk', 'mitigation', 'beach holiday', 'combined approach', 'learning', 'learning technique', 'database', 'analysis', 'potential runout', 'fatality', 'hazard', 'method', 'tourist', 'reach angle', 'territory', 'runout process', 'high level', 'damage', 'runout', 'decision', 'future', 'model', 'technique', 'Information', 'approach', 'rugged', 'reach', 'level', 'angle', 'foreign tourist', 'machine', 'stakeholder', 'input', 'serious threat', 'threat', 'measure', 'event', 'detachment', 'factor', 'procedure', 'study', 'process', 'world', 'practice', 'visit', 'transit', 'maker', 'issue', 'holiday', 'euros', 'adoption']"
9,159,"['landslide prediction', 'climate model scenario', 'different ML algorithms', 'random forest', 'prediction accuracy']",82,"['landslide prediction', 'high landslide vulnerability', 'landslide vulnerability', 'random forest', 'future landslide', 'Landslide cause', 'climate model scenario', 'climate model', 'high landslide', 'machine learning', 'regional climate model', 'landslide', 'different ML algorithms', 'ML algorithms', 'prediction accuracy', 'climate change impact', 'regional climate', 'several regional climate', 'climate', 'prediction', 'precipitation', 'overall prediction accuracy', 'climate change', 'many urban area', 'forest', 'urban area', 'susceptibility mapping', 'overall prediction', 'environmental planning', 'future uncertainty', 'mapping', 'vulnerable area', 'susceptibility', 'accuracy', 'probability', 'probability distribution', 'model scenario', 'learning', 'average susceptibility', 'change impact', 'algorithms', 'uncertainty', 'metropolitan area', 'planning', 'algorithm', 'future', 'area', 'cause considerable damage', 'random', 'property', 'vulnerability', 'damage', 'distribution', 'property worldwide', 'machine', 'model', 'scenario', 'excellent result', 'pathway scenario', 'change', 'representative concentration', 'concentration pathway scenario', 'study', 'considerable damage', 'impact', 'representative concentration pathway', 'result', 'concentration', 'cause', 'concentration pathway', 'time', 'pathway', 'performance', 'perspective', 'addition', 'minor difference', 'worldwide', 'trading', 'difference', 'life', 'important perspective', 'order']"
9,176,"['urban flood susceptibility', 'neural network model', 'spatial prediction', 'misclassification rate', 'regression tree']",71,"['urban flood susceptibility', 'flood susceptibility mapping', 'flood susceptibility map', 'flood susceptibility', 'realistic flood susceptibility', 'urban flood', 'spatial prediction', 'flood inundation event', 'realistic flood', 'flood', 'flood prevention infrastructure', 'random forest', 'flood prevention', 'flood inundation', 'neural network model', 'neural network', 'MLPNN model', 'urban area', 'regression tree', 'misclassification rate', 'predictive performance', 'susceptibility map', 'prediction', 'susceptibility mapping', 'standalone MLPNN model', 'hydraulic model', 'hybridized model', 'map', 'city', 'mapping', 'regression', 'misclassification', 'model performance', 'forest', 'inundation', 'inundation event', 'data', 'susceptibility', 'network model', 'infrastructure', 'area', 'prevention infrastructure', 'available data', 'ungauged area', 'tree', 'specificity', 'correlation', 'Matthews correlation', 'sensitivity', 'rate', 'Matthews correlation coefficient', 'algorithm', 'model', 'skill', 'network', 'true skill', 'correlation coefficient', 'Performance', 'study', 'prone', 'curve', 'validation', 'machine', 'coefficient', 'efficiency', 'technique', 'prevention', 'measure', 'event', 'trading', 'standalone']"
9,217,"['flooding prediction', 'rainfall threshold line', 'pluvial flood event', 'urban catchment', 'several rainfall']",121,"['flooding prediction', 'pluvial flooding prediction', 'Urban pluvial flooding', 'flood occurrence', 'pluvial flood event', 'rainfall threshold line', 'rainfall threshold', 'flood event', 'pluvial flooding', 'rainfall curve', 'rainfall intensity', 'critical rainfall curve', 'frequent pluvial flood', 'critical rainfall', 'flooding', 'several rainfall', 'conventional critical rainfall', 'pluvial flood', 'flood', 'urban catchment', 'rainfall', 'precipitation characteristic', 'urban water manager', 'machine learning', 'precipitation', 'ML model', 'urban water', 'early warning system', 'hydraulic model', 'prediction', 'warning system', 'discriminant analysis', 'urban area', 'catchment', 'early warning', 'emergency planning', 'future climate', 'water manager', 'water manager aim', 'climate', 'threatening natural hazard', 'false alert rate', 'natural hazard', 'subspace discriminant analysis', 'false alert', 'city', 'rational information', 'Shenzhen city', 'warning', 'accuracy', 'alert rate', 'threshold line', 'water', 'learning', 'critical index', 'true positive rate', 'simulation accuracy', 'data', 'computational complexity', 'conventional model', 'future', 'threshold', 'principal component', 'large volume', 'planning', 'peak intensity', 'emergency action', 'risky area', 'alert', 'machine', 'characteristic', 'arrival time', 'area', 'occurrence', 'model', 'year', 'plane', 'rate', 'positive rate', 'binary result', 'volume', 'information', 'hazard', 'subspace', 'analysis', 'event', 'recent year', 'inhabitant', 'contingency', 'curve', 'complexity', 'emergency', 'manager', 'intensity', 'simulation', 'system', 'paper', 'manager aim', 'study', 'great extent', 'duration', 'line', 'method', 'case study', 'time', 'index', 'action', 'world', 'case', 'frequency', 'extent', 'aim', 'combination', 'component', 'result', 'different combination', 'order', 'aftermath', 'approach', 'Previous study', 'subsequent aftermath']"
9,232,"['Landslide susceptibility assessment', 'wildfire burnt area', 'machine learning technique', 'satellite data', 'vegetation']",130,"['Landslide susceptibility assessment', 'Landslide susceptibility', 'landslide risk', 'wildfire burnt area', 'landslide worldwide', 'burnt catchment', 'landslide', 'precipitation', 'burnt area', 'wildfire', 'debris flow', 'slope', 'vegetation', 'flood', 'precipitation duration', 'Weather condition change', 'thematic map', 'machine learning', 'machine learning technique', 'satellite data', 'urban planning', 'fire', 'satellite image', 'Agnano hill', 'catchment', 'map', 'Weather condition', 'statistical approach', 'Climate change', 'land', 'new statistical approach', 'susceptibility assessment', 'storm', 'area', 'populated neighbourhood', 'data', 'hill', 'debris', 'disaster', 'safety monitoring', 'Many difficulty', 'occurrence', 'human activity', 'learning technique', 'likelihood', 'decision maker', 'analysis', 'database', 'learning', 'previous knowledge', 'study area', 'susceptibility', 'satellite', 'trigger mechanism', 'risk', 'planning', 'difficulty', 'safety', 'different trigger', 'predisposing factor', 'pasture', 'trigger', 'construction', 'different trigger mechanism', 'application', 'main sensitive area', 'new land', 'flow', 'intensity', 'year', 'database consisting', 'assessment', 'construction purpose', 'environment', 'relationship', 'local agency', 'neighbourhood', 'sensitive area', 'activity', 'condition change', 'composition', 'knowledge', 'territory', 'response', 'agency', 'characteristic', 'mechanism', 'technique', 'triggering', 'study', 'predisposing', 'band composition', 'cause', 'phase', 'decision', 'image', 'duration', 'factor', 'monitoring', 'approach', 'machine', 'Processing', 'following phase', 'world', 'origin', 'last year', 'large number', 'change', 'ability', 'operation', 'many part', 'purpose', 'work', 'worldwide', 'consisting', 'scope', 'latter', 'man', 'fact', 'condition', 'number', 'recent decade', 'attempt', 'maker', 'present work', 'band', 'main operation', 'part', 'decade', 'availability']"
9,248,"['landslide susceptibility mapping', 'machine learning technique', 'frequent natural disaster', 'geological factor', 'susceptibility assessment']",132,"['landslide susceptibility mapping', 'landslide susceptibility assessment', 'landslide susceptibility evaluation', 'landslide susceptibility simulation', 'landslide susceptibility', 'landslide prevention', 'landslide inventory', 'frequent natural disaster', 'historical landslide', 'susceptibility map', 'topography', 'susceptibility evaluation', 'landslide', 'susceptibility mapping', 'topography factor', 'geological factor', 'susceptibility simulation', 'susceptibility assessment', 'machine learning technique', 'natural disaster', 'geographical spatial distribution', 'significant model performance', 'frequency ratio model', 'predictive ability', 'spatial distribution', 'machine learning', 'RF model training', 'geospatial database', 'susceptibility class', 'susceptibility', 'mapping', 'RF model', 'training dataset', 'urban planning', 'significant model', 'low susceptibility class', 'model performance', 'frequency ratio', 'conditioning factor', 'satellite image', 'map', 'low susceptibility', 'accuracy', 'reliability', 'extensive field survey', 'ratio model', 'FR model', 'random', 'secondary conditioning factor', 'entire area', 'test dataset', 'model training', 'dataset', 'primary conditioning factor', 'learning technique', 'datasets', 'field survey', 'environmental factor', 'Yunyang county', 'model mathematical analysis', 'coincidence degree', 'LSM model', 'disaster', 'frequency', 'analysis result', 'theoretical basis', 'area', 'application', 'evaluation factor', 'learning', 'extensive field', 'distribution', 'curve', 'primary conditioning', 'study area', 'evaluation factor library', 'human engineering activity', 'database', 'human engineering', 'stability', 'coincidence', 'mathematical analysis', 'engineering activity', 'adequate response', 'planning', 'engineering', 'ability', 'ratio', 'basis', 'factor library', 'response', 'model', 'county', 'secondary conditioning', 'field', 'technique', 'factor', 'conditioning', 'mitigation', 'precision', 'receiver', 'simulation', 'analysis', 'outcome', 'importance', 'performance', 'degree', 'training', 'value', 'assessment', 'tool', 'research', 'result', 'survey', 'class', 'influence', 'activity', 'study', 'image', 'library', 'hand', 'evaluation', 'record', 'machine', 'prevention', 'historical record', 'test', 'inventory', 'demand', 'medium', 'addition', 'difference']"
9,253,"['rockfall hazard assessment', 'support vector machine', 'accurate digital terrain', 'hazard assessment method', 'topography']",116,"['rockfall hazard assessment', 'comprehensive rockfall hazard', 'rockfall hazard', 'rockfall kinematic model', 'rockfall probability', 'hazard assessment', 'rockfall trajectory', 'hazard assessment method', 'comprehensive rockfall', 'various rockfall', 'digital terrain model', 'rockfall conditioning factor', 'various rockfall conditioning', 'accurate digital terrain', 'terrain model', 'digital terrain', 'support vector machine', 'rockfall conditioning', 'topography', 'support vector', 'urban planning', 'artificial neural network', 'urban planning management', 'steep terrain', 'spatial model', 'terrain', 'rockfall', 'fuzzy analytical hierarchy', 'different classifier', 'classifier', 'neural network', 'hilly region', 'impact location', 'logistic regression', 'airborne laser scanning', 'terrestrial laser scanner', 'geographical place', 'analytical hierarchy process', 'kinematic model', 'vector machine', 'regression', 'airborne laser', 'laser scanner', 'accurate digital', 'accuracy', 'hazardous phenomenon', 'area', 'assessment method', 'analytical hierarchy', 'planning management', 'study area', 'trajectory', 'laser scanning', 'different area', 'probability', 'datasets', 'hierarchy process', 'critical area', 'infrastructure', 'planning', 'terrestrial laser', 'mitigation process', 'kinetic energy', 'laser', 'guide', 'impact', 'height', 'neighbor', 'damage', 'tested model', 'training', 'hybrid model', 'massive damage', 'location', 'place', 'hierarchy', 'conditioning factor', 'suggested mitigation', 'region', 'digital', 'mitigation', 'velocity', 'hazard', 'scanner', 'technique', 'assessment', 'property', 'comprehensive information', 'information', 'different scale', 'support', 'energy', 'scanning', 'conditioning', 'validation', 'scale', 'method', 'model', 'vector', 'management', 'people', 'network', 'development', 'study', 'incident', 'result show', 'result', 'Machine', 'research', 'phenomenon', 'frequency', 'process', 'aim', 'factor', 'life', 'show']"
