1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
emotion,0.012024022700000001,14,2,1,urban identity,0.007544611400000001,5,1,1,urban design problem,0.0136831816,3,1,1,urban design problem,0.0136831816,3,1,1
advertising,0.0060120113,7,1,1,urban emotion,0.007544611400000001,5,1,1,explore important feature,0.0091221211,2,1,1,emotion,0.012024022700000001,14,2,1
identity,0.0051531526000000005,6,1,1,clustering approach,0.0045267669000000005,3,1,1,interactive machine learning,0.0091221211,2,1,1,explore important feature,0.0091221211,2,1,1
photo,0.0042942938000000005,5,2,1,important feature,0.0045267669000000005,3,1,1,emotional computing technics,0.0091221211,2,1,1,interactive machine learning,0.0091221211,2,1,1
gaze,0.003435435,4,1,1,design problem,0.0045267669000000005,3,1,1,city image dimension,0.0091221211,2,1,1,emotional computing technics,0.0091221211,2,1,1
façades,0.003435435,4,1,1,emotional computing,0.0045267669000000005,3,1,1,present day condition,0.0045610605,1,1,1,city image dimension,0.0091221211,2,1,1
design,0.0026734394000000002,15,6,3,image dimension,0.0045267669000000005,3,1,1,designing urban space,0.0045610605,1,1,1,urban identity,0.007544611400000001,5,1,1
user,0.0025765763000000002,6,3,2,building façades,0.0045267669000000005,3,1,1,find important feature,0.0045610605,1,1,1,urban emotion,0.007544611400000001,5,1,1
computing,0.0025765763000000002,3,1,1,aesthetic rating,0.0045267669000000005,3,1,1,new urban pattern,0.0045610605,1,1,1,advertising,0.0060120113,7,1,1
rating,0.0025765763000000002,3,1,1,urban design,0.0037723057000000003,5,3,2,human design process,0.0045610605,1,1,1,identity,0.0051531526000000005,6,1,1
context,0.0021471469000000003,5,4,2,public space,0.0030178446,4,2,2,randomized fitness measure,0.0045610605,1,1,1,present day condition,0.0045610605,1,1,1
image,0.0021471469000000003,5,3,2,interactive machine,0.0030178446,2,1,1,subjective expected utility,0.0045610605,1,1,1,designing urban space,0.0045610605,1,1,1
technique,0.0019605223000000002,11,7,3,design goal,0.0030178446,2,1,1,using clustering technique,0.0045610605,1,1,1,find important feature,0.0045610605,1,1,1
goal,0.0017177175,4,3,2,visual gaze,0.0030178446,2,1,1,interactive design loop,0.0045610605,1,1,1,new urban pattern,0.0045610605,1,1,1
proposal,0.0017177175,2,2,1,gaze analysis,0.0030178446,2,1,1,visual gaze dynamic,0.0045610605,1,1,1,human design process,0.0045610605,1,1,1
feedback,0.0017177175,4,3,2,model street,0.0030178446,2,1,1,important architectural feature,0.0045610605,1,1,1,randomized fitness measure,0.0045610605,1,1,1
video,0.0017177175,2,1,1,emotion layer,0.0030178446,2,1,1,technical challenge arises,0.0045610605,1,1,1,subjective expected utility,0.0045610605,1,1,1
level,0.0017177175,4,2,2,computing technics,0.0030178446,2,1,1,gaze dynamic hamper,0.0045610605,1,1,1,using clustering technique,0.0045610605,1,1,1
robot,0.0017177175,4,1,2,traditional method,0.0030178446,2,2,1,dynamic hamper precise,0.0045610605,1,1,1,interactive design loop,0.0045610605,1,1,1
head,0.0017177175,2,1,1,human emotion,0.0030178446,2,2,1,hamper precise calculation,0.0045610605,1,1,1,visual gaze dynamic,0.0045610605,1,1,1
