1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
landscape,0.0025573621,136,26,7,garden landscape,0.0047199825,9,3,1,landscape pattern analysis,0.0083774581,5,1,1,landscape pattern analysis,0.0083774581,5,1,1
tourism,0.0024402561,25,5,4,aesthetic space,0.00419554,8,1,1,regional architectural culture,0.0083774581,5,1,1,regional architectural culture,0.0083774581,5,1,1
connotation,0.0017569844,9,8,2,landscape design,0.0040207258000000004,23,10,4,rural aesthetic space,0.0067019665,4,1,1,rural aesthetic space,0.0067019665,4,1,1
garden,0.0017208559,26,6,5,mountain tourism,0.0036710975,7,1,1,mountain tourism town,0.0067019665,4,1,1,mountain tourism town,0.0067019665,4,1,1
quarry,0.0014641537,5,1,1,landscape preference,0.0031466550000000004,9,1,2,experience urban landscape,0.0067019665,4,1,1,experience urban landscape,0.0067019665,4,1,1
superiority,0.0014641537,5,1,1,landscape configuration,0.0031466550000000004,6,1,1,new tourism village,0.0067019665,4,1,1,new tourism village,0.0067019665,4,1,1
style,0.0014641537,15,6,4,landscape pattern,0.0031466550000000004,6,1,1,urban landscape configuration,0.0050264749,3,1,1,urban landscape configuration,0.0050264749,3,1,1
decoration,0.0014641537,5,3,1,waterfront landscape,0.0031466550000000004,6,2,1,water diversion project,0.0050264749,3,1,1,water diversion project,0.0050264749,3,1,1
sculpture,0.0013665434000000001,7,1,2,environmental sculpture,0.0031466550000000004,6,1,1,basin water transfer,0.0050264749,3,1,1,basin water transfer,0.0050264749,3,1,1
art,0.0012575485,19,8,5,new tourism,0.0031466550000000004,6,1,1,architectural design style,0.0050264749,3,1,1,architectural design style,0.0050264749,3,1,1
corridor,0.0012430994,9,2,3,cultural heritage,0.0027210546000000003,11,6,3,red revolutionary culture,0.0050264749,3,1,1,red revolutionary culture,0.0050264749,3,1,1
planting,0.0011713229000000001,4,1,1,pattern analysis,0.0026222125000000002,5,1,1,internal building space,0.0050264749,3,1,1,internal building space,0.0050264749,3,1,1
construction,0.0009966191,53,15,7,abandoned quarry,0.0026222125000000002,5,1,1,new socialist countryside,0.0050264749,3,1,1,new socialist countryside,0.0050264749,3,1,1
water,0.0009928015000000001,15,6,5,space environment,0.0026222125000000002,5,3,1,local landscape configuration,0.0033509833,2,1,1,garden landscape,0.0047199825,9,3,1
heritage,0.0009928015000000001,15,7,5,building space,0.0026222125000000002,5,3,1,natural aesthetic philosophy,0.0033509833,2,1,1,aesthetic space,0.00419554,8,1,1
engineering,0.0009928015000000001,15,2,5,rural landscape,0.0024473983,7,2,2,road landscape design,0.0033509833,2,1,1,landscape design,0.0040207258000000004,23,10,4
layout,0.0009761025,5,2,2,public art,0.0022263174,9,2,3,urban road landscape,0.0033509833,2,1,1,mountain tourism,0.0036710975,7,1,1
countryside,0.0009668551,7,3,3,rural area,0.00209777,12,7,4,ecological garden landscape,0.0033509833,2,1,1,local landscape configuration,0.0033509833,2,1,1
mountain,0.0008784922,9,3,4,garden design,0.00209777,4,2,1,marine coastal construction,0.0033509833,2,1,1,natural aesthetic philosophy,0.0033509833,2,1,1
appearance,0.0008784922,9,4,4,ecological environment,0.00209777,4,3,1,urban landscape design,0.0033509833,3,1,2,road landscape design,0.0033509833,2,1,1
charm,0.0008784922,3,3,1,architectural style,0.00209777,6,3,2,intangible cultural heritage,0.0033509833,3,1,2,urban road landscape,0.0033509833,2,1,1
diversion,0.0008784922,3,1,1,rural design,0.00209777,6,2,2,rural housing reconstruction,0.0033509833,2,1,1,ecological garden landscape,0.0033509833,2,1,1
protection,0.0008287329000000001,6,4,3,lighting scheme,0.00209777,4,1,1,cross basin water,0.0033509833,2,1,1,marine coastal construction,0.0033509833,2,1,1
park,0.0007942412000000001,12,4,5,holistic design,0.00209777,4,2,1,public art design,0.0033509833,2,2,1,urban landscape design,0.0033509833,3,1,2
cost,0.0007942412000000001,12,2,5,basin water,0.00209777,4,1,1,inter basin water,0.0033509833,2,1,1,intangible cultural heritage,0.0033509833,3,1,2
master,0.000780882,4,3,2,poetic imagery,0.00209777,4,1,1,water transfer project,0.0033509833,2,1,1,rural housing reconstruction,0.0033509833,2,1,1
basin,0.000780882,4,1,2,regional environment,0.00209777,4,2,1,garden landscape design,0.0033509833,2,1,1,cross basin water,0.0033509833,2,1,1
concrete,0.000780882,4,1,2,tourism town,0.00209777,4,1,1,subway station wall,0.0033509833,2,1,1,public art design,0.0033509833,2,2,1
ecology,0.0007280544,11,7,5,tourism village,0.00209777,4,1,1,landscape design culture,0.0033509833,2,1,1,inter basin water,0.0033509833,2,1,1
village,0.0007280544,11,4,5,city square,0.00209777,4,2,1,composite landscape corridor,0.0033509833,2,1,1,water transfer project,0.0033509833,2,1,1
weakness,0.0006906108,5,1,3,architectural design,0.0019229558000000001,11,6,4,architecture appearance design,0.0033509833,2,1,1,garden landscape design,0.0033509833,2,1,1
architecture,0.0006887025,17,6,6,modern culture,0.0017481417000000002,5,1,2,sui chuan county,0.0033509833,2,1,1,subway station wall,0.0033509833,2,1,1
building,0.0006769488,36,14,7,rural ecotourism,0.0015733275,3,1,1,tourism urban construction,0.0033509833,2,1,1,landscape design culture,0.0033509833,2,1,1
ecotourism,0.0005856615,3,1,2,ecological landscape,0.0015733275,3,2,1,urban construction design,0.0033509833,2,1,1,composite landscape corridor,0.0033509833,2,1,1
character,0.0005856615,6,4,4,landscape construction,0.0015733275,3,2,1,experience economy era,0.0033509833,2,1,1,architecture appearance design,0.0033509833,2,1,1
starting,0.0005856615,2,2,1,rural construction,0.0015733275,3,3,1,city building history,0.0033509833,2,1,1,sui chuan county,0.0033509833,2,1,1
epitome,0.0005856615,2,2,1,road landscape,0.0015733275,3,1,1,public space environment,0.0033509833,2,1,1,tourism urban construction,0.0033509833,2,1,1
downtown,0.0005856615,3,1,2,ecological garden,0.0015733275,3,1,1,public urban space,0.0033509833,2,2,1,urban construction design,0.0033509833,2,1,1
horizon,0.0005856615,2,2,1,regional characteristic,0.0015733275,3,2,1,essential building space,0.0033509833,2,2,1,experience economy era,0.0033509833,2,1,1
landscaping,0.0005856615,3,1,2,commercial street,0.0015733275,3,1,1,modern artistic expression,0.0033509833,2,2,1,city building history,0.0033509833,2,1,1
greenway,0.0005856615,2,1,1,old downtown,0.0015733275,3,1,1,sustainable urban environment,0.0022339888,2,1,2,public space environment,0.0033509833,2,1,1
steel,0.0005856615,3,2,2,architectural feature,0.0015733275,3,2,1,given growing emphasis,0.0016754916,1,1,1,public urban space,0.0033509833,2,2,1
cement,0.0005856615,3,2,2,traditional garden,0.0015733275,3,1,1,link landscape preference,0.0016754916,1,1,1,essential building space,0.0033509833,2,2,1
measure,0.0005856615,6,4,4,geographical feature,0.0015733275,3,2,1,evaluating urban landscape,0.0016754916,1,1,1,modern artistic expression,0.0033509833,2,2,1
wind,0.0005856615,3,1,2,urban building,0.0015733275,3,3,1,generally applicable survey,0.0016754916,1,1,1,landscape preference,0.0031466550000000004,9,1,2
greening,0.0005856615,2,1,1,water diversion,0.0015733275,3,1,1,urban landscape pattern,0.0016754916,1,1,1,landscape configuration,0.0031466550000000004,6,1,1
