1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
park,0.0096165949,62,7,5,urban park,0.0095723311,16,5,3,public open space,0.023156153500000002,9,4,2,public open space,0.023156153500000002,9,4,2
biodiversity,0.0036599392,8,3,2,park user,0.0088786937,7,3,1,artificial lake space,0.023156153500000002,6,1,1,artificial lake space,0.023156153500000002,6,1,1
visitor,0.0034311930000000004,15,5,4,lake space,0.0076103089,6,1,1,social carrying capacity,0.023156153500000002,6,1,1,social carrying capacity,0.023156153500000002,6,1,1
utilisation,0.0034311930000000004,5,1,1,public park,0.006764719000000001,8,1,2,urban national park,0.0154374357,4,1,1,urban national park,0.0154374357,4,1,1
restorativeness,0.0034311930000000004,5,1,1,artificial lake,0.006764719000000001,8,1,2,towards urban park,0.0115780768,3,1,1,towards urban park,0.0115780768,3,1,1
specie,0.0029737006,13,5,4,national park,0.0063419241,5,1,1,use urban park,0.0115780768,3,1,1,use urban park,0.0115780768,3,1,1
soundscape,0.0027449544,6,1,2,green space,0.0059827069,10,4,3,urban park user,0.0115780768,3,2,1,urban park user,0.0115780768,3,2,1
carrying,0.0027449544,4,1,1,open space,0.0059191291,14,4,4,sustainable land use,0.0077187178,2,1,1,park,0.0096165949,62,7,5
tree,0.0025894756,8,2,3,plant specie,0.0050735393,4,3,1,old masonry wall,0.0077187178,2,1,1,urban park,0.0095723311,16,5,3
square,0.0025162082,11,1,4,carrying capacity,0.0050735393,6,1,2,public park design,0.0077187178,2,1,1,park user,0.0088786937,7,3,1
garden,0.0024817019,16,2,5,social carrying,0.0050735393,4,1,1,community social interaction,0.0077187178,2,1,1,sustainable land use,0.0077187178,2,1,1
plant,0.0018299696,8,4,4,attitude towards,0.0038051544,3,1,1,urban green space,0.0077187178,3,3,2,old masonry wall,0.0077187178,2,1,1
flower,0.0018299696,4,2,2,community garden,0.0038051544,3,1,1,mounting empirical evidence,0.0038593589,1,1,1,public park design,0.0077187178,2,1,1
lake,0.0018299696,8,1,4,ornamental plant,0.0038051544,3,1,1,delivers measurable benefit,0.0038593589,1,1,1,community social interaction,0.0077187178,2,1,1
pandemic,0.0018299696,4,1,2,stonewall tree,0.0038051544,3,1,1,construct novel typology,0.0038593589,1,1,1,urban green space,0.0077187178,3,3,2
masonry,0.0013724772,3,1,2,wellbeing benefit,0.0038051544,3,1,1,geographically biased towards,0.0038593589,1,1,1,public park,0.006764719000000001,8,1,2
relaxing,0.0013724772,2,2,1,emotion dynamic,0.0038051544,3,1,1,towards high latitude,0.0038593589,1,1,1,artificial lake,0.006764719000000001,8,1,2
