1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
standard,0.0073743625,10,1,1,residential standard,0.0115665759,8,1,1,urban planning process,0.0085967794,2,2,1,residential standard,0.0115665759,8,1,1
indicator,0.0051620538,7,1,1,trust relationship,0.0057832879000000005,4,1,1,relationship among people,0.0085967794,2,1,1,urban planning process,0.0085967794,2,2,1
pandemic,0.0036871813,5,2,1,planning process,0.004337466,3,2,1,strategic development plan,0.0085967794,2,2,1,relationship among people,0.0085967794,2,1,1
compliance,0.002949745,4,1,1,among people,0.004337466,3,2,1,decision support system,0.0085967794,2,1,1,strategic development plan,0.0085967794,2,2,1
methodology,0.0022123088,3,2,1,combined approach,0.002891644,2,2,1,regarded complex entity,0.0042983897,1,1,1,decision support system,0.0085967794,2,1,1
ecosystem,0.0022123088,3,1,1,efficiency score,0.002891644,2,1,1,combine three methodology,0.0042983897,1,1,1,standard,0.0073743625,10,1,1
century,0.0022123088,3,2,1,planning practice,0.002891644,2,1,1,identified six city,0.0042983897,1,1,1,trust relationship,0.0057832879000000005,4,1,1
sustainability,0.0021773262,8,3,2,aquatic system,0.002891644,2,1,1,meanwhile lower level,0.0042983897,1,1,1,indicator,0.0051620538,7,1,1
risk,0.0021773262,8,3,2,internal risk,0.002891644,2,1,1,municipal solid waste,0.0042983897,1,1,1,planning process,0.004337466,3,2,1
water,0.0021773262,8,1,2,basic beliefs,0.002891644,2,1,1,greenhouse gas emission,0.0042983897,1,1,1,among people,0.004337466,3,2,1
building,0.0021773262,8,3,2,shared perception,0.002891644,2,1,1,urban housing complies,0.0042983897,1,1,1,regarded complex entity,0.0042983897,1,1,1
development,0.0019051605,7,5,2,risk society,0.002891644,2,1,1,characteristic among people,0.0042983897,1,1,1,combine three methodology,0.0042983897,1,1,1
plan,0.0016329947,6,2,2,strategic development,0.002891644,2,2,1,multiple regression analysis,0.0042983897,1,1,1,identified six city,0.0042983897,1,1,1
material,0.0014748725,2,1,1,development plan,0.002891644,2,2,1,regression analysis reveal,0.0042983897,1,1,1,meanwhile lower level,0.0042983897,1,1,1
pillar,0.0014748725,2,2,1,green building,0.002891644,2,1,1,income per month,0.0042983897,1,1,1,municipal solid waste,0.0042983897,1,1,1
score,0.0014748725,2,1,1,residential building,0.002891644,2,1,1,municipal administration culture,0.0042983897,1,1,1,greenhouse gas emission,0.0042983897,1,1,1
target,0.0014748725,2,1,1,decision support,0.002891644,2,1,1,improved urban planning,0.0042983897,1,1,1,urban housing complies,0.0042983897,1,1,1
outcome,0.0014748725,2,1,1,support system,0.002891644,2,1,1,urban planning practice,0.0042983897,1,1,1,characteristic among people,0.0042983897,1,1,1
monitoring,0.0014748725,2,1,1,urban planning,0.0021344395,4,3,2,current residential standard,0.0042983897,1,1,1,multiple regression analysis,0.0042983897,1,1,1
participatory,0.0014748725,2,2,1,urban metabolism,0.001445822,1,1,1,comprehensive legal framework,0.0042983897,1,1,1,regression analysis reveal,0.0042983897,1,1,1
