1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
waterfront,0.0075738176,16,3,2,cultural value,0.0097371685,4,1,1,cultural ecosystem service,0.0156433198,2,1,1,cultural ecosystem service,0.0156433198,2,1,1
redevelopment,0.0064129201,5,2,1,cultural ecosystem,0.0048685842000000005,2,1,1,contemporary cultural ecosystem,0.0078216599,1,1,1,cultural value,0.0097371685,4,1,1
ocean,0.0064129201,5,1,1,ecosystem service,0.0048685842000000005,2,1,1,ecosystem service value,0.0078216599,1,1,1,contemporary cultural ecosystem,0.0078216599,1,1,1
mangrove,0.0051303361000000006,4,1,1,global urbanism,0.0048685842000000005,2,2,1,rapidly urbanizing city,0.0078216599,1,1,1,ecosystem service value,0.0078216599,1,1,1
transition,0.0038477521000000003,3,1,1,gas extraction,0.0048685842000000005,2,1,1,urbanizing city state,0.0078216599,1,1,1,rapidly urbanizing city,0.0078216599,1,1,1
sea,0.0038477521000000003,3,1,1,pier waterfront,0.0048685842000000005,2,1,1,undergone rapid urbanization,0.0078216599,1,1,1,urbanizing city state,0.0078216599,1,1,1
extraction,0.0038477521000000003,3,1,1,service value,0.0024342921000000003,1,1,1,natural habitat extent,0.0078216599,1,1,1,undergone rapid urbanization,0.0078216599,1,1,1
urbanization,0.002565168,2,2,1,urbanizing city,0.0024342921000000003,1,1,1,coastal mangrove forest,0.0078216599,1,1,1,natural habitat extent,0.0078216599,1,1,1
habitat,0.002565168,2,1,1,city state,0.0024342921000000003,1,1,1,case study habitat,0.0078216599,1,1,1,coastal mangrove forest,0.0078216599,1,1,1
photographs,0.002565168,2,1,1,location transition,0.0024342921000000003,1,1,1,changing cultural value,0.0078216599,1,1,1,case study habitat,0.0078216599,1,1,1
reclamation,0.002565168,2,1,1,rapid urbanization,0.0024342921000000003,1,1,1,including qualitative archival,0.0078216599,1,1,1,changing cultural value,0.0078216599,1,1,1
user,0.002565168,2,2,1,concomitant decline,0.0024342921000000003,1,1,1,qualitative archival analysis,0.0078216599,1,1,1,including qualitative archival,0.0078216599,1,1,1
influence,0.002565168,2,1,1,natural habitat,0.0024342921000000003,1,1,1,uploaded social medium,0.0078216599,1,1,1,qualitative archival analysis,0.0078216599,1,1,1
oil,0.002565168,2,1,1,habitat extent,0.0024342921000000003,1,1,1,social medium photographs,0.0078216599,1,1,1,uploaded social medium,0.0078216599,1,1,1
inspiration,0.002565168,2,1,1,coastal mangrove,0.0024342921000000003,1,1,1,publically accessible mangrove,0.0078216599,1,1,1,social medium photographs,0.0078216599,1,1,1
paper,0.0018934544,4,2,2,mangrove forest,0.0024342921000000003,1,1,1,important cultural role,0.0078216599,1,1,1,publically accessible mangrove,0.0078216599,1,1,1
ecosystem,0.0014200908,3,1,2,study habitat,0.0024342921000000003,1,1,1,heavily urbanized environment,0.0078216599,1,1,1,important cultural role,0.0078216599,1,1,1
visitor,0.0014200908,3,3,2,novel array,0.0024342921000000003,1,1,1,given new life,0.0078216599,1,1,1,heavily urbanized environment,0.0078216599,1,1,1
leisure,0.0014200908,3,3,2,qualitative archival,0.0024342921000000003,1,1,1,analyses three form,0.0078216599,1,1,1,given new life,0.0078216599,1,1,1
urbanism,0.0014200908,3,3,2,archival analysis,0.0024342921000000003,1,1,1,include reclaiming functionality,0.0078216599,1,1,1,analyses three form,0.0078216599,1,1,1
