1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
fair,0.0045877044,6,1,1,growth boundary,0.0034699728000000003,2,1,1,urban growth boundary,0.0109683047,2,1,1,urban growth boundary,0.0109683047,2,1,1
possibility,0.0030584696,4,3,1,planning regulation,0.0034699728000000003,2,1,1,inspired vivid description,0.0054841524,1,1,1,inspired vivid description,0.0054841524,1,1,1
bureaucrat,0.0030584696,4,1,1,cultural icon,0.0034699728000000003,2,1,1,read complex meaning,0.0054841524,1,1,1,read complex meaning,0.0054841524,1,1,1
icon,0.0022938522,3,1,1,urban bureaucrat,0.0034699728000000003,2,1,1,simple legal function,0.0054841524,1,1,1,simple legal function,0.0054841524,1,1,1
artist,0.0022938522,3,1,1,civil servant,0.0034699728000000003,2,1,1,increasingly complex way,0.0054841524,1,1,1,increasingly complex way,0.0054841524,1,1,1
sociologist,0.0022938522,3,1,1,environmental history,0.0034699728000000003,2,1,1,examines metaphorical description,0.0054841524,1,1,1,examines metaphorical description,0.0054841524,1,1,1
evolutionist,0.0022938522,3,1,1,modern city,0.0034699728000000003,2,2,1,many planning project,0.0054841524,1,1,1,many planning project,0.0054841524,1,1,1
monument,0.0022938522,3,2,1,host city,0.0034699728000000003,2,1,1,provided one illustration,0.0054841524,1,1,1,provided one illustration,0.0054841524,1,1,1
expansion,0.0022938522,3,3,1,urban planning,0.0025613274,4,3,2,lend certain formulation,0.0054841524,1,1,1,lend certain formulation,0.0054841524,1,1,1
idea,0.0016931852000000001,6,2,2,become something,0.0017349864000000001,1,1,1,certain formulation plausibility,0.0054841524,1,1,1,certain formulation plausibility,0.0054841524,1,1,1
future,0.0016931852000000001,6,1,2,vivid description,0.0017349864000000001,1,1,1,permitted urban bureaucrat,0.0054841524,1,1,1,permitted urban bureaucrat,0.0054841524,1,1,1
boundary,0.0015292348,2,1,1,creative writer,0.0017349864000000001,1,1,1,sustained civil servant,0.0054841524,1,1,1,sustained civil servant,0.0054841524,1,1,1
description,0.0015292348,2,1,1,complex meaning,0.0017349864000000001,1,1,1,inexorable historical force,0.0054841524,1,1,1,inexorable historical force,0.0054841524,1,1,1
supporter,0.0015292348,2,1,1,legal function,0.0017349864000000001,1,1,1,raise tangible monument,0.0054841524,1,1,1,raise tangible monument,0.0054841524,1,1,1
imagination,0.0015292348,2,1,1,complex way,0.0017349864000000001,1,1,1,viable occupational strategy,0.0054841524,1,1,1,viable occupational strategy,0.0054841524,1,1,1
symbol,0.0015292348,2,2,1,regional landscape,0.0017349864000000001,1,1,1,bureaucrat qua bureaucrat,0.0054841524,1,1,1,bureaucrat qua bureaucrat,0.0054841524,1,1,1
depiction,0.0015292348,2,1,1,regulatory system,0.0017349864000000001,1,1,1,continued occupational survival,0.0054841524,1,1,1,continued occupational survival,0.0054841524,1,1,1
prediction,0.0015292348,2,2,1,metaphorical description,0.0017349864000000001,1,1,1,support policy counter,0.0054841524,1,1,1,support policy counter,0.0054841524,1,1,1
servant,0.0015292348,2,1,1,growing body,0.0017349864000000001,1,1,1,sound business practice,0.0054841524,1,1,1,sound business practice,0.0054841524,1,1,1
heterogeneity,0.0015292348,2,1,1,nature writing,0.0017349864000000001,1,1,1,central city decline,0.0054841524,1,1,1,central city decline,0.0054841524,1,1,1
