0,1
land cover pattern,{-1}
used multivariate regression,{-1}
multivariate regression technique,{-1}
otherwise biased parameter,{-1}
biased parameter estimate,{-1}
using hydrological modeling,{-1}
watershed soil erosion,{-1}
largest patch index,{-1}
patch cohesion index,{-1}
patch land cover,{-1}
land cover type,{-1}
significantly accelerate soilerosion,{-1}
increase sediment export,{-1}
providing quantitative information,{-1}
allow decision maker,{-1}
make better choice,{-1}
choice regarding landscape,{-1}
regarding landscape planning,{-1}
remote sensing data,"{3, 4, -1}"
geographic information system,{-1}
simple plsr approach,{-1}
building energy disclosure,{-1}
energy efficiency market,{-1}
carbon reduction plan,{-1}
using training data,{-1}
energy disclosure policy,{-1}
use statistical model,{-1}
energy use attribute,{-1}
energy use data,{-1}
support vector regression,{-1}
energy benchmarking data,{-1}
natural gas use,{-1}
zip code level,{-1}
using actual consumption,{-1}
actual consumption data,{-1}
ols model performs,{-1}
lowest mean absolute,{-1}
mean absolute error,{-1}
predicting energy use,{-1}
predicted electric energy,{-1}
electric energy use,{-1}
energy use intensity,{-1}
mean absolute log,{-1}
absolute log accuracy,{-1}
log accuracy ratio,{-1}
higher consumption level,{-1}
higher electric consumption,{-1}
larger building use,{-1}
use less energy,{-1}
per square foot,{-1}
shared party wall,{-1}
lower natural gas,{-1}
gas use intensity,{-1}
using actual data,{-1}
relatively small subset,{-1}
spatial heterogeneity perspective,{-1}
landscape pattern change,{-1}
urban ecological management,{-1}
using four landscape,{-1}
geographically weighted regression,"{4, -1}"
gross domestic production,{-1}
urban landscape pattern,{-1}
different urbanization mode,{-1}
spatial differentiation characteristic,{-1}
using image recognition,{-1}
cultural ecosystem service,{-1}
social medium photographs,{-1}
mapping cultural ecosystem,{-1}
mapping cultural use,{-1}
manual content analysis,{-1}
automating content analysis,{-1}
ecosystem service assessment,{-1}
particular natural attraction,{-1}
high vegetation cover,{-1}
inform urban planning,{-1}
urban water resource,{-1}
water resource management,"{4, -1}"
using artificial intelligence,"{0, -1}"
artificial intelligence technique,"{0, -1}"
properly controlled water,{-1}
controlled water resource,{-1}
conventional water system,{-1}
sustainable water resource,{-1}
sustainable water development,{-1}
adaptive intelligent approach,{-1}
intelligence modeling improves,{-1}
modeling improves water,{-1}
improves water efficiency,{-1}
numeric ai tool,{-1}
human intellectual skill,{-1}
dynamic water resource,{-1}
resource management issue,{-1}
released locational constraint,{-1}
efficient environmental planning,{-1}
local economic efficiency,{-1}
mapping urban form,{-1}
city block level,{-1}
open space area,{-1}
mapping distinct type,{-1}
along contour parallel,{-1}
urban block boundary,{-1}
identifying different type,{-1}
decision tree classification,{-1}
urban form classification,{-1}
analysing urban landscape,{-1}
serious fine particulate,{-1}
fine particulate matter,{-1}
corresponding landscape pattern,{-1}
six urban agglomeration,{-1}
four landscape index,{-1}
represent land use,{-1}
landscape index refer,{-1}
fractal dimension index,{-1}
potential urban planning,{-1}
land use coverage,{-1}
relatively large scale,{-1}
improve air quality,{-1}
present positive correlation,{-1}
cause severe consequence,{-1}
urban data source,{-1}
increasingly effective channel,{-1}
public health disaster,{-1}
predictive analytic approach,{-1}
physical sensor data,{-1}
mining raw microblogging,{-1}
raw microblogging text,{-1}
network information diffusion,{-1}
information diffusion data,{-1}
artificial neural network,"{2, 3, -1}"
current health hazard,{-1}
smog severity observation,{-1}
machine learning method,"{3, 4, -1}"
integrate social medium,{-1}
health hazard forecasting,{-1}
current smog observation,{-1}
next day health,{-1}
day health hazard,{-1}
provide decision support,"{3, -1}"
health hazard management,{-1}
like early warning,{-1}
public transport use,{-1}
two differing level,{-1}
granular amenity structure,{-1}
public transit ridership,{-1}
explored three machine,{-1}
machine learning model,"{2, 3, 4, -1}"
decision tree model,{-1}
tree model performs,{-1}
exploring practicable scenario,{-1}
continued strategic increase,{-1}
alleviate future strain,{-1}
amenity resource distribution,{-1}
shape public transportation,{-1}
public transportation demand,{-1}
upscaling urban data,{-1}
urban data science,{-1}
global climate solution,{-1}
reduce greenhouse gas,{-1}
greenhouse gas emission,{-1}
provide valuable insight,{-1}
including earth observation,{-1}
social medium data,{-1}
advance climate change,{-1}
climate change science,{-1}
present three route,{-1}
global urban area,{-1}
mainstreaming data collection,{-1}
analyse qualitative data,{-1}
gain new insight,{-1}
upscale urban climate,{-1}
urban climate solution,{-1}
increasingly integral role,{-1}
addressing climate change,{-1}
related greenhouse gas,{-1}
urban metabolism study,{-1}
big data approach,{-1}
outline three route,{-1}
harmonizing data collection,{-1}
exploiting big data,{-1}
applying computational technique,{-1}
data science method,{-1}
published qualitative information,{-1}
collaborative effort towards,{-1}
joint data platform,{-1}
integrated urban service,{-1}
global urban sustainability,{-1}
urban sustainability science,{-1}
urban soundscape evaluation,{-1}
soundscape classification model,{-1}
ensure appropriate soundscape,{-1}
appropriate soundscape management,{-1}
comprehensive urban soundscape,{-1}
two machine learning,{-1}
machine learning technique,"{1, 2, 4, 5, -1}"
developing model classification,{-1}
examining threshold effect,{-1}
built environment element,{-1}
built environment feature,{-1}
environmentally sustainable travel,{-1}
land use policy,"{3, -1}"
gradient boosting decision,{-1}
boosting decision tree,{-1}
paul metropolitan area,{-1}
addresses two gap,{-1}
critical built environment,{-1}
built environment determinant,{-1}
illustrating threshold effect,{-1}
built environment factor,{-1}
nearest transit stop,{-1}
land use diversity,{-1}
built environment variable,{-1}
threshold effect offer,{-1}
offer valuable implication,{-1}
desirable environmental benefit,{-1}
machine learning approach,{-1}
human physiological change,{-1}
includes signal frequency,{-1}
signal frequency unification,{-1}
varying sound level,{-1}
various demographic background,{-1}
four machine learning,{-1}
discover relevant pattern,{-1}
increased participant arousal,{-1}
gradient boosting model,{-1}
heterogeneous urban environment,{-1}
new sensing technology,{-1}
describe urban environment,{-1}
received greater attention,{-1}
serious respiratory illness,{-1}
though numerous laboratory,{-1}
field evaluation study,{-1}
air quality monitoring,{-1}
quality monitoring device,{-1}
complex urban environment,{-1}
quality monitoring platform,{-1}
field calibration campaign,{-1}
novel calibration approach,{-1}
available meteorological data,{-1}
improve overall sensor,{-1}
overall sensor performance,{-1}
using linear regression,{-1}
