DocId,Cited by,Year,Document Type,Title,Abstract,Author Keywords,Authors,DOI
3,,2022,Article,Spatiotemporal patterns and mechanisms of street vending from the social sensing perspective: A comparison between law-enforcement reported and residents complain events,"Street vending is an important part of the urban informal economy, especially in developing countries. How to control its negative externalities while augmenting its positive roles in the urban socio-economic system poses challenges to urban planning and governance. Existing studies have insufficiently addressed the issue largely due to the lack of high-frequent observation data for street vending events. By introducing socially sensed big data from the smart urban governance platform, as well as records from the “12345” urban problem complaint hotline of Jiangbei District, Ningbo, China, this paper examines and compares the spatiotemporal patterns and occurrence mechanisms of street vending events from both the urban managers' “top-down” and the urban residents' “bottom-up” points of view. Statistical and machine learning models show that the distribution of street vending activities as sensed by the two subjects does not overlap. The former concentrates in central urban areas and work times, while the latter is scattered distributed in everyday life-related places and times. The findings reaffirm the existence of perception bias in social sensing data and show the potential for utilizing such bias to nudge better urban governance practices. Theoretically and empirically, this research has contributed to promoting the people-oriented transformation of urban governance. © 2022",High-frequency; Perception bias; Smart urban governance; Social sensing; Spatiotemporal big data; Street vending,"Li C., Huang Y., Shen Y., Xu L.",10.1016/j.cities.2022.103597
4,,2022,Article,Detecting individuals' spatial familiarity with urban environments using eye movement data,"The spatial familiarity of environments is an important high-level user context for location-based services (LBS). Knowing users' familiarity level of environments is helpful for enabling context-aware LBS that can automatically adapt information services according to users' familiarity with the environment. Unlike state-of-the-art studies that used questionnaires, sketch maps, mobile phone positioning (GPS) data, and social media data to measure spatial familiarity, this study explored the potential of a new type of sensory data - eye movement data - to infer users' spatial familiarity of environments using a machine learning approach. We collected 38 participants' eye movement data when they were performing map-based navigation tasks in familiar and unfamiliar urban environments. We trained and cross-validated a random forest classifier to infer whether the users were familiar or unfamiliar with the environments (i.e., binary classification). By combining basic statistical features and fixation semantic features, we achieved a best accuracy of 81% in a 10-fold classification and 70% in the leave-one-task-out (LOTO) classification. We found that the pupil diameter, fixation dispersion, saccade duration, fixation count and duration on the map were the most important features for detecting users' spatial familiarity. Our results indicate that detecting users' spatial familiarity from eye tracking data is feasible in map-based navigation and only a few seconds (e.g., 5 s) of eye movement data is sufficient for such detection. These results could be used to develop context-aware LBS that adapt their services to users' familiarity with the environments. © 2022 Elsevier Ltd",Eye tracking; Machine learning; Pedestrian navigation; Random forest; Spatial familiarity; Wayfinding,"Liao H., Zhao W., Zhang C., Dong W., Huang H.",10.1016/j.compenvurbsys.2022.101758
13,,2022,Article,Designing Data Validation Framework for Crowd-Sourced Road Monitoring Applications,"With the wide availability of smartphone sensing and the Internet connections, mobile crowd sourcing (MCS) has become a promising paradigm for collecting opinions and providing services to the citizens. In the smart city context, crowd data, both in the form of their opinions and in the form of sensing data from their smartphones are very useful for scalable monitoring of resource demand and planning. Since these devices are portable, it is carried by almost every citizen, thus making them ubiquitous. However, the main bottleneck of such crowd intelligence-based services is data validation as opinions can be biased, influenced by some factors not relevant to the problem in focus. So, in this paper, a data validation framework utilizing machine learning techniques for mobile crowdsourcing applications is proposed. It is focused on MCS-based road monitoring applications. The idea of crowdsourced urban area road monitoring application(CURMA) presented in the paper is implemented and results show the crucial need for such data validation frameworks. © 2022, The Institution of Engineers (India).",Crowd sourcing; Data validation; Machine learning; Naive Bayes,"Saha J., Roy S., Das T.K., Purkait K., Chowdhury C.",10.1007/s40031-022-00713-x
22,1.0,2022,Article,GCN2CDD: A Commercial District Discovery Framework via Embedding Space Clustering on Graph Convolution Networks,"Modern enterprises attach much attention to the selection of commercial locations. With the rapid development of urban data and machine learning, we can discover the patterns of human mobility with these data and technology to guide commercial district discovery. In this article, we propose an unsupervised commercial district discovery framework via embedding space clustering on graph convolution networks to solve the problem of commercial district discovery. Specifically, the proposed framework aggregates human mobility features according to geographic similarity by graph convolution networks. Based on the graph convolution network embedding space, we apply hierarchical clustering to mine the latent functional regions hidden in different human patterns. Then, with the kernel density estimation, we can obtain the semantic labels for the clustering results to discover commercial districts. Finally, we analyze the multisource data of the Xiaoshan District and Chengdu City, and experiments verify the effectiveness of our framework. © 2005-2012 IEEE.",Commercial district discovery; embedding space; graph convolution networks (GCNs); human mobility,"Shen G., Zhao Z., Kong X.",10.1109/TII.2021.3051934
30,,2021,Article,Multistep Traffic Speed Prediction from Spatial-Temporal Dependencies Using Graph Neural Networks,"Accurate traffic forecasting on citywide networks is one of the crucial urban data mining applications that accurately provide congestion warning and transportation scheduling. While previous work has made significant efforts to learn traffic temporal dynamics and spatial dependencies, two key limitations exist in current models: (1) most existing approaches solely capture spatial correlations among neighbors on predefined graph structure, and genuine relation may be missing due to the incomplete graph connections; and (2) existing methods are defective to capture the temporal trends because the recurrent and stacking structure employed in these methods suffers from the long-range temporal dependency vanquish problem. To overcome the difficulty in multistep prediction and further capture the dynamic spatialoral dependencies of traffic flows, we propose a new traffic speed prediction framework for multiscale graph attention networks (MS-GATNs). In particular, MS-GATNs is a hierarchically structured graph neural architecture that learns not only the local region-wise geographical dependencies but also the spatial semantics from a global perspective. Furthermore, a multiheads attention mechanism is introduced to empower our model with the capability of capturing complex nonstationary temporal dynamics. Experiments on real-world traffic data sets demonstrate that MS-GATNs outperforms the state-of-the-art baselines in long-term forecasting. © 2021 American Society of Civil Engineers.",Attention mechanism; Deep learning; Graph convolution; Traffic speed prediction,"Wu X., Fang J., Liu Z., Wu X.",10.1061/JTEPBS.0000600
32,,2021,Article,A machine learning-based approach for classifying tourists and locals using geotagged photos: the case of Tokyo,"In tourism-dependent cities, investigating the spatiotemporal distribution and dynamics of tourist flows is crucial for better urban planning in both steady and perturbed states. In recent years, researchers have started relying more on photo-based, geotagged social data, which offer insights about tourists, popular hotspots, and mobility patterns. However, distinguishing between tourists and locals from this data is problematic since residence information is often not provided. While previous studies rely on heuristic (e.g., period of stay) and probabilistic (Shannon entropy) approaches, this paper proposes a method for classifying tourists and residents based on machine learning (ML) algorithms and considering parameters that could explain the variability between the two (e.g., weather, mobility, and photo content). This approach was applied to Flickr users’ geotagged photos taken in Tokyo’s 23 special wards from July 2008 to December 2019. The results show that stacked ensemble (SE) models are superior to models based on five supervised-learning algorithms, including gradient boosting machine (GBM), generalized linear model (GLM), distributed random forest (DRF), deep learning (DL), and extremely randomized trees (XRT). Temporal entropy (TEN), mobility on workdays, and frequent visits to amusement venues and crowded places influenced how users were classified. While temporal distribution showed similar monthly/hourly patterns, spatial distribution varied. The proposed approach might pave the way for scholars to carry out future tourism research on different topics and subsequently support policymakers in the decision-making process, specifically in urban settings. © 2021, The Author(s), under exclusive licence to Springer-Verlag GmbH Germany, part of Springer Nature.",Big data; Classification; Flickr; Geotagged photos; Locals; Machine learning; Tokyo; Tourists,"Derdouri A., Osaragi T.",10.1007/s40558-021-00208-3
83,,2021,Conference Paper,A Novel Methodology for Automating Spatio-Temporal Data Classification in Basketball Using Active Learning,"The use of machine learning on spatio-temporal datasets has generated significant interest in a range of applications, including vehicular traffic modelling and urban planning. One of the most prolific application domains is sports analytics due to the availability of real-world multi-agent datasets, where such techniques are used to recognize and predict offensive and defensive strategies in a range of team sports. However, the use of advanced machine learning techniques requires the large datasets to be annotated by domain experts, which is a time-consuming task. Active learning is a methodology that significantly cuts down the data-annotation time on large datasets. In this paper, we investigate active learning strategies to annotate spatio-temporal datasets for the purpose of classification model building. The proposed algorithms are demonstrated on a dataset obtained from professional basketball games to classify an offensive strategy known as 'Pick-and-Roll'. Several neural network architectures are investigated for the classification of more than 900 segments of basketball plays. The results obtained suggest that the proposed, preferred, methodology is well suited for annotating large spatio-temporal datasets and has the potential to be applicable across a range of team sports and non-sports usage scenarios. © 2021 IEEE.",Active Learning; Basketball; Machine Learning; Spatio-temporal Data,"Ai S., Na J., Silva V.D., Caine M.",10.1109/PRML52754.2021.9520715
84,,2021,Conference Paper,Urban trip generation forecasting based on gradient boosting algorithm,"The four-step transportation model plays an important role in urban planning. The quality of the first phase, i.e. trip generation, determines the performance of the global course. The majority of trip generation forecasting models highly rely on mathematical derivation and have many predictor variables during the prediction, which leads to low accuracy of results and requires laboriously hand-crafted design of input vectors. This paper is the first to introduce the gradient boosting decision tree (GBDT) algorithm for trip generation prediction, and harmonizes such a powerful machine learning method with traditional urban planning requirements to achieve better prediction performance. Unlike the commonly used linear regression method, GBDT can automatically perform feature selection and model the non-linear relationships between input and output variables. Experimental results on real-world residential travel census in Beijing prove that the GBDT model significantly outperforms the baseline and can forecast the trip generation more accurately. © 2021 IEEE.",Four-step model; Gradient boosting decision tree; Linear regression; Trip generation,"Li Z., Xiong G., Zhang Y., Zheng M., Dong X., Lv Y.",10.1109/DTPI52967.2021.9540082
97,,2021,Article,MetaStore: A task-adaptative meta-learning model for optimal store placement with multi-city knowledge transfer,"Optimal store placement aims to identify the optimal location for a new brick-and-mortar store that can maximize its sale by analyzing and mining users' preferences from large-scale urban data. In recent years, the expansion of chain enterprises in new cities brings some challenges because of two aspects: (1) data scarcity in new cities, so most existing models tend to not work (i.e., overfitting), because the superior performance of these works is conditioned on large-scale training samples; (2) data distribution discrepancy among different cities, so knowledge learned from other cities cannot be utilized directly in new cities. In this article, we propose a task-adaptative model-agnostic meta-learning framework, namely, MetaStore, to tackle these two challenges and improve the prediction performance in new cities with insufficient data for optimal store placement, by transferring prior knowledge learned from multiple data-rich cities. Specifically, we develop a task-adaptative meta-learning algorithm to learn city-specific prior initializations from multiple cities, which is capable of handling the multimodal data distribution and accelerating the adaptation in new cities compared to other methods. In addition, we design an effective learning strategy for MetaStore to promote faster convergence and optimization by sampling high-quality data for each training batch in view of noisy data in practical applications. The extensive experimental results demonstrate that our proposed method leads to state-of-the-art performance compared with various baselines. © 2021 Association for Computing Machinery.",Knowledge transfer; Machine learning; Meta-learning; Optimal store placement; Urban computing,"Liu Y., Guo B., Zhang D., Zeghlache D., Chen J., Zhang S., Zhou D., Shi X., Yu Z.",10.1145/3447271
104,,2021,Article,Interpretation of contextual influences with explanatory tools: Travel mode likelihood mapping using GPS trajectories,"Past studies have failed to address the spatially and temporally varying impacts of environmental factors regarding the uncertain geographic context problem. This study seeks to provide an innovative framework to facilitate the understanding of spatially and temporally varying impacts of multiple contexts on individuals' travel modes using GIS and machine learning techniques. It adopts machine learning techniques to create likelihood maps to predict the spatiotemporal patterns of individual travel behaviors and uses explanatory tools to explore the spatially and temporally varying impacts. The most notable change at a local level in the spatial dimension was that assaults and offenses involving children turned out to be important in two selected communities in Chicago. Regarding the temporally varying impact, batteries, other offenses, and robberies showed negative associations with the walking prediction to some extent at the afternoon peak (5–7:59 p.m.) during weekdays. The proposed approach will enable meaningful interpretation of complex interactions between multiple environmental factors and individual travel behaviors to suggest policies in urban planning and design. © 2021 John Wiley & Sons Ltd",,"Lee K., Kwan M.-P.",10.1111/tgis.12729
