No,DocId,key-phrases
1,68,"['material culture', 'recognizable material culture', 'national geography', 'urban plan', 'national integration']"
2,91,"['walled city', 'heritage building', 'heritage', 'local economy', 'building']"
3,103,"['Arab culture', 'traditional settlement', 'traditional community', 'genealogical tree', 'genealogy']"
4,121,"['urban sustainable structure', 'historic Islamic city', 'Islamic city', 'sustainable vernacular city', 'urban structure']"
5,129,"['traditional architecture', 'traditional urban settlement', 'architecture', 'urban settlement', 'new housing development']"
6,201,"['urban cultural landscape', 'modern city centre', 'modern city', 'urban planning', 'cultural landscape']"
7,205,"['sustainable traditional market', 'cultural sustainable market', 'sustainable market', 'Traditional market', 'Nowadays sustainable development']"
8,226,"['healthy life expectancy', 'geriatric care', 'frailty prevention', 'frailty prevention measure', 'Japanese medicine']"
9,238,"['Cubic stone street', 'Elisabetin neighbourhood monument', 'stone pavement', 'cubic stone pavement', 'neighbourhood monument area']"
10,244,"['typological analysis method', 'Typology method', 'typology', 'Typological Analysis', 'city identity']"
11,264,"['traditional Anatolian citadel', 'Anatolian citadel', 'urban structure', 'traditional urban form', 'architectural form']"
12,268,"['Balinese architecture', 'urban cultural identity', 'urban design', 'urban design process', 'urban space']"
13,269,"['urban morphology', 'cultural heritage district', 'urban design', 'heritage district', 'urban design enhancement']"
14,294,"['city identity', 'urban development', 'architectural identity', 'downtown urban development', 'urban design']"
15,298,"['traditional city', 'urban form configuration', 'Kurdish city', 'urban form', 'city']"
16,302,"['vernacular architecture', 'traditional rural home', 'building material', 'stone masonry', 'large house']"
17,319,"['Architectural conservation', 'architectural heritage', 'local architectural heritage', 'architecture', 'heritage']"
18,324,"['Jagalchi Market building', 'Market building', 'historic seafood market', 'Market Modernization project', 'Market modernization']"
19,330,"['Wind flow prediction', 'Wind flow', 'urban building complex', 'urban building', 'wind field']"
20,344,"['Modern house type', 'traditional house type', 'house improvement', 'traditional house', 'house improvement process']"
21,347,"['modern architecture', 'architectural form', 'Modern Movement heritage', 'architecture', 'old structure']"
22,349,"['architectural style', 'urban planning', 'Architecture', 'Persian community', 'people culture']"
23,350,"['urban planning', 'architecture', 'Islamic world', 'architectural work', 'Iranian nation']"
24,361,"['urban transformation', 'implemented urban transformation', 'urban transformation implementation', 'urban transformation project', 'urban transformation policy']"
25,362,"['Arabian Gulf city', 'Gulf city', 'urban identity', 'Bahrain', 'urban healing agenda']"
26,365,"['architecture', 'architectural difference', 'architecture object', 'city shape', 'culture']"
27,371,"['traditional urban scene', 'urban design', 'Australian architecture', 'urban renewal', 'modern city']"
28,384,"['cartographic information', 'satellite image processing', 'geomatics technology', 'cartographic data', 'urban planning']"
29,395,"['housing pattern', 'Housing provision', 'Housing provision mechanism', 'housing', 'ismailia project']"
