No,DocId,key-phrases
1,14,"['deindustrialised landscape', 'revitalisation', 'iconic cultural project', 'tyne', 'iconic project']"
2,15,"['cultural economy', 'art social milieu', 'cultural economic development', 'New York culture', 'cultural producer']"
3,17,"['problematic street culture', 'street culture', 'Revanchist sanitisation', 'problematic street', 'revanchist expulsion']"
4,20,"['alternative culture', 'heritage', 'city', 'marginal community', 'culture']"
5,22,"['cultural production', 'Art', 'redevelopment', 'economic development', 'subculture']"
6,24,"['urban regeneration', 'urban design technique', 'wider cultural regeneration', 'urban design', 'urban development']"
7,43,"['Transcultural city', 'transcultural placemaking', 'urban place', 'urban space', 'diverse urban environment']"
8,46,"['Latino urban experience', 'Latino integration', 'Latino community', 'urbanization', 'urban study literature']"
9,48,"['creative waterfront renewal', 'Creative city', 'Urban history', 'waterfront renewal', 'creative waterfront']"
10,54,"['Dominican immigrant', 'new Dominican presence', 'Dominican presence', 'racialization process', 'immigration']"
11,59,"['cultural industry metropolis', 'cultural industry', 'culture hub', 'knowledge creation', 'urban planning']"
12,79,"['place branding', 'branding campaign', 'branding', 'cultural planning', 'authentic cultural element']"
13,81,"['Lille experience', 'Lille métropole', 'metropolitan development strategy', 'cultural development', 'metropolitan development']"
14,86,"['metropolitan spatial apartheid', 'spatial apartheid', 'cultural identity', 'place identity', 'case study city']"
15,94,"['art activism', 'local cultural policy', 'occupied theatre', 'urban governance', 'theatre']"
16,96,"['new creative cluster', 'creative industry', 'creative cluster', 'impressive creative cluster', 'industrial park']"
17,98,"['British suburban literature', 'suburban literature', 'suburban identity', 'contemporary British literature', 'British literature']"
18,104,"['gay neighborhood form', 'gay neighborhood', 'gayborhood study', 'Gayborhoods Matter', 'Gayborhoods']"
19,108,"['multilocal creative knowledge', 'national embeddedness', 'geographical mobility', 'transnational multilocality', 'multilocality']"
20,109,"['urban tourism', 'urban tourism increase', 'cultural capital', 'Urban beautification', 'urban identity']"
21,110,"['East German protest', 'Karl Marx square', 'Marx square', 'German protest', 'Communist authority']"
22,113,"['cultural policy', 'new metropolitan age', 'urban study', 'cultural policy play', 'cultural dynamic']"
23,123,"['urban wellbeing', 'community dance', 'nurturing urban wellbeing', 'Vancouver urban governance', 'City festival']"
24,124,"['urban music economy', 'grime music scene', 'music economy', 'informal creative economy', 'grime music']"
25,127,"['Aboriginal youth subculture', 'Aboriginal community', 'disadvantaged Aboriginal community', 'Aboriginal youth', 'Aboriginal culture']"
26,128,"['Chinatowns worldwide', 'downtown ethnography', 'barrio chino barrixino', 'barrio chino', 'Barcelona satellite city']"
27,131,"['urban capitalism', 'urban economy', 'Diverse urban theory', 'urban life', 'market city']"
28,133,"['contemporary urban case', 'city past', 'urban built environment', 'Spatial culture', 'city mean']"
29,142,"['mark urban space', 'improvisation', 'urban living', 'political opening', 'ambiguous political opening']"
30,149,"['community art', 'cultural participation', 'cultural participation contribute', 'cultural expression', 'cultural institution']"
31,151,"['city culture', 'Everyday milieux', 'place', 'European integration', 'longstanding culture']"
32,154,"['urban civic culture', 'towards urban modernity', 'comparative urbanism', 'urban modernity', 'urbanism']"
33,155,"['urban Indigenous experience', 'Indigenous erasure', 'contemporary Indigenous identity', 'Indigenous identity', 'Indigenous artist']"
34,156,"['globalization', 'urban public space', 'urban setting', 'Visual approach', 'urban everyday']"
35,157,"['refugee integration', 'refugee interact', 'refugee experience', 'Urban architecture', 'refugee crisis']"
36,160,"['European welfare regime', 'European welfare', 'Southern European welfare', 'Portuguese sociologist', 'welfare regime']"
37,165,"['marginalised city', 'youth culture', 'cultural regeneration', 'youth engagement', 'cultural regeneration event']"
38,166,"['urban landscape', 'particular urban landscape', 'Ponte City project', 'photographer portrays place', 'City project']"
39,167,"['hip hop culture', 'hip hop study', 'hip hop milieu', 'present hip hop', 'real hip hop']"
40,171,"['Black movement', 'Black struggle', 'African diaspora', 'Black party', 'Black pride']"
41,175,"['modern capital city', 'modern capital', 'subnational identity', 'nationalistic position', 'nationalism']"
42,176,"['malandro', 'Asphalt bandit', 'postcolonial Creole city', 'Malandros', 'Creole city turn']"
43,184,"['Urban branding', 'product luxury place', 'product experience', 'urban experience', 'urban regeneration project']"
44,190,"['Ethnic tourism', 'ethnic quarter', 'tourist community', 'Many ethnic quarter', 'tourism development']"
45,191,"['touristic poverty', 'tourist commodity', 'tourism', 'tourism study', 'favela']"
46,192,"['cultural form', 'symbol', 'ethnographic work', 'social space', 'word symbol']"
47,193,"['diverse community', 'Toward diversity', 'ethnic diversity', 'cultural participation contributes', 'diversity']"
48,199,"['creative economy sector', 'creative economy', 'city development', 'Cultural activity', 'cultural project']"
49,211,"['human geography', 'human geography study', 'modern city', 'bodily practice', 'reconstruct urban space']"
50,212,"['contemporary city', 'creative externality', 'gentrification', 'creative people', 'urban context']"
51,214,"['ethnic community', 'immigrant community', 'intangible cultural history', 'ethnic community formation', 'interactive cultural history']"
52,220,"['subway system', 'City subway system', 'city subway', 'York city subway', 'Underground movement']"
53,235,"['towards urbanity', 'understand urbanity', 'urbanity', 'shift towards urbanity', 'urbanity serf']"
54,250,"['capitalist development', 'urban strategy', 'trash appear', 'wasteland', 'unrealised potential']"
55,289,"['urban modernism', 'new urban modernism', 'modern youth identity', 'modern youth', 'modern town']"
56,291,"['smart creative city', 'Urban Regeneration Policy', 'urban regeneration programme', 'urban regeneration process', 'Lyon metropolis']"
57,298,"['recent pedestrianization', 'pedestrianization', 'cosmopolitanism', 'urban renewal', 'urban revitalization']"
58,307,"['postpunk', 'counterculture', 'Australian film', 'space', 'remarkable film']"
59,330,"['Belfast dwells', 'Irish oral culture', 'outwith Troubled narrative', 'Troubled narrative', 'everyday story']"
60,336,"['urban spectacle', 'festival', 'urban semantics', 'urban environment', 'spectacle']"
61,342,"['contemporary globalization', 'global study', 'socioscapes', 'international relation', 'ethnic identity']"
62,344,"['dystopian city', 'urban geographer opine', 'urbanisation', 'urban area', 'cityscape']"
63,352,"['urban planning occur', 'city building', 'marginalized periphery', 'capital', 'different city']"
64,354,"['planning culture', 'town planner', 'cultural politics', 'sustainable development', 'planning system']"
65,358,"['contemporary creative placemaking', 'Creative placemaking', 'placemaking', 'art center', 'creative crucible']"
66,371,"['pour laménagement culturel', 'laménagement culturel', 'common urbanity', 'urban project', 'urban scheme']"
67,389,"['global downtowns', 'heterogeneous downtown today', 'global downtown', 'downtown lifestyle', 'urban anthropology']"
68,401,"['European Capital', 'Liverpool', 'cultural heritage', 'urban geography', 'Culture project']"
