Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
-1,3,"['smart urban governance', 'Street vending', 'social sensing data', 'urban problem complaint', 'urban informal economy']",94,"['smart urban governance', 'urban governance', 'urban problem complaint', 'urban informal economy', 'urban governance practice', 'social sensing data', 'urban governance platform', 'Street vending', 'urban problem', 'social sensing perspective', 'street vending event', 'social sensing', 'urban area', 'big data', 'informal economy', 'observation data', 'urban resident', 'street', 'central urban area', 'urban manager', 'data', 'vending', 'sensing data', 'governance', 'vending event', 'resident complain event', 'place', 'observation', 'resident complain', 'economy', 'sensing', 'perception bias', 'Spatiotemporal pattern', 'governance platform', 'governance practice', 'complaint', 'problem complaint', 'complain', 'occurrence', 'bias', 'perception', 'complain event', 'area', 'event', 'planning', 'occurrence mechanism', 'machine', 'subject', 'work', 'complaint hotline', 'platform', 'activity', 'problem complaint hotline', 'pattern', 'model', 'distribution', 'work time', 'research', 'externality', 'manager', 'point', 'problem', 'country', 'perspective', 'issue', 'lack', 'sensing perspective', 'system', 'important part', 'view', 'transformation', 'part', 'time', 'role', 'mechanism', 'resident', 'show', 'finding', 'paper', 'negative externality', 'positive role', 'latter', 'hotline', 'record', 'model show', 'existence', 'study', 'reaffirm', 'former concentrate', 'concentrate', 'finding reaffirm', 'comparison', 'practice', 'potential']"
-1,4,"['spatial familiarity', 'eye movement data', 'random forest classifier', 'urban environment', 'mobile phone positioning']",70,"['spatial familiarity', 'eye movement data', 'unfamiliar urban environment', 'urban environment', 'navigation', 'mobile phone positioning', 'eye movement', 'phone positioning', 'random forest', 'fixation semantic feature', 'sensory data', 'map', 'navigation task', 'familiarity level', 'movement data', 'random forest classifier', 'binary classification', 'forest classifier', 'eye', 'classifier', 'user context', 'familiarity', 'social medium data', 'semantic feature', 'classification', 'positioning', 'sketch map', 'statistical feature', 'saccade duration', 'data', 'detection', 'basic statistical feature', 'fixation', 'information service', 'fixation count', 'mobile phone', 'environment', 'pupil', 'accuracy', 'phone', 'questionnaire', 'medium data', 'information', 'service', 'context', 'pupil diameter', 'type', 'forest', 'social medium', 'feature', 'important feature', 'sketch', 'fixation dispersion', 'user', 'movement', 'study', 'task', 'machine', 'new type', 'participant', 'count', 'level', 'duration', 'approach', 'diameter', 'potential', 'second', 'dispersion', 'medium', 'result']"
-1,13,"['crowd data', 'road monitoring application', 'validation framework', 'smart city', 'machine learning technique']",66,"['crowd data', 'mobile crowd sourcing', 'road monitoring application', 'road monitoring', 'crowdsourced urban area', 'crowd sourcing', 'smart city', 'data validation framework', 'area road monitoring', 'smart city context', 'machine learning', 'mobile crowd', 'utilizing machine learning', 'data', 'machine learning technique', 'data validation', 'smartphone sensing', 'validation framework', 'urban area road', 'validation', 'road', 'crowd', 'sensing', 'smartphones', 'urban area', 'city context', 'city', 'framework utilizing machine', 'monitoring', 'monitoring application', 'smartphone', 'learning', 'area road', 'scalable monitoring', 'service', 'opinion', 'application', 'citizen', 'utilizing machine', 'demand', 'sourcing', 'device', 'connection', 'context', 'planning', 'Internet connection', 'need', 'resource demand', 'machine', 'idea', 'crucial need', 'problem', 'learning technique', 'form', 'area', 'framework', 'factor', 'bottleneck', 'paradigm', 'paper', 'main bottleneck', 'promising paradigm', 'focus', 'wide availability', 'technique', 'availability']"
-1,22,"['commercial district discovery', 'graph convolution network', 'human mobility', 'kernel density', 'hierarchical clustering']",58,"['commercial district discovery', 'unsupervised commercial district', 'graph convolution network', 'district discovery framework', 'hierarchical clustering', 'graph convolution', 'commercial district', 'urban data', 'district discovery', 'clustering', 'geographic similarity', 'human mobility', 'human mobility feature', 'commercial location', 'convolution network', 'kernel density', 'kernel density estimation', 'district', 'latent functional region', 'graph', 'network', 'machine learning', 'density estimation', 'human pattern', 'region', 'semantic label', 'discovery framework', 'mobility feature', 'multisource data', 'mobility', 'location', 'density', 'convolution', 'similarity', 'discovery', 'different human pattern', 'data', 'functional region', 'label', 'space', 'kernel', 'learning', 'multisource', 'pattern', 'selection', 'technology', 'attention', 'article', 'development', 'much attention', 'machine', 'problem', 'feature', 'framework', 'estimation', 'rapid development', 'result', 'effectiveness']"
-1,30,"['traffic speed prediction', 'graph attention network', 'crucial urban data', 'capture spatial correlation', 'temporal trend']",115,"['traffic speed prediction', 'graph attention network', 'graph neural architecture', 'multiscale graph attention', 'traffic temporal dynamic', 'traffic data', 'speed prediction', 'urban data mining', 'traffic data set', 'multistep prediction', 'crucial urban data', 'attention network', 'speed prediction framework', 'urban data', 'traffic flow', 'Accurate traffic', 'graph attention', 'temporal trend', 'traffic speed', 'capture spatial correlation', 'forecasting', 'new traffic speed', 'congestion warning', 'traffic', 'nonstationary temporal dynamic', 'spatial dependency', 'graph connection', 'spatial correlation', 'temporal dependency', 'transportation scheduling', 'new traffic', 'incomplete graph connection', 'temporal dependency vanquish', 'prediction', 'prediction framework', 'neural architecture', 'citywide network', 'multiscale graph', 'geographical dependency', 'temporal dynamic', 'graph structure', 'dynamic spatialoral dependency', 'spatial semantics', 'predefined graph structure', 'incomplete graph', 'predefined graph', 'spatialoral dependency', 'graph', 'congestion', 'transportation', 'network', 'attention', 'multiheads attention', 'recurrent', 'attention mechanism', 'data', 'multiheads attention mechanism', 'trend', 'scheduling', 'correlation', 'dependency vanquish', 'citywide', 'flow', 'data set demonstrate', 'dependency', 'dependency vanquish problem', 'data mining', 'multistep', 'data set', 'speed', 'warning', 'multiscale', 'stacking structure', 'dynamic', 'connection', 'relation', 'global perspective', 'data mining application', 'architecture', 'neighbor', 'structure', 'previous work', 'current model', 'stacking', 'model', 'mining application', 'problem', 'perspective', 'vanquish', 'genuine relation', 'vanquish problem', 'application', 'mining', 'limitation', 'capture', 'method suffers', 'work', 'existing approach', 'multiheads', 'key limitation', 'semantics', 'baseline', 'difficulty', 'mechanism', 'suffers', 'framework', 'method', 'demonstrate', 'capability', 'approach', 'set', 'set demonstrate', 'Experiment', 'effort', 'significant effort']"
-1,32,"['tourist flow', 'gradient boosting', 'geotagged photo', 'social data', 'city']",84,"['tourist flow', 'tourist', 'future tourism research', 'tourism research', 'social data', 'machine learning', 'future tourism', 'tourism', 'gradient boosting', 'boosting', 'geotagged photo', 'urban setting', 'urban planning', 'gradient boosting machine', 'city', 'deep learning', 'boosting machine', 'residence information', 'data', 'popular hotspot', 'spatiotemporal distribution', 'frequent visit', 'weather', 'spatial distribution', 'residence', 'entropy', 'resident', 'visit', 'Temporal entropy', 'photo', 'place', 'stay', 'information', 'random', 'Shannon entropy', 'learning', 'linear model', 'researcher', 'temporal distribution', 'hotspot', 'algorithms', 'venue', 'distributed random', 'topic', 'mobility', 'recent year', 'flow', 'distribution', 'different topic', 'mobility pattern', 'state', 'workday', 'planning', 'dynamic', 'pattern', 'research', 'year', 'model', 'tree', 'way', 'insight', 'support', 'machine', 'study', 'case', 'method', 'show', 'period', 'variability', 'ward', 'perturbed state', 'scholar', 'special ward', 'result show', 'support policymakers', 'policymakers', 'process', 'content', 'parameter', 'previous study', 'setting', 'result', 'approach', 'paper']"
-1,83,"['sport analytics', 'Active learning', 'vehicular traffic modelling', 'offensive strategy', 'classification model']",71,"['sport analytics', 'Active learning', 'professional basketball game', 'advanced machine learning', 'basketball play', 'active learning strategy', 'machine learning', 'classification model', 'basketball game', 'basketball', 'machine learning technique', 'classification model building', 'classification', 'team sport', 'sport', 'vehicular traffic modelling', 'traffic modelling', 'professional basketball', 'neural network', 'offensive strategy', 'dataset', 'expert', 'analytics', 'large datasets', 'neural network architecture', 'datasets', 'modelling', 'learning', 'learning strategy', 'domain expert', 'team', 'Several neural network', 'defensive strategy', 'vehicular traffic', 'learning technique', 'technique', 'model building', 'game', 'advanced machine', 'play', 'traffic', 'prolific application domain', 'prolific application', 'urban planning', 'planning', 'algorithms', 'network', 'strategy', 'machine', 'model', 'time', 'application', 'methodology', 'usage scenario', 'use', 'network architecture', 'architecture', 'building', 'task', 'domain', 'purpose', 'application domain', 'usage', 'segment', 'significant interest', 'scenario', 'interest', 'paper', 'result', 'range', 'availability']"
-1,84,"['trip generation prediction', 'decision tree', 'urban planning', 'GBDT model', 'residential travel census']",67,"['trip generation prediction', 'Urban trip generation', 'decision tree', 'trip generation', 'residential travel census', 'prediction', 'travel census', 'urban planning', 'transportation model', 'predictor', 'prediction performance', 'feature selection', 'many predictor', 'Urban trip', 'generation prediction', 'linear regression', 'regression method', 'GBDT model', 'residential travel', 'trip', 'linear regression method', 'regression', 'transportation', 'input vector', 'algorithm', 'travel', 'Beijing prove', 'planning', 'global course', 'vector', 'gradient', 'accuracy', 'tree', 'census', 'generation', 'low accuracy', 'feature', 'mathematical derivation', 'decision', 'variable', 'selection', 'input', 'derivation', 'output variable', 'powerful machine', 'performance', 'baseline', 'quality', 'majority', 'requirement', 'method', 'model', 'course', 'design', 'output', 'machine', 'relationship', 'Experimental result', 'prove', 'important role', 'commonly', 'phase', 'first phase', 'result', 'role', 'harmonizes', 'paper']"
-1,97,"['optimal store placement', 'training sample', 'city', 'MetaStore', 'multimodal data distribution']",83,"['optimal store placement', 'multiple city', 'store placement', 'urban data', 'city', 'new city', 'MetaStore', 'optimal location', 'different city', 'optimal store', 'training sample', 'learning strategy', 'prior knowledge', 'store', 'knowledge transfer', 'multimodal data distribution', 'training batch', 'multimodal data', 'learning', 'prediction', 'prediction performance', 'optimization', 'effective learning strategy', 'multimodal', 'effective learning', 'prior initialization', 'model tend', 'location', 'existing model tend', 'chain enterprise', 'data', 'data distribution', 'sale', 'placement', 'adaptation', 'transfer', 'existing model', 'algorithm', 'noisy data', 'data scarcity', 'training', 'sample', 'expansion', 'data distribution discrepancy', 'application', 'preference', 'tend', 'knowledge', 'strategy', 'model', 'batch', 'scarcity', 'work', 'article', 'insufficient data', 'chain', 'various baseline', 'experimental result demonstrate', 'view', 'superior performance', 'extensive experimental result', 'convergence', 'challenge', 'result demonstrate', 'distribution', 'baseline', 'recent year', 'framework', 'enterprise', 'initialization', 'practical application', 'method', 'demonstrate', 'aspect', 'experimental result', 'performance', 'year', 'addition', 'noisy', 'distribution discrepancy', 'user', 'discrepancy', 'result']"
-1,104,"['individual travel behavior', 'urban planning', 'likelihood map', 'machine learning technique', 'contextual influence']",73,"['individual travel behavior', 'travel behavior', 'urban planning', 'geographic context problem', 'geographic context', 'uncertain geographic context', 'Travel mode likelihood', 'contextual influence', 'spatiotemporal pattern', 'individual travel', 'map', 'GPS trajectory', 'machine learning', 'Travel', 'Travel mode', 'machine learning technique', 'likelihood map', 'trajectory', 'multiple environmental factor', 'spatial dimension', 'explanatory tool', 'prediction', 'planning', 'multiple contexts', 'environmental factor', 'contexts', 'context', 'likelihood', 'negative association', 'context problem', 'mode likelihood', 'influence', 'association', 'meaningful interpretation', 'varying impact', 'behavior', 'assault', 'learning', 'pattern', 'local level', 'impact', 'interaction', 'Interpretation', 'robbery', 'dimension', 'afternoon peak', 'understanding', 'battery', 'approach', 'community', 'learning technique', 'extent', 'mode', 'Past study', 'policy', 'change', 'study', 'design', 'afternoon', 'notable change', 'complex interaction', 'offense', 'innovative framework', 'machine', 'technique', 'factor', 'problem', 'framework', 'weekday', 'tool', 'level', 'peak', 'child']"
