Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
1,116,"['urban space', 'safety perception', 'machine learning', 'heterogeneous perception', 'habitual mobility choice']",105,"['urban space', 'urban planning', 'street imagery data', 'street imagery', 'large street imagery', 'public space', 'heterogeneous perception', 'safety perception', 'map', 'urban planning process', 'sociodemographic information', 'sociodemographic characteristic', 'perception', 'landscape', 'habitual mobility choice', 'large street', 'machine learning', 'city', 'segmentation', 'imagery data', 'social science', 'imagery', 'mobility choice', 'imagery data set', 'habitual mobility', 'street', 'semantic segmentation', 'heterogeneity', 'landscape attribute', 'machine learning development', 'object detection', 'planning', 'choice model', 'data set', 'safety', 'individual heterogeneity', 'data', 'survey', 'discrete choice model', 'space', 'decision making', 'image', 'scale study', 'statistical tool', 'discrete choice', 'massive data', 'detection', 'learning', 'mobility', 'choice', 'model', 'decision', 'design', 'science', 'gender', 'presence', 'scale', 'show heterogeneity', 'correlation', 'planning process', 'result show heterogeneity', 'parametrization', 'methodological proposal', 'analysis', 'type', 'aspect', 'new methodology', 'scalability', 'information', 'methodology', 'different type', 'attribute', 'development', 'application', 'user', 'characteristic', 'input', 'respondent', 'relevant input', 'high scalability', 'proposal', 'method', 'machine', 'effect', 'tool', 'observer', 'learning development', 'way', 'implementation', 'element', 'decade', 'last decade', 'study', 'show', 'low implementation cost', 'process', 'low implementation', 'result', 'making', 'cost', 'implementation cost', 'result show', 'difference', 'present study', 'set']"
1,177,"['soundscapes', 'participatory planning process', 'city', 'data', 'crowdsourcing']",50,"['soundscapes', 'soundscape', 'participatory planning', 'participatory planning process', 'city planning', 'Sonic environment', 'city planning process', 'city planning professional', 'crowdsourcing', 'utilize crowdsourcing', 'city context', 'urban area', 'sonic experience', 'participatory method', 'city', 'planning professional', 'participatory', 'planning process', 'machine learning', 'data', 'useful data', 'mobile technology', 'workshopping', 'planning', 'environment', 'everyday living', 'learning', 'technology', 'context', 'area', 'quality', 'citizen', 'planning process aim', 'experience', 'concept', 'nature', 'individual nature', 'living', 'machine', 'presenting', 'process', 'method', 'Towards', 'professional', 'part', 'paper', 'integral part', 'aim', 'process aim', 'accurate']"
1,196,"['visitor experience', 'machine learning approach', 'sentiment', 'urban public life', 'guide redevelopment effort']",103,"['visitor experience', 'urban design', 'urban public life', 'public space management', 'Public space', 'urban design strategy', 'sentiment', 'guide redevelopment', 'Tripadvisor user', 'guide redevelopment effort', 'hotel', 'redevelopment effort', 'redevelopment', 'urban planner', 'machine learning approach', 'place', 'different hotel', 'machine learning', 'built environment', 'landscape architect', 'perception', 'built environment project', 'environment', 'evaluation', 'Strip sidewalk', 'review', 'feedback', 'visitor', 'topic', 'environment project', 'landscape', 'design', 'data collection', 'sense', 'logistic regression', 'space management', 'sidewalk', 'data', 'popularity', 'place facet', 'logistic regression machine', 'online review', 'design strategy', 'people', 'space', 'architect', 'distinct topic', 'experience', 'public life', 'space management policy', 'regression machine', 'expensive data collection', 'project', 'management', 'night scene', 'regression', 'full feedback', 'feedback loop', 'subsequent perception', 'data collection process', 'evidence', 'activity', 'learning approach', 'distance', 'learning', 'result', 'approach', 'expensive data', 'intangible nature', 'planner', 'nature', 'react', 'process', 'policy', 'loop', 'scene', 'empirical evidence', 'strong empirical evidence', 'method', 'multiple facet', 'strategy', 'machine', 'night', 'full feedback loop', 'management policy', 'policy maker', 'facet', 'user', 'long distance', 'event', 'study', 'effort', 'life', 'collection', 'element', 'scheme', 'regeneration', 'key component', 'regeneration scheme', 'physical element', 'component', 'maker', 'collection process']"
1,341,"['public space', 'Machine learning model', 'city census information', 'architectural beauty', 'human perception']",58,"['public space', 'architectural beauty', 'classification', 'city census', 'Machine learning model', 'Machine learning', 'city', 'city census information', 'human perception', 'public place', 'place', 'census dataset', 'perception', 'architectural value', 'pollution', 'census', 'learning model', 'census information', 'perception test', 'dataset', 'learning', 'space', 'data', 'complex methodology', 'decision making', 'beauty', 'people', 'development', 'methodology', 'data defines', 'safety', 'wealth', 'fun', 'information', 'decision', 'scale', 'insight', 'creation', 'value', 'model', 'defines', 'reason', 'key insight', 'making', 'work', 'process', 'defined process', 'order', 'study', 'aim', 'test', 'case', 'relation', 'first attempt', 'term', 'attempt', 'attempt aim', 'first attempt aim']"
1,404,"['urban public space', 'machine learning', 'social analysis', 'urban analysis', 'space']",48,"['urban public space', 'urban analysis', 'urban planning', 'urban research', 'public space', 'urban research method', 'urban location', 'established urban research', 'different urban location', 'social analysis', 'urban', 'machine learning', 'space', 'planning', 'computational technique', 'recent machine learning', 'computer vision', 'analysis', 'people', 'computer vision technique', 'case study', 'learning', 'research', 'design', 'research method', 'application', 'vision technique', 'vision', 'framework', 'location', 'computer', 'novel framework', 'influence', 'use', 'environmental variable', 'relative influence', 'machine', 'form', 'portrait', 'policy', 'study', 'technique', 'recent machine', 'paper', 'method', 'variable', 'case', 'potential']"
1,416,"['public space', 'machine learning algorithms', 'environment influence', 'discrete choice model', 'Place Pulse dataset']",65,"['public space', 'machine learning', 'subjective perception', 'landscape', 'perception', 'machine learning algorithms', 'perceptual variable', 'built environment', 'city', 'environment', 'segmentation', 'Place Pulse dataset', 'learning algorithms', 'semantic segmentation', 'dataset', 'environment influence', 'choice model', 'discrete choice model', 'massive data', 'discrete choice', 'space', 'massive data approach', 'Pulse dataset', 'perceptual indicator', 'data', 'choice', 'massive scale', 'learning', 'algorithms', 'socioeconomic indicator', 'data approach', 'design', 'predictive performance', 'People', 'image', 'scale', 'explanatory variable', 'correlation', 'model', 'insight', 'variable', 'feature', 'attribute', 'management', 'significant correlation', 'useful insight', 'influence', 'performance', 'several study', 'machine', 'study', 'importance', 'way', 'work', 'difficulty', 'novel approach', 'approach', 'method', 'result', 'process', 'function', 'indicator', 'help', 'little help', 'term']"
1,488,"['Urban multisensory laboratory', 'design thinking', 'machine learning', 'qualitative analysis', 'human perception']",67,"['Urban multisensory laboratory', 'Urban multisensory', 'urban sensory lab', 'urban sensory', 'urban space', 'multisensory laboratory', 'sensory lab', 'human perception', 'urban knowledge', 'multisensory', 'perception', 'machine learning', 'sensory', 'data analysis', 'urbanists', 'design thinking', 'qualitative analysis', 'design', 'analysis application', 'city', 'data analysis application', 'space human perception', 'public space', 'public space user', 'analysis', 'Architecture course', 'lab', 'learning', 'emotional response', 'quantitative data', 'methodology', 'combine qualitative analysis', 'new methodology', 'laboratory', 'development', 'quantitative measure', 'data', 'measure', 'construction', 'space', 'space user', 'knowledge', 'application', 'interaction', 'understanding', 'laboratory combine', 'machine', 'new approach', 'people', 'method', 'approach', 'first approach', 'thinking', 'user', 'technique', 'interpretation', 'student', 'response', 'border', 'result', 'strategy', 'hand', 'order', 'combine', 'goal', 'course', 'acronym']"
1,492,"['urban perception', 'crowdsourcing game', 'sociodemographics', 'personalized recommendation', 'Brazilian city']",62,"['urban perception', 'urban design', 'urban space', 'city life', 'sociodemographics', 'urban sociology', 'crowdsourcing game', 'urban scene', 'urbanists', 'urban form', 'city', 'human perception', 'public space', 'urban planner', 'Brazilian city', 'personalized recommendation', 'perception', 'place', 'sociology', 'opinion', 'pleasantness', 'design', 'anthropology', 'recommendation', 'game', 'safety', 'safeness', 'predict', 'experience', 'citizen', 'image', 'planner', 'road', 'shape', 'level feature', 'space', 'model', 'computational model', 'accuracy', 'theory', 'life', 'person', 'scale', 'low level feature', 'scenario', 'feature', 'contribution', 'form', 'scene', 'result', 'work', 'last result', 'aim', 'machine', 'resident', 'Multiple image', 'level', 'factor', 'novel contribution', 'factor shape', 'low level', 'paper']"
1,505,"['urban space', 'Feature extraction', 'design process', 'Space Syntax theory', 'aspect']",51,"['urban space', 'urban design', 'urban identity', 'new urban pattern', 'urban pattern', 'city', 'Feature extraction', 'public space', 'Zürich city', 'Space Syntax theory', 'design process', 'design', 'space', 'Syntax theory', 'important feature', 'aspect', 'novel methodology', 'planning', 'social aspect', 'redefinition', 'pattern', 'methodology', 'identity', 'quality', 'appropriate feature', 'Feature', 'case', 'means', 'importance', 'generation', 'important role', 'change', 'formation', 'extraction', 'present day condition', 'process', 'case study', 'role', 'strategy', 'day', 'approach', 'work', 'study', 'show', 'result show', 'theory', 'paper', 'present day', 'result', 'day condition', 'condition']"
1,533,"['human design process', 'interactive machine learning', 'randomized fitness measure', 'urban design problem', 'decision analysis']",55,"['human design process', 'urban design problem', 'interactive design', 'urban design', 'interactive machine learning', 'human design', 'design process', 'interactive design loop', 'design space', 'machine learning', 'design goal', 'decision analysis', 'interactive machine', 'design problem', 'design', 'design loop', 'randomized fitness measure', 'randomized fitness', 'algorithm', 'fitness measure', 'application interface', 'optimization', 'learning', 'interface', 'machine', 'program', 'utility', 'decision', 'optimization problem', 'concept', 'process', 'application', 'analysis', 'feedback', 'feature', 'fitness', 'context', 'user', 'loop', 'proposal', 'outlined feature', 'measure', 'space', 'control', 'approach', 'second stage', 'technique', 'first stage', 'dependence', 'work', 'problem', 'stage', 'defined measure', 'goal', 'term']"
