Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
0,31,"['urban landscape', 'physical perception measure', 'deep learning', 'panoptic segmentation', 'landsense map']",89,"['urban landscape', 'heterogeneous land use', 'natural landscape', 'urban planning', 'landsense map', 'heterogeneous land', 'land use', 'industrial scenery', 'land', 'complex perception', 'perception', 'deep learning', 'panoptic segmentation', 'urban scene', 'scenery', 'perception measure', 'physical perception measure', 'psychological perception', 'physical perception', 'landscape', 'landsense index', 'map', 'segmentation', 'green space', 'psychological feeling', 'Road area', 'landsense', 'area', 'perspective', 'negative psychological feeling', 'datasets', 'public perception', 'feeling', 'learning', 'area exhibit', 'regression', 'large scale', 'Ring Road area', 'planning', 'grass', 'space', 'view', 'path', 'scale', 'regression model', 'view index', 'mountain', 'exposure', 'resident', 'measure', 'quantitative analysis', 'extensive information', 'understanding', 'foreground instance', 'many discipline', 'transfer', 'analysis', 'model', 'people', 'novel approach', 'novel transfer', 'information', 'exposure opportunity', 'instance', 'study', 'type', 'index', 'scene', 'research', 'use', 'approach', 'distribution', 'discipline', 'management', 'relationship', 'number', 'Previous study', 'concern', 'connection', 'opportunity', 'framework', 'technical path', 'performance', 'exhibit', 'overall positive performance', 'paper', 'positive performance', 'step', 'scenario']"
0,77,"['streetscape perception', 'urban renewal strategy', 'perceptual score', 'classical urban design', 'urban scene quality']",112,"['streetscape perception', 'urban scene quality', 'streetscape view', 'urban design', 'streetscape view index', 'urban amenity', 'streetscape', 'various streetscape feature', 'streetscape feature', 'urban design theory', 'classical urban design', 'various streetscape', 'urban design strategy', 'urban renewal', 'human perception', 'urban renewal strategy', 'perceptual score', 'urban scene', 'scene quality', 'perception', 'city planner', 'CV segmentation', 'machine learning', 'subjective measure', 'urban core', 'computer vision', 'important perception', 'segmentation', 'city', 'imagery', 'view imagery', 'generic image feature', 'vision', 'imageability', 'convolution neural network', 'quality', 'image feature', 'design', 'ML model', 'predicted complexity score', 'survey', 'neural network', 'datasets', 'SVI datasets', 'design theory', 'view', 'generic image', 'complexity score', 'amenity', 'visual element', 'design strategy', 'learning', 'training label', 'predicted complexity', 'image', 'accuracy', 'rating', 'human behavior', 'SVI sample', 'data', 'convolution', 'planner', 'tree', 'high accuracy', 'sample', 'view index', 'correlation', 'measure', 'complexity', 'service', 'interview data', 'label', 'explanatory variable', 'expert', 'model', 'feature', 'generalizability', 'explanatory', 'strong correlation', 'network', 'point', 'density', 'index', 'many new study', 'effectiveness', 'interest', 'machine', 'framework', 'result', 'service point', 'computer', 'relationship', 'policymakers', 'score', 'behavior', 'strategy', 'scene', 'interview', 'actionable implication', 'training', 'subtle relationship', 'core', 'renewal strategy', 'variable', 'theory', 'renewal', 'element', 'study', 'implication', 'new study', 'approach', 'addition']"
0,170,"['urban landscape perception', 'machine learning', 'residential district', 'city planning', 'perceptual quality']",114,"['urban landscape perception', 'historical urban landscape', 'urban landscape', 'urban design', 'urban planning', 'streetscape improvement', 'city planning', 'streetscape', 'urban planning policy', 'landscape perception', 'environment perception', 'subjective human perception', 'residential district', 'residential zone', 'human perception', 'perceptual quality', 'machine learning', 'computer vision', 'city', 'computer vision algorithm', 'human perception measure', 'housing policy', 'vision algorithm', 'machine learning technology', 'landscape', 'perception', 'typology', 'perception measure', 'street feature', 'ecological environment', 'housing', 'subjective quality', 'open space', 'capital city', 'planning policy', 'construction', 'vision', 'environment', 'ecology', 'subjective measure', 'design', 'rich history', 'spatial distribution', 'street', 'dataset', 'design code', 'construction period', 'planning', 'richness', 'qualitative analysis', 'history', 'capital', 'district', 'quantitative analysis', 'quantitative framework', 'learning', 'algorithm', 'systematic comparison', 'space', 'analysis', 'political contexts', 'accessibility', 'contexts', 'historical context', 'quality', 'context', 'development', 'Evolution', 'reunification', 'measure', 'technology', 'political context', 'characteristic', 'comparison', 'zone', 'personality', 'improvement', 'correlation', 'computer', 'learning technology', 'code', 'variety', 'scale', 'application', 'framework', 'scalable framework', 'multisource', 'year', 'case study', 'hundred year', 'research', 'Previous study', 'implementation', 'object', 'policy', 'machine', 'enclosure', 'understanding', 'research object', 'division', 'feature', 'study', 'lot', 'effect', 'distribution', 'order', 'case', 'method', 'impact', 'different period', 'testimony', 'period', 'great testimony', 'condition']"
0,269,"['urban design', 'image classification model', 'new imagery', 'new city image', 'speculative street scene']",90,"['urban design', 'new city image', 'city image', 'urban form', 'speculative street scene', 'urban life', 'urbanism', 'city', 'imagined design', 'street scene', 'imagery', 'image classification', 'level imagery', 'design', 'designer', 'image classification model', 'human perception', 'spatial opportunity', 'new imagery', 'computer vision', 'deep learning', 'machine learning', 'perception', 'street', 'new city', 'perceptual quality', 'training data', 'certain perceptual quality', 'vision', 'saliency', 'Image', 'photographs', 'predicted saliency', 'texture', 'model', 'original photographs', 'area', 'diagram', 'classification', 'classification model', 'learning', 'labeled training data', 'color', 'data', 'computer science technique', 'data set', 'labeled training', 'model inference', 'collage', 'inference', 'speculative street', 'curation', 'machine', 'archival', 'computer science', 'quality', 'opportunity', 'craft', 'detail', 'computer', 'label', 'application', 'scale', 'location', 'paper', 'work', 'form', 'focus', 'technique', 'theory', 'science', 'science technique', 'process', 'new method', 'scene', 'training', 'life', 'archival record', 'method', 'principle', 'practice', 'level', 'attempt', 'past attempt', 'element', 'dynamic process', 'theoretical principle', 'single craft', 'set', 'record']"
0,271,"['urban design', 'anxiety prevalence', 'deep learning', 'human health', 'generative design']",79,"['urban design', 'urban analysis', 'specific urban design', 'deep learning', 'urban designer', 'architect', 'urban level', 'anxiety prevalence', 'anxiety', 'machine learning', 'urban fabric', 'generative design', 'mental health', 'generative design task', 'design task', 'allow architect', 'city', 'artificial intelligence', 'human health', 'environment', 'datasets', 'large datasets', 'designer', 'planner', 'design', 'disorder', 'health', 'planning', 'design discipline', 'allied design discipline', 'generative model', 'correlation', 'intelligence', 'allied design', 'design discipline shape', 'health disorder', 'global disease burden', 'design workflow', 'disease burden', 'Mental health disorder', 'actionable intelligence', 'learning', 'model', 'aerial image', 'analysis', 'analytic insight', 'numerous correlation', 'global disease', 'research', 'task', 'prevalence', 'disease', 'field', 'Previous research', 'discipline shape', 'insight', 'shape', 'workflow', 'burden', 'use', 'machine', 'discipline', 'image', 'fabric', 'contributes', 'proportion', 'level', 'Advance', 'satellite', 'significant impact', 'tool', 'decade', 'method', 'impact', 'issue', 'last decade', 'way', 'means', 'flexible means']"
0,280,"['urban vitality feature', 'convolutional neural network', 'urban street landscape', 'urban space quality', 'visual feature']",117,"['urban vitality feature', 'urban street vitality', 'urban space quality', 'urban street landscape', 'urban landscape', 'urban build environment', 'urban vitality', 'urban landscape concept', 'urban environment', 'city environment', 'urban space', 'traditional urban vitality', 'street landscape', 'urban planning', 'urban build', 'urban planning practice', 'convolutional neural network', 'street vitality', 'deep neural network', 'visual feature', 'urban street', 'subjective human perception', 'human perception', 'landscape concept', 'neural network', 'visual perception', 'computer vision', 'neural network model', 'vision algorithm', 'city', 'computer vision algorithm', 'street', 'vitality feature', 'space quality', 'map', 'perception', 'vision', 'spatial effect', 'critical feature', 'Heat map', 'pavement', 'landscape', 'trained model', 'construction', 'spatial distribution', 'vitality', 'environment', 'construction site', 'vitality score', 'vitality score output', 'vitality level', 'attraction', 'area', 'planning practice', 'high vitality score', 'shop front', 'high vitality', 'planning', 'study area', 'physical space', 'valid survey', 'quality', 'corresponding picture', 'layer', 'evaluation score', 'picture', 'build environment', 'optimization', 'network model', 'feature', 'build', 'space', 'human reaction', 'evaluation', 'feature entity', 'activity', 'network', 'algorithm', 'concept', 'shop', 'effect', 'useful knowledge', 'knowledge', 'training process', 'valid survey site', 'survey site', 'model', 'survey', 'front', 'training', 'importance', 'type', 'modern machine', 'site', 'study', 'computer', 'level', 'region', 'machine', 'investigation', 'entity', 'distribution', 'score output', 'correspond', 'output', 'investigator', 'total', 'communication', 'Seven investigator', 'process', 'practice', 'reaction', 'score', 'consistency', 'different type', 'pair', 'trading']"
0,313,"['urban perception datasets', 'adversarial scoring', 'Chinese city', 'deep learning', 'urban planner']",55,"['urban perception datasets', 'urban perception assessment', 'urban perception derivation', 'urban perception', 'local urban perception', 'perception datasets', 'adversarial scoring', 'deep learning', 'adversarial scoring framework', 'perception estimation', 'adversarial framework', 'perception assessment', 'urban functional aspect', 'machine learning', 'urban planner', 'Chinese city', 'city', 'perception', 'perception derivation', 'recommendation score', 'datasets', 'learning', 'driving', 'algorithms', 'planner', 'driving factor analysis', 'recommendation', 'factor analysis', 'iterative feedback', 'scoring framework', 'assessment', 'image', 'feedback', 'estimation', 'machine', 'driving factor', 'score', 'researcher', 'region', 'country', 'analysis', 'methodology', 'method', 'scoring', 'factor', 'error', 'aspect', 'problem', 'framework', 'efficacy', 'derivation', 'rapid solution', 'functional aspect', 'feasibility', 'solution']"
0,340,"['street view image', 'perceived visual quality', 'machine learning algorithms', 'experienced urban designer', 'efficient street renewal']",85,"['street view image', 'visual quality', 'perceived visual quality', 'street view', 'street renewal', 'efficient street renewal', 'experienced urban designer', 'efficient street', 'machine learning', 'representative sample image', 'machine learning algorithms', 'pedestrian space', 'accurate design', 'subjective impression', 'urban designer', 'artificial neural network', 'street', 'neural network', 'learning algorithms', 'quality', 'sky view', 'design', 'detailed mapping', 'citywide area', 'mapping', 'building', 'satisfactory accuracy', 'building frontage', 'impression', 'accurate design guidance', 'designer', 'algorithms', 'sample image', 'evaluation model', 'algorithm', 'view', 'image', 'accuracy', 'greenery', 'learning', 'town centre', 'evaluation', 'town', 'planning', 'feeling', 'area', 'pixel', 'motorisation', 'representative sample', 'citywide', 'design guidance', 'space', 'validation', 'development', 'diversity', 'measurement', 'continuous measurement', 'model', 'view image', 'effect', 'sample', 'network', 'site', 'machine', 'insight', 'detailed result', 'frontage', 'screenshots', 'preference', 'result', 'centre', 'low effect', 'coverage', 'workable approach', 'various key element', 'program', 'guidance', 'full coverage', 'key element', 'help', 'study', 'different approach', 'approach', 'renewal', 'element']"
0,429,"['place sentiment', 'deep learning model', 'street view image', 'new urban region', 'human perceptual indicator']",76,"['place sentiment', 'deep learning model', 'deep learning', 'street view', 'street view image', 'urban region', 'machine learning', 'new urban region', 'human perception', 'human sense', 'urban planner', 'perception', 'imagery', 'place', 'sentiment', 'human perceptual indicator', 'visual feature', 'human rating', 'street', 'learning model', 'sense', 'perceptual indicator', 'high accuracy', 'object category', 'high accuracy rate', 'environment', 'data', 'learning', 'category', 'spatial resolution', 'view', 'different perception', 'image', 'accuracy', 'region', 'rating', 'rate', 'people', 'field', 'visual element', 'model', 'flexible spatial resolution', 'survey', 'statistical analysis', 'planner', 'object', 'boring', 'accuracy rate', 'data source', 'view image', 'wide variety', 'analysis', 'machine', 'limited data source', 'limited data', 'connection', 'semantics', 'various object', 'resolution', 'work', 'researcher', 'result', 'distribution', 'study', 'variety', 'interest', 'feature', 'indicator', 'interaction', 'source', 'approach', 'difficulty', 'element', 'Previous study', 'series', 'step']"
0,472,"['Holistic visual data', 'housing price', 'Random Forest model', 'urban environment', 'machine learning']",95,"['Holistic visual data', 'complex urban feature', 'urban environment', 'intricate urban matrix', 'urban feature', 'Random Forest model', 'urban area', 'visual data', 'machine learning', 'land value', 'visual data representation', 'urban matrix', 'Forest model', 'machine learning technique', 'urban planner', 'visual data work', 'housing price', 'classification model', 'urban phenomenon', 'environment assessment', 'built environment', 'big data', 'architect use', 'built environment value', 'datasets', 'urban issue', 'housing', 'architect', 'land', 'regression', 'classification', 'visual perception', 'house', 'data representation', 'several regression', 'specific house', 'perception', 'learning', 'cross validation', 'data', 'environment', 'environment value', 'data work', 'area', 'general impression', 'correlation', 'planner', 'model', 'quality', 'category', 'learning technique', 'impression', 'representation', 'analysis', 'matrix', 'correlation matrix', 'feature', 'assessment', 'spot', 'value', 'third category', 'relevant machine', 'bottomup', 'development', 'validation', 'built', 'machine', 'local people', 'people', 'price', 'specific spot', 'type', 'use', 'multifarious interest', 'multiple factor', 'practical guideline', 'indicator', 'major type', 'interest', 'work', 'factor', 'guideline', 'fame', 'different source', 'source', 'macroeconomic policy', 'cross', 'order', 'paper', 'technique', 'group', 'policy', 'different group', 'phenomenon', 'issue']"
