1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
slum,0.0131167355,8,2,1,urban development,0.0070672077000000005,6,2,4,sustainable urban development,0.0272640717,3,1,1,sustainable urban development,0.0272640717,3,1,1
water,0.0066563706,11,3,4,autonomous adaptation,0.006382893000000001,2,1,1,inclusive municipal governance,0.0181760478,2,1,1,inclusive municipal governance,0.0181760478,2,1,1
payment,0.0065583678,4,1,1,reduce risk,0.006382893000000001,2,1,1,indigenous urban form,0.0181760478,2,1,1,indigenous urban form,0.0181760478,2,1,1
adaptation,0.006051246000000001,10,2,4,municipal governance,0.006382893000000001,2,1,1,draws architectural comparison,0.0181760478,2,1,1,draws architectural comparison,0.0181760478,2,1,1
illegitimate,0.0049187758000000005,3,2,1,urban form,0.006382893000000001,4,1,3,global environmental change,0.0090880239,1,1,1,slum,0.0131167355,8,2,1
hinterland,0.0049187758000000005,3,1,1,planning principle,0.006382893000000001,2,1,1,urban design challenge,0.0090880239,1,1,1,global environmental change,0.0090880239,1,1,1
service,0.0042358722,7,3,4,architectural comparison,0.006382893000000001,2,1,1,poor urban settlement,0.0090880239,1,1,1,urban design challenge,0.0090880239,1,1,1
settlement,0.0036307476000000003,6,2,4,housing quality,0.006382893000000001,2,1,1,autonomous adaptation strategy,0.0090880239,1,1,1,poor urban settlement,0.0090880239,1,1,1
tenure,0.0032791839,2,2,1,environmental change,0.0043693145,2,1,2,argue urban slum,0.0090880239,1,1,1,autonomous adaptation strategy,0.0090880239,1,1,1
pattern,0.0032791839,4,2,3,urban fabric,0.0043693145,2,1,2,identifying local adaptation,0.0090880239,1,1,1,argue urban slum,0.0090880239,1,1,1
text,0.0032791839,2,1,1,housing development,0.0043693145,2,2,2,densely populated suburb,0.0090880239,1,1,1,identifying local adaptation,0.0090880239,1,1,1
originality,0.0032791839,2,1,1,ethnic origin,0.0043693145,2,1,2,rapid environmental change,0.0090880239,1,1,1,densely populated suburb,0.0090880239,1,1,1
authority,0.0032791839,4,1,3,water management,0.0043693145,2,1,2,expected coping strategy,0.0090880239,1,1,1,rapid environmental change,0.0090880239,1,1,1
housing,0.0030256230000000003,10,4,6,growing culture,0.0031914465000000003,1,1,1,despite uncertain tenure,0.0090880239,1,1,1,expected coping strategy,0.0090880239,1,1,1
attitude,0.0030256230000000003,5,2,4,dominant planning,0.0031914465000000003,1,1,1,critical public service,0.0090880239,1,1,1,despite uncertain tenure,0.0090880239,1,1,1
fabric,0.0024593879000000003,3,1,3,design challenge,0.0031914465000000003,1,1,1,action toward adaptation,0.0090880239,1,1,1,critical public service,0.0090880239,1,1,1
story,0.0022447165,2,1,2,urban settlement,0.0031914465000000003,1,1,1,toward adaptation pathway,0.0090880239,1,1,1,action toward adaptation,0.0090880239,1,1,1
fear,0.0022447165,2,1,2,city margin,0.0031914465000000003,1,1,1,prevails among government,0.0090880239,1,1,1,toward adaptation pathway,0.0090880239,1,1,1
relevance,0.0022447165,2,2,2,adaptation strategy,0.0031914465000000003,1,1,1,among government official,0.0090880239,1,1,1,prevails among government,0.0090880239,1,1,1
coast,0.0022447165,2,1,2,compounding stressor,0.0031914465000000003,1,1,1,reduce risk exist,0.0090880239,1,1,1,among government official,0.0090880239,1,1,1
