1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
deviance,0.005613613,10,1,1,positive deviance,0.0092553419,10,1,1,building block level,0.0138404596,6,2,1,building block level,0.0138404596,6,2,1
poverty,0.00474498,14,2,3,park accessibility,0.0083298077,9,1,1,address matching method,0.0069202298,3,1,1,positive deviance,0.0092553419,10,1,1
circle,0.0039295291,7,1,1,life circle,0.0064787393,7,1,1,community life circle,0.0069202298,3,1,1,park accessibility,0.0083298077,9,1,1
street,0.0037277758000000003,32,5,9,urban poverty,0.0064787393,7,1,1,urban functional area,0.0069202298,3,1,1,address matching method,0.0069202298,3,1,1
address,0.0033681678000000003,12,1,4,building type,0.0055532051,6,2,1,holistic visual data,0.0069202298,3,1,1,community life circle,0.0069202298,3,1,1
park,0.0030615150000000003,13,2,5,building block,0.0055532051,8,2,2,identify urban poverty,0.0069202298,3,1,1,urban functional area,0.0069202298,3,1,1
slum,0.0029471468,7,1,2,similarity analysis,0.004627671,5,1,1,case study area,0.0051901723,3,3,2,holistic visual data,0.0069202298,3,1,1
image,0.0028548249,30,9,10,computer vision,0.0042710605,11,3,5,land use information,0.0051901723,3,2,2,identify urban poverty,0.0069202298,3,1,1
classification,0.0026552240000000003,35,12,11,image feature,0.0039115996,7,3,3,urban land use,0.0048961923,6,3,6,life circle,0.0064787393,7,1,1
interpreter,0.0022454452,4,1,1,address record,0.0037021368000000002,4,1,1,obtaining building type,0.004613486500000001,2,1,1,urban poverty,0.0064787393,7,1,1
vision,0.002184455,11,3,6,housing inequality,0.0037021368000000002,4,1,1,building type information,0.004613486500000001,2,1,1,building type,0.0055532051,6,2,1
accessibility,0.002184455,11,2,6,express service,0.0037021368000000002,4,1,1,scene classification algorithms,0.004613486500000001,2,1,1,building block,0.0055532051,8,2,2
imagery,0.0021758906,13,6,7,geodemographic classification,0.0034707532,5,1,2,image feature descriptor,0.004613486500000001,2,1,1,case study area,0.0051901723,3,3,2
plot,0.0019647645,7,3,4,block level,0.0033527997000000003,6,2,3,assessment result show,0.004613486500000001,2,2,1,land use information,0.0051901723,3,2,2
community,0.0018638879000000001,16,5,9,urban street,0.0033527997000000003,6,2,3,computer vision algorithms,0.004613486500000001,2,1,1,urban land use,0.0048961923,6,3,6
inequality,0.0016946357000000001,5,2,3,human perception,0.0027939997,5,2,3,unstructured address data,0.004613486500000001,2,1,1,poverty,0.00474498,14,2,3
business,0.0016946357000000001,5,1,3,unstructured address,0.0027766026,3,1,1,park accessibility change,0.004613486500000001,2,1,1,similarity analysis,0.004627671,5,1,1
category,0.0016840839000000002,6,5,4,address data,0.0027766026,3,1,1,facing positive deviance,0.004613486500000001,2,1,1,obtaining building type,0.004613486500000001,2,1,1
magnetism,0.0016840839000000002,3,1,1,matching method,0.0027766026,3,1,1,using multiple methodology,0.004613486500000001,2,1,1,building type information,0.004613486500000001,2,1,1
delineation,0.0016840839000000002,4,1,2,community deprivation,0.0027766026,3,1,1,effective urban policy,0.004613486500000001,2,1,1,scene classification algorithms,0.004613486500000001,2,1,1
