1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
agent,0.00832341,9,2,4,expert system,0.027092699600000002,12,5,2,search asset allocation,0.0157401305,2,1,1,expert system,0.027092699600000002,12,5,2
expert,0.0078519582,12,7,6,mathematical programming,0.0150514998,5,1,1,urban information system,0.0157401305,2,1,1,search asset allocation,0.0157401305,2,1,1
administration,0.0055837076000000005,5,2,3,search asset,0.0090308999,3,1,1,heterogeneous expert knowledge,0.0157401305,2,1,1,urban information system,0.0157401305,2,1,1
programming,0.0055837076000000005,5,1,3,intelligent decision,0.0090308999,3,1,1,democratic urban land,0.0157401305,2,1,1,heterogeneous expert knowledge,0.0157401305,2,1,1
search,0.0052346388,8,3,6,artificial intelligence,0.0075257499,10,5,8,expert system approach,0.0157401305,2,1,1,democratic urban land,0.0157401305,2,1,1
collapse,0.0036992933000000003,2,1,1,public administration,0.006773174900000001,3,1,2,intelligent decision making,0.0157401305,2,1,1,expert system approach,0.0157401305,2,1,1
solving,0.0036992933000000003,2,2,1,structural collapse,0.0060205999000000005,2,1,1,artificial intelligence technology,0.0118050979,2,1,2,intelligent decision making,0.0157401305,2,1,1
rescue,0.0033502246,3,1,3,crisis site,0.0060205999000000005,2,1,1,urban land use,0.0083523281,3,1,6,mathematical programming,0.0150514998,5,1,1
prototype,0.0033502246,3,3,3,collapsed structure,0.0060205999000000005,2,1,1,land use planning,0.0083523281,3,1,6,artificial intelligence technology,0.0118050979,2,1,2
tourism,0.0033502246,3,1,3,asset allocation,0.0060205999000000005,2,1,1,assisted urban search,0.0078700652,1,1,1,search asset,0.0090308999,3,1,1
ontology,0.0033502246,3,1,3,entry point,0.0060205999000000005,2,1,1,routinely inspire sympathy,0.0078700652,1,1,1,intelligent decision,0.0090308999,3,1,1
crime,0.0033502246,3,1,3,problem solving,0.0060205999000000005,2,2,1,heroic rescue personnel,0.0078700652,1,1,1,urban land use,0.0083523281,3,1,6
intelligence,0.0031354836000000003,10,6,10,integrated tourism,0.0060205999000000005,2,1,1,often frustrating task,0.0078700652,1,1,1,land use planning,0.0083523281,3,1,6
task,0.0027744700000000002,6,4,8,heterogeneous expert,0.0060205999000000005,2,1,1,frustrating task environment,0.0078700652,1,1,1,agent,0.00832341,9,2,4
advice,0.0027744700000000002,2,2,2,heterogeneous goal,0.0060205999000000005,2,1,1,involving collapsed structure,0.0078700652,1,1,1,assisted urban search,0.0078700652,1,1,1
memory,0.0027744700000000002,3,3,4,development control,0.0060205999000000005,2,1,1,remote inspection industry,0.0078700652,1,1,1,routinely inspire sympathy,0.0078700652,1,1,1
expertise,0.0027744700000000002,2,1,2,system approach,0.0060205999000000005,2,1,1,inspection industry show,0.0078700652,1,1,1,heroic rescue personnel,0.0078700652,1,1,1
townscapes,0.0027744700000000002,2,1,2,theme analyzing,0.0060205999000000005,2,1,1,show great potential,0.0078700652,1,1,1,often frustrating task,0.0078700652,1,1,1
analyzing,0.0027744700000000002,2,1,2,constraint condition,0.0060205999000000005,2,1,1,discusses key issue,0.0078700652,1,1,1,frustrating task environment,0.0078700652,1,1,1
making,0.002757465,5,3,7,index structure,0.0060205999000000005,2,1,1,discus ongoing development,0.0078700652,1,1,1,involving collapsed structure,0.0078700652,1,1,1
