1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
transit,0.009280343,12,4,1,neighborhood design,0.0182548456,12,1,1,urban neighborhood design,0.0273540973,6,1,1,urban neighborhood design,0.0273540973,6,1,1
vehicle,0.0089005236,17,3,3,social capital,0.0145345985,12,1,2,neighborhood design concept,0.0273540973,6,1,1,neighborhood design concept,0.0273540973,6,1,1
walking,0.0061868953,8,3,1,modality environment,0.0136911342,9,1,1,changing public life,0.013677048700000001,3,1,1,neighborhood design,0.0182548456,12,1,1
mobility,0.0057102587,19,6,8,smart city,0.0090119595,10,3,4,theoretical urban neighborhood,0.013677048700000001,3,1,1,social capital,0.0145345985,12,1,2
rail,0.0054135334,7,2,1,public life,0.008478515800000001,7,2,2,neighborhood urban design,0.013677048700000001,3,1,1,modality environment,0.0136911342,9,1,1
diffusion,0.0046401715,6,1,1,transit village,0.0076061857,5,1,1,medium size city,0.013677048700000001,3,1,1,changing public life,0.013677048700000001,3,1,1
neighborhood,0.004563492000000001,24,5,13,urban neighborhood,0.0061791967,6,1,3,sustainable active mobility,0.0091180324,2,1,1,theoretical urban neighborhood,0.013677048700000001,3,1,1
transport,0.0040254817,11,4,6,public transport,0.0060849485,4,3,1,foster social capital,0.0091180324,2,1,1,neighborhood urban design,0.013677048700000001,3,1,1
mindset,0.0036649215,7,1,3,sustainable transportation,0.0060849485,4,2,1,sustainable social innovation,0.0091180324,2,1,1,medium size city,0.013677048700000001,3,1,1
density,0.0036399243,11,3,7,active mobility,0.0060849485,4,1,1,current global situation,0.0091180324,2,1,1,transit,0.009280343,12,4,1
transportation,0.0032851021000000003,12,3,9,walking mindset,0.0060849485,4,1,1,vehicle type choice,0.0091180324,2,1,1,sustainable active mobility,0.0091180324,2,1,1
corridor,0.0030787729000000003,5,2,2,central place,0.0048448662,4,1,2,prevalent transport problem,0.0045590162,1,1,1,foster social capital,0.0091180324,2,1,1
woman,0.0028518632,7,2,5,design concept,0.0048083496,6,1,5,well informal factor,0.0045590162,1,1,1,sustainable social innovation,0.0091180324,2,1,1
safety,0.0024043194,8,4,8,sustainable mobility,0.0045637114,3,2,1,different analytical level,0.0045590162,1,1,1,current global situation,0.0091180324,2,1,1
heterotopia,0.0023200857,3,1,1,heterotopia concept,0.0045637114,3,1,1,multiple case study,0.0045590162,1,1,1,vehicle type choice,0.0091180324,2,1,1
privacy,0.0022907363,5,1,4,vehicle type,0.0045637114,3,1,1,factor included legislation,0.0045590162,1,1,1,smart city,0.0090119595,10,3,4
modality,0.0022907363,5,1,4,vehicle use,0.0045637114,3,1,1,legislation concerning transport,0.0045590162,1,1,1,vehicle,0.0089005236,17,3,3
implication,0.0022482153,9,5,10,medium size,0.0045637114,3,1,1,appropriate business model,0.0045590162,1,1,1,public life,0.008478515800000001,7,2,2
learning,0.0021957173,6,1,6,size city,0.0045637114,3,1,1,provide several implication,0.0045590162,1,1,1,transit village,0.0076061857,5,1,1
station,0.0020942408,4,3,3,business model,0.0036336496000000003,3,2,2,private sector actor,0.0045590162,1,1,1,walking,0.0061868953,8,3,1
