1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
trash,0.0131494474,3,1,1,mental map,0.024895302,3,1,1,modern city planning,0.0642226632,2,1,1,modern city planning,0.0642226632,2,1,1
map,0.0103864838,4,1,4,visual approach,0.016596868,2,1,1,researching global interconnectivity,0.0321113316,1,1,1,researching global interconnectivity,0.0321113316,1,1,1
creativity,0.0092362166,4,2,5,global interconnectivity,0.016596868,2,1,1,quantitatively supported discourse,0.0321113316,1,1,1,quantitatively supported discourse,0.0321113316,1,1,1
interconnectivity,0.0087662982,2,1,1,understanding city,0.016596868,2,1,1,empirically observable aspect,0.0321113316,1,1,1,empirically observable aspect,0.0321113316,1,1,1
appropriation,0.0087662982,2,1,1,organic approach,0.016596868,2,1,1,using visual mean,0.0321113316,1,1,1,using visual mean,0.0321113316,1,1,1
edition,0.0059347181,2,1,3,five element,0.016596868,2,1,1,argumentavimo elementai ir,0.0321113316,1,1,1,argumentavimo elementai ir,0.0321113316,1,1,1
globalization,0.0059041544,5,1,12,spatial appropriation,0.016596868,2,1,1,elementai ir kūrybiškumas,0.0321113316,1,1,1,elementai ir kūrybiškumas,0.0321113316,1,1,1
regeneration,0.005110070600000001,3,2,8,peripheral area,0.016596868,2,1,1,kūrybiškumas šiuolaikinio miesto,0.0321113316,1,1,1,kūrybiškumas šiuolaikinio miesto,0.0321113316,1,1,1
argumentation,0.0043831491,1,1,1,first edition,0.013214508500000001,2,1,2,šiuolaikinio miesto planavimo,0.0321113316,1,1,1,šiuolaikinio miesto planavimo,0.0321113316,1,1,1
mentalinis,0.0043831491,1,1,1,city square,0.013214508500000001,2,1,2,many social problem,0.0321113316,1,1,1,many social problem,0.0321113316,1,1,1
žemėlapis,0.0043831491,1,1,1,square design,0.0112359551,2,1,3,recent planning method,0.0321113316,1,1,1,recent planning method,0.0321113316,1,1,1
ir,0.0043831491,1,1,1,cultural context,0.009832149,2,1,4,dominant design process,0.0321113316,1,1,1,dominant design process,0.0321113316,1,1,1
kūrybiškumas,0.0043831491,1,1,1,modern city,0.0088125631,3,1,9,mechanical urban design,0.0321113316,1,1,1,mechanical urban design,0.0321113316,1,1,1
miesto,0.0043831491,1,1,1,urban everyday,0.008298434,1,1,1,mere passive reception,0.0321113316,1,1,1,mere passive reception,0.0321113316,1,1,1
planavimo,0.0043831491,1,1,1,supported discourse,0.008298434,1,1,1,city planning theory,0.0321113316,1,1,1,city planning theory,0.0321113316,1,1,1
functionalist,0.0043831491,1,1,1,convoluted phenomenon,0.008298434,1,1,1,architectural based mind,0.0321113316,1,1,1,architectural based mind,0.0321113316,1,1,1
advocate,0.0043831491,1,1,1,observable aspect,0.008298434,1,1,1,based mind map,0.0321113316,1,1,1,based mind map,0.0321113316,1,1,1
cosmic,0.0043831491,1,1,1,uncover form,0.008298434,1,1,1,mind map theory,0.0321113316,1,1,1,mind map theory,0.0321113316,1,1,1
onion,0.0043831491,1,1,1,material environment,0.008298434,1,1,1,public space focus,0.0321113316,1,1,1,public space focus,0.0321113316,1,1,1
readability,0.0043831491,1,1,1,visual practice,0.008298434,1,1,1,encouraging different form,0.0321113316,1,1,1,encouraging different form,0.0321113316,1,1,1
