1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
church,0.0080409357,11,1,3,small town,0.0271031423,10,2,1,branch office building,0.0363226538,3,1,1,branch office building,0.0363226538,3,1,1
bank,0.005398835,5,1,1,branch office,0.0108412569,4,1,1,relevant regional culture,0.024215102500000002,2,1,1,small town,0.0271031423,10,2,1
empire,0.0051173173,8,1,4,labour market,0.010789828100000001,5,1,2,regional culture study,0.024215102500000002,2,1,1,relevant regional culture,0.024215102500000002,2,1,1
music,0.005082058,11,2,7,wooden church,0.008130942700000001,3,1,1,large part today,0.0121075513,1,1,1,regional culture study,0.024215102500000002,2,1,1
nobility,0.0043190680000000006,4,2,1,national culture,0.0064738968,3,3,2,many subject area,0.0121075513,1,1,1,large part today,0.0121075513,1,1,1
monasticism,0.0043190680000000006,4,1,1,culture study,0.0064738968,3,1,2,tolerated local religion,0.0121075513,1,1,1,many subject area,0.0121075513,1,1,1
town,0.0041809722,19,3,15,office building,0.0055045872,3,1,3,gives detailed attention,0.0121075513,1,1,1,tolerated local religion,0.0121075513,1,1,1
religion,0.0035766009,7,5,6,multicultural city,0.0054206285,2,2,1,pays particular attention,0.0121075513,1,1,1,gives detailed attention,0.0121075513,1,1,1
branch,0.0034388633,4,1,2,social protection,0.0054206285,2,1,1,primarily agrarian economy,0.0121075513,1,1,1,pays particular attention,0.0121075513,1,1,1
dualism,0.003239301,3,2,1,traditional function,0.0054206285,2,1,1,spoken various language,0.0121075513,1,1,1,primarily agrarian economy,0.0121075513,1,1,1
bridge,0.0031983233,5,2,4,significant element,0.0054206285,2,2,1,professed different religion,0.0121075513,1,1,1,spoken various language,0.0121075513,1,1,1
theatre,0.0031983233,5,2,4,presented example,0.0054206285,2,1,1,particularly diverse city,0.0121075513,1,1,1,professed different religion,0.0121075513,1,1,1
identity,0.0030812326,19,9,18,bank building,0.0054206285,2,1,1,one national narrative,0.0121075513,1,1,1,particularly diverse city,0.0121075513,1,1,1
object,0.0027720316,6,4,7,central bank,0.0054206285,2,1,1,several national group,0.0121075513,1,1,1,one national narrative,0.0121075513,1,1,1
investor,0.0025791475,3,2,2,regional culture,0.0043159312,2,1,2,single urban space,0.0121075513,1,1,1,several national group,0.0121075513,1,1,1
trace,0.0025791475,3,2,2,ethnic identity,0.0043159312,2,1,2,several social scientist,0.0121075513,1,1,1,single urban space,0.0121075513,1,1,1
reconstruction,0.0025586587,4,4,4,revitalization programme,0.0043159312,2,1,2,recent austerity measure,0.0121075513,1,1,1,several social scientist,0.0121075513,1,1,1
inhabitant,0.0025481203,8,6,11,diverse city,0.0036697248000000003,2,1,3,two specific domain,0.0121075513,1,1,1,recent austerity measure,0.0121075513,1,1,1
thought,0.0022752961,4,3,5,architectural concept,0.0036697248000000003,2,2,3,generating new form,0.0121075513,1,1,1,two specific domain,0.0121075513,1,1,1
office,0.0022752961,4,1,5,historical experience,0.0027103142,1,1,1,precarious working condition,0.0121075513,1,1,1,generating new form,0.0121075513,1,1,1
