1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
urbanity,0.0072028812000000005,6,1,3,indigenous knowledge,0.029774462300000002,10,1,2,system take place,0.029840833400000003,2,1,1,system take place,0.029840833400000003,2,1,1
knowledge,0.0055928256,21,3,18,educational environment,0.011218642400000001,3,1,1,inter cultural dialogue,0.029840833400000003,2,1,1,inter cultural dialogue,0.029840833400000003,2,1,1
host,0.0050345979,6,2,6,cultural system,0.0089323387,3,1,2,historical city center,0.029840833400000003,2,1,1,historical city center,0.029840833400000003,2,1,1
civilisation,0.004801920800000001,4,2,3,cultural dimension,0.0075949367,3,2,3,main urban design,0.029840833400000003,2,1,1,main urban design,0.029840833400000003,2,1,1
university,0.0046707758000000005,5,2,5,twin city,0.007479095000000001,2,1,1,sustainable urban environment,0.029840833400000003,2,1,1,sustainable urban environment,0.029840833400000003,2,1,1
disaster,0.0037366207,4,1,5,cultural interaction,0.007479095000000001,2,1,1,rather peripheralized area,0.014920416700000001,1,1,1,indigenous knowledge,0.029774462300000002,10,1,2
scenario,0.0036014406000000002,3,2,3,educational sphere,0.007479095000000001,2,1,1,article provides evidence,0.014920416700000001,1,1,1,rather peripheralized area,0.014920416700000001,1,1,1
twin,0.0035465096,2,1,1,five level,0.007479095000000001,2,1,1,special social group,0.014920416700000001,1,1,1,article provides evidence,0.014920416700000001,1,1,1
agriculture,0.0035465096,2,1,1,cultural dialogue,0.007479095000000001,2,1,1,collected using questionnaire,0.014920416700000001,1,1,1,special social group,0.014920416700000001,1,1,1
student,0.003487903,8,1,13,broken form,0.007479095000000001,2,1,1,five hundred respondent,0.014920416700000001,1,1,1,collected using questionnaire,0.014920416700000001,1,1,1
interaction,0.0034622254000000003,13,3,18,human existence,0.007479095000000001,2,2,1,single educational environment,0.014920416700000001,1,1,1,five hundred respondent,0.014920416700000001,1,1,1
beach,0.0031514811000000003,3,1,4,historical city,0.007479095000000001,2,1,1,another cultural system,0.014920416700000001,1,1,1,single educational environment,0.014920416700000001,1,1,1
composition,0.0030349254,4,1,7,landscape design,0.007479095000000001,2,1,1,value takes place,0.014920416700000001,1,1,1,another cultural system,0.014920416700000001,1,1,1
chapter,0.0028663146000000002,6,1,12,formal knowledge,0.007479095000000001,2,1,1,joint educational environment,0.014920416700000001,1,1,1,value takes place,0.014920416700000001,1,1,1
partner,0.0028237485000000002,2,1,2,long beach,0.007479095000000001,2,1,1,host country language,0.014920416700000001,1,1,1,joint educational environment,0.014920416700000001,1,1,1
agglomeration,0.0028237485000000002,2,1,2,ethnic group,0.0066460349,3,1,4,greatest good belonging,0.014920416700000001,1,1,1,host country language,0.014920416700000001,1,1,1
man,0.0028024655000000002,3,2,5,takes place,0.0059548925,2,1,2,perfect living environment,0.014920416700000001,1,1,1,greatest good belonging,0.014920416700000001,1,1,1
attitude,0.0027564527,4,3,8,tourist destination,0.0059548925,2,1,2,perfectly composed element,0.014920416700000001,1,1,1,perfect living environment,0.014920416700000001,1,1,1
basis,0.0026154176000000003,5,3,11,construction project,0.0059548925,2,2,2,already exists today,0.014920416700000001,1,1,1,perfectly composed element,0.014920416700000001,1,1,1
representative,0.0025172989,3,2,6,development plan,0.0059548925,2,2,2,meet new challenge,0.014920416700000001,1,1,1,already exists today,0.014920416700000001,1,1,1
