1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
slum,0.020304072200000002,8,2,1,urban form,0.0104100502,4,1,5,sustainable urban development,0.0422034644,3,1,1,sustainable urban development,0.0422034644,3,1,1
payment,0.010152036100000001,4,1,1,autonomous adaptation,0.0098804097,2,1,1,inclusive municipal governance,0.0281356429,2,1,1,inclusive municipal governance,0.0281356429,2,1,1
water,0.009882588000000001,11,3,9,reduce risk,0.0098804097,2,1,1,indigenous urban form,0.0281356429,2,1,1,indigenous urban form,0.0281356429,2,1,1
adaptation,0.0098630802,10,2,8,municipal governance,0.0098804097,2,1,1,draws architectural comparison,0.0281356429,2,1,1,draws architectural comparison,0.0281356429,2,1,1
illegitimate,0.0076140271,3,2,1,architectural comparison,0.0098804097,2,1,1,global environmental change,0.014067821500000001,1,1,1,slum,0.020304072200000002,8,2,1
hinterland,0.0076140271,3,1,1,housing quality,0.0098804097,2,1,1,urban design challenge,0.014067821500000001,1,1,1,global environmental change,0.014067821500000001,1,1,1
attitude,0.0049315401,5,2,8,environmental change,0.0078668312,2,1,2,poor urban settlement,0.014067821500000001,1,1,1,urban design challenge,0.014067821500000001,1,1,1
housing,0.0042383562000000005,10,4,17,planning principle,0.0078668312,2,1,2,autonomous adaptation strategy,0.014067821500000001,1,1,1,poor urban settlement,0.014067821500000001,1,1,1
settlement,0.0041024743,6,2,12,ethnic origin,0.0078668312,2,1,2,argue urban slum,0.014067821500000001,1,1,1,autonomous adaptation strategy,0.014067821500000001,1,1,1
originality,0.0040415507,2,1,2,housing development,0.0066889632,2,2,3,identifying local adaptation,0.014067821500000001,1,1,1,argue urban slum,0.014067821500000001,1,1,1
fabric,0.0040110889,3,1,5,water management,0.0066889632,2,1,3,densely populated suburb,0.014067821500000001,1,1,1,identifying local adaptation,0.014067821500000001,1,1,1
tenure,0.0034364261000000003,2,2,3,urban fabric,0.0058532526,2,1,4,rapid environmental change,0.014067821500000001,1,1,1,densely populated suburb,0.014067821500000001,1,1,1
fear,0.0034364261000000003,2,1,3,growing culture,0.0049402049,1,1,1,expected coping strategy,0.014067821500000001,1,1,1,rapid environmental change,0.014067821500000001,1,1,1
text,0.0034364261000000003,2,1,3,dominant planning,0.0049402049,1,1,1,despite uncertain tenure,0.014067821500000001,1,1,1,expected coping strategy,0.014067821500000001,1,1,1
service,0.0032835205,7,3,16,design challenge,0.0049402049,1,1,1,critical public service,0.014067821500000001,1,1,1,despite uncertain tenure,0.014067821500000001,1,1,1
coast,0.0030070834,2,1,4,city margin,0.0049402049,1,1,1,action toward adaptation,0.014067821500000001,1,1,1,critical public service,0.014067821500000001,1,1,1
stressor,0.0025380090000000004,1,1,1,adaptation strategy,0.0049402049,1,1,1,toward adaptation pathway,0.014067821500000001,1,1,1,action toward adaptation,0.014067821500000001,1,1,1
makeshift,0.0025380090000000004,1,1,1,compounding stressor,0.0049402049,1,1,1,prevails among government,0.014067821500000001,1,1,1,toward adaptation pathway,0.014067821500000001,1,1,1
organise,0.0025380090000000004,1,1,1,remains lack,0.0049402049,1,1,1,among government official,0.014067821500000001,1,1,1,prevails among government,0.014067821500000001,1,1,1
permanence,0.0025380090000000004,1,1,1,urban slum,0.0049402049,1,1,1,reduce risk exist,0.014067821500000001,1,1,1,among government official,0.014067821500000001,1,1,1
