1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
frailty,0.0044258315000000005,8,1,1,city identity,0.016677175500000002,14,2,1,healthy life expectancy,0.0227249424,5,1,1,healthy life expectancy,0.0227249424,5,1,1
care,0.0041125295,21,1,9,older people,0.014516129000000001,18,1,3,integrated community care,0.0136349654,3,1,1,city identity,0.016677175500000002,14,2,1
identity,0.0038221133000000003,46,10,18,medical care,0.0142269104,15,1,2,cubic stone street,0.0136349654,3,1,1,older people,0.014516129000000001,18,1,3
stone,0.0035238689,8,2,2,traditional market,0.0095298145,8,2,1,urban transformation project,0.0136349654,3,1,1,medical care,0.0142269104,15,1,2
hybridization,0.0033193736000000002,6,1,1,life expectancy,0.0083385877,7,1,1,local urban space,0.009089977,2,1,1,integrated community care,0.0136349654,3,1,1
expectancy,0.0030833853000000002,7,1,2,architectural style,0.0071473609,6,2,1,community care system,0.009089977,2,1,1,cubic stone street,0.0136349654,3,1,1
sündürme,0.0027661447,5,1,1,urban transformation,0.0063512511,9,1,4,typological analysis method,0.009089977,2,1,1,urban transformation project,0.0136349654,3,1,1
marketplace,0.0027661447,5,2,1,healthy life,0.0059561341000000005,5,1,1,urban street façades,0.009089977,2,1,1,traditional market,0.0095298145,8,2,1
continuity,0.0026229817,9,4,5,healthy society,0.0059561341000000005,5,1,1,urban design guideline,0.009089977,2,2,1,local urban space,0.009089977,2,1,1
house,0.0024483904,18,6,13,cubic stone,0.0059561341000000005,5,1,1,many different civilization,0.009089977,2,2,1,community care system,0.009089977,2,1,1
street,0.0024483904,18,7,13,hybridization process,0.0059561341000000005,5,1,1,two governmental institution,0.009089977,2,1,1,typological analysis method,0.009089977,2,1,1
market,0.0023553825000000002,19,3,14,traditional house,0.0047423035,5,3,2,high spatial resolution,0.009089977,2,1,1,urban street façades,0.009089977,2,1,1
modifier,0.0022129157,4,1,1,local community,0.0037938428000000002,4,3,2,cartographic data base,0.009089977,2,1,1,urban design guideline,0.009089977,2,2,1
richness,0.0022129157,4,3,1,new development,0.0037938428000000002,4,2,2,new development scheme,0.009089977,2,1,1,many different civilization,0.009089977,2,2,1
floor,0.0022129157,4,1,1,satellite image,0.0037938428000000002,4,1,2,achieve national integration,0.0045449885,1,1,1,two governmental institution,0.009089977,2,1,1
style,0.0021215249,13,7,11,vernacular city,0.0035736805000000003,3,1,1,ambitious infrastructural project,0.0045449885,1,1,1,high spatial resolution,0.009089977,2,1,1
conservation,0.0020942921000000002,8,2,6,transitional space,0.0035736805000000003,3,1,1,uniform urban plan,0.0045449885,1,1,1,cartographic data base,0.009089977,2,1,1
disease,0.0018726592000000001,5,1,3,integrated community,0.0035736805000000003,3,1,1,project generated webs,0.0045449885,1,1,1,new development scheme,0.009089977,2,1,1
guideline,0.0018726592000000001,5,3,3,community care,0.0035736805000000003,3,1,1,standard recognizable material,0.0045449885,1,1,1,life expectancy,0.0083385877,7,1,1
drug,0.0018726592000000001,5,1,3,care system,0.0035736805000000003,3,1,1,recognizable material culture,0.0045449885,1,1,1,architectural style,0.0071473609,6,2,1
