1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
urbanity,0.014245014200000001,5,1,3,ethnic minority,0.0282252469,3,1,1,ethnic minority group,0.11362471190000001,3,1,1,ethnic minority group,0.11362471190000001,3,1,1
competition,0.0079654701,4,1,6,minority group,0.0224730814,3,1,2,public open scape,0.037874904,1,1,1,public open scape,0.037874904,1,1,1
consumer,0.0074791561,3,3,4,design profession,0.0188168313,2,1,1,different ethnic minority,0.037874904,1,1,1,different ethnic minority,0.037874904,1,1,1
fashion,0.0066508654,3,1,5,city planning,0.013876706,5,2,11,towards inclusive design,0.037874904,1,1,1,towards inclusive design,0.037874904,1,1,1
minority,0.0059741026000000004,3,1,6,contemporary city,0.013356114700000001,3,1,6,emerging collective experiment,0.037874904,1,1,1,emerging collective experiment,0.037874904,1,1,1
youth,0.0059741026000000004,3,1,6,open scape,0.009408415600000001,1,1,1,intergenerational urban space,0.037874904,1,1,1,intergenerational urban space,0.037874904,1,1,1
child,0.0049062502,3,1,8,inclusive landscape,0.009408415600000001,1,1,1,integrate young people,0.037874904,1,1,1,integrate young people,0.037874904,1,1,1
meeting,0.0044339103,2,2,5,negative role,0.009408415600000001,1,1,1,paper describes approach,0.037874904,1,1,1,paper describes approach,0.037874904,1,1,1
scape,0.0042083227,1,1,1,symbolic dimension,0.009408415600000001,1,1,1,effectively involve youth,0.037874904,1,1,1,effectively involve youth,0.037874904,1,1,1
multinaturalism,0.0042083227,1,1,1,discuss design,0.009408415600000001,1,1,1,embed diverse youth,0.037874904,1,1,1,embed diverse youth,0.037874904,1,1,1
outside,0.0042083227,1,1,1,management practice,0.009408415600000001,1,1,1,diverse youth voice,0.037874904,1,1,1,diverse youth voice,0.037874904,1,1,1
passion,0.0042083227,1,1,1,cultural experience,0.009408415600000001,1,1,1,underlying recent debate,0.037874904,1,1,1,underlying recent debate,0.037874904,1,1,1
militant,0.0042083227,1,1,1,work towards,0.009408415600000001,1,1,1,enforce social assumption,0.037874904,1,1,1,enforce social assumption,0.037874904,1,1,1
nonexperts,0.0042083227,1,1,1,traditional distinction,0.009408415600000001,1,1,1,concern architectural theory,0.037874904,1,1,1,concern architectural theory,0.037874904,1,1,1
adolescent,0.0042083227,1,1,1,scientific laboratory,0.009408415600000001,1,1,1,criticizes two kind,0.037874904,1,1,1,criticizes two kind,0.037874904,1,1,1
containment,0.0042083227,1,1,1,political outside,0.009408415600000001,1,1,1,genuinely urban environment,0.037874904,1,1,1,genuinely urban environment,0.037874904,1,1,1
relativism,0.0042083227,1,1,1,human value,0.009408415600000001,1,1,1,recognizably different class,0.037874904,1,1,1,recognizably different class,0.037874904,1,1,1
strange,0.0042083227,1,1,1,collective experiment,0.009408415600000001,1,1,1,among affluent household,0.037874904,1,1,1,among affluent household,0.037874904,1,1,1
aware,0.0042083227,1,1,1,technical communication,0.009408415600000001,1,1,1,reflecting distinctive geography,0.037874904,1,1,1,reflecting distinctive geography,0.037874904,1,1,1
spending,0.0042083227,1,1,1,renewed attention,0.009408415600000001,1,1,1,key business service,0.037874904,1,1,1,key business service,0.037874904,1,1,1
