1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
comfort,0.015289968800000001,7,2,6,urban livability,0.042691365700000004,5,1,1,different thermal index,0.0527543305,2,1,1,different thermal index,0.0527543305,2,1,1
livability,0.014590335900000001,6,1,5,upper limit,0.025614819400000002,3,1,1,smart city application,0.0527543305,2,1,1,smart city application,0.0527543305,2,1,1
dorm,0.0138480118,3,1,1,thermal comfort,0.0203946461,3,1,2,historic urban landscape,0.0527543305,2,1,1,historic urban landscape,0.0527543305,2,1,1
summer,0.010938265800000001,4,1,4,thermal index,0.017076546300000002,2,1,1,urban livability measure,0.0527543305,2,1,1,urban livability measure,0.0527543305,2,1,1
winter,0.0097268906,4,1,5,city application,0.017076546300000002,2,1,1,hot dry city,0.0263771653,1,1,1,urban livability,0.042691365700000004,5,1,1
index,0.009375,3,1,3,placemaking principle,0.017076546300000002,2,1,1,different thermal environment,0.0263771653,1,1,1,hot dry city,0.0263771653,1,1,1
temperature,0.009375,3,1,3,livability measure,0.017076546300000002,2,1,1,thermal comfort range,0.0263771653,1,1,1,different thermal environment,0.0263771653,1,1,1
dataset,0.0092320078,2,1,1,smart city,0.0151744728,3,1,4,comprehensive micrometeorological measurement,0.0263771653,1,1,1,thermal comfort range,0.0263771653,1,1,1
fuzzy,0.0092320078,2,1,1,dry city,0.0085382731,1,1,1,different outdoor environment,0.0263771653,1,1,1,comprehensive micrometeorological measurement,0.0263771653,1,1,1
limit,0.0087371251,4,1,6,urban microclimate,0.0085382731,1,1,1,outdoor environment vary,0.0263771653,1,1,1,different outdoor environment,0.0263771653,1,1,1
application,0.0068082589,5,2,11,absolute neccessity,0.0085382731,1,1,1,physiologically equivalent temperature,0.0263771653,1,1,1,outdoor environment vary,0.0263771653,1,1,1
attribute,0.0065528438,3,1,6,every type,0.0085382731,1,1,1,standard effective temperature,0.0263771653,1,1,1,physiologically equivalent temperature,0.0263771653,1,1,1
guideline,0.00625,2,1,3,develop guideline,0.0085382731,1,1,1,lower comfort limit,0.0263771653,1,1,1,standard effective temperature,0.0263771653,1,1,1
measure,0.0054466071000000005,4,1,11,second aim,0.0085382731,1,1,1,thermal sensation vote,0.0263771653,1,1,1,lower comfort limit,0.0263771653,1,1,1
questionnaire,0.0049019882,3,3,9,comfort range,0.0085382731,1,1,1,big displacement crisis,0.0263771653,1,1,1,thermal sensation vote,0.0263771653,1,1,1
displacement,0.0048634453,2,1,5,micrometeorological measurement,0.0085382731,1,1,1,changing social need,0.0263771653,1,1,1,big displacement crisis,0.0263771653,1,1,1
neccessity,0.0046160039,1,1,1,thermal condition,0.0085382731,1,1,1,adopting smart application,0.0263771653,1,1,1,changing social need,0.0263771653,1,1,1
vary,0.0046160039,1,1,1,environment vary,0.0085382731,1,1,1,activate new system,0.0263771653,1,1,1,adopting smart application,0.0263771653,1,1,1
clothing,0.0046160039,1,1,1,deep canyon,0.0085382731,1,1,1,become intelligent system,0.0263771653,1,1,1,activate new system,0.0263771653,1,1,1
leap,0.0046160039,1,1,1,solar access,0.0085382731,1,1,1,intelligent system analyze,0.0263771653,1,1,1,become intelligent system,0.0263771653,1,1,1
