1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
studio,0.0138908416,6,1,2,social creativity,0.0187769651,3,1,1,sustainable food culture,0.0540410215,3,1,1,sustainable food culture,0.0540410215,3,1,1
creativity,0.0091907628,6,1,5,sustainable food,0.0187769651,3,1,1,beyond binary choice,0.036027347700000004,2,1,1,beyond binary choice,0.036027347700000004,2,1,1
child,0.0079098797,7,1,8,food culture,0.0187769651,3,1,1,virtual design studio,0.036027347700000004,2,1,1,virtual design studio,0.036027347700000004,2,1,1
game,0.0068902462,4,1,4,design studio,0.0187769651,3,1,1,unaided individual mind,0.0180136738,1,1,1,social creativity,0.0187769651,3,1,1
collaboration,0.0061271752,4,2,5,planning process,0.0160683868,6,1,7,embody collective knowledge,0.0180136738,1,1,1,design studio,0.0187769651,3,1,1
computer,0.0059055118,3,3,3,cultural diversity,0.0131890042,4,1,5,proper collaboration model,0.0180136738,1,1,1,unaided individual mind,0.0180136738,1,1,1
brief,0.005815438,2,1,1,binary choice,0.0125179767,2,1,1,supporting distributed cognition,0.0180136738,1,1,1,embody collective knowledge,0.0180136738,1,1,1
blend,0.005815438,2,2,1,interactive art,0.0125179767,2,2,1,evolutionary process model,0.0180136738,1,1,1,proper collaboration model,0.0180136738,1,1,1
librarianship,0.005815438,2,1,1,design framework,0.0125179767,2,1,1,support spontaneous design,0.0180136738,1,1,1,supporting distributed cognition,0.0180136738,1,1,1
engage,0.005815438,2,2,1,design brief,0.0125179767,2,1,1,spontaneous design activity,0.0180136738,1,1,1,evolutionary process model,0.0180136738,1,1,1
food,0.0056352904,6,1,10,virtual design,0.0125179767,2,1,1,new design competence,0.0180136738,1,1,1,support spontaneous design,0.0180136738,1,1,1
engagement,0.0046960753,5,3,10,game environment,0.0125179767,2,1,1,individual creative action,0.0180136738,1,1,1,spontaneous design activity,0.0180136738,1,1,1
technology,0.0042953626,11,6,19,computer science,0.0125179767,2,2,1,personally meaningful activity,0.0180136738,1,1,1,new design competence,0.0180136738,1,1,1
artifact,0.0039370079,2,2,3,technology design,0.0125179767,2,1,1,paper offers example,0.0180136738,1,1,1,individual creative action,0.0180136738,1,1,1
software,0.0039370079,2,1,3,civic engagement,0.0099668751,2,1,2,including urban planning,0.0180136738,1,1,1,personally meaningful activity,0.0180136738,1,1,1
actor,0.0037324206,3,1,7,information technology,0.0084745763,2,1,3,current food practice,0.0180136738,1,1,1,paper offers example,0.0180136738,1,1,1
contributor,0.0034451231,2,2,4,individual mind,0.0062589884,1,1,1,world raises concern,0.0180136738,1,1,1,including urban planning,0.0180136738,1,1,1
privacy,0.0034451231,2,1,4,creative individual,0.0062589884,1,1,1,natural food source,0.0180136738,1,1,1,current food practice,0.0180136738,1,1,1
tool,0.0033990282,7,5,17,creativity result,0.0062589884,1,1,1,urban population growth,0.0180136738,1,1,1,world raises concern,0.0180136738,1,1,1
author,0.0032578073000000003,5,2,14,human creativity,0.0062589884,1,1,1,encouraging individual user,0.0180136738,1,1,1,natural food source,0.0180136738,1,1,1
