1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
nationalism,0.0068840832,19,1,2,hip hop,0.0090559205,9,1,1,massive financial investment,0.0038070135000000003,1,1,1,hip hop,0.0090559205,9,1,1
downtown,0.006200372500000001,23,3,4,urban tourism,0.008049707100000001,8,2,1,flagship regeneration project,0.0038070135000000003,1,1,1,urban tourism,0.008049707100000001,8,2,1
hop,0.0045505892,10,1,1,global downtown,0.0040248536,4,2,1,iconic cultural project,0.0038070135000000003,1,1,1,nationalism,0.0068840832,19,1,2
hip,0.0036404714000000003,8,1,1,square dance,0.0040248536,4,1,1,whilst balancing achievement,0.0038070135000000003,1,1,1,downtown,0.006200372500000001,23,3,4
night,0.0031854124,7,4,1,young people,0.0038748017,9,4,7,inspiring marginal community,0.0038070135000000003,1,1,1,hop,0.0045505892,10,1,1
art,0.0030208883000000003,27,11,13,urban study,0.0038586317,13,11,11,three city government,0.0038070135000000003,1,1,1,global downtown,0.0040248536,4,2,1
artist,0.0028767144,12,10,5,public art,0.0035765447000000003,6,1,4,diverse urban environment,0.0038070135000000003,1,1,1,square dance,0.0040248536,4,1,1
subway,0.0027303535,6,1,1,visual culture,0.0032046083,4,2,2,decaying urban landscape,0.0038070135000000003,1,1,1,young people,0.0038748017,9,4,7
music,0.0025312082,13,5,7,alternative culture,0.0030186402,3,1,1,renewed cultural ambiance,0.0038070135000000003,1,1,1,urban study,0.0038586317,13,11,11
barrio,0.0022752946,5,2,1,city government,0.0030186402,3,3,1,major cultural event,0.0038070135000000003,1,1,1,massive financial investment,0.0038070135000000003,1,1,1
tourism,0.0022433305,22,3,14,urban music,0.0030186402,3,1,1,foreign domestic worker,0.0038070135000000003,1,1,1,flagship regeneration project,0.0038070135000000003,1,1,1
cosmopolitanism,0.002173921,6,2,2,mass medium,0.0030186402,3,2,1,deserted office district,0.0038070135000000003,1,1,1,iconic cultural project,0.0038070135000000003,1,1,1
dance,0.0021565003,7,2,3,urban modernity,0.0030186402,3,1,1,different ethnic community,0.0038070135000000003,1,1,1,whilst balancing achievement,0.0038070135000000003,1,1,1
politics,0.0019020408,17,8,13,ethnic quarter,0.0030186402,3,1,1,tackled local concern,0.0038070135000000003,1,1,1,inspiring marginal community,0.0038070135000000003,1,1,1
movement,0.0019020408,17,11,13,inner city,0.0024034563,3,2,2,created new route,0.0038070135000000003,1,1,1,three city government,0.0038070135000000003,1,1,1
border,0.0018484288,6,3,3,cultural study,0.0024034563,3,3,2,first large wave,0.0038070135000000003,1,1,1,diverse urban environment,0.0038070135000000003,1,1,1
ethnography,0.0018484288,6,4,3,melting pot,0.0024034563,3,2,2,share common goal,0.0038070135000000003,1,1,1,decaying urban landscape,0.0038070135000000003,1,1,1
temptation,0.0018116008,5,1,2,cultural history,0.0024034563,3,1,2,organize around issue,0.0038070135000000003,1,1,1,renewed cultural ambiance,0.0038070135000000003,1,1,1
identity,0.0017769770000000001,26,15,18,urban spectacle,0.0024034563,3,1,2,regulated global city,0.0038070135000000003,1,1,1,major cultural event,0.0038070135000000003,1,1,1
tourist,0.0017450620000000001,13,5,11,cultural policy,0.0023843631,4,3,4,foster social sustainability,0.0038070135000000003,1,1,1,foreign domestic worker,0.0038070135000000003,1,1,1
