1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
sprawl,0.0117698905,6,1,1,urban sprawl,0.0284975162,6,1,1,vernacular architectural heritage,0.050071906900000004,2,1,1,vernacular architectural heritage,0.050071906900000004,2,1,1
nomad,0.0098082421,5,1,1,citizenship education,0.011344931800000001,3,1,2,new town building,0.0250359535,1,1,1,urban sprawl,0.0284975162,6,1,1
rehabilitation,0.006247496700000001,4,1,2,vernacular heritage,0.0094991721,2,1,1,town building movement,0.0250359535,1,1,1,new town building,0.0250359535,1,1,1
personality,0.0058849452,3,2,1,old core,0.0094991721,2,2,1,local regional influence,0.0250359535,1,1,1,town building movement,0.0250359535,1,1,1
citizenship,0.0053362800000000005,7,1,8,social category,0.0094991721,2,1,1,newly achieved nationhood,0.0250359535,1,1,1,local regional influence,0.0250359535,1,1,1
flood,0.005312085,4,1,3,urban dweller,0.0094991721,2,2,1,local political leader,0.0250359535,1,1,1,newly achieved nationhood,0.0250359535,1,1,1
festival,0.0046483998,4,1,4,built morphology,0.0094991721,2,1,1,surrounding vernacular heritage,0.0250359535,1,1,1,local political leader,0.0250359535,1,1,1
settlement,0.0042277823,8,4,12,ancient festival,0.0094991721,2,1,1,examining rehabilitation settlement,0.0250359535,1,1,1,surrounding vernacular heritage,0.0250359535,1,1,1
fabric,0.0041336056000000005,4,2,5,illegal behavior,0.0094991721,2,1,1,primary field observation,0.0250359535,1,1,1,examining rehabilitation settlement,0.0250359535,1,1,1
legibility,0.0039232968,2,1,1,citizen orientation,0.0094991721,2,1,1,incorporating contemporary planning,0.0250359535,1,1,1,primary field observation,0.0250359535,1,1,1
ger,0.0039232968,2,1,1,life style,0.0075632878,2,2,2,contemporary planning ideology,0.0250359535,1,1,1,incorporating contemporary planning,0.0250359535,1,1,1
identity,0.0038300581,13,4,18,spatial identity,0.0075632878,2,1,2,men called rabiz,0.0250359535,1,1,1,contemporary planning ideology,0.0250359535,1,1,1
urbanism,0.003357361,4,2,7,national identity,0.0075632878,2,1,2,design spatial theory,0.0250359535,1,1,1,men called rabiz,0.0250359535,1,1,1
departure,0.0031237484,2,2,2,new town,0.0064308682,2,1,3,key trading centre,0.0250359535,1,1,1,design spatial theory,0.0250359535,1,1,1
matrix,0.0031237484,2,1,2,architectural heritage,0.0064308682,2,1,3,follow many influence,0.0250359535,1,1,1,key trading centre,0.0250359535,1,1,1
spectacle,0.0031237484,2,1,2,cultural practice,0.0064308682,2,2,3,also brings optimism,0.0250359535,1,1,1,follow many influence,0.0250359535,1,1,1
bid,0.0031237484,2,1,2,human settlement,0.0050041881,2,2,5,offering new insight,0.0250359535,1,1,1,also brings optimism,0.0250359535,1,1,1
peculiarity,0.0031237484,2,1,2,town building,0.004749586,1,1,1,sensitive responsive proposal,0.0250359535,1,1,1,offering new insight,0.0250359535,1,1,1
periphery,0.0031002042,3,3,5,building movement,0.004749586,1,1,1,one single city,0.0250359535,1,1,1,sensitive responsive proposal,0.0250359535,1,1,1
core,0.0028932840000000003,5,3,11,regional influence,0.004749586,1,1,1,sized urban area,0.0250359535,1,1,1,one single city,0.0250359535,1,1,1
