1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
soundscape,0.0420620793,17,4,1,acoustic environment,0.034697479100000005,7,2,1,road traffic noise,0.0729442595,4,1,1,road traffic noise,0.0729442595,4,1,1
noise,0.0216700232,11,2,2,road traffic,0.0201342282,6,1,3,hot arid climate,0.0364721297,2,1,1,soundscape,0.0420620793,17,4,1
sound,0.0169446671,13,5,5,community response,0.0198271309,4,1,1,soundscape evaluation method,0.0364721297,2,1,1,hot arid climate,0.0364721297,2,1,1
hearing,0.0123711998,5,1,1,traffic noise,0.0198271309,4,1,1,inclusive design research,0.0364721297,2,1,1,soundscape evaluation method,0.0364721297,2,1,1
le,0.0098969598,4,1,1,sound source,0.0198271309,4,1,1,noise control policy,0.0182360649,1,1,1,inclusive design research,0.0364721297,2,1,1
disturbance,0.0074227199,3,1,1,detached house,0.014870348200000001,3,1,1,new multidisciplinary approach,0.0182360649,1,1,1,acoustic environment,0.034697479100000005,7,2,1
website,0.0074227199,3,1,1,soundscape evaluation,0.014870348200000001,3,1,1,soundscapes across country,0.0182360649,1,1,1,noise,0.0216700232,11,2,2
reproduction,0.0067001675000000005,4,1,3,profi le,0.014870348200000001,3,1,1,considers environmental sound,0.0182360649,1,1,1,road traffic,0.0201342282,6,1,3
comfort,0.0058540201,5,2,6,city noise,0.014870348200000001,3,1,1,emerging soundscape science,0.0182360649,1,1,1,community response,0.0198271309,4,1,1
road,0.0052550628,6,1,9,thermal comfort,0.0118398449,3,2,2,significant research activity,0.0182360649,1,1,1,sound source,0.0198271309,4,1,1
traffic,0.0052550628,6,1,9,outdoor place,0.0118398449,3,1,2,last question aim,0.0182360649,1,1,1,noise control policy,0.0182360649,1,1,1
soundscapes,0.0049484799,2,1,1,ten question,0.0099135655,2,1,1,outdoor urban space,0.0182360649,1,1,1,new multidisciplinary approach,0.0182360649,1,1,1
headphone,0.0049484799,2,1,1,soundscape research,0.0099135655,2,1,1,social background matter,0.0182360649,1,1,1,soundscapes across country,0.0182360649,1,1,1
profi,0.0049484799,2,1,1,arid climate,0.0099135655,2,1,1,space within city,0.0182360649,1,1,1,considers environmental sound,0.0182360649,1,1,1
soundmarks,0.0049484799,2,1,1,noise measurement,0.0099135655,2,1,1,increase economic activity,0.0182360649,1,1,1,emerging soundscape science,0.0182360649,1,1,1
questionnaire,0.004379219,5,3,9,systematic difference,0.0099135655,2,1,1,two different part,0.0182360649,1,1,1,significant research activity,0.0182360649,1,1,1
experiment,0.0035033752,4,1,9,activity disturbance,0.0099135655,2,1,1,similar climatic context,0.0182360649,1,1,1,last question aim,0.0182360649,1,1,1
apartment,0.0033500838,2,1,3,urban soundscape,0.0099135655,2,1,1,include structured interview,0.0182360649,1,1,1,outdoor urban space,0.0182360649,1,1,1
respondent,0.0033500838,2,2,3,evaluation method,0.0099135655,2,1,1,subjective thermal evaluation,0.0182360649,1,1,1,social background matter,0.0182360649,1,1,1
internet,0.0033500838,2,1,3,laboratory experiment,0.0099135655,2,1,1,noise measurement method,0.0182360649,1,1,1,space within city,0.0182360649,1,1,1
