cluster,doc_id,keywords,candidates
4,17,"['Accurate air quality prediction', 'northern Taipei', 'support vector machine', 'urbanization and city type', 'short term']","[{'candidate': 'Accurate air quality prediction', 'score': 0.676506314738377}, {'candidate': 'support vector machine', 'score': 0.6550984015152731}, {'candidate': 'spatio temporal prediction', 'score': 0.6443471819765905}, {'candidate': 'northern Taipei', 'score': 0.6437502658280853}, {'candidate': 'meteorological and climatic effect', 'score': 0.6321507889307341}, {'candidate': 'urbanization and city type', 'score': 0.6318055846556516}, {'candidate': 'air quality index', 'score': 0.630944911823888}, {'candidate': 'air quality', 'score': 0.6164649690718558}, {'candidate': 'Temporal prediction', 'score': 0.6155649558865244}, {'candidate': 'future AQI', 'score': 0.6091818210825519}, {'candidate': 'geographic information system', 'score': 0.6037507814483699}, {'candidate': 'urban planning', 'score': 0.6024654030602723}, {'candidate': 'Agriculture and forest use', 'score': 0.6013431502507722}, {'candidate': 'prediction framework', 'score': 0.6005520040294712}, {'candidate': 'time series', 'score': 0.5985312952563826}, {'candidate': 'spatial inference stage', 'score': 0.5975168559780115}, {'candidate': 'population and labor force', 'score': 0.5956393771292019}, {'candidate': 'data acquisition', 'score': 0.5931442255413016}, {'candidate': 'local actual data', 'score': 0.5893071667847614}, {'candidate': 'terrain parameter', 'score': 0.5868718823354772}, {'candidate': 'economic factor', 'score': 0.5844410737318193}, {'candidate': 'spatial feature', 'score': 0.5820629237297281}, {'candidate': 'transportation use', 'score': 0.5786235356685845}, {'candidate': 'pollution source', 'score': 0.5754322691713247}, {'candidate': 'geographic feature', 'score': 0.5705818465133035}, {'candidate': 'land use', 'score': 0.5692140145126391}, {'candidate': 'seasonal difference', 'score': 0.5685244799609646}, {'candidate': 'high accuracy', 'score': 0.5646837005751149}, {'candidate': 'residential use', 'score': 0.5644522906587972}, {'candidate': 'Other location', 'score': 0.5641936782487409}, {'candidate': 'reference station', 'score': 0.563073405287918}, {'candidate': 'decision making', 'score': 0.5622601722329974}, {'candidate': 'unknown location', 'score': 0.5585365413211469}, {'candidate': 'supervision and reference', 'score': 0.5582596280292592}, {'candidate': 'other application', 'score': 0.5577337773421123}, {'candidate': 'management policy', 'score': 0.5544264518211787}, {'candidate': 'unknown space and time', 'score': 0.5524812423010014}, {'candidate': 'own model', 'score': 0.5485296997971457}, {'candidate': 'short term', 'score': 0.5421965991488962}]"
4,57,"['urban heat island', 'Moderate Resolution Imaging Spectroradiometer', 'southwestern Qingdao', 'random forest', 'spatiotemporal dynamic characteristic']","[{'candidate': 'urban heat island', 'score': 0.6514210236594404}, {'candidate': 'southwestern Qingdao', 'score': 0.6386809763153152}, {'candidate': 'land surface temperature', 'score': 0.6373760344234667}, {'candidate': 'rapid urbanization', 'score': 0.6276294632320571}, {'candidate': 'heat island intensity', 'score': 0.6274825902385495}, {'candidate': 'Moderate Resolution Imaging Spectroradiometer', 'score': 0.6223437843693371}, {'candidate': 'Huangdao District', 'score': 0.621793703893694}, {'candidate': 'random forest', 'score': 0.6174735594381475}, {'candidate': 'volume and UHI grade', 'score': 0.6163043388959917}, {'candidate': 'spatiotemporal dynamic characteristic', 'score': 0.6137689027391635}, {'candidate': 'urban planning', 'score': 0.6075814772582584}, {'candidate': 'UHI volume', 'score': 0.5995781139009072}, {'candidate': 'typical coastal city', 'score': 0.5984334971908669}, {'candidate': 'thermal environment', 'score': 0.5984308963663882}, {'candidate': 'old urban area', 'score': 0.5979149633282022}, {'candidate': 'urban surface', 'score': 0.595615918641435}, {'candidate': 'different land cover type', 'score': 0.5931071954030609}, {'candidate': 'urban structure', 'score': 0.589989181887608}, {'candidate': 'radiative transfer equation', 'score': 0.5879424736622009}, {'candidate': 'surface heat source', 'score': 0.5864188030116767}, {'candidate': 'study area', 'score': 0.5856031348065518}, {'candidate': 'hybrid heat source', 'score': 0.5794635505876685}, {'candidate': 'average HII', 'score': 0.5770734208547452}, {'candidate': 'northern city', 'score': 0.571932793900309}, {'candidate': 'formation and evolution', 'score': 0.5689010627574991}, {'candidate': 'input variable', 'score': 0.5685385358350246}, {'candidate': 'artificial heat source', 'score': 0.5683795767161828}, {'candidate': 'dense population', 'score': 0.5654587548644485}, {'candidate': 'high building density', 'score': 0.5608570527498875}, {'candidate': 'building color', 'score': 0.5588503948862502}, {'candidate': 'm resolution', 'score': 0.549921536650673}, {'candidate': 'high HII', 'score': 0.5445433629542787}, {'candidate': 'Different factor', 'score': 0.5354421639513365}, {'candidate': 'LST product', 'score': 0.5348257231677936}]"
4,90,"['urban land use dynamic', 'Random Forest', 'POI factor', 'Huizhou downtown area', 'big data and machine learning']","[{'candidate': 'urban land use dynamic', 'score': 0.6572730106622555}, {'candidate': 'urban land use expansion', 'score': 0.6533492076503606}, {'candidate': 'Huizhou downtown area', 'score': 0.6448698298679981}, {'candidate': 'various urban land use type', 'score': 0.6435741014659276}, {'candidate': 'big data and machine learning', 'score': 0.6414904096435308}, {'candidate': 'different urban land use type', 'score': 0.6398383379412313}, {'candidate': 'different urban land use category', 'score': 0.6328134921366866}, {'candidate': 'urban land expansion', 'score': 0.6323290361381304}, {'candidate': 'Random Forest', 'score': 0.6307391861153285}, {'candidate': 'urban land use', 'score': 0.6293205017618426}, {'candidate': 'urban development stage', 'score': 0.6167931782925781}, {'candidate': 'different urban development stage', 'score': 0.6165233647683616}, {'candidate': 'different land use type', 'score': 0.6118921632918193}, {'candidate': 'significant economic development', 'score': 0.6085593987659804}, {'candidate': 'detailed spatiotemporal knowledge', 'score': 0.5993365846913223}, {'candidate': 'urban area', 'score': 0.59471924800107}, {'candidate': 'land expansion', 'score': 0.5908417986407025}, {'candidate': 'different expansion determinant', 'score': 0.588589753257266}, {'candidate': 'actual land use', 'score': 0.5853541667450575}, {'candidate': 'POI factor', 'score': 0.5821383866385148}, {'candidate': 'sound planning strategy', 'score': 0.5784961960116894}, {'candidate': 'industrial land', 'score': 0.5731321889815065}, {'candidate': 'residential land', 'score': 0.5697237896712486}, {'candidate': 'different fine scale land', 'score': 0.5669300699359556}, {'candidate': 'RF estimation', 'score': 0.5658711981843483}, {'candidate': 'public service land', 'score': 0.5643563928933942}, {'candidate': 'commercial land', 'score': 0.5635635696969981}, {'candidate': 'potential determinant', 'score': 0.5565297038685277}, {'candidate': 'other factor', 'score': 0.5502370761476344}, {'candidate': 'enormous difference', 'score': 0.5452348039683778}, {'candidate': 'recent decade', 'score': 0.5328405539203037}, {'candidate': 'new light', 'score': 0.5305725565870054}, {'candidate': 'fine scale', 'score': 0.5246618550699568}]"
4,99,"['income and housing affordability', 'Huangpi District', 'machine learning approach', 'high resolution satellite imagery', 'important manifestation']","[{'candidate': 'income and housing affordability', 'score': 0.6242442465056348}, {'candidate': 'machine learning approach', 'score': 0.6228818692566068}, {'candidate': 'high resolution satellite imagery', 'score': 0.6206301473195865}, {'candidate': 'urban poverty', 'score': 0.6198412745211279}, {'candidate': 'Jiangxia and Huangpi', 'score': 0.6161528981165845}, {'candidate': 'housing inequality', 'score': 0.6155207574460835}, {'candidate': 'Jiangxia District', 'score': 0.6104702769203136}, {'candidate': 'Huangpi District', 'score': 0.6037820753843003}, {'candidate': 'different poverty level', 'score': 0.5976573319959526}, {'candidate': 'low income neighborhood', 'score': 0.594451911699621}, {'candidate': 'urban planning', 'score': 0.5884550422279493}, {'candidate': 'satisfactory prediction result', 'score': 0.5776549879879553}, {'candidate': 'approach and study area', 'score': 0.5769976348245424}, {'candidate': 'local binary pattern', 'score': 0.5742787698093461}, {'candidate': 'Asian perspective', 'score': 0.5669738471352959}, {'candidate': 'rapid identification', 'score': 0.56522439153071}, {'candidate': 'gray level cooccurrence matrix', 'score': 0.5649780778712663}, {'candidate': 'line segment detector', 'score': 0.5645200633251352}, {'candidate': 'sustainable society', 'score': 0.5640196130438555}, {'candidate': 'image feature', 'score': 0.5631486929529466}, {'candidate': 'potential application', 'score': 0.55743644235378}, {'candidate': 'model performance', 'score': 0.557015249058629}, {'candidate': 'important variable', 'score': 0.5539482128691662}, {'candidate': 'community level', 'score': 0.5526526386682296}, {'candidate': 'important manifestation', 'score': 0.5508183106959088}, {'candidate': 'Policy maker', 'score': 0.5495455893273028}, {'candidate': 'empirical evidence', 'score': 0.5477130724186614}, {'candidate': 'social group', 'score': 0.531970876531473}, {'candidate': 'obvious difference', 'score': 0.5233727227927332}, {'candidate': 'result show', 'score': 0.5199671567519878}]"
4,100,"['cohort component type population forecasting', 'machine learning', 'urban and regional planning', 'regional population growth', 'only drawback']","[{'candidate': 'cohort component type population forecasting', 'score': 0.6875106877845221}, {'candidate': 'Regional population forecast', 'score': 0.6834256911270403}, {'candidate': 'machine learning technology', 'score': 0.6690372766564345}, {'candidate': 'machine learning', 'score': 0.6595407449012529}, {'candidate': 'Interregional Cohort Component model', 'score': 0.6574207251130519}, {'candidate': 'regional population growth', 'score': 0.6564824974836092}, {'candidate': 'urban and regional planning', 'score': 0.6487945409080842}, {'candidate': 'regional planning', 'score': 0.6393494866132312}, {'candidate': 'forecasting accuracy', 'score': 0.6359764044280733}, {'candidate': 'XGBoost algorithm', 'score': 0.6357261907485999}, {'candidate': 'regional population', 'score': 0.627078862145351}, {'candidate': 'positive population growth', 'score': 0.6243922808902509}, {'candidate': 'population growth', 'score': 0.6208444610391209}, {'candidate': 'urban planning', 'score': 0.6184038281864339}, {'candidate': 'demographic rate', 'score': 0.6080467318210199}, {'candidate': 'several demographic rate', 'score': 0.6001831627026348}, {'candidate': 'near future', 'score': 0.5856969546297415}, {'candidate': 'sound national infrastructure', 'score': 0.582667412744428}, {'candidate': 'major city', 'score': 0.582395770141201}, {'candidate': 'objective reference', 'score': 0.5820549232518408}, {'candidate': 'biased result', 'score': 0.5774642362295885}, {'candidate': 'primary planner', 'score': 0.57069270766447}, {'candidate': 'feature importance', 'score': 0.5702710548246062}, {'candidate': 'unique advantage', 'score': 0.5490073185263442}, {'candidate': 'only drawback', 'score': 0.5077509021419669}]"
4,102,"['urban block carbon emission', 'Neural Network BPNN', 'key role', 'good prediction performance', 'other study']","[{'candidate': 'urban block carbon emission', 'score': 0.6457260434692769}, {'candidate': 'Neural Network BPNN', 'score': 0.6237309682413041}, {'candidate': 'machine learning method', 'score': 0.6227172137443957}, {'candidate': 'urban heat island', 'score': 0.6153128977145874}, {'candidate': 'carbon emission map', 'score': 0.6122862698219982}, {'candidate': 'urban planning scheme', 'score': 0.6080264025640617}, {'candidate': 'urban planning', 'score': 0.602992925212517}, {'candidate': 'urban block', 'score': 0.5878612011862803}, {'candidate': 'representative small city', 'score': 0.5855421876189844}, {'candidate': 'good prediction performance', 'score': 0.5749117392461562}, {'candidate': 'urban level', 'score': 0.5741968582263338}, {'candidate': 'other study', 'score': 0.5740197981323368}, {'candidate': 'environment factor', 'score': 0.5724328130026287}, {'candidate': 'carbon emission', 'score': 0.5723795029881006}, {'candidate': 'mean absolute percentage error', 'score': 0.5705117972102364}, {'candidate': 'prediction result', 'score': 0.5703731323678377}, {'candidate': 'central city', 'score': 0.5693264148192785}, {'candidate': 'high UBCE', 'score': 0.5627784695129973}, {'candidate': 'function and morphology', 'score': 0.5599052704539046}, {'candidate': 'various source', 'score': 0.5507487094989663}, {'candidate': 'average value', 'score': 0.538312088177814}, {'candidate': 'obvious variation', 'score': 0.5382857840478605}, {'candidate': 'effective way', 'score': 0.5355629905003101}, {'candidate': 'middle east', 'score': 0.5353603215750918}, {'candidate': 'different function', 'score': 0.5266653405361494}, {'candidate': 'key role', 'score': 0.5046070718113896}]"
4,109,"['random forest MLA', 'intercity corporate network', 'Fortune China', 'exploratory research', 'pseudo R2']","[{'candidate': 'random forest MLA', 'score': 0.6514293688504849}, {'candidate': 'machine learning algorithms', 'score': 0.6433244569458885}, {'candidate': 'intercity corporate network', 'score': 0.6260622308793473}, {'candidate': 'Fortune China', 'score': 0.6224926372349631}, {'candidate': 'mainland China', 'score': 0.615968148330916}, {'candidate': 'network model', 'score': 0.6107748951655476}, {'candidate': 'exploratory research', 'score': 0.6016437012545788}, {'candidate': 'scenario simulation', 'score': 0.59877800183524}, {'candidate': 'intercity network', 'score': 0.59432597036539}, {'candidate': 'city dyad connectivity', 'score': 0.5916656460460228}, {'candidate': 'big data', 'score': 0.5878351548370443}, {'candidate': 'regional planning', 'score': 0.5847923052826154}, {'candidate': 'different test data', 'score': 0.5804212671402054}, {'candidate': 'training set', 'score': 0.5775954190740895}, {'candidate': 'City factor', 'score': 0.5681800377697956}, {'candidate': 'predefined model', 'score': 0.5659015791729425}, {'candidate': 'geographical factor', 'score': 0.5638374740200365}, {'candidate': 'test set', 'score': 0.5548575313228548}, {'candidate': 'target variable', 'score': 0.5528194069814456}, {'candidate': 'specific application', 'score': 0.550374231044132}, {'candidate': 'pseudo R2', 'score': 0.5489186134355971}]"
4,114,"['reliable land price prediction model', 'urban subcenters and waterscape', 'fine scale RLP distribution', 'experimental result', 'smart city growth']","[{'candidate': 'reliable land price prediction model', 'score': 0.677611543096522}, {'candidate': 'Several land price prediction model', 'score': 0.6648070005092205}, {'candidate': 'smart city growth', 'score': 0.6337955049642323}, {'candidate': 'machine learning algorithms', 'score': 0.633441924669894}, {'candidate': 'support vector regression algorithm', 'score': 0.6267695579705448}, {'candidate': 'accessible urban data', 'score': 0.6236079566276991}, {'candidate': 'residential land price', 'score': 0.6165061256483362}, {'candidate': 'urban land price', 'score': 0.616199170038414}, {'candidate': 'model grid level RLPs', 'score': 0.612463841092934}, {'candidate': 'trees regression algorithm', 'score': 0.6086729658560097}, {'candidate': 'urban subcenters and waterscape', 'score': 0.6083824213058362}, {'candidate': 'experimental result', 'score': 0.5987001779460372}, {'candidate': 'fine scale RLP distribution', 'score': 0.5970843734025049}, {'candidate': 'spatiotemporal distribution', 'score': 0.5927065111818508}, {'candidate': 'spatial and temporal resolution', 'score': 0.5898246380671555}, {'candidate': 'residential market', 'score': 0.5873640780227327}, {'candidate': 'urban planning', 'score': 0.5862297015005561}, {'candidate': 'predictor variables', 'score': 0.5843749533605374}, {'candidate': 'natural amenity and education facility', 'score': 0.5820360096524224}, {'candidate': 'various geographic variable', 'score': 0.5808731030428842}, {'candidate': 'infrastructure layout', 'score': 0.5793252737795236}, {'candidate': 'radial basis function', 'score': 0.5751665010436211}, {'candidate': 'accurate mapping', 'score': 0.573027972693771}, {'candidate': 'land resource', 'score': 0.5715759780199425}, {'candidate': 'RLP distribution', 'score': 0.5707299156107029}, {'candidate': 'spatial pattern', 'score': 0.5683118598771495}, {'candidate': 'period and RLPs', 'score': 0.557864922693698}, {'candidate': 'commercial and educational facility', 'score': 0.556232774578673}, {'candidate': 'new approach', 'score': 0.5545513678412568}, {'candidate': 'nighttime light', 'score': 0.5524027734715805}, {'candidate': 'public transportation', 'score': 0.536318967942949}, {'candidate': 'corresponding period', 'score': 0.5344712856675927}, {'candidate': 'commercial facility', 'score': 0.533757974625747}, {'candidate': 'fine scale', 'score': 0.5276192421893093}, {'candidate': 'important determinant', 'score': 0.5235269344319864}, {'candidate': 'relative importance', 'score': 0.5220829526550558}]"
4,123,"['attribute and BMI', 'urban planning', 'different geographic scale', 'collective effect', 'vital importance']","[{'candidate': 'attribute and BMI', 'score': 0.6342956146620267}, {'candidate': 'urban planning', 'score': 0.6305235406101719}, {'candidate': 'body mass index', 'score': 0.6273734463262167}, {'candidate': 'neighborhood and city level', 'score': 0.6202538193432157}, {'candidate': 'urban planner', 'score': 0.6080782193913583}, {'candidate': 'city level', 'score': 0.600351269308655}, {'candidate': 'decision tree', 'score': 0.5854122348926923}, {'candidate': 'population size', 'score': 0.5848945150380236}, {'candidate': 'neighborhood level', 'score': 0.573489386173107}, {'candidate': 'collective effect', 'score': 0.5728984327699266}, {'candidate': 'influential factor', 'score': 0.5693596976180065}, {'candidate': 'relative importance', 'score': 0.5638822542344646}, {'candidate': 'different geographic scale', 'score': 0.5611810531368664}, {'candidate': 'social group', 'score': 0.5575159928154664}, {'candidate': 'new evidence', 'score': 0.5562342067334496}, {'candidate': 'different social group', 'score': 0.5555851203525901}, {'candidate': 'vital importance', 'score': 0.548240685947036}, {'candidate': 'unified framework', 'score': 0.5476798723411346}, {'candidate': 'common goal', 'score': 0.5460925229171283}, {'candidate': 'essential role', 'score': 0.5378354912298089}]"
4,130,"['urban growth simulation model', 'AFSA CA', 'artificial fish swarm algorithm', 'smart city', 'Sustainable Development Goals']","[{'candidate': 'urban growth simulation model', 'score': 0.6739621426089677}, {'candidate': 'artificial fish swarm algorithm', 'score': 0.6585883602981131}, {'candidate': 'urban growth model', 'score': 0.6523727918950899}, {'candidate': 'sustainable urban land growth', 'score': 0.6453813190129416}, {'candidate': 'urban sustainable development', 'score': 0.6396068420465546}, {'candidate': 'Sustainable Development Goals', 'score': 0.6273098684416193}, {'candidate': 'economic urban land growth', 'score': 0.6255040891411161}, {'candidate': 'historical urban land use', 'score': 0.6146267808110979}, {'candidate': 'urban growth type', 'score': 0.6143369835798538}, {'candidate': 'sustainable development', 'score': 0.6134054961726427}, {'candidate': 'urban land growth', 'score': 0.6130931916603141}, {'candidate': 'smart city', 'score': 0.6111175003534275}, {'candidate': 'natural urban land growth', 'score': 0.6101426238482404}, {'candidate': 'urban land use', 'score': 0.6088194211914717}, {'candidate': 'genetic algorithms', 'score': 0.6046813815426867}, {'candidate': 'cellular automaton', 'score': 0.6044728163539708}, {'candidate': 'urban growth', 'score': 0.6024961564720099}, {'candidate': 'AFSA CA model', 'score': 0.5981329288568566}, {'candidate': 'economic development', 'score': 0.5929709627816686}, {'candidate': 'GA CA model', 'score': 0.5892735575335547}, {'candidate': 'ecological security', 'score': 0.5844477896832568}, {'candidate': 'urban land', 'score': 0.583964192863204}, {'candidate': 'urban planner', 'score': 0.5775147263412892}, {'candidate': 'precise simulation', 'score': 0.5752787979247087}, {'candidate': 'initial parameter setting', 'score': 0.573891036747534}, {'candidate': 'parameter value', 'score': 0.5736260520944128}, {'candidate': 'novel model', 'score': 0.5725024913939682}, {'candidate': 'AFSA CA', 'score': 0.5692185671799166}, {'candidate': 'optimum parameter', 'score': 0.5682483028194278}, {'candidate': 'cropland protection', 'score': 0.562052401938739}, {'candidate': 'new town center', 'score': 0.560800153843265}, {'candidate': 'potential increase area', 'score': 0.5604780778801447}, {'candidate': 'central area', 'score': 0.5554057805859804}, {'candidate': 'CA model', 'score': 0.5521705630173854}, {'candidate': 'distance variable', 'score': 0.5454592071949165}, {'candidate': 'edge expansion', 'score': 0.5442639280499457}, {'candidate': 'core area', 'score': 0.5428558818300986}, {'candidate': 'variable driving', 'score': 0.540366309335707}, {'candidate': 'other model', 'score': 0.5401196910475003}, {'candidate': 'distant leap type', 'score': 0.5255320522833349}, {'candidate': 'certain range', 'score': 0.5197336738088811}]"
