cluster,doc_id,keywords,candidates
3,4,"['sensory data eye movement data', 'spatial familiarity', 'random forest classifier', 'important high level user context', 'task out']","[{'candidate': 'sensory data eye movement data', 'score': 0.6900716982511561}, {'candidate': 'eye tracking data', 'score': 0.6747270388805312}, {'candidate': 'eye movement data', 'score': 0.6711335938034411}, {'candidate': 'machine learning approach', 'score': 0.6173107805281421}, {'candidate': 'saccade duration', 'score': 0.6033080862453615}, {'candidate': 'navigation task', 'score': 0.6020879964655232}, {'candidate': 'unfamiliar urban environment', 'score': 0.5977168908056736}, {'candidate': 'spatial familiarity', 'score': 0.5967539752667093}, {'candidate': 'social medium data', 'score': 0.5961788235164289}, {'candidate': 'basic statistical feature and fixation', 'score': 0.5939460478962095}, {'candidate': 'sketch map', 'score': 0.5845129471364012}, {'candidate': 'mobile phone positioning', 'score': 0.5838669019394359}, {'candidate': 'random forest classifier', 'score': 0.5827539018758332}, {'candidate': 'such detection', 'score': 0.5806147163457314}, {'candidate': 'familiarity level', 'score': 0.5786636424241441}, {'candidate': 'important high level user context', 'score': 0.5768660284017127}, {'candidate': 'binary classification', 'score': 0.5720700844396015}, {'candidate': 'pupil diameter', 'score': 0.5712282139118927}, {'candidate': 'fixation dispersion', 'score': 0.5707984399468045}, {'candidate': 'information service', 'score': 0.5683142897015836}, {'candidate': 'fixation count', 'score': 0.5667039473438502}, {'candidate': 'art study', 'score': 0.5659756367289731}, {'candidate': 'important feature', 'score': 0.5481107391582563}, {'candidate': 'semantic feature', 'score': 0.5476786699129605}, {'candidate': 'task out', 'score': 0.5465382499926087}, {'candidate': 'new type', 'score': 0.5378832384499379}, {'candidate': 'aware LBS', 'score': 0.525516952283227}]"
3,31,"['urban planning and land use management', 'novel transfer learning approach', 'landsense index', 'overall negative psychological feeling', 'physical and psychological perception']","[{'candidate': 'urban planning and land use management', 'score': 0.6526211404625333}, {'candidate': 'novel transfer learning approach', 'score': 0.6358204797329507}, {'candidate': 'urban landscape', 'score': 0.6215562309939255}, {'candidate': 'landsense index', 'score': 0.620013234105415}, {'candidate': 'physical and psychological perception', 'score': 0.6118517201395268}, {'candidate': 'heterogeneous land use', 'score': 0.6101184130719743}, {'candidate': 'physical perception measure', 'score': 0.606954697731075}, {'candidate': 'different land use scenario', 'score': 0.6025539407860034}, {'candidate': 'urban scene', 'score': 0.6014427901082979}, {'candidate': 'landsense map', 'score': 0.5999945043122727}, {'candidate': 'psychological perception', 'score': 0.5969218246508718}, {'candidate': 'high throughput datasets', 'score': 0.5912669695675037}, {'candidate': 'complex perception', 'score': 0.5912292606665904}, {'candidate': 'Ring Road area', 'score': 0.5909197597981464}, {'candidate': 'quantitative analysis', 'score': 0.589941806874269}, {'candidate': 'several block level land', 'score': 0.5859680464172208}, {'candidate': 'natural landscape', 'score': 0.5810370896260819}, {'candidate': 'Previous study', 'score': 0.5779649488619925}, {'candidate': 'overall positive performance', 'score': 0.577229572415195}, {'candidate': 'industrial scenery', 'score': 0.5765000814098424}, {'candidate': 'green space', 'score': 0.5760612321198636}, {'candidate': 'panoptic segmentation', 'score': 0.5760563355867858}, {'candidate': 'technical path', 'score': 0.5697597595243564}, {'candidate': 'novel approach', 'score': 0.5684688611088883}, {'candidate': 'regression model', 'score': 0.5628645648283371}, {'candidate': 'view index', 'score': 0.5578248546618353}, {'candidate': 'extensive information', 'score': 0.5553015244844264}, {'candidate': 'public perception', 'score': 0.5549489357978599}, {'candidate': 'grass and mountain', 'score': 0.5546033231575449}, {'candidate': 'exposure opportunity', 'score': 0.548071853462982}, {'candidate': 'foreground instance', 'score': 0.5372498582306457}, {'candidate': 'complicated relationship', 'score': 0.5365371629251698}, {'candidate': 'large scale', 'score': 0.5365002195500423}, {'candidate': 'many discipline', 'score': 0.5343741663088935}, {'candidate': 'overall negative psychological feeling', 'score': 0.5292266136326957}]"
3,33,"['urban environment influence stress', 'wearable sensor', 'visuospatial configuration', 'active ageing', 'isovist minimum visibility']","[{'candidate': 'urban environment influence stress', 'score': 0.6811866630654255}, {'candidate': 'urban design and planning', 'score': 0.6536030282677876}, {'candidate': 'urban environment', 'score': 0.6327186737221588}, {'candidate': 'urban configuration', 'score': 0.6240061720334424}, {'candidate': 'wearable sensor', 'score': 0.6189942453577357}, {'candidate': 'visuospatial configuration', 'score': 0.6142051309327574}, {'candidate': 'active ageing', 'score': 0.6081996698608858}, {'candidate': 'physiological stress', 'score': 0.6062681370327091}, {'candidate': 'Spatial clustering', 'score': 0.6004007051267521}, {'candidate': 'environment influence', 'score': 0.5999905323492277}, {'candidate': 'occlusivity and isovist area', 'score': 0.5845251058819383}, {'candidate': 'self organising map', 'score': 0.5840985417277279}, {'candidate': 'stress response', 'score': 0.583271758303734}, {'candidate': 'isovist minimum visibility', 'score': 0.5819520133581582}, {'candidate': 'stress impacts', 'score': 0.5808573215717328}, {'candidate': 'hot spot analysis', 'score': 0.5797900585131504}, {'candidate': 'physiological response', 'score': 0.5793999194253842}, {'candidate': 'isovist analysis', 'score': 0.5764733615215889}, {'candidate': 'environmental demand', 'score': 0.5761285279826309}, {'candidate': 'visual element', 'score': 0.5753761290925794}, {'candidate': 'spatial factor', 'score': 0.5732766938297023}, {'candidate': 'machine learning algorithms', 'score': 0.5732602326467258}, {'candidate': 'Principal component analysis', 'score': 0.5685185436254565}, {'candidate': ""person's involvement"", 'score': 0.5657737984650548}, {'candidate': 'functional capability', 'score': 0.5647757689286012}, {'candidate': 'ageing raise', 'score': 0.5607602308916454}, {'candidate': ""person's capability"", 'score': 0.5446486313679884}, {'candidate': 'influential determinant', 'score': 0.5391506972057605}, {'candidate': 'average person', 'score': 0.5255674980523536}, {'candidate': 'many fundamental question', 'score': 0.5196935690420268}]"
3,48,"['new bikeability index', 'Singapore and Tokyo', 'conventional geospatial approach', 'SVI counterpart', 'computer vision']","[{'candidate': 'new bikeability index', 'score': 0.6465507141093265}, {'candidate': 'urban bikeability', 'score': 0.6350170700678939}, {'candidate': 'Singapore and Tokyo', 'score': 0.6344057324672443}, {'candidate': 'SVI and CV', 'score': 0.6313206553536466}, {'candidate': 'street view imagery', 'score': 0.6184004158089658}, {'candidate': 'computer vision', 'score': 0.6159272892825619}, {'candidate': 'urban analytics', 'score': 0.6157252003222315}, {'candidate': 'SVI approach', 'score': 0.6029447419245042}, {'candidate': 'cycling appeal', 'score': 0.60040820365202}, {'candidate': 'SVI indicator', 'score': 0.5952514344210591}, {'candidate': 'conventional geospatial approach', 'score': 0.5857438405588582}, {'candidate': 'virtual audits', 'score': 0.5823726485390661}, {'candidate': 'cycling condition', 'score': 0.5822714540315734}, {'candidate': 'SVI counterpart', 'score': 0.5796669516394086}, {'candidate': 'quantitative index', 'score': 0.5646596529627618}, {'candidate': 'related work', 'score': 0.5635110578863674}, {'candidate': 'site visit', 'score': 0.5570361141847192}, {'candidate': 'spatial indicator', 'score': 0.5548421225710132}, {'candidate': 'exhaustive index', 'score': 0.5532240076673095}, {'candidate': 'multiple geography', 'score': 0.5528502373794657}, {'candidate': 'Much research', 'score': 0.5471382552410504}, {'candidate': 'fine spatial scale', 'score': 0.5468529880311083}, {'candidate': 'wide margin', 'score': 0.5300266148537118}, {'candidate': 'few study', 'score': 0.5295358341046661}, {'candidate': 'traditional technique', 'score': 0.5140251627477785}, {'candidate': 'limited range', 'score': 0.5094674807664136}]"
3,49,"['urban planning research', 'visual volume and drift magnitude', 'Hong Kong', 'pedestrian emotion', 'high spatiotemporal resolution']","[{'candidate': 'urban planning research', 'score': 0.6515285239592037}, {'candidate': 'high spatiotemporal resolution', 'score': 0.6151517308655542}, {'candidate': 'Hong Kong', 'score': 0.614947424707847}, {'candidate': 'dimensional emotional data', 'score': 0.6138497891346592}, {'candidate': 'pedestrian emotion', 'score': 0.6095870208814913}, {'candidate': 'machine learning', 'score': 0.6067606087681385}, {'candidate': 'environmental visual exposure', 'score': 0.6056131514084973}, {'candidate': 'resultant predictive model', 'score': 0.603728047278678}, {'candidate': 'visual volume and drift magnitude', 'score': 0.6026095775682639}, {'candidate': 'visual environment', 'score': 0.6021844750162568}, {'candidate': 'predictive model', 'score': 0.598450656741858}, {'candidate': 'random forest', 'score': 0.5956795926454813}, {'candidate': 'multiple linear regression', 'score': 0.5949171902523429}, {'candidate': 'visual exposure variable', 'score': 0.5940719683153244}, {'candidate': 'outdoor environment', 'score': 0.5921184948848065}, {'candidate': 'high density environment', 'score': 0.5914616275308351}, {'candidate': 'urban area', 'score': 0.5898700250757065}, {'candidate': 'isovist and street view factor', 'score': 0.5875008736980306}, {'candidate': 'infrastructure design', 'score': 0.5848285077521078}, {'candidate': 'mental health', 'score': 0.5842745308331785}, {'candidate': 'human emotion', 'score': 0.5815326457317064}, {'candidate': 'visual exposure', 'score': 0.5798597876431473}, {'candidate': 'methodological framework', 'score': 0.5762627931869044}, {'candidate': 'urban living', 'score': 0.5718830563667866}, {'candidate': 'positive emotion', 'score': 0.5702170574957461}, {'candidate': 'MLR model', 'score': 0.5681147005899914}, {'candidate': 'wearable arousal', 'score': 0.5656596642784993}, {'candidate': 'metropolitan resident', 'score': 0.5638538170359408}, {'candidate': 'subjective report preference', 'score': 0.5612747367457224}, {'candidate': 'high density', 'score': 0.5580778052407626}, {'candidate': 'object proportion', 'score': 0.552619670688862}, {'candidate': 'portable technology', 'score': 0.552567885929996}, {'candidate': 'spatial variance', 'score': 0.5523501879097439}, {'candidate': 'resilient environment', 'score': 0.5514993533681731}, {'candidate': 'negative emotion', 'score': 0.5423107838145091}, {'candidate': 'sign symbol', 'score': 0.5405791895954252}, {'candidate': 'significant factor', 'score': 0.5359548215964084}, {'candidate': 'friendly experience', 'score': 0.5284314337709072}, {'candidate': 'R2 value', 'score': 0.5235349197958681}, {'candidate': 'min radial', 'score': 0.5135806984502974}]"
3,52,"['sustainable city growth', 'Amazon Mechanical Turk', 'place playability', 'previous study', 'street view image']","[{'candidate': 'sustainable city growth', 'score': 0.6310005683904248}, {'candidate': 'sustainable city design', 'score': 0.6291976139707758}, {'candidate': 'place playability', 'score': 0.6246207267191418}, {'candidate': 'urban planning', 'score': 0.6122765705995522}, {'candidate': 'Amazon Mechanical Turk', 'score': 0.6114396859428541}, {'candidate': 'neighborhood playability', 'score': 0.610876612825376}, {'candidate': 'Seattle and San Francisco', 'score': 0.6095241120492145}, {'candidate': 'benefit childhood development', 'score': 0.6062826184981145}, {'candidate': 'street view image', 'score': 0.6007196099736912}, {'candidate': 'various urban feature', 'score': 0.6003403422764291}, {'candidate': 'play time', 'score': 0.5932722006711959}, {'candidate': 'child development', 'score': 0.5921928237508127}, {'candidate': 'much child play', 'score': 0.5898716383095863}, {'candidate': 'deep learning model', 'score': 0.5883226085796641}, {'candidate': 'previous study', 'score': 0.5866641300565754}, {'candidate': 'weighted regression model', 'score': 0.5821465227058416}, {'candidate': ""people's perception"", 'score': 0.5801308321804786}, {'candidate': 'subjective feeling', 'score': 0.5781487830701524}, {'candidate': 'traffic speed', 'score': 0.5755871805494541}, {'candidate': 'such study', 'score': 0.5746823313773037}, {'candidate': 'crime rate', 'score': 0.5731001738394677}, {'candidate': 'nourishing environment', 'score': 0.5682024301655455}, {'candidate': 'helpful insight', 'score': 0.5622919937268549}, {'candidate': 'quantitative measurement', 'score': 0.5536953897182145}, {'candidate': 'precise location', 'score': 0.5495921368748099}, {'candidate': 'key factor', 'score': 0.532588673750241}]"
3,77,"['urban design theory', 'SVI datasets', 'interpretable and actionable implication', 'subjective measure', 'CV and machine learning']","[{'candidate': 'urban design theory', 'score': 0.6389421682860728}, {'candidate': 'classical urban design theory', 'score': 0.6347518716997567}, {'candidate': 'policymakers and city planner', 'score': 0.6295373094726711}, {'candidate': 'various streetscape feature', 'score': 0.6255497693024616}, {'candidate': 'CV and machine learning', 'score': 0.6195693886032643}, {'candidate': 'streetscape view index', 'score': 0.6186854728953959}, {'candidate': 'survey and interview data', 'score': 0.6186521229066835}, {'candidate': 'urban scene quality', 'score': 0.6137003339163647}, {'candidate': 'computer vision', 'score': 0.608890637888674}, {'candidate': 'SVI datasets', 'score': 0.6079153868991123}, {'candidate': 'subjective measure', 'score': 0.607099957469742}, {'candidate': 'CV segmentation', 'score': 0.6042967684420176}, {'candidate': 'street view imagery', 'score': 0.6021868772053722}, {'candidate': 'urban renewal strategy', 'score': 0.6021826602175551}, {'candidate': 'urban amenity and service point', 'score': 0.5965109840308173}, {'candidate': 'SVI sample', 'score': 0.5949905580777649}, {'candidate': 'perceptual score', 'score': 0.5924795625578229}, {'candidate': 'sample SVIs', 'score': 0.5907282591526262}, {'candidate': 'dimensional human perception', 'score': 0.5865658101786995}, {'candidate': 'complexity score', 'score': 0.5859014745639866}, {'candidate': 'important perception', 'score': 0.5851055727604515}, {'candidate': 'human perception', 'score': 0.5840902472104958}, {'candidate': 'many new study', 'score': 0.5807347197232695}, {'candidate': 'urban core', 'score': 0.5774760600068416}, {'candidate': 'neural network', 'score': 0.5750505069134166}, {'candidate': 'interpretable and actionable implication', 'score': 0.5664911711367813}, {'candidate': 'visual element', 'score': 0.5655733141430526}, {'candidate': 'ML model', 'score': 0.5628356204767944}, {'candidate': 'generic image feature', 'score': 0.5621204821597883}, {'candidate': 'view index', 'score': 0.5589860344441906}, {'candidate': 'explanatory variable', 'score': 0.5548751282355358}, {'candidate': 'human behavior', 'score': 0.5533976281604904}, {'candidate': 'strong correlation', 'score': 0.542800356341659}, {'candidate': 'high accuracy', 'score': 0.53409446851632}, {'candidate': 'training label', 'score': 0.5335452862714853}, {'candidate': 'subtle relationship', 'score': 0.5317535807224416}]"
3,116,"['large street imagery data', 'discrete choice model', 'semantic segmentation and object detection', 'safety perception', 'urban planning process']","[{'candidate': 'large street imagery data', 'score': 0.6458388017356057}, {'candidate': 'urban planning process', 'score': 0.62511174154807}, {'candidate': 'semantic segmentation and object detection', 'score': 0.6185313762454892}, {'candidate': 'machine learning development', 'score': 0.6146533474183631}, {'candidate': 'heterogeneous perception', 'score': 0.6127445075299676}, {'candidate': 'computational and statistical tool', 'score': 0.6063928317808437}, {'candidate': 'public space and decision', 'score': 0.6061254211943586}, {'candidate': 'urban planning', 'score': 0.6052018526737352}, {'candidate': 'social science', 'score': 0.601791604760713}, {'candidate': 'sociodemographic information', 'score': 0.5975216494671394}, {'candidate': 'safety perception', 'score': 0.5974702108158767}, {'candidate': 'present study', 'score': 0.5942154869246923}, {'candidate': 'scale study', 'score': 0.5933423357178202}, {'candidate': 'public space', 'score': 0.5924557812198136}, {'candidate': 'methodological proposal', 'score': 0.5911956127150533}, {'candidate': 'discrete choice model', 'score': 0.5876437923081941}, {'candidate': 'new methodology', 'score': 0.5875134247314246}, {'candidate': 'landscape attribute', 'score': 0.5689941527328098}, {'candidate': 'high scalability', 'score': 0.5595581436352134}, {'candidate': 'result show heterogeneity', 'score': 0.5585536270691159}, {'candidate': 'proposed method', 'score': 0.556640808124458}, {'candidate': 'low implementation cost', 'score': 0.5555553304752996}, {'candidate': 'individual heterogeneity', 'score': 0.5531242082886731}, {'candidate': 'habitual mobility choice', 'score': 0.5437422794807765}, {'candidate': 'relevant input', 'score': 0.5385393218981849}, {'candidate': 'different type', 'score': 0.5263936749911029}, {'candidate': 'other aspect', 'score': 0.5253967496202965}, {'candidate': 'last decade', 'score': 0.5252036126402062}]"
3,154,"['urban perception computing', 'safety criterion', 'city street level analysis', 'machine learning', 'Urban Planning']","[{'candidate': 'urban perception computing', 'score': 0.7359708197945434}, {'candidate': 'city street level analysis', 'score': 0.6680782468832469}, {'candidate': 'Urban Computing', 'score': 0.6619546598352999}, {'candidate': 'safety perception', 'score': 0.6524512323215976}, {'candidate': 'Urban Planning', 'score': 0.6524045279839342}, {'candidate': 'street level analysis', 'score': 0.631002032224147}, {'candidate': 'machine learning', 'score': 0.6188981507473382}, {'candidate': 'perceptional score', 'score': 0.6178491220878619}, {'candidate': 'experimental evaluation', 'score': 0.6133207622355401}, {'candidate': 'visual component', 'score': 0.6071094802168228}, {'candidate': 'safety criterion', 'score': 0.5891076682292481}, {'candidate': 'related area', 'score': 0.5763865485667794}, {'candidate': 'discriminant component', 'score': 0.5732606988969541}, {'candidate': 'influence and impact', 'score': 0.572936751449089}, {'candidate': 'discriminant characteristic', 'score': 0.5605665021145853}, {'candidate': 'unsafe measure', 'score': 0.5535208467636138}, {'candidate': 'other word', 'score': 0.5457737276229522}]"
3,170,"['historical urban landscape', 'computer vision algorithm', 'subjective human perception measure', 'Previous study', 'housing policy']","[{'candidate': 'historical urban landscape', 'score': 0.6507745693071258}, {'candidate': 'urban design and planning policy', 'score': 0.6468777846321507}, {'candidate': 'urban landscape perception', 'score': 0.6425085170763043}, {'candidate': 'computer vision algorithm', 'score': 0.634268185427546}, {'candidate': 'Google Street View Imagery', 'score': 0.6316880086278788}, {'candidate': 'computer vision', 'score': 0.623709383747987}, {'candidate': 'subjective human perception measure', 'score': 0.6171996840465594}, {'candidate': 'machine learning technology', 'score': 0.6149042409355765}, {'candidate': 'other urban planning policy', 'score': 0.6145505588842006}, {'candidate': 'qualitative analysis', 'score': 0.6055318161343095}, {'candidate': 'machine learning method', 'score': 0.6050840706715152}, {'candidate': 'streetscape improvement', 'score': 0.60415651583137}, {'candidate': 'city planning', 'score': 0.6034541952685684}, {'candidate': 'spatial distribution and construction period', 'score': 0.5907054825206458}, {'candidate': 'subjective measure', 'score': 0.5862156492727693}, {'candidate': 'environment perception', 'score': 0.5860022559101687}, {'candidate': 'perceptual quality', 'score': 0.5839084163593387}, {'candidate': 'quantitative analysis', 'score': 0.5834038438437497}, {'candidate': 'subjective quality', 'score': 0.5832131698328498}, {'candidate': 'historical context', 'score': 0.5829512987416592}, {'candidate': 'research object', 'score': 0.5824364907237147}, {'candidate': 'Previous study', 'score': 0.5807921868273431}, {'candidate': 'housing policy', 'score': 0.580273477379875}, {'candidate': 'residential district', 'score': 0.5774866439938994}, {'candidate': 'human perception', 'score': 0.577418183972659}, {'candidate': 'capital city', 'score': 0.5760704737775655}, {'candidate': 'quantitative framework', 'score': 0.5749829043739065}, {'candidate': 'residential zone', 'score': 0.573498240465998}, {'candidate': 'economic and political contexts', 'score': 0.5732634249773292}, {'candidate': 'understanding and application', 'score': 0.5685401939628428}, {'candidate': 'other city', 'score': 0.5670926149300309}, {'candidate': 'street feature', 'score': 0.5666375101673953}, {'candidate': 'rich history', 'score': 0.5665897019763251}, {'candidate': 'ecological environment', 'score': 0.5647695829223218}, {'candidate': 'systematic comparison', 'score': 0.561709711732652}, {'candidate': 'design code', 'score': 0.5594229820642993}, {'candidate': 'division and reunification', 'score': 0.5576959584129253}, {'candidate': 'ecology and enclosure', 'score': 0.5567811123363788}, {'candidate': 'accessibility and scale', 'score': 0.5557685020542076}, {'candidate': 'political context', 'score': 0.5526172575225257}, {'candidate': 'scalable framework', 'score': 0.5437145887864461}, {'candidate': 'different period', 'score': 0.5407326350872933}, {'candidate': 'great testimony', 'score': 0.5404434032244037}, {'candidate': 'high throughput', 'score': 0.5334484907801058}, {'candidate': 'open space', 'score': 0.5318306258246804}, {'candidate': 'eye level', 'score': 0.5216355788687781}]"
