cluster,doc_id,keywords,candidates
11,8,"['deep learning algorithms', 'Digital Globe com prises', 'various reason', 'urban planning and defense application', 'precision agriculture']","[{'candidate': 'deep learning algorithms', 'score': 0.6416361833547966}, {'candidate': 'convolutional neural network', 'score': 0.6379045213226354}, {'candidate': 'satellite imagery', 'score': 0.6354038595314694}, {'candidate': 'computer vision application', 'score': 0.632037120966}, {'candidate': 'Object detection', 'score': 0.6221764461319776}, {'candidate': 'multiscale rapid detection', 'score': 0.6147294601926553}, {'candidate': 'satellite image', 'score': 0.6136252803077755}, {'candidate': 'object and detection', 'score': 0.6096330344925789}, {'candidate': 'precision agriculture', 'score': 0.6096024884722075}, {'candidate': 'Digital Globe com prises', 'score': 0.6094887430952471}, {'candidate': 'real time surveillance', 'score': 0.6010647128585833}, {'candidate': 'single satellite image', 'score': 0.5959615932405231}, {'candidate': 'urban planning and defense application', 'score': 0.5940237148541142}, {'candidate': 'accuracy and speed', 'score': 0.5899869504237195}, {'candidate': 'high resolution image', 'score': 0.5797238134352767}, {'candidate': 'speed and efficiency', 'score': 0.577245242806415}, {'candidate': 'windowed network', 'score': 0.5702571938691463}, {'candidate': 'single shot detector', 'score': 0.5701900332414314}, {'candidate': 'multiple object pose', 'score': 0.5664440006358169}, {'candidate': 'complicated task', 'score': 0.5653014783829858}, {'candidate': 'object size', 'score': 0.5649969629830005}, {'candidate': 'various reason', 'score': 0.55830730172974}, {'candidate': 'low pixel resolution', 'score': 0.5579213539851773}, {'candidate': 'other hand SSD', 'score': 0.5576757083880703}, {'candidate': 'standard resolution', 'score': 0.5563141028575525}, {'candidate': 'class variation', 'score': 0.5475705639540286}, {'candidate': 'dense background', 'score': 0.5384077269398791}, {'candidate': 'many challenge', 'score': 0.5376597937781117}, {'candidate': 'high variance', 'score': 0.5353672867450192}, {'candidate': 'large scale', 'score': 0.5254816833852687}, {'candidate': 'small object', 'score': 0.5245043190324594}, {'candidate': 'obvious leader', 'score': 0.519350727061503}, {'candidate': 'vital step', 'score': 0.5165736741002298}]"
11,73,"['deep learning', 'Landsat and Sentinel series', 'impervious surface', 'SI and VGG 19_Adam_Bands', 'large scale quantification']","[{'candidate': 'deep learning', 'score': 0.6351376678194456}, {'candidate': 'Landsat and Sentinel series', 'score': 0.6303537722397521}, {'candidate': 'neural network architecture', 'score': 0.6276862643771222}, {'candidate': 'different deep learning', 'score': 0.6224789105734987}, {'candidate': 'neural network', 'score': 0.6200961426069924}, {'candidate': 'SI and VGG 19_Adam_Bands', 'score': 0.6170237852741007}, {'candidate': 'classification and regression technique', 'score': 0.6146753990113312}, {'candidate': 'GIS technique', 'score': 0.6110878237701662}, {'candidate': 'training and evaluation data', 'score': 0.6110049064322292}, {'candidate': 'U net_sgd_bands', 'score': 0.5891827400166367}, {'candidate': 'large scale quantification', 'score': 0.5865603026520985}, {'candidate': 'urban planning', 'score': 0.5813628667728554}, {'candidate': 'statistical accuracy', 'score': 0.5807691296905306}, {'candidate': 'U net_adam_bands', 'score': 0.5789799140384781}, {'candidate': 'training and evaluation', 'score': 0.5787249487376882}, {'candidate': 'model configuration', 'score': 0.5783367687218144}, {'candidate': 'land surface', 'score': 0.5778031274098909}, {'candidate': 'optimization method', 'score': 0.576416217351255}, {'candidate': 'spatial and temporal information', 'score': 0.5760326327658456}, {'candidate': 'socioeconomic development', 'score': 0.5759233035571908}, {'candidate': 'statistical index', 'score': 0.5727058082539671}, {'candidate': 'modeling effort', 'score': 0.5710866004067696}, {'candidate': 'SI Model', 'score': 0.5695724978434438}, {'candidate': 'impervious surface', 'score': 0.5685867813950631}, {'candidate': 'road and building', 'score': 0.5685429340070205}, {'candidate': 'visual interpretation', 'score': 0.5635674973745468}, {'candidate': 'manual labeling', 'score': 0.5622915549930965}, {'candidate': 'test set', 'score': 0.5614163836626402}, {'candidate': 'extensive experimentation', 'score': 0.5569912831694731}, {'candidate': 'significant effort', 'score': 0.5516537091989527}, {'candidate': 'valuable information', 'score': 0.5508099681644496}, {'candidate': 'other model', 'score': 0.5471816275545802}, {'candidate': 'squared error', 'score': 0.5393736434664576}, {'candidate': 'different band', 'score': 0.5262733751354869}, {'candidate': 'large amount', 'score': 0.5224671047118996}]"
11,92,"['Convolutional Neural Network', 'Ténès region', 'urban planning and climate change prevention', 'land cover mapping task', 'CNN OBIA approach']","[{'candidate': 'Convolutional Neural Network', 'score': 0.635226849351337}, {'candidate': 'land cover mapping task', 'score': 0.6350200790094274}, {'candidate': 'Final land cover map', 'score': 0.6264411348937143}, {'candidate': 'western Algeria', 'score': 0.6221450283635762}, {'candidate': 'Ténès region', 'score': 0.6179671356707737}, {'candidate': 'machine learning algorithms', 'score': 0.6174072327415772}, {'candidate': 'Land cover map', 'score': 0.6143890364189253}, {'candidate': 'deep learning model', 'score': 0.6133192936791136}, {'candidate': 'image classification', 'score': 0.6104508343852137}, {'candidate': 'Image Analysis', 'score': 0.6100581577627536}, {'candidate': 'urban planning and climate change prevention', 'score': 0.6037296366119222}, {'candidate': 'Support Vector Machine', 'score': 0.5965196228861585}, {'candidate': 'regional and national decision', 'score': 0.5883444774924427}, {'candidate': 'Random Forest', 'score': 0.5874924023749142}, {'candidate': 'land cover', 'score': 0.5813020781668301}, {'candidate': 'simple CNN model', 'score': 0.5797022158452634}, {'candidate': 'CNN OBIA approach', 'score': 0.5789386654672357}, {'candidate': 'Overall accuracy and Kappa Index', 'score': 0.5787879437166402}, {'candidate': 'territorial monitoring', 'score': 0.5761549882004793}, {'candidate': 'accuracy assessment', 'score': 0.5716774316618191}, {'candidate': 'spectral index combination', 'score': 0.5691176823475161}, {'candidate': 'RF algorithm', 'score': 0.564364501763566}, {'candidate': 'various application', 'score': 0.5613706825319161}, {'candidate': 'national strategy', 'score': 0.5609789076346898}, {'candidate': 'study area', 'score': 0.5601089407566793}, {'candidate': 'environmental protection', 'score': 0.559316811047794}, {'candidate': 'coastal town', 'score': 0.5494038472345902}, {'candidate': 'new approach', 'score': 0.5420797471969252}, {'candidate': 'valuable information', 'score': 0.5373205785065805}, {'candidate': 'hidden layer', 'score': 0.5355839328472508}, {'candidate': 'good value', 'score': 0.5283434488878826}, {'candidate': 'natural hazard', 'score': 0.522161598385411}, {'candidate': 'support tool', 'score': 0.5166184345001478}, {'candidate': 'high revolution', 'score': 0.5137364398449789}, {'candidate': 'large amount', 'score': 0.4938960165656201}]"
11,96,"['deep learning LU classification task', 'New Caledonia', 'SPOT6 satellite data', 'scientific community', 'data augmentation']","[{'candidate': 'deep learning LU classification task', 'score': 0.6840687387503551}, {'candidate': 'current deep learning configuration', 'score': 0.653333736547031}, {'candidate': 'deep learning approach', 'score': 0.6432198455185212}, {'candidate': 'deep learning technique', 'score': 0.6420064832497092}, {'candidate': 'dedicated deep learning architecture', 'score': 0.6418439077483304}, {'candidate': 'deep learning', 'score': 0.6355652694742162}, {'candidate': 'other LULC detection technique', 'score': 0.6224643603081589}, {'candidate': 'LULC mapping', 'score': 0.6172720038855237}, {'candidate': 'SPOT6 satellite data', 'score': 0.6148830753158537}, {'candidate': 'LU detection task', 'score': 0.6135296817434945}, {'candidate': 'New Caledonia', 'score': 0.6127607123072144}, {'candidate': 'environmental monitoring', 'score': 0.6057051020649336}, {'candidate': 'LULC benchmark', 'score': 0.6035712472462464}, {'candidate': 'semantic labelling architecture', 'score': 0.6019334465884731}, {'candidate': 'LC classification output', 'score': 0.6001066730162448}, {'candidate': 'satellite data', 'score': 0.5983254659469668}, {'candidate': 'data augmentation', 'score': 0.5948605099543272}, {'candidate': 'cartographic information', 'score': 0.5848292447018689}, {'candidate': 'land cover', 'score': 0.5835998137731483}, {'candidate': 'training set', 'score': 0.5820897748927492}, {'candidate': 'scientific community', 'score': 0.5810559012711118}, {'candidate': 'biodiversity hotspot', 'score': 0.5788352528397451}, {'candidate': 'subtropical environment', 'score': 0.5787726934338401}, {'candidate': 'Land use', 'score': 0.5684067637349841}, {'candidate': 'complex environment', 'score': 0.5670375030524596}, {'candidate': 'LC detection', 'score': 0.5663572789625811}, {'candidate': 'test set', 'score': 0.5630721461455416}, {'candidate': 'specific data', 'score': 0.5578020751575565}, {'candidate': 'date LULC', 'score': 0.5572585801312138}, {'candidate': 'human activity', 'score': 0.5521737567348608}, {'candidate': 'overall accuracy', 'score': 0.5519986658511898}, {'candidate': 'image prepos', 'score': 0.551239887530762}, {'candidate': 'raw channel input', 'score': 0.5495502731191055}, {'candidate': 'art machine', 'score': 0.548950361261655}, {'candidate': 'urban planning', 'score': 0.5457156406196311}, {'candidate': 'high performance', 'score': 0.5454359739761423}, {'candidate': 'representative area', 'score': 0.5419497181441382}, {'candidate': 'complementary piece', 'score': 0.5395483813374755}, {'candidate': 'comparable result', 'score': 0.537352909841485}, {'candidate': 'human operator', 'score': 0.5361860785432078}, {'candidate': 'raw observation', 'score': 0.5350334446801581}, {'candidate': 'extreme event', 'score': 0.5342686100754694}, {'candidate': 'Several architecture', 'score': 0.5278293951615626}]"
11,106,"['machine learning algorithm', 'Oxford University Press', 'Al Hudaybiyah region', 'bright and dark roofs', 'urban planning processes']","[{'candidate': 'machine learning algorithm', 'score': 0.6377035226543404}, {'candidate': 'Al Hudaybiyah region', 'score': 0.6298344829186066}, {'candidate': 'Oxford University Press', 'score': 0.6270219724286092}, {'candidate': 'support vector machine', 'score': 0.6260760534136731}, {'candidate': 'high resolution satellite image', 'score': 0.6197809759208497}, {'candidate': 'urban planning processes', 'score': 0.6082524715276861}, {'candidate': 'building extraction', 'score': 0.6057031508979853}, {'candidate': 'Research result', 'score': 0.6037017997259928}, {'candidate': 'new automatic morphology', 'score': 0.5940862994311789}, {'candidate': 'edge detection', 'score': 0.5891415715770596}, {'candidate': 'current study', 'score': 0.5839766043517162}, {'candidate': 'case study', 'score': 0.5834491301336316}, {'candidate': 'high resolution image', 'score': 0.582007710347766}, {'candidate': 'building boundary', 'score': 0.5819078885055919}, {'candidate': 'Preliminary finding', 'score': 0.5808859565291415}, {'candidate': 'bright and dark roofs', 'score': 0.5761286966974201}, {'candidate': 'social and urban demand', 'score': 0.5689212358955364}, {'candidate': 'extraction process', 'score': 0.5685311405194486}, {'candidate': 'different study', 'score': 0.5660045456937628}, {'candidate': 'planning authority', 'score': 0.5621734955827622}, {'candidate': 'correctness and quality', 'score': 0.5616942085906734}, {'candidate': 'precision and accuracy', 'score': 0.5613861910208058}, {'candidate': 'Various method', 'score': 0.5592185492547316}, {'candidate': 'various indicator', 'score': 0.5451095936442029}, {'candidate': 'generic indicator', 'score': 0.5435353216035731}, {'candidate': 'example completeness', 'score': 0.5420498641252589}, {'candidate': 'user intervention', 'score': 0.5393837794042384}, {'candidate': 'hot topic', 'score': 0.5130022613819867}]"
11,118,"['hyperspectral and LiDAR data fusion', ""Oslo's surroundings"", 'road edge detection', 'Support Vector Machines', 'HL Fusion']","[{'candidate': 'hyperspectral and LiDAR data fusion', 'score': 0.6992371247215033}, {'candidate': 'machine learning algorithms', 'score': 0.6511448154759774}, {'candidate': 'road edge detection', 'score': 0.639152726623403}, {'candidate': 'Support Vector Machines', 'score': 0.637300064284779}, {'candidate': 'Random Forest algorithm', 'score': 0.6362170715219615}, {'candidate': ""Oslo's surroundings"", 'score': 0.6361099542039184}, {'candidate': 'Convolutional Neural Networks', 'score': 0.6354149180099022}, {'candidate': 'hyperspectral system', 'score': 0.6247258246930966}, {'candidate': 'road detection', 'score': 0.6204111530250224}, {'candidate': 'urban mapping', 'score': 0.6203902881718063}, {'candidate': 'LiDAR scanner', 'score': 0.6130635248963746}, {'candidate': 'urban environment', 'score': 0.6011193436743066}, {'candidate': 'HL Fusion capability', 'score': 0.5965394791968429}, {'candidate': 'Random Forests', 'score': 0.5917609838431446}, {'candidate': 'urban planning', 'score': 0.5895963645287958}, {'candidate': 'road edges', 'score': 0.5816401611511262}, {'candidate': 'important urban feature', 'score': 0.57093484155549}, {'candidate': 'city management', 'score': 0.5706957363599062}, {'candidate': 'study area', 'score': 0.569602265611262}, {'candidate': 'further investigation', 'score': 0.5649354861806768}, {'candidate': 'HL Fusion', 'score': 0.5634574759033912}, {'candidate': 'first result', 'score': 0.5554819828244177}, {'candidate': 'different machine', 'score': 0.5493984140423673}, {'candidate': 'last decade', 'score': 0.5251096506414168}]"
11,129,"['aerial and LiDAR data', 'World Health Organization', 'shadow and orthorectification problem', 'urban planning process', 'Multilayer Perceptron']","[{'candidate': 'aerial and LiDAR data', 'score': 0.6705376938947566}, {'candidate': 'airborne LiDAR', 'score': 0.6695214763497706}, {'candidate': 'urban land use mapping', 'score': 0.6661733595147626}, {'candidate': 'LiDAR point clouds', 'score': 0.6576068729523602}, {'candidate': 'machine learning algorithms', 'score': 0.6291635228163839}, {'candidate': 'accurate urban mapping', 'score': 0.6266283003574336}, {'candidate': 'residential urban area', 'score': 0.6247091275641099}, {'candidate': 'shadow and orthorectification problem', 'score': 0.6148616562507574}, {'candidate': 'overall classification accuracy', 'score': 0.6144995626267764}, {'candidate': 'point cloud', 'score': 0.6133794896044514}, {'candidate': 'Support Vector Machines', 'score': 0.613273123541652}, {'candidate': 'urban planning process', 'score': 0.6124920529863276}, {'candidate': 'aerial image', 'score': 0.6041447053213684}, {'candidate': 'Multilayer Perceptron', 'score': 0.5997094783193875}, {'candidate': 'affordable sensor', 'score': 0.5915249006462593}, {'candidate': 'worldwide urban resident', 'score': 0.5902085502971999}, {'candidate': 'World Health Organization', 'score': 0.5839623514871559}, {'candidate': 'aerial photo', 'score': 0.5825604433991358}, {'candidate': 'demographic transition', 'score': 0.5800666284428226}, {'candidate': 'Neural Network', 'score': 0.579827757597768}, {'candidate': 'multiple feature space', 'score': 0.5792069476525885}, {'candidate': 'conventional spectral signature', 'score': 0.5751360872956527}, {'candidate': 'radiometric property', 'score': 0.5698556039771623}, {'candidate': 'Light Detection', 'score': 0.5695093169248817}, {'candidate': 'large geometric feature space', 'score': 0.5642969562444174}, {'candidate': 'total world population', 'score': 0.5596019101457479}, {'candidate': 'Maximum Likelihood', 'score': 0.5593916477948967}, {'candidate': 'proposed method', 'score': 0.5542504799194486}, {'candidate': 'different sensor', 'score': 0.5487945773220221}, {'candidate': 'Decision makers', 'score': 0.537438602586179}, {'candidate': 'only geometric feature', 'score': 0.5282049895129137}, {'candidate': 'current plan', 'score': 0.526544826658689}, {'candidate': 'independent acquisition', 'score': 0.5258062574078708}, {'candidate': 'urgent need', 'score': 0.5208089635726607}, {'candidate': 'different class', 'score': 0.5191521074603436}, {'candidate': 'new one', 'score': 0.5149992429544452}]"
11,144,"['Resnet50V2 and VGG19', 'Land Use', 'UC Merced dataset', 'TL modeling technique', 'RS image classification']","[{'candidate': 'Resnet50V2 and VGG19', 'score': 0.6647040492682617}, {'candidate': 'transfer learning', 'score': 0.6638464648301599}, {'candidate': 'RS image classification', 'score': 0.6486876588487085}, {'candidate': 'UC Merced dataset', 'score': 0.6478031430580825}, {'candidate': 'image classification', 'score': 0.6463004893365727}, {'candidate': 'deep learning', 'score': 0.6437120403961969}, {'candidate': 'machine learning', 'score': 0.6433422297405751}, {'candidate': 'InceptionV3 and VGG19', 'score': 0.638534259126113}, {'candidate': 'TL modeling technique', 'score': 0.6325952381307199}, {'candidate': 'deep TL model', 'score': 0.6251224716054116}, {'candidate': 'TL model', 'score': 0.6187701171369685}, {'candidate': 'bottleneck feature extraction', 'score': 0.6130207385657598}, {'candidate': 'Land Cover', 'score': 0.5967166817347069}, {'candidate': 'accuracy and performance improvement', 'score': 0.5944234246242108}, {'candidate': 'LCLU classification', 'score': 0.5935940045845822}, {'candidate': 'Land Use', 'score': 0.5933633899295159}, {'candidate': 'large datasets', 'score': 0.5924407620880476}, {'candidate': 'recent research problem', 'score': 0.5912334798098311}, {'candidate': 'sustainable development', 'score': 0.5843357148689275}, {'candidate': 'recent technology', 'score': 0.5769175251597091}, {'candidate': 'trained model', 'score': 0.5754801381823609}, {'candidate': 'DL method', 'score': 0.5733478910174238}, {'candidate': 'Francis Group', 'score': 0.5727443556226253}, {'candidate': 'agricultural decision', 'score': 0.5684901399677529}, {'candidate': 'urban planning', 'score': 0.5661101964243543}, {'candidate': 'earth environment', 'score': 0.5640053415959984}, {'candidate': 'hidden information', 'score': 0.5629183809468736}, {'candidate': 'challenging problem', 'score': 0.5592798954939671}, {'candidate': 'DL approach', 'score': 0.5592684088154005}, {'candidate': 'outdate performance', 'score': 0.5395317550394066}, {'candidate': 'much time', 'score': 0.5231627225987631}]"
11,153,"['machine learning algorithms', 'Marina area', 'Pléiades satellite image', 'touristic development', 'official new gateway']","[{'candidate': 'machine learning algorithms', 'score': 0.6534618660932527}, {'candidate': 'random forest algorithm', 'score': 0.6500370351353261}, {'candidate': 'random forest', 'score': 0.6376022614794414}, {'candidate': 'support vector machine', 'score': 0.6324614987688929}, {'candidate': 'Pléiades satellite image', 'score': 0.6263144793199625}, {'candidate': 'building data', 'score': 0.6210212473608898}, {'candidate': 'Marina area', 'score': 0.6188654753436491}, {'candidate': 'satellite image', 'score': 0.6158562355852946}, {'candidate': 'object detection', 'score': 0.6147731669826217}, {'candidate': 'classified imagery', 'score': 0.6094042196990545}, {'candidate': 'neural network', 'score': 0.6090273479609044}, {'candidate': 'completeness and correctness', 'score': 0.6057339653265517}, {'candidate': 'classification method', 'score': 0.6022497558808579}, {'candidate': 'touristic development', 'score': 0.5980734536073081}, {'candidate': 'official new gateway', 'score': 0.5960005660346082}, {'candidate': 'efficient mapping and updating', 'score': 0.5958782636340816}, {'candidate': 'high resolution image', 'score': 0.5954096916710347}, {'candidate': 'urban planning', 'score': 0.5886150577065878}, {'candidate': 'overall accuracy', 'score': 0.5820636750399693}, {'candidate': 'basic morphological operation', 'score': 0.5820591747067119}, {'candidate': 'smoothness and connectedness', 'score': 0.5764912190818202}, {'candidate': 'maximum likelihood', 'score': 0.5739940974899977}, {'candidate': 'other classifier', 'score': 0.5717520176072113}, {'candidate': 'opening and closing', 'score': 0.5713544857006245}]"
11,162,"['Urban tree specie classification', 'sensor data fusion approach', 'Random Forest', 'Unmanned aerial vehicle', 'limited training sample']","[{'candidate': 'Urban tree specie classification', 'score': 0.6967375144071448}, {'candidate': 'urban tree classification', 'score': 0.682906066203488}, {'candidate': 'sensor data fusion technique', 'score': 0.6640050030401035}, {'candidate': 'sensor data fusion approach', 'score': 0.661922415629074}, {'candidate': 'Random Forest', 'score': 0.6411302960997207}, {'candidate': 'hyperspectral reflectance band', 'score': 0.6363594202028724}, {'candidate': 'overall classification accuracy', 'score': 0.6282397949754903}, {'candidate': 'urban study area', 'score': 0.6260240813583929}, {'candidate': 'data fusion approach', 'score': 0.6233025139189045}, {'candidate': 'multispectral reflectance band', 'score': 0.6227986019819824}, {'candidate': 'thermal infrared imagery', 'score': 0.6164679512388427}, {'candidate': 'Support Vector Machine', 'score': 0.6162471805675175}, {'candidate': 'Unmanned aerial vehicle', 'score': 0.615476427900993}, {'candidate': 'urban environment', 'score': 0.6128352566186813}, {'candidate': 'machine learning classifier', 'score': 0.6102399338200084}, {'candidate': 'complex urban environment', 'score': 0.6101559405943645}, {'candidate': 'spectral and spatial diversity', 'score': 0.608334604988167}, {'candidate': 'multiple sensor', 'score': 0.6068498054067112}, {'candidate': 'dimensional and diverse datasets', 'score': 0.606732329853855}, {'candidate': 'sensor type', 'score': 0.5951625357745203}, {'candidate': 'full dataset combination', 'score': 0.5939780101794593}, {'candidate': 'small sensor technology', 'score': 0.5902385053873846}, {'candidate': 'limited training sample', 'score': 0.5831875813571856}, {'candidate': 'limited sampling requirement', 'score': 0.5730619380201969}, {'candidate': 'individual tree', 'score': 0.5664734733001675}, {'candidate': 'spectral feature', 'score': 0.566019477717793}, {'candidate': 'individual sensor', 'score': 0.559782840478147}, {'candidate': 'high resolution', 'score': 0.5540924143996144}, {'candidate': 'minimum noise fraction', 'score': 0.550587194169813}, {'candidate': 'challenging task', 'score': 0.5303255629888421}]"
