cluster,doc_id,keywords,candidates
13,21,"['urban planning and land readjustment policy', 'data heterogeneity', 'French German city region', 'spatial analysis and machine learning', 'building coverage ratio']","[{'candidate': 'urban planning and land readjustment policy', 'score': 0.6746115739832627}, {'candidate': 'French German city region', 'score': 0.6421110443245255}, {'candidate': 'spatial analysis and machine learning', 'score': 0.6391047415460934}, {'candidate': 'land policy perspective', 'score': 0.6346236508318813}, {'candidate': 'French policy favour', 'score': 0.6197056526685467}, {'candidate': 'land policy', 'score': 0.6192875286134178}, {'candidate': 'urban morphological difference', 'score': 0.6102999860909879}, {'candidate': 'land readjustment policy', 'score': 0.6029960809588718}, {'candidate': 'urban form', 'score': 0.5995187424954607}, {'candidate': 'random forest algorithm', 'score': 0.5983685442967913}, {'candidate': 'German residential area', 'score': 0.5969605620674499}, {'candidate': 'geoinformation technology', 'score': 0.596620903292058}, {'candidate': 'policy and form', 'score': 0.5954847676977317}, {'candidate': 'OpenStreetMap data', 'score': 0.5929180207836667}, {'candidate': 'random forest', 'score': 0.5862799623450985}, {'candidate': 'data heterogeneity', 'score': 0.5842094280957335}, {'candidate': 'variable importance measure', 'score': 0.5831273144041282}, {'candidate': 'building coverage ratio', 'score': 0.581437775235602}, {'candidate': 'urban structure', 'score': 0.5767801210501472}, {'candidate': 'residential area', 'score': 0.5653511432017468}, {'candidate': 'policy favour', 'score': 0.5652601518262657}, {'candidate': 'country and test', 'score': 0.5605170644299973}, {'candidate': 'different spatial level', 'score': 0.5520601148599039}, {'candidate': 'causal relation', 'score': 0.5496736986568858}, {'candidate': 'building stock', 'score': 0.5463569354343867}, {'candidate': 'significant difference', 'score': 0.5462194111518522}, {'candidate': 'many country', 'score': 0.5435532827151872}, {'candidate': 'fragmented ownership', 'score': 0.5370156846125083}, {'candidate': 'next step', 'score': 0.5274135220505869}, {'candidate': 'wide range', 'score': 0.5265569446112653}, {'candidate': 'single family house', 'score': 0.5200884983363485}, {'candidate': 'high level', 'score': 0.5190364719527811}, {'candidate': 'strong actor', 'score': 0.49196144932065156}]"
13,68,"['geospatial simulation framework', 'neighbourhood densification', 'sustainable urbanisation strategy', 'detailed large scale analysis', 'war urban neighbourhood range']","[{'candidate': 'geospatial simulation framework', 'score': 0.6861380355153642}, {'candidate': 'sustainable urbanisation strategy', 'score': 0.6859115777319427}, {'candidate': 'sustainable densification', 'score': 0.647465903574761}, {'candidate': 'neighbourhood densification', 'score': 0.6422773438495228}, {'candidate': 'densification potential', 'score': 0.6366541308373919}, {'candidate': 'war urban neighbourhood range', 'score': 0.6364213595878929}, {'candidate': 'considerable densification opportunity', 'score': 0.6359321339991513}, {'candidate': 'geospatial analysis', 'score': 0.6357147190824824}, {'candidate': 'densification strategy', 'score': 0.6272173142248083}, {'candidate': 'densification location', 'score': 0.6270464225386336}, {'candidate': 'explicit densification potential', 'score': 0.6246555696498111}, {'candidate': 'current mobility infrastructure', 'score': 0.6230117742113042}, {'candidate': 'urban area', 'score': 0.621861810723854}, {'candidate': 'detailed large scale analysis', 'score': 0.6108710119948536}, {'candidate': 'residential area', 'score': 0.6096642641404917}, {'candidate': 'war neighbourhood', 'score': 0.5976876025520947}, {'candidate': 'architectural design', 'score': 0.5894475154955657}, {'candidate': 'different neighbourhood archetype', 'score': 0.5893673155306622}, {'candidate': 'neighbourhood level', 'score': 0.5870791345290072}, {'candidate': 'central area', 'score': 0.5832143840758638}, {'candidate': 'current population', 'score': 0.5818438097442489}, {'candidate': 'supervised archetype classification', 'score': 0.5786661525639643}, {'candidate': 'public transportation', 'score': 0.5703287109454189}, {'candidate': 'national scale', 'score': 0.5674104825829058}, {'candidate': 'additional inhabitant', 'score': 0.5510015692343667}, {'candidate': 'high number', 'score': 0.5483679840171967}]"
13,195,"['North Rhine Westphalia', 'other datasets', 'sustainable planning', 'Local Climate Zone classification', 'multiple linear regression model']","[{'candidate': 'North Rhine Westphalia', 'score': 0.6361365828889742}, {'candidate': 'multiple linear regression model', 'score': 0.6193694660784271}, {'candidate': 'Local Climate Zone classification', 'score': 0.6147208161218739}, {'candidate': 'machine learning approach', 'score': 0.6079418709003304}, {'candidate': 'open GIS data', 'score': 0.6060681328655964}, {'candidate': 'urban area', 'score': 0.5998252238313322}, {'candidate': 'other datasets', 'score': 0.5995395322136905}, {'candidate': 'satellite data', 'score': 0.596672250315871}, {'candidate': 'sustainable planning', 'score': 0.5899387673525558}, {'candidate': 'spatial pattern', 'score': 0.5896646823974689}, {'candidate': 'spatial structure', 'score': 0.5878904753902037}, {'candidate': 'such study', 'score': 0.5849897379728969}, {'candidate': 'economic variable', 'score': 0.5822188939932945}, {'candidate': 'economic level', 'score': 0.5815340448609319}, {'candidate': 'level and region', 'score': 0.5752704445562311}, {'candidate': 'economic group', 'score': 0.5748378457930567}, {'candidate': 'current policy framework', 'score': 0.5730057541024924}, {'candidate': 'great potential', 'score': 0.5688101083590578}, {'candidate': 'daily life', 'score': 0.5527905572493174}, {'candidate': 'decision makers', 'score': 0.5518867288948847}, {'candidate': 'informed choice', 'score': 0.5509137218022542}, {'candidate': 'way relationship', 'score': 0.5405113557650014}, {'candidate': 'crucial relevance', 'score': 0.5379542171674474}, {'candidate': 'major role', 'score': 0.5117566505137792}]"
13,203,"['local height data', 'sustainable urban planning', 'open access article', 'Netherlands and Germany', 'machine learning']","[{'candidate': 'local height data', 'score': 0.6548177434510392}, {'candidate': 'open government data', 'score': 0.6473380472888166}, {'candidate': 'sustainable urban planning', 'score': 0.633399717462866}, {'candidate': 'geospatial data', 'score': 0.6322020795607985}, {'candidate': 'machine learning', 'score': 0.6267817655969817}, {'candidate': 'building data', 'score': 0.6215738518797154}, {'candidate': 'open access article', 'score': 0.620805349508998}, {'candidate': 'urban form', 'score': 0.6114978026687812}, {'candidate': 'reliable high resolution data', 'score': 0.610190973084249}, {'candidate': 'building height', 'score': 0.6084708135705231}, {'candidate': 'prediction accuracy', 'score': 0.6056851212228478}, {'candidate': 'footprint and street network', 'score': 0.6050870162735928}, {'candidate': 'training data', 'score': 0.6032588148978297}, {'candidate': 'detailed 3D model', 'score': 0.6019206889601387}, {'candidate': 'Creative Commons Attribution License', 'score': 0.6011527584048161}, {'candidate': 'scientific application', 'score': 0.5971624036680723}, {'candidate': 'city and region', 'score': 0.5966758904670981}, {'candidate': 'open access', 'score': 0.5965600332987768}, {'candidate': 'geographic information', 'score': 0.5949131211119215}, {'candidate': 'urban infrastructure', 'score': 0.5944216576371351}, {'candidate': 'Netherlands and Germany', 'score': 0.5934901882422963}, {'candidate': 'dedicated 3D model', 'score': 0.5897591152030628}, {'candidate': 'relevant building stock', 'score': 0.5885428943003763}, {'candidate': 'climate change', 'score': 0.587156904045498}, {'candidate': 'real world measurement', 'score': 0.5818339996319031}, {'candidate': 'European population', 'score': 0.5805875646257956}, {'candidate': 'German state', 'score': 0.5784030680681045}, {'candidate': 'urban fabric', 'score': 0.57509555956163}, {'candidate': 'European country', 'score': 0.5749932884357432}, {'candidate': 'building stock', 'score': 0.5728446867195752}, {'candidate': 'medium sized city', 'score': 0.5725711268302311}, {'candidate': 'distribution and reproduction', 'score': 0.5657195394486629}, {'candidate': 'typical floor height', 'score': 0.5651632835597057}, {'candidate': 'average error', 'score': 0.5567398272478252}, {'candidate': 'complex system', 'score': 0.5561053924651806}, {'candidate': 'New method', 'score': 0.5536654495804636}, {'candidate': 'original author and source', 'score': 0.5530011318550232}, {'candidate': 'scalable strategy', 'score': 0.5521246342049153}, {'candidate': 'unrestricted use', 'score': 0.5488330814203354}, {'candidate': 'upscale region', 'score': 0.537557295053573}, {'candidate': 'significant challenge', 'score': 0.5351676342866978}, {'candidate': 'small amount', 'score': 0.5275303953968733}]"
13,286,"['French neighbourhood', 'use case', 'real estate search', 'few environment variable', 'definition and representation']","[{'candidate': 'French neighbourhood', 'score': 0.6495022462042475}, {'candidate': 'real estate search', 'score': 0.6453471481730754}, {'candidate': 'social study', 'score': 0.618207742995408}, {'candidate': 'definition and representation', 'score': 0.6145480427204175}, {'candidate': 'urban planning', 'score': 0.6137168046383147}, {'candidate': 'use case', 'score': 0.611957985292895}, {'candidate': 'cultural heritage management', 'score': 0.611032447049112}, {'candidate': 'descriptive data', 'score': 0.6057768299630581}, {'candidate': 'few environment variable', 'score': 0.6009007195895628}, {'candidate': 'many application', 'score': 0.5992194549626386}, {'candidate': 'environment impact', 'score': 0.5936517097040805}, {'candidate': 'spatial concept', 'score': 0.5905855902738106}, {'candidate': 'social class', 'score': 0.5798208823918399}, {'candidate': 'large area', 'score': 0.5686189798764334}, {'candidate': 'new information', 'score': 0.5594970012879694}, {'candidate': 'main challenge deal', 'score': 0.5526188791972559}, {'candidate': 'uniform manner', 'score': 0.5413464801097421}]"
13,336,"['first open government knowledge graph', 'data lake', 'different administrative level', 'aware chat bot', 'multicriteria analysis']","[{'candidate': 'first open government knowledge graph', 'score': 0.6817104958143626}, {'candidate': 'knowledge graphs', 'score': 0.6446119526316412}, {'candidate': 'several datasets', 'score': 0.6158508967963588}, {'candidate': 'data lake', 'score': 0.6127380460623155}, {'candidate': 'government information', 'score': 0.5982779173922103}, {'candidate': 'data silo', 'score': 0.5971696569940211}, {'candidate': 'machine learning', 'score': 0.5899800594017981}, {'candidate': 'data browsing', 'score': 0.5755949973269185}, {'candidate': 'integrated view', 'score': 0.5724430995802245}, {'candidate': 'multicriteria analysis', 'score': 0.5694754800201283}, {'candidate': 'store data', 'score': 0.5694734279028792}, {'candidate': 'proprietary incompany data', 'score': 0.5680714620922753}, {'candidate': 'virtual assistant', 'score': 0.5627047316185548}, {'candidate': 'urban planning', 'score': 0.561639556082822}, {'candidate': 'high quality answer', 'score': 0.5535113999240369}, {'candidate': 'aware chat bot', 'score': 0.5522643893164763}, {'candidate': 'different administrative level', 'score': 0.5457237264081278}, {'candidate': 'common belief', 'score': 0.507482904390115}]"
13,408,"['urban morphology', 'researcher and practitioner', 'hedonic price model', 'clustering method', 'quantitative spatial model']","[{'candidate': 'urban morphology', 'score': 0.6612952182683909}, {'candidate': 'urban typology', 'score': 0.65248809659878}, {'candidate': 'quantitative spatial model', 'score': 0.6468289835634453}, {'candidate': 'urban planning and design', 'score': 0.6349498800225273}, {'candidate': 'spatial data', 'score': 0.6186149246205497}, {'candidate': 'clustering method', 'score': 0.6138916282214802}, {'candidate': 'data model', 'score': 0.6125850136235311}, {'candidate': 'good urban form', 'score': 0.6100073475209946}, {'candidate': 'location choice model', 'score': 0.6098878157087104}, {'candidate': 'spatial environment', 'score': 0.5928151900058555}, {'candidate': 'hedonic price model', 'score': 0.5909256574267526}, {'candidate': 'case study', 'score': 0.5902169682156779}, {'candidate': 'spatial behavior', 'score': 0.58641925620983}, {'candidate': 'Various study', 'score': 0.5857824628171895}, {'candidate': 'machine learning algorithm', 'score': 0.5851259759786562}, {'candidate': 'study area', 'score': 0.5837609909460098}, {'candidate': 'quantitative mean', 'score': 0.5696183978050672}, {'candidate': 'researcher and practitioner', 'score': 0.5625930136211212}, {'candidate': 'consistency and interpretation', 'score': 0.5503488880315803}, {'candidate': 'new opportunity', 'score': 0.5363642153203798}, {'candidate': 'different scale', 'score': 0.5325316538399647}, {'candidate': 'last decade', 'score': 0.5209471477729432}, {'candidate': 'limited knowledge', 'score': 0.5175409972264751}, {'candidate': 'objective way', 'score': 0.5174539173971999}]"
13,413,"['historical land use information', 'machine learning', 'dasymetric mapping', 'national mapping and cadastral agency', 'acceptable standard deviation']","[{'candidate': 'historical land use information', 'score': 0.6496292172480795}, {'candidate': 'national mapping and cadastral agency', 'score': 0.643541186315087}, {'candidate': 'dasymetric mapping', 'score': 0.6356977554295179}, {'candidate': 'historical topographic map', 'score': 0.6319786451143484}, {'candidate': 'available geodata', 'score': 0.6222548532719998}, {'candidate': 'land use planning', 'score': 0.6188432121294212}, {'candidate': 'machine learning', 'score': 0.6178071106006129}, {'candidate': 'current digital landscape model', 'score': 0.6170684011137201}, {'candidate': 'different urban structure type', 'score': 0.6140524815287645}, {'candidate': '3D building model', 'score': 0.6084063404450379}, {'candidate': 'image processing', 'score': 0.6021895098331906}, {'candidate': 'historical distribution', 'score': 0.5978987225431864}, {'candidate': 'historical pattern', 'score': 0.5968278263846999}, {'candidate': 'distribution and dynamic', 'score': 0.5894264357730926}, {'candidate': 'automatic derivation', 'score': 0.5887612730991626}, {'candidate': 'study area', 'score': 0.5882795873085709}, {'candidate': 'data basis', 'score': 0.5859718511880808}, {'candidate': 'urban process', 'score': 0.5858417428010427}, {'candidate': 'change detection', 'score': 0.5857267380210897}, {'candidate': 'acceptable standard deviation', 'score': 0.5783215458822224}, {'candidate': 'current distribution', 'score': 0.5760433330148785}, {'candidate': 'risk assessment', 'score': 0.5743207905725627}, {'candidate': 'various field', 'score': 0.5733659150655481}, {'candidate': 'disaster management', 'score': 0.5725659039591402}, {'candidate': 'energy provision', 'score': 0.5689225197922534}, {'candidate': 'such information', 'score': 0.5650086840044083}, {'candidate': 'm grid', 'score': 0.5590283774794115}, {'candidate': 'slight underestimation', 'score': 0.5521130256838687}, {'candidate': 'further evidence', 'score': 0.541226354985581}]"
13,483,"['urban form classification', 'Brussels Capital Region', 'radial transects', 'Large scale vector data', 'alternative approach']","[{'candidate': 'urban form classification', 'score': 0.6785755433484147}, {'candidate': 'urban form and function', 'score': 0.6737395668818391}, {'candidate': 'urban form', 'score': 0.6546003567464023}, {'candidate': 'urban block boundary', 'score': 0.6477802136410179}, {'candidate': 'landscape ecology', 'score': 0.642531822235507}, {'candidate': 'urban landscape', 'score': 0.6391141973942563}, {'candidate': 'Brussels Capital Region', 'score': 0.6374273798139588}, {'candidate': 'radial transects', 'score': 0.6304484469934555}, {'candidate': 'urban fabric', 'score': 0.6176481732631909}, {'candidate': 'city block level', 'score': 0.6141498644838794}, {'candidate': 'Large scale vector data', 'score': 0.6132671044641714}, {'candidate': 'land use', 'score': 0.608030371864487}, {'candidate': 'morphological characteristic', 'score': 0.6051730042632966}, {'candidate': 'morphological property', 'score': 0.5976021538478846}, {'candidate': 'Decision tree classification', 'score': 0.596334328215667}, {'candidate': 'bootstrap aggregation', 'score': 0.5919971508087719}, {'candidate': ""block's perimeter"", 'score': 0.5894341943908006}, {'candidate': 'traditional landscape', 'score': 0.5859028492609561}, {'candidate': 'open space area', 'score': 0.5827531872479712}, {'candidate': 'study point', 'score': 0.5795490625939532}, {'candidate': 'block level', 'score': 0.5790804591331211}, {'candidate': 'spatial arrangement', 'score': 0.5749445928140866}, {'candidate': 'alternative approach', 'score': 0.5725092253054361}, {'candidate': 'contour parallel', 'score': 0.5628698597426356}, {'candidate': 'distinct type', 'score': 0.5627163609066855}, {'candidate': 'internal composition', 'score': 0.5591132516336264}, {'candidate': 'different type', 'score': 0.5514239400088574}, {'candidate': 'distinctive character', 'score': 0.5449209465362614}]"
13,554,"['multivariate municipality data', 'logical consecutive step', 'Symbolic machine learning method', 'land consumption', 'important result']","[{'candidate': 'multivariate municipality data', 'score': 0.7016443458067314}, {'candidate': 'Symbolic machine learning method', 'score': 0.6720950229281571}, {'candidate': 'data mining', 'score': 0.6647095673053329}, {'candidate': 'machine learning', 'score': 0.6494951357828771}, {'candidate': 'data set', 'score': 0.6440717323201057}, {'candidate': 'systematic approach', 'score': 0.6398661393268705}, {'candidate': 'land consumption', 'score': 0.6345017728372694}, {'candidate': 'innovative and useful structure', 'score': 0.6304146301666104}, {'candidate': 'important result', 'score': 0.6112162572177248}, {'candidate': 'logical consecutive step', 'score': 0.5950575625152594}, {'candidate': 'classification rule', 'score': 0.5907795554453124}, {'candidate': 'understandable description', 'score': 0.5770551924794742}]"
