cluster,doc_id,keywords,candidates
22,18,"['big data analytics', 'urban planning', 'agents model', 'Value aspect', 'automation and collaboration']","[{'candidate': 'big data analytics', 'score': 0.6521375413332007}, {'candidate': 'big data processing', 'score': 0.6459523654606762}, {'candidate': 'urban planning', 'score': 0.6455523998651078}, {'candidate': 'Machine learning technique', 'score': 0.638335199403759}, {'candidate': 'urban management', 'score': 0.6349701621304487}, {'candidate': 'big data', 'score': 0.628860353662758}, {'candidate': 'automation and collaboration', 'score': 0.6258893841345348}, {'candidate': 'Smart data', 'score': 0.6249767304160173}, {'candidate': 'supervised learning method', 'score': 0.6115899151484934}, {'candidate': 'intelligent processing', 'score': 0.609100799778274}, {'candidate': 'agents model', 'score': 0.6068176031049961}, {'candidate': 'streaming processing', 'score': 0.6038122114977523}, {'candidate': 'classification model', 'score': 0.5998022333010103}, {'candidate': 'case study', 'score': 0.5961352735514215}, {'candidate': 'batch processing', 'score': 0.5893456516712298}, {'candidate': 'relevant data', 'score': 0.5855672629750202}, {'candidate': 'spatial component', 'score': 0.5768092979708029}, {'candidate': 'service and application', 'score': 0.5761657714552056}, {'candidate': 'decision making', 'score': 0.5719209331964595}, {'candidate': 'Value aspect', 'score': 0.5717477838718145}, {'candidate': 'aspect value', 'score': 0.5713833402305649}, {'candidate': 'useful information', 'score': 0.5639335752906636}, {'candidate': 'economic characteristic', 'score': 0.552662196832064}, {'candidate': 'paradigm focus', 'score': 0.5523965033028904}, {'candidate': 'different domain', 'score': 0.5503951963545055}, {'candidate': 'large volume', 'score': 0.5459632901350782}, {'candidate': 'huge amount', 'score': 0.5426954528485286}, {'candidate': 'real time', 'score': 0.5381046636730127}]"
22,61,"['air pollution quality prediction', 'LSTM SAE', 'smart city', 'smart environment design planning', 'Long Short Term Memory']","[{'candidate': 'air pollution quality prediction', 'score': 0.6966042588206067}, {'candidate': 'air pollution forecasting', 'score': 0.6914755339957575}, {'candidate': 'urban and smart city development', 'score': 0.6872609299229495}, {'candidate': 'smart environment design planning', 'score': 0.6760753637469699}, {'candidate': 'smart city', 'score': 0.6602525696582157}, {'candidate': 'influence air pollution measurement', 'score': 0.6572964027260133}, {'candidate': 'prediction and uncertainty analysis', 'score': 0.646110880748102}, {'candidate': 'LSTM SAE addresses', 'score': 0.6430886201560266}, {'candidate': 'air quality', 'score': 0.6362890086902753}, {'candidate': 'Machine Learning', 'score': 0.6340819311376049}, {'candidate': 'LSTM SAE', 'score': 0.6329702822660237}, {'candidate': 'Deep Learning', 'score': 0.6273694992628226}, {'candidate': 'air pollution', 'score': 0.6265290972536717}, {'candidate': 'severe air quality', 'score': 0.6197983027460191}, {'candidate': 'developed city', 'score': 0.6150305933315894}, {'candidate': 'classification accuracy', 'score': 0.6003211173041271}, {'candidate': 'Long Short Term Memory', 'score': 0.5948583359493533}, {'candidate': 'human environment', 'score': 0.592316120612228}, {'candidate': 'Auto Encoder', 'score': 0.578319179192959}, {'candidate': 'human advancement', 'score': 0.5754956548756829}, {'candidate': 'low level simulation', 'score': 0.574488018509949}, {'candidate': 'population growth', 'score': 0.5742546927785251}, {'candidate': 'thorough design', 'score': 0.5727010893846369}, {'candidate': 'Government agency', 'score': 0.5695963121142471}, {'candidate': 'various area', 'score': 0.5673246912715224}, {'candidate': 'overall Error rate', 'score': 0.5624385019592107}, {'candidate': 'current scenario', 'score': 0.5569582898487135}, {'candidate': 'effective method', 'score': 0.5486835393878028}, {'candidate': 'intrinsic component', 'score': 0.5425901657588634}, {'candidate': 'disappointing result', 'score': 0.5366693339496098}, {'candidate': 'Conventional method', 'score': 0.5343822839329004}, {'candidate': 'different aspect', 'score': 0.5261278385557696}]"
22,75,"['Natural Language Processing', 'public consultation exercise', 'New Zealand', 'cascade and tree view', 'urban infrastructure category']","[{'candidate': 'Natural Language Processing', 'score': 0.6659615671223342}, {'candidate': 'public consultation exercise', 'score': 0.6567234923744586}, {'candidate': 'public consultation', 'score': 0.6452447164310621}, {'candidate': 'data analysis', 'score': 0.6380482832526879}, {'candidate': 'machine learning technology', 'score': 0.6363969568999808}, {'candidate': 'public initiative', 'score': 0.6275432248602621}, {'candidate': 'Public data', 'score': 0.6271578700182523}, {'candidate': 'NLP toolkits', 'score': 0.622811027099682}, {'candidate': 'human natural language', 'score': 0.6202141449126416}, {'candidate': 'grammatical structure', 'score': 0.6134703195264426}, {'candidate': 'urban infrastructure category', 'score': 0.6114312530948247}, {'candidate': 'text data', 'score': 0.6107936963652123}, {'candidate': 'New Zealand', 'score': 0.61028809523697}, {'candidate': 'upscale public participation', 'score': 0.6101233340728265}, {'candidate': 'approach analyses', 'score': 0.6089411010955075}, {'candidate': 'urban planning', 'score': 0.6053621369845308}, {'candidate': 'manual analysis', 'score': 0.5996439070869014}, {'candidate': 'word tree', 'score': 0.5967723893323935}, {'candidate': 'public texts', 'score': 0.5967649483796142}, {'candidate': 'novel approach', 'score': 0.5950294864314978}, {'candidate': 'subject and object', 'score': 0.5902221983464468}, {'candidate': 'cascade and tree view', 'score': 0.5895930782792008}, {'candidate': 'public option', 'score': 0.5868884236193457}, {'candidate': 'design value', 'score': 0.5862832695382558}, {'candidate': 'adjective phrase', 'score': 0.5849391450678136}, {'candidate': 'large format', 'score': 0.5736270011466402}, {'candidate': 'hierarchy chart', 'score': 0.5733402268987193}, {'candidate': 'associated quality', 'score': 0.5698754571289812}, {'candidate': 'large volume', 'score': 0.5602073507727687}, {'candidate': 'large quantity', 'score': 0.5557147279330222}, {'candidate': 'wide range', 'score': 0.5525157138091643}, {'candidate': 'lengthy time', 'score': 0.5458604285756256}]"
22,80,"['several medical IoT sensor network', 'task scheduling algorithm', 'smart city', 'immediate consultancy', 'deep CNN']","[{'candidate': 'several medical IoT sensor network', 'score': 0.6784720425338555}, {'candidate': 'health data analysis', 'score': 0.6467895820767485}, {'candidate': 'remote health monitoring', 'score': 0.6453716066674756}, {'candidate': 'real time health care data', 'score': 0.6453691919634348}, {'candidate': 'sustainable smart city', 'score': 0.644154662000261}, {'candidate': 'deep learning algorithm', 'score': 0.6413581692683603}, {'candidate': 'task scheduling algorithm', 'score': 0.6306798774957921}, {'candidate': 'deep learning concept', 'score': 0.6301405212164639}, {'candidate': 'cloud network architecture', 'score': 0.6285179368587377}, {'candidate': 'novel IoT', 'score': 0.6247335040290752}, {'candidate': 'healthcare data', 'score': 0.6172715358352623}, {'candidate': 'Healthcare Platform', 'score': 0.6171459313686061}, {'candidate': 'smart city', 'score': 0.6122827093800455}, {'candidate': 'conservative machine learning', 'score': 0.6013001427055955}, {'candidate': 'data analysis', 'score': 0.5996075551807747}, {'candidate': 'physical feature extraction', 'score': 0.5982069640309899}, {'candidate': 'Deep auto encoder', 'score': 0.5877140228196953}, {'candidate': 'precision and sensitivity', 'score': 0.576903240653097}, {'candidate': 'urban planning', 'score': 0.5760220006063907}, {'candidate': 'many researcher', 'score': 0.5653390432772274}, {'candidate': 'deep CNN', 'score': 0.5634252986352069}, {'candidate': 'critical condition', 'score': 0.5589474585868829}, {'candidate': 'immediate relief measure', 'score': 0.5567268339529934}, {'candidate': 'real time', 'score': 0.547425830070412}, {'candidate': 'important key factor', 'score': 0.543625120345063}, {'candidate': 'immediate consultancy', 'score': 0.5359041676199411}, {'candidate': 'recent year', 'score': 0.531123072969788}, {'candidate': 'low accuracy', 'score': 0.5257610695002815}]"
22,84,"['trip generation forecasting model', 'traditional urban planning requirement', 'GBDT model', 'residential travel census', 'feature selection']","[{'candidate': 'trip generation forecasting model', 'score': 0.7019421308636606}, {'candidate': 'trip generation prediction', 'score': 0.6564855016035333}, {'candidate': 'powerful machine learning method', 'score': 0.6330752925301016}, {'candidate': 'GBDT model', 'score': 0.6286361680898729}, {'candidate': 'residential travel census', 'score': 0.6228791730439318}, {'candidate': 'step transportation model', 'score': 0.6193987338751872}, {'candidate': 'trip generation', 'score': 0.6173042658343819}, {'candidate': 'linear regression method', 'score': 0.6144118532331239}, {'candidate': 'urban planning', 'score': 0.6041288016728845}, {'candidate': 'prediction performance', 'score': 0.5980738419691078}, {'candidate': 'decision tree', 'score': 0.5965253404000983}, {'candidate': 'many predictor variable', 'score': 0.5884077854723426}, {'candidate': 'feature selection', 'score': 0.5853480180214807}, {'candidate': 'traditional urban planning requirement', 'score': 0.584412273685831}, {'candidate': 'Experimental result', 'score': 0.583285119757144}, {'candidate': 'mathematical derivation', 'score': 0.5778137915318986}, {'candidate': 'first phase', 'score': 0.5706809463135958}, {'candidate': 'input vector', 'score': 0.5697454550971133}, {'candidate': 'input and output variable', 'score': 0.5670140158222303}, {'candidate': 'real world', 'score': 0.5443906136819947}, {'candidate': 'linear relationship', 'score': 0.5427377264801792}, {'candidate': 'global course', 'score': 0.5300294840433943}, {'candidate': 'low accuracy', 'score': 0.5165039731351405}, {'candidate': 'important role', 'score': 0.5120770557997381}]"
22,88,"['urban planning', 'intelligent decision support system', 'IGI Global', 'naïve Bayes classifier', 'agglomerative clustering']","[{'candidate': 'urban planning', 'score': 0.6551309842043103}, {'candidate': 'intelligent decision support system', 'score': 0.6404025702802882}, {'candidate': 'urban project', 'score': 0.6315322307236447}, {'candidate': 'traditional decision support system', 'score': 0.6291265179383508}, {'candidate': 'machine learning classifier', 'score': 0.6248442234395769}, {'candidate': 'urban issue', 'score': 0.6222190706150896}, {'candidate': 'urban planner', 'score': 0.6202144076247824}, {'candidate': 'IGI Global', 'score': 0.6052812708322678}, {'candidate': 'decision process', 'score': 0.5962936808878425}, {'candidate': 'naïve Bayes classifier', 'score': 0.5955043146971519}, {'candidate': 'decision making', 'score': 0.5950935290907873}, {'candidate': 'intelligent decision making', 'score': 0.5939078153097862}, {'candidate': 'agglomerative clustering', 'score': 0.5786189924105467}, {'candidate': 'electronic form', 'score': 0.5660556419069491}, {'candidate': 'relevant assistance', 'score': 0.5596330689568427}, {'candidate': 'criteria nature', 'score': 0.5564449549793027}, {'candidate': 'new technique', 'score': 0.5548154245534458}]"
22,97,"['multimodal data distribution', 'new brick and mortar store', 'other city', 'prediction performance', 'adaptative meta']","[{'candidate': 'multimodal data distribution', 'score': 0.6410274438929272}, {'candidate': 'urban data', 'score': 0.6317774329798311}, {'candidate': 'Optimal store placement', 'score': 0.6154130265157842}, {'candidate': 'adaptative model', 'score': 0.6123354852544266}, {'candidate': 'convergence and optimization', 'score': 0.6104762667964414}, {'candidate': 'multiple city', 'score': 0.6078762651002307}, {'candidate': 'new brick and mortar store', 'score': 0.6070824438859527}, {'candidate': 'adaptative meta', 'score': 0.6053115692641979}, {'candidate': 'new city', 'score': 0.6024460032310643}, {'candidate': 'prediction performance', 'score': 0.5986068276024658}, {'candidate': 'multiple data', 'score': 0.5939044681534154}, {'candidate': 'extensive experimental result', 'score': 0.5934034848255425}, {'candidate': 'high quality data', 'score': 0.5881493646235552}, {'candidate': 'large scale training sample', 'score': 0.5878314635948518}, {'candidate': 'effective learning strategy', 'score': 0.5850121926954435}, {'candidate': 'data distribution discrepancy', 'score': 0.584233118176974}, {'candidate': 'chain enterprise', 'score': 0.5817744624321346}, {'candidate': 'other city', 'score': 0.5796339491137589}, {'candidate': 'different city', 'score': 0.5785484754973728}, {'candidate': 'practical application', 'score': 0.5762014778728687}, {'candidate': 'optimal location', 'score': 0.5734085973465397}, {'candidate': 'data scarcity', 'score': 0.5718179243908276}, {'candidate': 'noisy data', 'score': 0.5694803867455613}, {'candidate': 'rich city', 'score': 0.5692509510536932}, {'candidate': 'proposed method', 'score': 0.567650355189225}, {'candidate': 'existing model', 'score': 0.5670308500777282}, {'candidate': 'training batch', 'score': 0.5618419092682768}, {'candidate': 'superior performance', 'score': 0.5612810693363165}, {'candidate': 'prior knowledge', 'score': 0.5579211994212143}, {'candidate': 'specific prior initialization', 'score': 0.5578859017306828}, {'candidate': 'various baseline', 'score': 0.5552187840101696}, {'candidate': 'agnostic meta', 'score': 0.5534507154589954}, {'candidate': 'insufficient data', 'score': 0.5470848466203397}, {'candidate': 'large scale', 'score': 0.5423003950005592}, {'candidate': 'art performance', 'score': 0.5419673503221587}, {'candidate': 'recent year', 'score': 0.539187596577573}, {'candidate': 'other method', 'score': 0.5342101964493606}]"
22,121,"['effective mosquito control', 'standardized and open ML pipeline', 'literature review', 'clustering and classification task', 'urban environment']","[{'candidate': 'effective mosquito control', 'score': 0.667562527986248}, {'candidate': 'mosquito control', 'score': 0.6569768186362877}, {'candidate': 'standardized and open ML pipeline', 'score': 0.6455056559085669}, {'candidate': 'Machine learning', 'score': 0.638976862661901}, {'candidate': 'citizen science data', 'score': 0.6374373304067165}, {'candidate': 'clustering and classification task', 'score': 0.6360267881841719}, {'candidate': 'literature review', 'score': 0.6233572196818037}, {'candidate': 'urban environment', 'score': 0.6104020668738072}, {'candidate': 'dataset creation', 'score': 0.6054736829836718}, {'candidate': 'various environmental contexts', 'score': 0.6031377228192885}, {'candidate': 'ML technique', 'score': 0.6021177011042936}, {'candidate': 'ML method', 'score': 0.5970547176849181}, {'candidate': 'several different methodology', 'score': 0.5926144217418401}, {'candidate': 'urban setting', 'score': 0.5924507862091738}, {'candidate': 'objective and evaluation criterion', 'score': 0.5920049029976295}, {'candidate': 'reproducible result', 'score': 0.5795301832344428}, {'candidate': 'challenge and opportunity', 'score': 0.5771047605333187}, {'candidate': 'further research', 'score': 0.576958108146588}, {'candidate': 'model performance', 'score': 0.5727662570919134}, {'candidate': 'audio category', 'score': 0.567606948320073}, {'candidate': 'current state', 'score': 0.5669160512295621}, {'candidate': 'various aspect', 'score': 0.555493360955428}]"
22,156,"['dynamic population distribution prediction task', 'fine grained unbiased human OD flow data', 'TGCN model', 'mobile phone signal data', 'graph fusion module']","[{'candidate': 'dynamic population distribution prediction task', 'score': 0.6598258512617345}, {'candidate': 'citywide human OD flow prediction', 'score': 0.6570940570349261}, {'candidate': 'fine grained unbiased human OD flow data', 'score': 0.6561527476644642}, {'candidate': 'real world signal datasets', 'score': 0.6472692441887207}, {'candidate': 'fine grained human mobility pattern', 'score': 0.6419571574050603}, {'candidate': 'human OD flow prediction', 'score': 0.6351292145199198}, {'candidate': 'hybrid machine learning method', 'score': 0.6293928820293007}, {'candidate': 'mobile phone signal data', 'score': 0.6267472592742157}, {'candidate': 'deep learning model', 'score': 0.6189425916496832}, {'candidate': ""mobile phone user's location information"", 'score': 0.6148388513521164}, {'candidate': 'flow prediction', 'score': 0.610702432180907}, {'candidate': 'machine learning', 'score': 0.6076883361952167}, {'candidate': 'actual human OD transfer pattern', 'score': 0.6010184375232767}, {'candidate': 'vehicle GPS trajectory', 'score': 0.5943911340241533}, {'candidate': 'urban geographical space', 'score': 0.593070503825819}, {'candidate': 'Many signal base station', 'score': 0.5910138429138045}, {'candidate': 'signal base station', 'score': 0.5859880167427425}, {'candidate': 'graph fusion module', 'score': 0.5843348878952452}, {'candidate': 'urban safety control', 'score': 0.5835322342787159}, {'candidate': 'human OD flow', 'score': 0.5826440501664097}, {'candidate': 'different datasets', 'score': 0.5825583814449645}, {'candidate': 'urban area', 'score': 0.5819456985779424}, {'candidate': 'natural topology structure', 'score': 0.5795560778492348}, {'candidate': 'TGCN model', 'score': 0.5761750482169861}, {'candidate': 'urban planning', 'score': 0.5753930240060505}, {'candidate': 'human origin destination', 'score': 0.5725488162745402}, {'candidate': 'base station', 'score': 0.5718908088005593}, {'candidate': 'Extensive experiment', 'score': 0.5622483368051159}, {'candidate': 'disease transmission control', 'score': 0.5612334936071711}, {'candidate': 'citywide scale', 'score': 0.5542796024233265}, {'candidate': 'metrocard check', 'score': 0.5488363964890992}, {'candidate': 'many other aspect', 'score': 0.5474500001808391}, {'candidate': 'stampede prevention', 'score': 0.5436598702784855}, {'candidate': 'great significance', 'score': 0.5422740471954981}, {'candidate': 'large scale', 'score': 0.5408268990630138}, {'candidate': 'different semantic information', 'score': 0.5271677128599864}]"
22,157,"['city soundscapes', 'smart and participatory approach', 'comparable experiential data', 'predictive acoustic model', 'sonic experience']","[{'candidate': 'city soundscapes', 'score': 0.6589931152548488}, {'candidate': 'undesirable urban soundscapes', 'score': 0.655902407075405}, {'candidate': 'smart and participatory approach', 'score': 0.6305906032792045}, {'candidate': 'urban planning', 'score': 0.6303142215561105}, {'candidate': 'sonic experience', 'score': 0.6244036820128864}, {'candidate': 'noise pollution', 'score': 0.6178630666402307}, {'candidate': 'predictive acoustic model', 'score': 0.6162987602879149}, {'candidate': 'data collection method', 'score': 0.6088195087021054}, {'candidate': 'urban space', 'score': 0.608702767308524}, {'candidate': 'citizen and planning process', 'score': 0.6080973720425646}, {'candidate': 'comparable experiential data', 'score': 0.6064674538806418}, {'candidate': 'measurable and reliable data', 'score': 0.600290139336292}, {'candidate': 'deep learning', 'score': 0.5979417213103776}, {'candidate': 'machine learning method', 'score': 0.5954521616468734}, {'candidate': 'innovation and solution', 'score': 0.580779612448508}, {'candidate': 'building industry', 'score': 0.5692318390039713}, {'candidate': 'emotion and attitude', 'score': 0.5660324211930978}, {'candidate': 'measurable value', 'score': 0.5642035772852692}, {'candidate': 'real life experience', 'score': 0.5639052144495457}, {'candidate': 'understanding and communication', 'score': 0.5637109533592246}, {'candidate': 'personal response', 'score': 0.5566142409904309}, {'candidate': 'physical measurement', 'score': 0.5493506018719002}, {'candidate': 'communal style', 'score': 0.5418161156694008}, {'candidate': 'physical feature', 'score': 0.5349231637424712}, {'candidate': 'standardized method', 'score': 0.5331926768569447}]"
