cluster,doc_id,keywords,candidates
5,85,"['urban planning conflict', 'mathematical and neural network model', 'social medium', 'North Eastern Chord', 'effective urban system management']","[{'candidate': 'urban planning conflict', 'score': 0.6587151394867992}, {'candidate': 'mathematical and neural network model', 'score': 0.6540673280774462}, {'candidate': 'effective urban system management', 'score': 0.6437283328807676}, {'candidate': 'urban planning', 'score': 0.6316375343782437}, {'candidate': 'neural network', 'score': 0.6231266498928183}, {'candidate': 'urban system', 'score': 0.6150631249216754}, {'candidate': 'machine learning', 'score': 0.6127317258447734}, {'candidate': 'Research data', 'score': 0.608336549444541}, {'candidate': 'social network', 'score': 0.6078321573023551}, {'candidate': 'constructor and city authority', 'score': 0.5987812195724886}, {'candidate': 'Mathematical model', 'score': 0.5912125590616484}, {'candidate': 'multimodal approach', 'score': 0.5894866172868509}, {'candidate': 'social medium', 'score': 0.5851276763554789}, {'candidate': 'social medium user', 'score': 0.584059410665889}, {'candidate': 'address conflict', 'score': 0.5829588098889971}, {'candidate': 'mathematical statistic', 'score': 0.5826474832430886}, {'candidate': 'dynamic system', 'score': 0.5813085899928818}, {'candidate': 'method and approach', 'score': 0.5763783261919577}, {'candidate': 'North Eastern Chord', 'score': 0.5750476504575344}, {'candidate': 'ecology and economics', 'score': 0.5741072469865365}, {'candidate': 'online medium', 'score': 0.5720202179175023}, {'candidate': 'differential equation', 'score': 0.5689278968561691}, {'candidate': 'digital footprint', 'score': 0.5673287828848403}, {'candidate': 'thematic portal', 'score': 0.5539966769444151}, {'candidate': 'tense situation', 'score': 0.5532607872742478}, {'candidate': 'instant messaging', 'score': 0.5430199001726297}, {'candidate': 'similar problem', 'score': 0.541796016734708}, {'candidate': 'print medium', 'score': 0.5371392610758137}]"
5,125,"['machine learning planning support system', 'mixed methods approach', 'participatory analytics', 'urban planning', 'democracy enhancement']","[{'candidate': 'machine learning planning support system', 'score': 0.677527081590158}, {'candidate': 'participatory data analytics', 'score': 0.6591036790488153}, {'candidate': 'future planning support system evaluation', 'score': 0.6575276569240083}, {'candidate': 'participatory analytics approach', 'score': 0.6527377078439871}, {'candidate': 'participatory analytics', 'score': 0.6393307666300165}, {'candidate': 'planning support system environment', 'score': 0.6372902049931477}, {'candidate': 'machine learning technique', 'score': 0.6305791638247453}, {'candidate': 'computational analysis technique', 'score': 0.6242204889686271}, {'candidate': 'machine learning', 'score': 0.6239442794307024}, {'candidate': 'urban planning', 'score': 0.6229584464567524}, {'candidate': 'design and evaluation', 'score': 0.6182385986873833}, {'candidate': 'effective digital planning tool', 'score': 0.617502454985881}, {'candidate': 'design process', 'score': 0.6161607844464796}, {'candidate': 'planning support system', 'score': 0.6148003443751681}, {'candidate': 'big data', 'score': 0.6139533176801959}, {'candidate': 'mixed methods approach', 'score': 0.6130050576400501}, {'candidate': 'design study', 'score': 0.6118103154377819}, {'candidate': 'design and implementation', 'score': 0.6109222793804473}, {'candidate': 'iterative process', 'score': 0.5963381320921495}, {'candidate': 'artificial intelligence', 'score': 0.5918776620792976}, {'candidate': 'democracy enhancement', 'score': 0.5905853152764282}, {'candidate': 'dimensional datasets', 'score': 0.5844932541042076}, {'candidate': 'planner and developer', 'score': 0.5835537208460365}, {'candidate': 'support system environment', 'score': 0.5773302695730971}, {'candidate': 'real planning issue', 'score': 0.57479166876071}, {'candidate': 'recent advance', 'score': 0.5745189900797477}, {'candidate': 'recording and observation', 'score': 0.5725659936398982}, {'candidate': 'related contribution', 'score': 0.571340081959751}, {'candidate': 'consistency and transparency', 'score': 0.5677632468767366}, {'candidate': 'task load', 'score': 0.5564797341573486}, {'candidate': 'result highlight recommendation', 'score': 0.5543820220537391}, {'candidate': 'conceptual challenge', 'score': 0.5525066756500644}, {'candidate': 'environment practitioner', 'score': 0.5504221642981346}, {'candidate': 'support system', 'score': 0.5484371132989017}, {'candidate': 'concrete scenario', 'score': 0.5452401040742787}, {'candidate': 'efficient resource allocation', 'score': 0.5431657804362366}, {'candidate': 'such technique', 'score': 0.5416941189996745}, {'candidate': 'simultaneous need', 'score': 0.5391687967171286}, {'candidate': 'accurate prediction', 'score': 0.5328371500631482}, {'candidate': 'General attitude', 'score': 0.5285770551270993}, {'candidate': 'wide array', 'score': 0.5255419347911641}]"
5,139,"['Social Media Big Data', 'urban planner', 'spatiotemporal dynamism', 'Latent Dirichlet Allocation', 'case study']","[{'candidate': 'Social Media Big Data', 'score': 0.6715595870075333}, {'candidate': 'social medium big data mining', 'score': 0.6713620024325704}, {'candidate': 'Natural Language Processing', 'score': 0.6411154826709258}, {'candidate': 'data analytics', 'score': 0.6373069206407538}, {'candidate': 'Big Data', 'score': 0.6260978958540224}, {'candidate': 'Social Media', 'score': 0.6235315564226223}, {'candidate': 'Machine Learning technique', 'score': 0.617847779510838}, {'candidate': 'VADER Sentiment Analysis', 'score': 0.6140637591984779}, {'candidate': 'case study', 'score': 0.6131215897161507}, {'candidate': 'Latent Dirichlet Allocation', 'score': 0.609914854905631}, {'candidate': 'spatiotemporal dynamism', 'score': 0.6094721313823644}, {'candidate': 'urban planner', 'score': 0.6089016911314749}, {'candidate': 'unstructured data', 'score': 0.6032320256439264}, {'candidate': 'urban dynamic', 'score': 0.6023025044549344}, {'candidate': 'urban area', 'score': 0.6004334062357171}, {'candidate': 'WeChat and Facebook', 'score': 0.5904726368768523}, {'candidate': 'community challenge', 'score': 0.5676275103004628}, {'candidate': 'daily life', 'score': 0.5589000018191232}, {'candidate': 'integral part', 'score': 0.5543697704565821}, {'candidate': 'smart instrument', 'score': 0.5532776850226964}, {'candidate': 'last decade', 'score': 0.5448917362305026}, {'candidate': 'high accuracy', 'score': 0.5409399770992054}]"
5,148,"['Systematics Literature Review', 'cognitive city', 'Human Computer Interaction', 'new framework', 'Informatics field']","[{'candidate': 'Systematics Literature Review', 'score': 0.685927817854362}, {'candidate': 'cognitive city', 'score': 0.6848560550504711}, {'candidate': 'Human Computer Interaction', 'score': 0.6696535850264226}, {'candidate': 'reference framework', 'score': 0.6397449994520625}, {'candidate': 'Informatics field', 'score': 0.6282360671582512}, {'candidate': 'new framework', 'score': 0.6279473692118941}, {'candidate': 'urban planning', 'score': 0.6186714155809468}, {'candidate': 'mobile application', 'score': 0.6121773677226262}, {'candidate': 'technological advance', 'score': 0.61068818322014}, {'candidate': 'new paradigm', 'score': 0.6059511303286449}, {'candidate': 'Scientific library', 'score': 0.5937815697189871}, {'candidate': 'current trend', 'score': 0.5715150386452241}, {'candidate': 'exhaustive search', 'score': 0.5685543614460661}]"
5,152,"['sustainable urban governance network', 'Things sensor', 'theoretical and empirical research', 'smart city', 'groundbreaking service and sensor']","[{'candidate': 'sustainable urban governance network', 'score': 0.688574782358565}, {'candidate': 'sustainable city leverage Internet', 'score': 0.6837336304888735}, {'candidate': 'smart sustainable city governance', 'score': 0.6808318371719505}, {'candidate': 'smart city harness', 'score': 0.6761632614209085}, {'candidate': 'digital urban governance', 'score': 0.6745762643078048}, {'candidate': 'smart city', 'score': 0.6603996775378593}, {'candidate': 'sustainable urban technology', 'score': 0.6558720653364672}, {'candidate': 'smart sustainable city', 'score': 0.6538823911426455}, {'candidate': 'sensor network', 'score': 0.6503462560209579}, {'candidate': 'theoretical and empirical research', 'score': 0.6392849208107063}, {'candidate': 'survey data', 'score': 0.6390355968223485}, {'candidate': 'groundbreaking service and sensor', 'score': 0.6364462354755258}, {'candidate': 'big data application', 'score': 0.6338309494265119}, {'candidate': 'Things sensor', 'score': 0.623582709220941}, {'candidate': 'Deep learning', 'score': 0.6177617622936062}, {'candidate': 'machine learning', 'score': 0.6135486833443622}, {'candidate': 'planning technology', 'score': 0.6134896986582654}, {'candidate': 'ESI ThoughtLab', 'score': 0.6118407322689677}, {'candidate': 'SSC and World Economic Forum', 'score': 0.5872029052080354}, {'candidate': 'Descriptive statistic', 'score': 0.5805601577884116}, {'candidate': 'substantial body', 'score': 0.5511463548645921}]"
5,160,"['urban planning decision support', 'ML application', 'future research direction', 'new communication and information technology', 'comprehensive review']","[{'candidate': 'urban planning decision support', 'score': 0.6770546826288317}, {'candidate': 'urban data', 'score': 0.6510258751309761}, {'candidate': ""urban form's modeling"", 'score': 0.6465785972266195}, {'candidate': 'intelligent urban planning decision making', 'score': 0.6441806679934}, {'candidate': 'modern city planning', 'score': 0.6400857734183557}, {'candidate': ""urban form's indicator"", 'score': 0.6321318021321264}, {'candidate': 'Urban planner and designer', 'score': 0.6279233130222135}, {'candidate': 'deep learning', 'score': 0.6263601072365861}, {'candidate': 'urban form', 'score': 0.622876359498369}, {'candidate': 'future research direction', 'score': 0.6197874397426444}, {'candidate': 'ML application', 'score': 0.6192662767442288}, {'candidate': 'ML algorithm', 'score': 0.6173381359479098}, {'candidate': 'new communication and information technology', 'score': 0.6124647894603589}, {'candidate': 'Modern city', 'score': 0.6116977416301668}, {'candidate': 'modern day city', 'score': 0.6026146693320522}, {'candidate': 'ML and DL technique', 'score': 0.6010282600089859}, {'candidate': 'potential application', 'score': 0.5995894475536304}, {'candidate': 'comprehensive review', 'score': 0.5991588714351701}, {'candidate': 'economic development', 'score': 0.5988424459227533}, {'candidate': 'big data storage capacity', 'score': 0.5982445678848851}, {'candidate': 'issue and challenge', 'score': 0.5942623026600461}, {'candidate': 'ML method', 'score': 0.5877825578617287}, {'candidate': 'urban activity', 'score': 0.5844447717864488}, {'candidate': 'modern machine', 'score': 0.5829513940718019}, {'candidate': 'computational power', 'score': 0.5808384022434747}, {'candidate': 'such groundbreaking method', 'score': 0.5678348257407576}, {'candidate': 'rapid growth', 'score': 0.5664955451786423}, {'candidate': 'several challenge', 'score': 0.5576621222563418}, {'candidate': 'aforementioned challenge', 'score': 0.5575346281582412}, {'candidate': 'comparative table', 'score': 0.5549180754840974}, {'candidate': 'several domain', 'score': 0.5513726250254021}, {'candidate': 'efficient treatment', 'score': 0.5460410752723264}, {'candidate': 'large volume', 'score': 0.537137872772521}, {'candidate': 'traditional method', 'score': 0.52815474131381}]"
5,179,"[""urban form's performance data"", 'integrated computational framework', 'participatory planning processes', 'interpreting and operationalizing data', 'sustainable urban development']","[{'candidate': ""urban form's performance data"", 'score': 0.6851446060974511}, {'candidate': 'sustainable urban development', 'score': 0.6840434428687716}, {'candidate': 'integrated computational framework', 'score': 0.6778178241797774}, {'candidate': 'urban data', 'score': 0.663338051718644}, {'candidate': 'participatory planning processes', 'score': 0.6582241928071675}, {'candidate': 'interpreting and operationalizing data', 'score': 0.6441662215397688}, {'candidate': 'sustainable development', 'score': 0.6400181785582504}, {'candidate': 'urban layout', 'score': 0.6363711853617803}, {'candidate': 'generative design method', 'score': 0.6336383101227925}, {'candidate': 'rapid urbanization', 'score': 0.6301207365113826}, {'candidate': 'novel performance simulation', 'score': 0.6222239449597914}, {'candidate': 'performance data', 'score': 0.6173996504547182}, {'candidate': 'performance space exploration', 'score': 0.6113394201027271}, {'candidate': 'machine learning prediction', 'score': 0.6085688239258553}, {'candidate': 'interactive environment', 'score': 0.5999505448062874}, {'candidate': 'new paradigms', 'score': 0.5861142085599589}, {'candidate': 'multiple layer', 'score': 0.5782397589033114}, {'candidate': 'Recent advance', 'score': 0.5690708151143669}, {'candidate': 'discussion table', 'score': 0.5668366620544141}, {'candidate': 'real time', 'score': 0.5511691896287976}, {'candidate': 'significant advantage', 'score': 0.5507493496021396}, {'candidate': 'actionable rule', 'score': 0.5502118738155706}]"
5,192,"['big data and machine learning method', 'urban planning', 'climate solution research', 'systematic review', 'global mitigation potential']","[{'candidate': 'big data and machine learning method', 'score': 0.7004689549902404}, {'candidate': 'climate solution research', 'score': 0.6869915965833827}, {'candidate': 'machine learning study', 'score': 0.6840619159499967}, {'candidate': 'climate change mitigation', 'score': 0.6769282144253917}, {'candidate': 'machine learning', 'score': 0.6694245675324124}, {'candidate': 'urban transportation and building', 'score': 0.664072753697509}, {'candidate': 'algorithmic architecture and framework', 'score': 0.6607737626997883}, {'candidate': 'urban infrastructure provision', 'score': 0.6606239084031852}, {'candidate': 'global mitigation potential', 'score': 0.6499314651337615}, {'candidate': 'urban planning', 'score': 0.6483018108510591}, {'candidate': 'systematic review', 'score': 0.6384085765768205}, {'candidate': 'Artificial intelligence', 'score': 0.6282285414928568}, {'candidate': 'policy solution', 'score': 0.6161308306257693}, {'candidate': 'scientific discipline', 'score': 0.6067427127643914}, {'candidate': 'building and household scale', 'score': 0.5927255685803452}, {'candidate': 'full potential', 'score': 0.5846159981284111}, {'candidate': 'specific contexts', 'score': 0.583081873813359}, {'candidate': 'literature span', 'score': 0.5795970524377658}, {'candidate': 'generic recommendation', 'score': 0.5772443668900725}, {'candidate': 'relevant body', 'score': 0.5699044504072465}]"
5,194,"['diverse informal civic query data', 'smart city', 'Dynamic Topic Model', 'throughput legitimacy', 'civic demand']","[{'candidate': 'diverse informal civic query data', 'score': 0.6769553570899316}, {'candidate': 'smart city', 'score': 0.65773865255662}, {'candidate': 'civic participation platform', 'score': 0.6442625061154524}, {'candidate': 'civic query', 'score': 0.6374131380328407}, {'candidate': 'centric and smart city', 'score': 0.6373187730449401}, {'candidate': 'civic demand', 'score': 0.6218015548214013}, {'candidate': 'Dynamic Topic Model', 'score': 0.6050188767242958}, {'candidate': 'rapid urbanization', 'score': 0.5925511957562382}, {'candidate': 'sustainable development', 'score': 0.5920253904279265}, {'candidate': 'suggestion and inquiry', 'score': 0.5862095051242728}, {'candidate': 'government performance', 'score': 0.5811174885866014}, {'candidate': 'urban problem', 'score': 0.581116711361908}, {'candidate': 'urban resident', 'score': 0.5718892465011636}, {'candidate': 'novel approach', 'score': 0.5712174772712169}, {'candidate': 'throughput legitimacy', 'score': 0.5650447745028131}, {'candidate': 'efficient solution', 'score': 0.5453401804080251}, {'candidate': 'such problem', 'score': 0.5332038691269985}]"
5,202,"['urban data science', 'advanced interdisciplinary analysis method', 'main discussion', 'livable city', 'dynamic and human behavior']","[{'candidate': 'urban data science', 'score': 0.6799407955253418}, {'candidate': 'urban analytics', 'score': 0.6696670212090932}, {'candidate': 'urban analysis', 'score': 0.6604692404272874}, {'candidate': 'urban livability improvement', 'score': 0.6552320606350766}, {'candidate': 'urban informatics', 'score': 0.6516186094027971}, {'candidate': 'advanced interdisciplinary analysis method', 'score': 0.6471852147128003}, {'candidate': 'geospatial data', 'score': 0.6423842072732666}, {'candidate': 'urban planning', 'score': 0.6344539178090428}, {'candidate': 'big data', 'score': 0.6303018187245868}, {'candidate': 'urban complex system', 'score': 0.6212117402738574}, {'candidate': 'Urban system', 'score': 0.615144879531944}, {'candidate': 'dynamic and human behavior', 'score': 0.6123757757851918}, {'candidate': 'spatio temporal analysis method', 'score': 0.6114724371189934}, {'candidate': 'data collection', 'score': 0.6066464279177697}, {'candidate': 'machine learning', 'score': 0.5997831470738911}, {'candidate': 'mixed method approach', 'score': 0.5958671426613267}, {'candidate': 'analysis method', 'score': 0.5956848822276097}, {'candidate': 'livable city', 'score': 0.5955299355518857}, {'candidate': 'novel analysis method', 'score': 0.5942333979875274}, {'candidate': 'new data source', 'score': 0.5898645421313994}, {'candidate': 'social medium platform', 'score': 0.583832074438893}, {'candidate': 'art research', 'score': 0.5758624799318279}, {'candidate': 'main discussion', 'score': 0.568513516011746}, {'candidate': 'planning effort', 'score': 0.5670881676376187}, {'candidate': 'new sensor', 'score': 0.5616481284272312}, {'candidate': 'informed decision', 'score': 0.5518761306540285}, {'candidate': 'intertwined component', 'score': 0.5483100088259958}, {'candidate': 'current challenge', 'score': 0.5477909759926445}, {'candidate': 'massive amount', 'score': 0.5346811575087305}, {'candidate': 'ultimate aim', 'score': 0.5259905226782378}]"
