cluster,doc_id,keywords,candidates
23,1,"['urban planning and policy', 'machine learning', 'ethnic heterogeneity', 'violent crime and property crime', 'census tract']","[{'candidate': 'urban planning and policy', 'score': 0.6583576291188347}, {'candidate': 'violent crime and property crime', 'score': 0.6455230579366081}, {'candidate': 'urban policy', 'score': 0.637949056751513}, {'candidate': 'machine learning', 'score': 0.6215150062221726}, {'candidate': 'ethnic heterogeneity and employment', 'score': 0.6174931866224329}, {'candidate': 'contextual model', 'score': 0.6135183298865854}, {'candidate': 'Machine learning model', 'score': 0.6129910995672299}, {'candidate': 'urban American city', 'score': 0.6092196851344469}, {'candidate': 'nearby crime and violence', 'score': 0.6090732111100949}, {'candidate': 'professional occupation and proportion population', 'score': 0.6063632874241831}, {'candidate': 'residential stability and disadvantage', 'score': 0.605605289096816}, {'candidate': 'traditional regression model', 'score': 0.6031426717894175}, {'candidate': 'high crime level', 'score': 0.6012363375515235}, {'candidate': 'census tract', 'score': 0.6010286757292004}, {'candidate': 'Urban planner', 'score': 0.5977819336810984}, {'candidate': 'property crime', 'score': 0.5975984307222764}, {'candidate': 'violent crime', 'score': 0.5965581044123672}, {'candidate': 'traditional statistical method', 'score': 0.5952998253037743}, {'candidate': 'local context', 'score': 0.5921968368253268}, {'candidate': 'ethnic heterogeneity', 'score': 0.5921452054427303}, {'candidate': 'social disorganization indicator', 'score': 0.5853937071610262}, {'candidate': 'spatial lag term', 'score': 0.5828803614769378}, {'candidate': 'responsive policy', 'score': 0.5780706267430907}, {'candidate': 'spatial lag', 'score': 0.577464259898578}, {'candidate': 'significant predictor', 'score': 0.5759863177073961}, {'candidate': 'concentrated disadvantage', 'score': 0.5752362687240768}, {'candidate': 'important variable', 'score': 0.5723081123584379}, {'candidate': 'residential stability', 'score': 0.5663916920189642}, {'candidate': 'housing unit', 'score': 0.5579256581411414}, {'candidate': 'college degree', 'score': 0.55767215726533}, {'candidate': 'college education', 'score': 0.557196793594798}, {'candidate': 'total population', 'score': 0.5537702711534304}, {'candidate': 'professional occupation', 'score': 0.5532306633872586}, {'candidate': 'owner occupancy', 'score': 0.537440681041925}, {'candidate': 'same house', 'score': 0.5332930538291617}]"
23,2,"['street design quality', 'spatial dependence and heterogeneity effect', 'subjective process', 'community and housing development plan', 'online visual survey']","[{'candidate': 'street design quality', 'score': 0.6271205286259924}, {'candidate': 'community and housing development plan', 'score': 0.6226393673914569}, {'candidate': 'urban design quality', 'score': 0.6173666075980815}, {'candidate': 'street design', 'score': 0.6097614506043643}, {'candidate': 'subjective perception', 'score': 0.6096758171571494}, {'candidate': 'urban design theory', 'score': 0.6089474516687572}, {'candidate': 'subjective measure', 'score': 0.6083849568610944}, {'candidate': 'urban design', 'score': 0.6058379777789213}, {'candidate': 'spatial dependence and heterogeneity effect', 'score': 0.605526685700877}, {'candidate': 'housing price', 'score': 0.602595108213362}, {'candidate': 'online visual survey', 'score': 0.599310353364648}, {'candidate': 'individual streetscapes', 'score': 0.597290305956319}, {'candidate': 'subjective process', 'score': 0.5953663359119012}, {'candidate': 'street view imagery', 'score': 0.5900826602930735}, {'candidate': 'street quality indicator', 'score': 0.5891159516128212}, {'candidate': 'large scale perception data', 'score': 0.5882247957443856}, {'candidate': 'geographical weighted regression', 'score': 0.5870350473028225}, {'candidate': 'hedonic price model', 'score': 0.5858304314316679}, {'candidate': 'city planning', 'score': 0.5848663257000817}, {'candidate': 'visual survey', 'score': 0.5821252083978836}, {'candidate': 'streetscape element', 'score': 0.5781099216620134}, {'candidate': 'greenery view index', 'score': 0.5775718319641663}, {'candidate': 'design quality', 'score': 0.5771466939034603}, {'candidate': 'price premium', 'score': 0.57659189245191}, {'candidate': 'land use data', 'score': 0.5761858295642764}, {'candidate': 'objective view index', 'score': 0.5741301722680467}, {'candidate': 'tree and building view', 'score': 0.5704331388855364}, {'candidate': 'street quality', 'score': 0.5690765592195168}, {'candidate': 'subtle human perception', 'score': 0.5641073775714431}, {'candidate': 'price variance', 'score': 0.560025687338066}, {'candidate': 'objective indicator', 'score': 0.5586399295313107}, {'candidate': ""people's sense"", 'score': 0.5567645672899177}, {'candidate': 'biased estimation', 'score': 0.5560843603913135}, {'candidate': 'pairwise SVIs', 'score': 0.55457211803008}, {'candidate': 'spatial regression', 'score': 0.553231676160096}, {'candidate': 'machine learning', 'score': 0.5529335002638016}, {'candidate': 'tree and building', 'score': 0.5526943311275361}, {'candidate': 'view index', 'score': 0.5467661068226431}, {'candidate': 'Prior study', 'score': 0.5441409776036176}, {'candidate': 'multicollinear issue', 'score': 0.5392974305954329}, {'candidate': 'structural attribute', 'score': 0.5383713479740919}, {'candidate': 'generic image feature', 'score': 0.5368017506814383}, {'candidate': 'tree count', 'score': 0.534363939762471}, {'candidate': 'predictive power', 'score': 0.5308634046440983}, {'candidate': 'human scale', 'score': 0.5303947850093893}, {'candidate': 'important reference', 'score': 0.5288087994703521}, {'candidate': 'micro level', 'score': 0.5269792226642235}, {'candidate': 'decision maker', 'score': 0.5156118660176638}, {'candidate': 'ubiquitous feature', 'score': 0.5006751988900229}]"
23,6,"['future housing dispersal', ""Gordon's theory"", 'policymakers and planner', 'Doha Metropolitan', 'adversarial network']","[{'candidate': 'future housing dispersal', 'score': 0.6692022385971383}, {'candidate': 'future urban growth', 'score': 0.6474278375946073}, {'candidate': 'broad spectrum housing dispersal guideline', 'score': 0.6364364278707095}, {'candidate': 'urban growth map', 'score': 0.6324427158796988}, {'candidate': 'housing dispersal', 'score': 0.623340619543421}, {'candidate': 'urban growth', 'score': 0.6064522840708038}, {'candidate': 'urban morphology', 'score': 0.6022520657028039}, {'candidate': 'policymakers and planner', 'score': 0.5974278555145273}, {'candidate': ""Gordon's theory"", 'score': 0.5970660315899006}, {'candidate': 'Doha Metropolitan', 'score': 0.5948427367434608}, {'candidate': 'metropolitan city', 'score': 0.5866595942134044}, {'candidate': 'housing preference', 'score': 0.5833334716743898}, {'candidate': 'spatial pattern', 'score': 0.5772274062491978}, {'candidate': 'process approach', 'score': 0.5754461366580297}, {'candidate': 'adversarial network', 'score': 0.5689530151384279}, {'candidate': 'robust solution', 'score': 0.5621844509250797}]"
23,7,"['residential infill development', 'Los Angeles', 'random forest', 'research gap', 'virtuous circle']","[{'candidate': 'residential infill development', 'score': 0.6651606421626599}, {'candidate': 'sustainable urban development', 'score': 0.6469574601883017}, {'candidate': 'infill development', 'score': 0.6295023338925396}, {'candidate': ""city's planning effort"", 'score': 0.6287594707669302}, {'candidate': 'machine learning', 'score': 0.6258734506055115}, {'candidate': 'urban sprawl', 'score': 0.6129308347868421}, {'candidate': 'random forest', 'score': 0.612626039339743}, {'candidate': 'Los Angeles', 'score': 0.6098937409320095}, {'candidate': 'ML algorithms', 'score': 0.6097980076490703}, {'candidate': 'good housing mix', 'score': 0.6065943023433016}, {'candidate': 'property and neighborhood', 'score': 0.6051653476960053}, {'candidate': 'rail transit accessibility', 'score': 0.5962529720037815}, {'candidate': 'rail transit', 'score': 0.586177986839826}, {'candidate': 'research gap', 'score': 0.5754094330176678}, {'candidate': 'accessory dwelling unit', 'score': 0.5735906618217008}, {'candidate': 'RF algorithm rank', 'score': 0.572461446259356}, {'candidate': 'Diverse land', 'score': 0.5649487893017229}, {'candidate': 'paper model', 'score': 0.5612425553109469}, {'candidate': 'virtuous circle', 'score': 0.5536429909340603}, {'candidate': 'physical condition', 'score': 0.5379394391652097}]"
23,36,"['automatic feature selection procedure', 'Málaga region', 'urban transport planning', 'OD matrix', 'support vector regression']","[{'candidate': 'automatic feature selection procedure', 'score': 0.63670356972935}, {'candidate': 'urban transport planning', 'score': 0.6319988236283168}, {'candidate': 'support vector regression', 'score': 0.6306722076242885}, {'candidate': 'machine learning', 'score': 0.6242353214602081}, {'candidate': 'Málaga region', 'score': 0.6223169343505293}, {'candidate': 'transport planning', 'score': 0.6189552837127474}, {'candidate': 'feature selection procedure', 'score': 0.6145453543792891}, {'candidate': 'Several feature selection technique', 'score': 0.6111186160577251}, {'candidate': 'traditional method and ML model', 'score': 0.6088137388929449}, {'candidate': 'urban mobility', 'score': 0.6075948575621264}, {'candidate': 'relevant socioeconomic variable', 'score': 0.6036081377287955}, {'candidate': 'feature selection', 'score': 0.6017841137925788}, {'candidate': 'socioeconomic variable', 'score': 0.5965548682620854}, {'candidate': 'neural network', 'score': 0.5943239093334522}, {'candidate': 'experimental result', 'score': 0.5889019144636283}, {'candidate': 'demand matrix', 'score': 0.5835536260388982}, {'candidate': 'expensive and laborious traffic count', 'score': 0.5834607677309815}, {'candidate': 'case study', 'score': 0.5825807516015277}, {'candidate': 'new combined methodology', 'score': 0.5823346382740409}, {'candidate': 'travel modeling', 'score': 0.5749982568849428}, {'candidate': 'origin destination', 'score': 0.5746895617971004}, {'candidate': 'affordable alternative method', 'score': 0.5655063796928381}, {'candidate': 'cost and lead time', 'score': 0.5644276988013449}, {'candidate': 'predefined zone', 'score': 0.5630522722847969}, {'candidate': 'Traditional OD matrix', 'score': 0.56267459231138}, {'candidate': 'relevant variable', 'score': 0.5617580317409769}, {'candidate': 'OD matrix', 'score': 0.5602454942810162}, {'candidate': 'irrelevant one', 'score': 0.517880083399797}, {'candidate': 'essential role', 'score': 0.5008250971654525}]"
23,43,"['end POI conflation framework', 'data quality', 'unified POI dataset', 'many geospatial application', 'large scale implementation']","[{'candidate': 'end POI conflation framework', 'score': 0.7114680064022222}, {'candidate': 'unified POI dataset', 'score': 0.6826957089462174}, {'candidate': 'POI unification', 'score': 0.6528322078463306}, {'candidate': 'POI conflation', 'score': 0.6490459961880651}, {'candidate': 'POI data source', 'score': 0.6464631715113697}, {'candidate': 'POI data', 'score': 0.6432680342326433}, {'candidate': 'POI matching', 'score': 0.6394892545687767}, {'candidate': 'many geospatial application', 'score': 0.628678828528502}, {'candidate': 'POI match', 'score': 0.6271843638326349}, {'candidate': 'unique POIs', 'score': 0.6239115176718785}, {'candidate': 'data quality', 'score': 0.6235682862366}, {'candidate': 'unified dataset', 'score': 0.6227124139619458}, {'candidate': 'schema standardisation', 'score': 0.6191813087583724}, {'candidate': 'data procurement', 'score': 0.6150706185514052}, {'candidate': 'data source', 'score': 0.6122573762671941}, {'candidate': 'data verification', 'score': 0.6096903324333455}, {'candidate': 'taxonomy mapping', 'score': 0.6090863525790766}, {'candidate': 'case study', 'score': 0.6037288985266086}, {'candidate': 'dense urban contexts', 'score': 0.6017320721734467}, {'candidate': 'large scale implementation', 'score': 0.596781705408037}, {'candidate': 'urban planning', 'score': 0.5966718311997112}, {'candidate': 'multiple source', 'score': 0.5935386116008354}, {'candidate': 'different data source', 'score': 0.5928269793782287}, {'candidate': 'semantic information', 'score': 0.5920637130547829}, {'candidate': 'eastern region', 'score': 0.5863380431174219}, {'candidate': 'matching accuracy', 'score': 0.5772361214436112}, {'candidate': 'valuable technique', 'score': 0.5770919593144203}, {'candidate': 'data serf', 'score': 0.5726093962599066}, {'candidate': 'valuable source', 'score': 0.5690305161591716}, {'candidate': 'real estate', 'score': 0.5676712153451313}, {'candidate': 'novel end', 'score': 0.5569420845360188}, {'candidate': 'average run time', 'score': 0.5565225456240909}]"
23,47,"['crime hotspot distribution map', 'untrained Philadelphia data', 'prediction model', 'simulated city planner tune', 'other relevant urban characteristic parameter']","[{'candidate': 'crime hotspot distribution map', 'score': 0.6669933950841329}, {'candidate': 'prediction model', 'score': 0.6353771279512213}, {'candidate': 'untrained Philadelphia data', 'score': 0.6297905944321913}, {'candidate': 'crime distribution map', 'score': 0.6283713293517765}, {'candidate': 'crime concentration area', 'score': 0.6196593884760613}, {'candidate': 'city floor plan', 'score': 0.6115792453589906}, {'candidate': 'neural network', 'score': 0.6108543943019951}, {'candidate': 'city layout', 'score': 0.6044901042553366}, {'candidate': 'simulated city planner tune', 'score': 0.6037049010005393}, {'candidate': 'other relevant urban characteristic parameter', 'score': 0.6009859946001033}, {'candidate': 'crime rate', 'score': 0.6000739565122502}, {'candidate': 'city plan', 'score': 0.5983895437450484}, {'candidate': 'crime distribution', 'score': 0.5927897966229817}, {'candidate': 'crime information', 'score': 0.5899236106688681}, {'candidate': 'security planning', 'score': 0.5852482040767155}, {'candidate': 'research sample', 'score': 0.5809913037095582}, {'candidate': 'floor plan', 'score': 0.5794387247953201}, {'candidate': 'training set', 'score': 0.5751719671766897}, {'candidate': 'hotspot map', 'score': 0.5714094391774793}, {'candidate': 'previous study', 'score': 0.570423995349332}, {'candidate': 'concentration area', 'score': 0.5557091389015565}, {'candidate': 'different neighborhood', 'score': 0.5438878322894118}, {'candidate': 'single factor', 'score': 0.5132146549428568}]"
23,65,"['spatial justice', 'individual census tract', 'machine learning technique', 'economic mobility', 'important keystone']","[{'candidate': 'spatial justice', 'score': 0.6423847716964535}, {'candidate': 'spatial injustice', 'score': 0.6212540354792808}, {'candidate': 'machine learning technique', 'score': 0.6196605396093017}, {'candidate': 'economic mobility', 'score': 0.6134840586229172}, {'candidate': 'upward mobility', 'score': 0.6091692715919118}, {'candidate': 'spatial inequality', 'score': 0.606958539206252}, {'candidate': 'individual census tract', 'score': 0.6065036730944964}, {'candidate': 'census tract', 'score': 0.6034958419880281}, {'candidate': 'Recent research', 'score': 0.5998352282182005}, {'candidate': 'local geography', 'score': 0.5919027370346648}, {'candidate': 'comparative analysis', 'score': 0.5828360695689181}, {'candidate': 'availability and density', 'score': 0.5785541747473321}, {'candidate': 'multiple place', 'score': 0.5743504150740144}, {'candidate': 'global event', 'score': 0.5677626773244118}, {'candidate': 'influential feature', 'score': 0.5616205166144523}, {'candidate': 'underground storage tank', 'score': 0.558140520738166}, {'candidate': 'important keystone', 'score': 0.5546933024337534}, {'candidate': 'medical facility', 'score': 0.5489809393730083}, {'candidate': 'powerful lens', 'score': 0.5422585888369507}, {'candidate': 'result show', 'score': 0.540729209115031}, {'candidate': 'individual measure', 'score': 0.5370950219244552}, {'candidate': 'such individual measure', 'score': 0.5348169481598595}, {'candidate': 'overall quest', 'score': 0.5279643680228783}]"
23,67,"['simulated urban environment', 'various open data source', 'crime prediction', 'GIS layer', 'fine grained crime pattern']","[{'candidate': 'simulated urban environment', 'score': 0.6690143931853908}, {'candidate': 'virtual urban environment', 'score': 0.6567068399634997}, {'candidate': 'Spatial crime simulation', 'score': 0.6475323936153649}, {'candidate': 'fine grained crime pattern', 'score': 0.6332777898020585}, {'candidate': 'various open data source', 'score': 0.6296773070000898}, {'candidate': 'crime simulation', 'score': 0.6294017417468003}, {'candidate': 'crime prediction', 'score': 0.6252896915357943}, {'candidate': 'machine learning', 'score': 0.6226286812176278}, {'candidate': 'various large scale data layer', 'score': 0.6200603214080908}, {'candidate': 'spatial data', 'score': 0.6191703301494089}, {'candidate': 'crime pattern', 'score': 0.6116228047601034}, {'candidate': 'data layer', 'score': 0.6113819286358289}, {'candidate': 'effective crime reduction strategy', 'score': 0.6101060267635925}, {'candidate': 'available data source', 'score': 0.6030272443724556}, {'candidate': 'GIS layer', 'score': 0.6028742904280084}, {'candidate': 'crime reduction', 'score': 0.5991939372881543}, {'candidate': 'spatial layer', 'score': 0.5865411458872576}, {'candidate': 'predictive performance', 'score': 0.5861520672870362}, {'candidate': 'geographical environment', 'score': 0.5822277624341163}, {'candidate': 'predictive tool', 'score': 0.5777004728678756}, {'candidate': 'top street segment', 'score': 0.5721077949527658}, {'candidate': 'numerous important driver', 'score': 0.5715259641560902}, {'candidate': 'interaction layer', 'score': 0.5666850440000202}, {'candidate': 'individual offender agent', 'score': 0.5652260071550316}, {'candidate': 'test platform', 'score': 0.5650663890309727}, {'candidate': 'high resolution', 'score': 0.5637404634349255}, {'candidate': 'criminal activity', 'score': 0.5624238634037335}, {'candidate': 'individual agent level', 'score': 0.5623353429910414}, {'candidate': 'temporal feature', 'score': 0.557516732107115}, {'candidate': 'decision makers', 'score': 0.54827789718189}, {'candidate': 'recent year', 'score': 0.5431847998910492}, {'candidate': 'result show', 'score': 0.534316078731111}]"
23,91,"['housing supply', 'machine learning', 'nonlinear economic relationship', 'Hong Kong', 'development scale']","[{'candidate': 'housing supply', 'score': 0.6267349487928315}, {'candidate': 'machine learning', 'score': 0.6237221131873969}, {'candidate': 'Housing value', 'score': 0.6202802081764209}, {'candidate': 'Economic sustainability', 'score': 0.6165954525836121}, {'candidate': 'housing estate', 'score': 0.6140893127585816}, {'candidate': 'nonlinear economic relationship', 'score': 0.6136894950905866}, {'candidate': 'Hong Kong', 'score': 0.6079334364425264}, {'candidate': 'economic assessment', 'score': 0.6054309674673767}, {'candidate': 'economic growth', 'score': 0.6042584089754583}, {'candidate': 'property transaction data', 'score': 0.6024045708739497}, {'candidate': 'development scale', 'score': 0.6021045264135985}, {'candidate': 'urban planning', 'score': 0.6002847794759636}, {'candidate': 'residential unit', 'score': 0.587812925103656}, {'candidate': 'population density', 'score': 0.5824960788931282}, {'candidate': 'local project level', 'score': 0.5809355886113434}, {'candidate': 'Urban planner', 'score': 0.5795497186823622}, {'candidate': 'human settlement', 'score': 0.5778891432928965}, {'candidate': 'development bulk', 'score': 0.5777901529032747}, {'candidate': 'policy implication', 'score': 0.5738844649035348}, {'candidate': 'threshold scale', 'score': 0.5663832927503203}, {'candidate': 'household share', 'score': 0.5641191856094745}, {'candidate': 'critical limit', 'score': 0.555731575424799}, {'candidate': 'household concentration', 'score': 0.5468819266519566}, {'candidate': 'high level', 'score': 0.5441305143027639}, {'candidate': 'national level', 'score': 0.5406372507286921}, {'candidate': 'common facility', 'score': 0.535421431827553}, {'candidate': 'possible bottleneck', 'score': 0.5343613004656486}]"
