1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
art,0.0042513876,49,12,3,creative city,0.006234349,7,4,1,urban economic development,0.008081342200000001,2,1,1,urban economic development,0.008081342200000001,2,1,1
product,0.0029266805000000003,14,6,2,cultural participation,0.0053437277,6,1,1,new creative cluster,0.008081342200000001,2,1,1,new creative cluster,0.008081342200000001,2,1,1
creativity,0.0025085833,12,6,2,cultural producer,0.0044531064,5,1,1,urban regeneration process,0.008081342200000001,2,2,1,urban regeneration process,0.008081342200000001,2,2,1
sector,0.0020904861,10,6,2,cultural production,0.0044531064,5,2,1,smart creative city,0.008081342200000001,2,1,1,smart creative city,0.008081342200000001,2,1,1
branding,0.0018814375,9,3,2,cultural sector,0.0044531064,5,3,1,drawn meaningful insight,0.0040406711000000005,1,1,1,creative city,0.006234349,7,4,1
regeneration,0.0017352602,20,7,3,creative cluster,0.0044531064,5,2,1,suggests possible avenue,0.0040406711000000005,1,1,1,cultural participation,0.0053437277,6,1,1
innovation,0.0016723889,8,5,2,place branding,0.0044531064,5,2,1,cultural economic development,0.0040406711000000005,1,1,1,cultural producer,0.0044531064,5,1,1
cluster,0.0016723889,8,4,2,cultural planning,0.0044531064,5,2,1,way cultural producer,0.0040406711000000005,1,1,1,cultural production,0.0044531064,5,2,1
participation,0.0014633403000000001,7,2,2,creative people,0.0035624852000000003,4,4,1,producer obtain job,0.0040406711000000005,1,1,1,cultural sector,0.0044531064,5,3,1
spillover,0.0012542916,3,1,1,cultural regeneration,0.0035624852000000003,4,1,1,key social mechanism,0.0040406711000000005,1,1,1,creative cluster,0.0044531064,5,2,1
implication,0.0012542916,6,3,2,place identity,0.0035624852000000003,4,2,1,social mechanism structure,0.0040406711000000005,1,1,1,place branding,0.0044531064,5,2,1
externality,0.0012542916,3,1,1,quality product,0.0035624852000000003,4,1,1,clustered production system,0.0040406711000000005,1,1,1,cultural planning,0.0044531064,5,2,1
mechanism,0.0010452430000000002,5,2,2,creative activity,0.0035624852000000003,4,2,1,art social milieu,0.0040406711000000005,1,1,1,art,0.0042513876,49,12,3
producer,0.0010452430000000002,5,1,2,creative placemaking,0.0035624852000000003,4,1,1,establish new career,0.0040406711000000005,1,1,1,drawn meaningful insight,0.0040406711000000005,1,1,1
range,0.0010452430000000002,5,4,2,economic development,0.0029571299,16,7,3,active cultural milieu,0.0040406711000000005,1,1,1,suggests possible avenue,0.0040406711000000005,1,1,1
enhancement,0.0008361944,2,2,1,knowledge spillover,0.0026718639,3,1,1,economic development asset,0.0040406711000000005,1,1,1,cultural economic development,0.0040406711000000005,1,1,1
renewal,0.0008361944,4,2,2,cultural economy,0.0017812426000000001,2,1,1,simultaneously bringing redevelopment,0.0040406711000000005,1,1,1,way cultural producer,0.0040406711000000005,1,1,1
artist,0.0008361944,4,1,2,obtain job,0.0017812426000000001,2,1,1,consider current research,0.0040406711000000005,1,1,1,producer obtain job,0.0040406711000000005,1,1,1
troupe,0.0008361944,2,1,1,using culture,0.0017812426000000001,2,2,1,environmental improvement scheme,0.0040406711000000005,1,1,1,key social mechanism,0.0040406711000000005,1,1,1
outlet,0.0008361944,2,1,1,culture hub,0.0017812426000000001,2,1,1,public art help,0.0040406711000000005,1,1,1,social mechanism structure,0.0040406711000000005,1,1,1
