1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
transport,0.0137853959,20,5,3,modality environment,0.010583085800000001,9,1,1,private motorised transport,0.0067394775,2,1,1,transport,0.0137853959,20,5,3
transportation,0.0102291746,21,9,4,active mobility,0.0070553905000000005,6,2,1,road safety disparity,0.0067394775,2,1,1,modality environment,0.010583085800000001,9,1,1
sprawl,0.0102291746,7,1,1,active transport,0.0058794921000000005,5,2,1,bike sharing scheme,0.0067394775,2,1,1,transportation,0.0102291746,21,9,4
traffic,0.007793656800000001,16,6,4,road safety,0.0058794921000000005,5,1,1,sustainable active mobility,0.0067394775,2,1,1,sprawl,0.0102291746,7,1,1
transit,0.0075819677,11,6,3,sustainable transportation,0.0047035937000000005,4,2,1,curbing urban sprawl,0.0067394775,2,1,1,traffic,0.007793656800000001,16,6,4
automobile,0.006819449700000001,7,5,2,walking mindset,0.0047035937000000005,4,1,1,prevalent transport problem,0.0033697388,1,1,1,transit,0.0075819677,11,6,3
road,0.0062755334,19,5,5,central place,0.0047035937000000005,4,1,1,well informal factor,0.0033697388,1,1,1,active mobility,0.0070553905000000005,6,2,1
mobility,0.005862821000000001,29,8,6,urban sprawl,0.0047035937000000005,4,1,1,different analytical level,0.0033697388,1,1,1,automobile,0.006819449700000001,7,5,2
rail,0.0058452426,6,1,2,road user,0.0035276953,3,2,1,factor included legislation,0.0033697388,1,1,1,private motorised transport,0.0067394775,2,1,1
car,0.0048710355,10,6,4,neighborhood type,0.0035276953,3,1,1,legislation concerning transport,0.0033697388,1,1,1,road safety disparity,0.0067394775,2,1,1
cycling,0.0048710355,5,3,2,public transport,0.0023517968,3,2,2,appropriate business model,0.0033697388,1,1,1,bike sharing scheme,0.0067394775,2,1,1
mindset,0.0048248886000000005,7,1,3,sustainable mobility,0.0023517968,3,2,2,provide several implication,0.0033697388,1,1,1,sustainable active mobility,0.0067394775,2,1,1
walking,0.0046240773,14,5,5,growing trend,0.0023517968,3,1,2,private sector actor,0.0033697388,1,1,1,curbing urban sprawl,0.0067394775,2,1,1
subsidy,0.004383932,3,2,1,transport need,0.0023517968,2,2,1,adjusting relevant regulation,0.0033697388,1,1,1,road,0.0062755334,19,5,5
bike,0.004383932,3,2,1,transport service,0.0023517968,2,2,1,creating conducive condition,0.0033697388,1,1,1,active transport,0.0058794921000000005,5,2,1
subsystem,0.004383932,3,1,1,modern automobile,0.0023517968,2,1,1,planning urban design,0.0033697388,1,1,1,road safety,0.0058794921000000005,5,1,1
diffusion,0.0041356188,6,1,3,motorised transport,0.0023517968,2,1,1,private transport service,0.0033697388,1,1,1,mobility,0.005862821000000001,29,8,6
simulation,0.0041356188,6,2,3,walking distance,0.0023517968,2,1,1,privately owned car,0.0033697388,1,1,1,rail,0.0058452426,6,1,2
