1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
gambling,0.012371095700000001,9,1,1,learning community,0.0065918977,6,1,1,sustainable food culture,0.0115780768,4,2,1,gambling,0.012371095700000001,9,1,1
game,0.0087055859,19,7,4,social medium,0.0058594646,8,3,2,participatory mixed reality,0.0086835576,3,1,1,sustainable food culture,0.0115780768,4,2,1
bang,0.0082473971,6,1,1,technology design,0.0054932481000000005,5,3,1,beyond binary choice,0.0057890384,2,1,1,game,0.0087055859,19,7,4
library,0.006483542300000001,10,3,3,simulated gambling,0.0054932481000000005,5,1,1,understanding user motivation,0.0057890384,2,1,1,participatory mixed reality,0.0086835576,3,1,1
phone,0.0058351881,9,3,3,mobile phone,0.0046638912,9,3,3,social public place,0.0057890384,2,1,1,bang,0.0082473971,6,1,1
creativity,0.0051868339,8,3,3,sustainable food,0.0043945985,4,2,1,using social medium,0.0057890384,2,1,1,learning community,0.0065918977,6,1,1
learning,0.0049709585,16,5,5,food culture,0.0043945985,4,2,1,urban farming community,0.0057890384,2,1,1,library,0.006483542300000001,10,3,3
home,0.0045818873,10,5,4,connected learning,0.0043945985,4,1,1,monetary form gambling,0.0057890384,2,1,1,social medium,0.0058594646,8,3,2
defamiliarization,0.0041236986000000005,3,1,1,small program,0.0043945985,4,1,1,mixed reality space,0.0057890384,2,1,1,beyond binary choice,0.0057890384,2,1,1
entanglement,0.0041236986000000005,3,1,1,social pattern,0.0043945985,4,1,1,topic discussed include,0.0038593589,2,2,2,understanding user motivation,0.0057890384,2,1,1
cyber,0.0041236986000000005,3,1,1,augmented reality,0.0036621654000000003,5,1,2,western domestic technology,0.0028945192,1,1,1,social public place,0.0057890384,2,1,1
challenge,0.0037282189,12,7,5,smart city,0.0032959489000000002,9,3,4,domestic technology design,0.0028945192,1,1,1,using social medium,0.0057890384,2,1,1
internet,0.0036655098000000002,8,2,4,domestic technology,0.0032959489000000002,3,1,1,create shopping list,0.0028945192,1,1,1,urban farming community,0.0057890384,2,1,1
technology,0.0031776409,36,18,7,social creativity,0.0032959489000000002,3,1,1,scrutinize new technology,0.0028945192,1,1,1,monetary form gambling,0.0057890384,2,1,1
artifact,0.0027491324,3,3,2,design framework,0.0032959489000000002,3,2,1,extended social unit,0.0028945192,1,1,1,mixed reality space,0.0057890384,2,1,1
informatics,0.0027491324,2,2,1,digital era,0.0032959489000000002,3,1,1,unaided individual mind,0.0028945192,1,1,1,technology design,0.0054932481000000005,5,3,1
smartphones,0.0027491324,2,1,1,mixed reality,0.0032959489000000002,3,1,1,embody collective knowledge,0.0028945192,1,1,1,simulated gambling,0.0054932481000000005,5,1,1
