0,1
detect febrile case,{-1}
typhoid fever case,{-1}
fever among preschooler,{-1}
urban study area,{-1}
examines recent response,{-1}
recent development appear,{-1}
closer examination reveals,{-1}
many different dimension,{-1}
ethnic minority group,{-1}
public open scape,{-1}
white british people,{-1}
different ethnic minority,{-1}
towards inclusive design,{-1}
emerging collective experiment,{-1}
best managed city,{-1}
pursue outdoor recreation,{-1}
cooperative urban planning,{-1}
provincial western city,{-1}
exemplary american metropolis,{-1}
toward public good,{-1}
whether typical pressure,{-1}
understood without reference,{-1}
broader regional setting,{-1}
distinctive civic culture,{-1}
supports urban progress,{-1}
expansive green space,{-1}
strong civic participation,{-1}
whose unique initiative,{-1}
american urban planning,{-1}
record breaking magnitude,{-1}
disaster first hand,{-1}
reshaping japanese culture,{-1}
rapidly advancing knowledge,{-1}
contemporary public policy,{-1}
behaviour change policy,{-1}
geographically informed set,{-1}
move towards neoliberalism,{-1}
fastest growing economy,{-1}
chinese middle class,{-1}
new social group,{-1}
contemporary chinese society,{-1}
three major question,{-1}
chinese state deal,{-1}
middle class norm,{-1}
norm take place,{-1}
middle class generate,{-1}
middle class subject,{-1}
middle class society,{-1}
urban growth boundary,{-1}
inspired vivid description,{-1}
read complex meaning,{-1}
simple legal function,{-1}
increasingly complex way,{-1}
examines metaphorical description,{-1}
many planning project,{-1}
new canadian immigrant,{-1}
similar ethnic background,{-1}
particular ethnic group,{-1}
local ethnic community,{-1}
also significant determinant,{-1}
last two decade,{-1}
urban regime theory,{-1}
although regime theory,{-1}
account geographical scale,{-1}
wider economic process,{-1}
regime theory literature,{-1}
either nicely conjoin,{-1}
within environmental history,{-1}
gives us access,{-1}
occupy urban space,{-1}
urban environmental history,{-1}
whither aboriginal education,{-1}
putting significant effort,{-1}
school admission examination,{-1}
admission examination score,{-1}
benefiting aboriginal student,{-1}
compulsory education system,{-1}
encourage indigenous student,{-1}
offer job opportunity,{-1}
develop tribal wisdom,{-1}
sustainable urban environment,{-1}
organized human environment,{-1}
create sustainable environment,{-1}
east japan earthquake,{-1}
drew respective plan,{-1}
planning central city,{-1}
central city area,{-1}
unprecedented national crisis,{-1}
securing financial resource,{-1}
identifying afflicted area,{-1}
integrated national measure,{-1}
back better concept,{-1}
promoting dramatic measure,{-1}
also reconstruction measure,{-1}
lead prosperous life,{-1}
honoring local culture,{-1}
afflicted local government,{-1}
significantly larger budget,{-1}
larger budget fund,{-1}
affected city area,{-1}
lead city center,{-1}
city center towards,{-1}
center towards recovery,{-1}
allows prefectural government,{-1}
tsunami hazard zone,{-1}
make integrated town,{-1}
integrated town plan,{-1}
tsunami disaster prevention,{-1}
presumed tsunami hazard,{-1}
tsunami warning zone,{-1}
normal town planning,{-1}
different indigenous knowledge,{-1}
indigenous knowledge feature,{-1}
indigenous knowledge refers,{-1}
change traditional society,{-1}
without indigenous knowledge,{-1}
decade following issue,{-1}
performing development plan,{-1}
decision making method,{-1}
undesirable environmental consequence,{-1}
source indigenous knowledge,{-1}
one geographical area,{-1}
one environmental condition,{-1}
moving young life,{0}
explores young people,{0}
poorer urban area,{0}
urban young people,{0}
three urban study,{0}
urban study site,{0}
links young people,{0}
british african colony,{0}
creating colonial hegemony,{0}
four geographical book,{0}
british imperial culture,{0}
seemingly omnipresent service,{0}
enframing spatial discourse,{0}
without physical mobility,{0}
mobile risk society,{0}
forced urban life,{0}
providing social care,{0}
maximum physical immobility,{0}
negative ecological side,{0}
ecological side effect,{0}
corona regime mobility,{0}
two unique example,{0}
intangible cultural resource,{0}
close spatial proximity,{0}
similar emotional ideology,{0}
discussion among people,{0}
networked social cohesion,{0}
robust social networking,{0}
chiang mai construct,{0}
contemporary thai youth,{0}
conspicuous youth subculture,{0}
especially methamphetamine use,{0}
violent youth gang,{0}
young thai people,{0}
specific youth identity,{0}
dramatic social change,{0}
anonymous urban environment,{0}
honking horn mobility,{0}
situates colonial history,{0}
emerging african culture,{0}
african urban resident,{0}
negotiated colonial politics,{0}
factor affecting compliance,{1}
urban housing complies,{1}
characteristic among people,{1}
multiple regression analysis,{1}
regression analysis reveal,{1}
income per month,{1}
municipal administration culture,{1}
improved urban planning,{1}
urban planning practice,{1}
current residential standard,{1}
comprehensive legal framework,{1}
linking residential standard,{1}
urban design approach,{1}
changing planning practice,{1}
developing information system,{1}
produce effective monitoring,{1}
effective monitoring system,{1}
staff including planner,{1}
fluctuating economic activity,{1}
kowloon station project,{1}
three dimensional transport,{1}
compact city work,{1}
density integrated development,{1}
modern city making,{1}
former british colony,{1}
pacific age power,{1}
age power house,{1}
integrated high density,{1}
density urban design,{1}
changing architectural fashion,{1}
many western government,{1}
abandoned public housing,{1}
public housing program,{1}
maximize customer satisfaction,{1}
makes lean implementation,{1}
though lean effort,{1}
successful lean implementation,{1}
affects project performance,{1}
construction industry practitioner,{1}
might conduct project,{1}
satisfy project requirement,{1}
guide construction professional,{1}
better satisfy project,{1}
seven major enabler,{1}
implementation whereas lack,{1}
top management support,{1}
lead lean practitioner,{1}
housing development board,{1}
development board housing,{1}
using traditional technology,{1}
modernist high rise,{1}
high rise housing,{1}
new town way,{1}
shared value system,{1}
within singaporean society,{1}
third world country,{1}
alternative planning praxis,{1}
east asian country,{1}
working class people,{1}
compartmentalized public space,{1}
plan making process,{1}
celebrating everyday culture,{1}
explored empirical evidence,{1}
space syntax accessibility,{1}
syntax accessibility model,{1}
draw critical insight,{1}
contemporary city planning,{1}
critical planning intervention,{1}
like collaborative governance,{1}
like khobar cohesive,{1}
