Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
2,18,"['Traffic volume estimation', 'GPS trajectory dataset', 'urban context feature', 'unsupervised graphical model', 'Beijing taxis']",93,"['Traffic volume estimation', 'Citywide Traffic Volume', 'citywide traffic', 'Traffic Volume', 'trajectory dataset', 'traffic flow theory', 'urban context feature', 'traffic flow', 'GPS trajectory dataset', 'travel speed estimation', 'Traffic', 'unsupervised graphical model', 'Beijing taxis', 'speed estimation model', 'urban application', 'taxis', 'ground truth data', 'GPS trajectory', 'machine learning', 'speed estimation', 'data', 'typical urban context', 'urban context', 'speed information', 'trajectory', 'estimation model', 'dataset', 'high level feature', 'city', 'travel speed', 'graphical model', 'truth data', 'many transportation', 'machine learning technique', 'volume estimation', 'volume ground truth', 'predicted volume', 'transportation', 'city scale', 'context feature', 'many transportation operation', 'transportation operation', 'Volume', 'flow theory', 'level feature', 'travel', 'volume ground', 'estimation', 'flow', 'learning', 'ground truth', 'model', 'video', 'important problem', 'speed', 'context', 'scale', 'feature', 'information', 'training', 'amount', 'application', 'extra information', 'video clip', 'high level', 'machine', 'level', 'clip', 'learning technique', 'ground', 'multiple source', 'implication', 'truth', 'theory', 'source', 'problem', 'relationship', 'framework', 'result demonstrate', 'hybrid framework', 'demonstrate', 'operation', 'technique', 'addition', 'small amount', 'special set', 'result demonstrate effectiveness', 'demonstrate effectiveness', 'potential', 'effectiveness', 'set', 'result', 'paper']"
2,60,"['urban traffic management', 'collective learning', 'light control system', 'intersection agent', 'traffic light']",100,"['urban traffic management', 'Traffic light control', 'traffic light system', 'traffic management', 'urban traffic', 'traffic light', 'traffic network', 'intersection agent', 'intersection controller', 'traffic congestion', 'collective learning', 'light control system', 'neighboring intersection agent', 'road network', 'light control', 'traffic', 'collective operation', 'artificial intelligence', 'light system', 'urban planning', 'control system', 'individual intersection', 'local control', 'traffic performance', 'collective machine', 'implement optimal action', 'decentralized manner', 'intersection', 'movement agent', 'congestion', 'control policy', 'control', 'algorithm', 'learning', 'local control policy', 'dynamic environment', 'region agent', 'controller', 'neighboring intersection', 'optimal action', 'planning', 'road', 'timing decision', 'advanced phase', 'coordination', 'light', 'intelligence', 'network', 'signal operation', 'regional level', 'simulation', 'agent', 'metropolitan area', 'signal', 'communication', 'management', 'system', 'action', 'composition process', 'movement', 'case study', 'phase composition process', 'reinforcement', 'local signal operation', 'machine', 'timing', 'problem', 'framework', 'operation', 'priority', 'manner', 'phase', 'study', 'decision', 'technology', 'composition', 'result show', 'level', 'region', 'local signal', 'process', 'advanced phase composition', 'environment', 'area', 'phase composition', 'performance', 'instrument', 'result', 'present study', 'significant challenge', 'policy', 'world', 'challenge', 'collection', 'addition', 'show', 'important instrument', 'way', 'capability', 'case']"
2,106,"['deep learning car', 'traffic analysis application', 'cctv image series', 'Urban traffic', 'CNN model']",122,"['deep learning car', 'learning car detection', 'Urban traffic flow', 'Urban traffic', 'CNN model', 'traffic flow analysis', 'road traffic', 'deep learning', 'traffic flow', 'cctv image series', 'convolutional neural network', 'car detection', 'traffic analysis', 'vehicle detection', 'traffic flow pattern', 'road traffic infrastructure', 'real time traffic', 'traffic analysis application', 'traffic', 'traffic infrastructure', 'traffic congestion', 'time traffic', 'cctv image', 'number plate recognition', 'car plate', 'neural network', 'plate recognition', 'various road user', 'learning car', 'car', 'Automatic number plate', 'vehicle', 'road', 'datasets', 'image series', 'MobileNet model', 'road user', 'number plate', 'classification', 'quality imagery', 'car unit', 'congestion', 'flow pattern', 'big data', 'data', 'flow analysis', 'low quality imagery', 'urban planning', 'various road', 'learning', 'travel time estimation', 'low quality', 'pattern', 'network', 'flow', 'recognition', 'weather', 'detection', 'analysis application', 'accuracy', 'weather condition', 'imagery', 'travel time', 'Faster region proposal', 'various weather condition', 'Faster region', 'extreme weather condition', 'travel', 'infrastructure', 'analysis', 'extreme weather', 'region proposal', 'series', 'model', 'region', 'accurate estimation', 'plate', 'machine', 'Automatic number', 'quality', 'number', 'application', 'mean', 'speed', 'disruption', 'fast performance', 'image', 'unit', 'various weather', 'system', 'understanding', 'advance', 'real time', 'television', 'year', 'combination', 'time estimation', 'demand', 'harmonic mean', 'research', 'planning', 'time', 'wider understanding', 'alogrithms', 'event', 'estimation', 'condition', 'season', 'social event', 'recall', 'precision', 'performance', 'method', 'management', 'opportunity', 'user', 'proposal', 'extent', 'wider', 'extreme', 'limited extent', 'conventional method']"
2,133,"['traffic prediction', 'machine learning method', 'Regression model performs', 'traffic light', 'Multilayer Perceptron model']",85,"['traffic prediction', 'machine learning method', 'machine learning', 'traffic speed', 'traffic management', 'forecasting', 'prediction', 'forecasting effectiveness', 'traffic congestion', 'Vector Regression model', 'Regression model', 'traffic management scheme', 'Regression model performs', 'traffic', 'learning method', 'Perceptron model', 'Multilayer Perceptron model', 'road network', 'traffic light', 'Perceptron model adapts', 'random road', 'model performs', 'road', 'learning', 'data', 'algorithms', 'model adapts', 'city', 'speed', 'congestion', 'Urban place', 'planning', 'machine', 'experimental result show', 'random', 'experimental result', 'study', 'network', 'adapts', 'multiple test', 'light', 'prevention', 'management', 'model', 'different method', 'day', 'type', 'whole day', 'duration', 'use', 'method', 'first scenario', 'result show', 'result', 'error', 'effectiveness', 'probe data', 'need', 'place', 'management scheme', 'comparison', 'date', 'min interval', 'performs', 'second scenario', 'common need', 'paper', 'min', 'increased availability', 'interval', 'stable condition', 'scenario', 'test', 'third scenario', 'operation', 'interest', 'condition', 'scheme', 'field', 'show', 'probe', 'addition', 'availability', 'variation', 'minor variation']"
2,141,"['traffic forecast feature', 'representation learning', 'parking', 'high performance prediction', 'urban traffic']",98,"['traffic forecast feature', 'traffic forecast', 'time traffic forecast', 'road traffic management', 'urban traffic', 'adaptive traffic control', 'traffic control', 'traffic management', 'parking occupancy', 'representation learning', 'prediction system', 'traffic congestion', 'traffic control system', 'journey planning', 'availability prediction', 'parking', 'forecast feature', 'time traffic', 'high performance prediction', 'road traffic', 'prediction', 'traffic', 'adaptive traffic', 'Joint prediction', 'real time traffic', 'simultaneous prediction', 'machine learning', 'journey planning service', 'parking availability', 'machine learning technique', 'traffic management authority', 'performance prediction', 'forecast', 'performance prediction system', 'large dimensional space', 'learning', 'urban area', 'planning service', 'planning', 'next location', 'accurate routing', 'city', 'congestion', 'driver', 'road', 'representation', 'dynamical information', 'dimensional space', 'occupancy', 'vector', 'routing', 'learning technique', 'time loss', 'journey', 'control', 'control system', 'service', 'feature', 'correlation', 'spot', 'information', 'area', 'space', 'real time', 'management', 'model', 'considerable time loss', 'worsening', 'time', 'observed phenomenon', 'distance', 'phenomenon', 'system', 'part', 'performance', 'high performance', 'location', 'user', 'machine', 'loss', 'long distance', 'relay', 'considerable time', 'significant part', 'authority', 'approach relay', 'result', 'art', 'approach', 'state', 'method', 'technique', 'order', 'management authority', 'effectiveness', 'art method', 'availability', 'experiment']"
2,158,"['road traffic prediction', 'unsupervised incremental learning', 'Trajectory clustering', 'hyperdimensional computing', 'traffic profiling']",82,"['road traffic prediction', 'traffic profiling', 'traffic congestion detection', 'traffic prediction', 'Trajectory clustering', 'unsupervised incremental learning', 'Road traffic congestion', 'unsupervised incremental', 'traffic congestion', 'novel unsupervised incremental', 'vehicular movement record', 'road traffic', 'incremental learning', 'incremental machine learning', 'traffic', 'vehicular movement', 'commuter trip', 'clustering', 'machine learning', 'hyperdimensional computing', 'congestion detection', 'incremental learning approach', 'urban environment', 'commuter', 'road network', 'arterial road network', 'feature vector', 'arterial road', 'congestion', 'dataset', 'learning', 'incremental machine', 'profiling', 'prediction', 'incremental', 'learning approach', 'road', 'movement record', 'trajectory', 'dataset consisting', 'intersection', 'new infrastructure', 'algorithm', 'vector', 'computing', 'feature', 'network', 'infrastructure', 'trip', 'detection', 'identifier', 'record', 'time', 'attention', 'Bluetooth identifier', 'volume', 'capture', 'movement', 'research', 'environment', 'environmental issue', 'machine', 'promotes', 'complex challenge', 'significant volume', 'consisting', 'novel', 'combination', 'public policy promotes', 'policy promotes', 'challenge', 'approach', 'problem', 'public policy', 'cause', 'b', 'lead cause', 'key problem', 'lead', 'issue', 'policy', 'paper']"
2,161,"['transportation mode recognition', 'LSTM network', 'barometric data', 'deep learning', 'train']",101,"['transportation mode recognition', 'transportation mode information', 'deep learning method', 'deep learning', 'LSTM network', 'mode recognition', 'transportation mode', 'convolutional neural network', 'mode recognition algorithm', 'multiple transportation mode', 'feature representation', 'neural network', 'transportation', 'multiple transportation', 'feature vector', 'train', 'journey planning', 'barometric data', 'traffic', 'car', 'sensor', 'recognition algorithm', 'bus', 'robust feature representation', 'robust feature', 'HTC datasets', 'traffic management', 'mode information', 'CNN output', 'learning', 'raw sensor', 'peak feature', 'bicycling', 'metro', 'data', 'dataset', 'SHL dataset', 'learning method', 'raw sensor measurement', 'accuracy', 'urban planning', 'vector', 'strong representation ability', 'long period', 'journey', 'smartphones', 'temporal dependency characteristic', 'mode', 'sensor measurement', 'handcrafted feature', 'recognition', 'datasets', 'network', 'segment', 'feature', 'attention', 'attracts much attention', 'several artificial segment', 'time', 'mobile Internet technique', 'representation ability', 'characteristic', 'machine', 'contexts attracts', 'artificial segment', 'algorithm', 'temporal dependency', 'representation', 'various contexts attracts', 'classic machine', 'algorithms', 'dependency characteristic', 'hour', 'planning', 'much attention', 'information', 'strong representation', 'work', 'period', 'development', 'method', 'contexts', 'Internet technique', 'relies', 'measurement', 'much work', 'rapid development', 'various contexts', 'attracts', 'minute', 'technique', 'dependency', 'management', 'experiment', 'output', 'Extensive experiment', 'comparative algorithms', 'ability', 'effectiveness', 'paper', 'performance']"
2,210,"['traffic path', 'Deep neural network', 'individual vehicle speed', 'traffic light status', 'lighter traffic']",86,"['traffic path', 'lighter traffic path', 'traffic condition', 'Deep neural network', 'Traffic grid', 'lighter traffic', 'deep learning', 'convolutional neural network', 'traffic congestion', 'dynamic traffic', 'individual vehicle speed', 'vehicle speed', 'traffic', 'fasted path', 'traffic light', 'neural network', 'path planning', 'traffic light status', 'dynamic routing system', 'routing system', 'dynamic routing', 'network dynamic traffic', 'path planning algorithms', 'red light stop', 'light stop', 'routing', 'road', 'speed limit', 'individual vehicle', 'planning algorithms', 'vehicle', 'intersection', 'path', 'congestion', 'machine learning', 'red light', 'speed', 'light', 'urban area', 'algorithms', 'destination', 'algorithm', 'network', 'learning', 'planning', 'frequent red light', 'light status', 'lane', 'model result', 'stop', 'system', 'memory environment', 'limit', 'Simulation', 'grid', 'state space', 'memory', 'machine', 'condition', 'model', 'target point', 'power', 'distance', 'limitation', 'point', 'number', 'field', 'lighter', 'characteristic', 'research', 'huge increase', 'environment', 'area', 'static characteristic', 'result', 'increased number', 'state', 'space', 'target', 'source', 'advancement', 'increase', 'recent advancement', 'status', 'avoids', 'lack']"
2,225,"['traffic flow prediction', 'ERI big data', 'principal component analysis', 'intelligent transportation system', 'regression tree']",92,"['traffic flow prediction', 'urban traffic flow', 'flow prediction', 'intelligent transportation system', 'urban traffic', 'principal component analysis', 'traffic flow', 'traffic condition', 'traffic condition change', 'optimized training', 'ERI big data', 'intelligent transportation', 'optimized training data', 'feature optimization', 'feature optimization method', 'training data', 'adaptive prediction', 'current prediction', 'traffic', 'regression tree', 'big data', 'prediction', 'urban road network', 'regression', 'original training data', 'current prediction point', 'prediction point', 'urban road', 'Electronic registration identification', 'component analysis', 'data', 'registration identification', 'transportation system', 'road network', 'rush hour', 'urban planning application', 'urban planning', 'upstream correlative', 'vehicle', 'principal component', 'transportation', 'linear correlation', 'correlation', 'Electronic registration', 'transportation operation', 'road', 'travel record', 'feature', 'optimization', 'upstream correlative point', 'optimization method', 'flow', 'travel', 'identification', 'correlative', 'correlative point', 'Pearson correlation', 'training', 'network', 'planning application', 'original training', 'correlation coefficient', 'important basis', 'application', 'condition change', 'planning', 'tree', 'technology', 'Pearson correlation coefficient', 'hour', 'registration', 'component', 'study', 'analysis', 'basis', 'condition', 'result demonstrate', 'record', 'point', 'method', 'system', 'framework', 'show', 'coefficient', 'demonstrate', 'change', 'lack', 'operation', 'result show', 'paper', 'result', 'experiment']"
2,273,"['urban traffic control', 'air quality concern', 'automated planning approach', 'efficient route', 'road transport']",91,"['urban traffic control', 'urban traffic', 'traffic control', 'air quality concern', 'air quality limitation', 'vehicle emission', 'intelligent routing', 'automated planning approach', 'air quality', 'traffic flow', 'route map', 'Automated planning', 'balance traffic flow', 'air quality limit', 'poor air quality', 'air quality zone', 'efficient route', 'road transport', 'road traffic', 'traffic', 'routing', 'vehicle delay', 'planning approach', 'overall vehicle delay', 'balance traffic', 'road transport infrastructure', 'urban area', 'route', 'carbon dioxide emission', 'transport infrastructure', 'poor air', 'vehicle type', 'transport', 'Strategic vehicle', 'planning', 'dioxide emission', 'vehicle', 'air', 'road', 'environmental issue', 'map', 'urbanisation', 'dioxide', 'carbon dioxide', 'emission', 'overall vehicle', 'carbon', 'mobility', 'delay', 'area', 'network capacity', 'data', 'infrastructure', 'quality limit', 'network', 'control', 'problem', 'model', 'quality limitation', 'feasibility', 'quality zone', 'limit', 'industrial partner', 'approach', 'several way', 'demand', 'type', 'service', 'challenge', 'zone', 'quality concern', 'flow', 'capacity', 'quality', 'issue', 'way', 'technology', 'global growth', 'knowledge', 'breaking', 'goal', 'concern', 'limitation', 'trend', 'context', 'growth', 'paper', 'balance', 'account', 'term', 'partner']"
