Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
3,12,"['OSM urban area', 'artificial neural network', 'spatial data quality', 'volunteered geographic information', 'Interregional comparison']",66,"['OSM urban area', 'spatial data quality', 'urban area', 'spatial data', 'geographic information', 'volunteered geographic information', 'genetic algorithms', 'artificial neural network', 'genetic algorithm', 'spatial heterogeneity', 'OSM data', 'neural network', 'area', 'data quality', 'algorithms', 'Interregional comparison', 'European region', 'algorithm', 'region', 'data', 'completeness error', 'completeness', 'particular completeness', 'delineation', 'specific application', 'correlation', 'overall squared correlation', 'correlation coefficient', 'model performance', 'application', 'pattern', 'information', 'methodology', 'squared correlation', 'quality', 'heterogeneity', 'squared correlation coefficient', 'location', 'study', 'approach consisting', 'use', 'model', 'framework', 'fitness', 'network', 'methodological framework', 'machine', 'error', 'result show', 'consisting', 'mean', 'presented methodology', 'aspect', 'purpose', 'essential aspect', 'result', 'coefficient', 'effect', 'premise', 'context', 'comparison', 'task', 'performance', 'range', 'show', 'approach']"
3,70,"['urban expansion trend', 'boosted regression tree', 'Logistic regression analysis', 'land use map', 'development zone construction']",147,"['urban expansion trend', 'urban area expansion', 'urban expansion', 'urban development', 'Urban planning', 'boosted regression tree', 'regression tree', 'relentless urban area', 'urban spatial form', 'urban area', 'urban land', 'land use map', 'Logistic regression analysis', 'development zone construction', 'Logistic regression', 'regression analysis', 'boosted regression', 'land use', 'land use type', 'population density', 'expansion trend', 'area expansion', 'machine learning', 'topographic map', 'Shenyang city', 'development zone', 'residential area', 'rural residential area', 'empirical relationship', 'ArcGIS software', 'ensemble method', 'regression', 'main driving force', 'dependent variable', 'BRT analysis', 'economic factor', 'important driving force', 'location factor', 'development plan', 'machine learning tradition', 'city', 'predicting', 'use map', 'land resource', 'relative influence', 'influencing factor', 'distance factor', 'driving force', 'binary dependent', 'zone construction', 'map', 'continuous variable', 'rural settlement', 'spatial form', 'tree', 'analysis', 'population', 'land', 'expansion', 'important factor', 'study area', 'main factor', 'Many research', 'force analysis', 'construction', 'evolution process', 'important driving', 'scientific basis', 'software', 'infrastructure', 'area', 'density', 'learning', 'trend', 'main driving', 'direction', 'driving', 'development', 'modeling', 'distance', 'planning', 'research', 'slope', 'highway', 'influencing', 'natural factor', 'much influence', 'road', 'evolution', 'railway', 'core topic', 'influence', 'statistical yearbook', 'rational control', 'study', 'topic', 'basic component', 'combination', 'use type', 'total contribution rate', 'total contribution', 'basis', 'contribution rate', 'category', 'recent year', 'rational control policy', 'use', 'variable', 'technique', 'method', 'dependent', 'problem', 'law', 'factor', 'river', 'type', 'relationship', 'year', 'guidance', 'force', 'plan', 'change', 'rate', 'machine', 'speed', 'form', 'resource', 'settlement', 'image', 'zone', 'location', 'whole', 'contribution', 'aspect', 'control', 'process', 'component', 'control policy', 'issue', 'result', 'core', 'series', 'tradition', 'learning tradition', 'policy', 'frame', 'yearbook']"
3,74,"['future urban extent', 'basis function network', 'use change modeling', 'accurate prediction', 'land use change']",94,"['future urban extent', 'future urban area', 'urban growth', 'urban extent', 'land use change', 'urban change', 'urban area', 'urban planner', 'perceptron network', 'basis function network', 'land use', 'use change modeling', 'machine learning', 'radial basis function', 'perceptron', 'change modeling', 'spatial accuracy', 'radial basis', 'function network', 'accurate prediction', 'ML technique', 'spatial distance', 'efficient ML technique', 'prediction', 'spatial distance deviation', 'average spatial distance', 'map', 'city', 'basis function', 'reference map', 'land', 'area', 'planner', 'pertinent statistical measure', 'accuracy', 'environment protection', 'learning', 'growth', 'distance deviation', 'modeling', 'Performance analysis', 'analysis', 'basis', 'use change', 'environment protection activist', 'decision maker', 'explanatory variable', 'statistical measure', 'distance', 'network', 'promising result', 'extent', 'change', 'environment', 'study', 'attention', 'measure', 'use', 'wide range', 'application', 'explanatory', 'case study', 'model', 'machine', 'majority', 'size', 'protection activist', 'close match', 'decision', 'variable', 'technique', 'result show', 'activist', 'monitoring', 'function', 'range', 'method', 'protection', 'performance', 'method exists', 'result', 'reference', 'evidence', 'deviation', 'merit', 'term', 'aim', 'figure', 'case', 'maker', 'match', 'exists', 'set', 'show']"
3,96,"['land change model', 'urban planning', 'land use map', 'future land use', 'land use class']",126,"['land change model', 'urban land use', 'urban land planning', 'land use transition', 'future land use', 'land use map', 'land use management', 'urban planning', 'urban land', 'land planning', 'land use class', 'land use type', 'land management', 'land change', 'multiple land use', 'land use function', 'land use policy', 'land use', 'specific land use', 'guide urban expansion', 'sustainable land use', 'land market', 'rapid urbanization', 'urban expansion', 'sustainable land', 'urbanization', 'geographic information system', 'urban policy', 'urban subclass development', 'multiple land', 'land supply', 'future map', 'land resource', 'simulated future map', 'future land', 'geographic information', 'artificial neural network', 'land', 'specific land', 'urban subclass', 'neural network', 'map', 'use map', 'farmland', 'Ganzhou city', 'spatial distribution', 'rural protection', 'change model', 'city', 'simulated future', 'area', 'use policy making', 'planning', 'Combining multiple law', 'policy making', 'multiple transition', 'ecological function', 'use class', 'accuracy', 'future', 'multiple law', 'transition', 'subclass development', 'use transition', 'new model', 'use type', 'allocation', 'subclass', 'model', 'information system', 'use management', 'government', 'use policy', 'law', 'change', 'type', 'important example', 'example', 'Numerous machine', 'market', 'use', 'class', 'development', 'use function', 'researcher', 'network', 'machine', 'expansion', 'location', 'time', 'resource', 'system', 'decade', 'driver', 'rate', 'process', 'key point', 'main pathway', 'management', 'regulation', 'information', 'implication', 'policy', 'world', 'timeliness', 'distribution', 'living', 'account', 'protection', 'pathway', 'case', 'quantity', 'paper', 'goodness', 'strengthened regulation', 'demonstrate', 'point', 'function', 'production', 'goal', 'making', 'official', 'supply', 'date', 'satisfactory goodness', 'consequence']"
3,172,"['smart urban planning', 'building height', 'artificial neural network', 'spatial characteristic', 'urbanization']",68,"['smart urban planning', 'urban planning', 'influence building height', 'urban development', 'building height', 'urban area', 'Rapid urbanization', 'urbanization', 'spatial characteristic', 'land value', 'new building', 'commercial land value', 'artificial neural network', 'building', 'neural network', 'city', 'neighbor algorithm', 'commercial land', 'land', 'spatial factor', 'height', 'neighbor', 'transportation network', 'comparative case study', 'area', 'different development', 'different development pattern', 'development', 'development pattern', 'region', 'planning', 'algorithm', 'distance', 'comparative case', 'association', 'characteristic', 'random', 'location', 'network', 'distribution', 'important factor', 'transportation', 'case study', 'management', 'pattern', 'study', 'information', 'administrative center', 'machine', 'previous study', 'influence building', 'detailed information', 'case', 'finding', 'influence', 'valuable implication', 'issue worldwide', 'method', 'implication', 'factor', 'worldwide', 'center', 'previous attempt', 'serious issue worldwide', 'value', 'issue', 'attempt', 'serious issue']"
3,177,"['urban morphology', 'decadal historical pattern', 'historical topographic map', 'digital landscape model', 'land use information']",99,"['urban morphology', 'urban structure', 'different urban structure', 'urban structure type', 'land use information', 'historical land use', 'land use planning', 'national mapping', 'historical topographic map', 'digital landscape model', 'urban process', 'topographic map', 'land use', 'landscape model', 'mapping', 'digital landscape', 'geodata', 'decadal historical pattern', 'historical land', 'dasymetric mapping', 'change detection', 'building model', 'map', 'building', 'machine learning', 'available geodata', 'population', 'inhabitant', 'historical pattern', 'land', 'image processing', 'historical distribution', 'data basis', 'grid', 'automatic derivation', 'differentiated analysis', 'landscape', 'use planning', 'current digital landscape', 'risk assessment', 'area', 'planning', 'disaster management', 'morphology', 'past dynamic', 'structure', 'structure type', 'study area', 'learning', 'analysis', 'pattern', 'dynamic', 'use information', 'derivation', 'various field', 'cadastral agency', 'detection', 'model', 'underestimation', 'change', 'standard deviation', 'Information', 'distribution', 'slight underestimation', 'evidence', 'processing', 'energy provision', 'type', 'use', 'assessment', 'acceptable standard deviation', 'field', 'level', 'article', 'provision', 'study', 'current distribution', 'process', 'image', 'deviation', 'disaster', 'understanding', 'management', 'question', 'machine', 'method', 'basis', 'risk', 'energy', 'approach', 'agency', 'purpose', 'error', 'exists', 'article therefore', 'standard', 'acceptable standard', 'therefore', 'result']"
3,197,"['GIS approach', 'prediction error', 'classification', 'urban development', 'spatial']",42,"['GIS approach', 'spatial analysis', 'urban development', 'urban area', 'classification technique', 'urban pattern', 'classification scheme', 'classification', 'urbanization', 'classification schema', 'spatial', 'spatial location', 'prediction', 'prediction error', 'region', 'area', 'data', 'analysis', 'dependent variable', 'location', 'accuracy', 'development', 'independent variable', 'project', 'schema', 'machine', 'pattern', 'method', 'conclusion drawn', 'technique', 'comparison', 'conclusion', 'relation', 'variable', 'study', 'effectiveness', 'error', 'context', 'scheme', 'drawn', 'approach', 'conjunction']"
3,202,"['urban growth', 'semantic inpainting algorithm', 'model prediction', 'binary urban footprint', 'Spatiotemporal modeling']",100,"['urban growth', 'urban footprint', 'binary urban footprint', 'growth prediction', 'Spatiotemporal modeling', 'urban region', 'spatiotemporal regression', 'approximate growth prediction', 'spatiotemporal regression problem', 'machine learning', 'growth model', 'model prediction', 'semantic inpainting algorithm', 'semantic inpainting', 'city', 'approximate growth', 'geomorphological characteristic', 'resilient city', 'Settlement Layer framework', 'different geomorphological characteristic', 'regression', 'Latin American city', 'modeling', 'inpainting algorithm', 'classifier', 'growth', 'cellular automata', 'population', 'American city', 'inpainting', 'Landsat archive', 'binary classifier', 'regression problem', 'population distribution', 'prediction', 'data', 'historical data', 'footprint', 'automata', 'learning', 'temporal correction', 'accuracy', 'planning cycle', 'analysis', 'correlation', 'Layer framework', 'framework model', 'algorithm', 'planning', 'model', 'region', 'explanatory input', 'sensitivity analysis', 'different explanatory input', 'free data', 'general framework', 'color', 'variable', 'correlation coefficient', 'important variable', 'input variable', 'dynamic', 'user', 'framework', 'distribution', 'previous value', 'coefficient', 'time', 'intersection', 'impact', 'concept', 'input', 'policymakers', 'priori', 'scenario', 'agreement', 'problem', 'archive', 'interested user', 'characteristic', 'machine', 'new machine', 'correction', 'error', 'proof', 'cycle', 'rule', 'world', 'performance', 'current value', 'inclusion', 'close agreement', 'others', 'value', 'sensitivity', 'advantage', 'paper', 'union', 'main advantage', 'availability']"
3,228,"['Population spatialization', 'random forest', 'urban planning', 'census population', 'population density']",80,"['Population spatialization', 'population mapping', 'random forest', 'urban planning', 'population density', 'gridded population density', 'population modeling', 'population census', 'spatial distribution', 'population census data', 'census population', 'census data', 'spatialization', 'census', 'gridded population', 'Population', 'machine learning', 'Feature selection', 'predictive algorithm', 'city', 'Beijing city', 'forest', 'mapping', 'statistical method', 'Six predictive algorithm', 'town scale', 'town', 'spatial resolution', 'disaster prevention', 'accuracy', 'area', 'algorithm', 'study area', 'district', 'data', 'random', 'modeling', 'density', 'uncertainty', 'remote', 'resolution', 'learning', 'public health', 'planning', 'selection', 'similar feature', 'multisource remote', 'distribution', 'scale', 'developed model', 'multisource', 'research', 'mean absolute error', 'image', 'method', 'optimal variable combination', 'Validation result', 'error', 'subjectivity', 'model', 'feature', 'Previous study', 'study', 'reference', 'health', 'light', 'prevention', 'absolute error', 'disaster', 'machine', 'mean absolute', 'result', 'comparison', 'valuable reference', 'combination', 'variable combination', 'paper', 'therefore', 'approach', 'absolute']"
3,329,"['land price prediction', 'smart city growth', 'support vector regression', 'urban data', 'residential land']",109,"['land price prediction', 'urban land price', 'residential land price', 'urban data', 'land price distribution', 'urban land', 'urban planning', 'support vector regression', 'smart city growth', 'reliable land price', 'accessible urban data', 'residential land', 'price prediction model', 'residential market', 'Several land price', 'price prediction', 'land price', 'city growth', 'smart city', 'vector regression', 'support vector', 'machine learning', 'prediction model', 'regression algorithm', 'urban subcenters', 'geographic variable', 'various geographic variable', 'regression', 'land', 'land resource', 'accurate mapping', 'spatial pattern', 'require reliable land', 'prediction', 'mapping', 'city', 'predictor', 'reliable land', 'spatiotemporal distribution', 'infrastructure layout', 'Several land', 'open data', 'data', 'learning', 'price distribution', 'grid', 'radial basis', 'nighttime light', 'subcenters', 'infrastructure', 'planning', 'RLP distribution', 'market', 'algorithms', 'relative importance', 'natural amenity', 'algorithm', 'pattern', 'growth', 'price', 'public transportation', 'light', 'resource', 'model', 'study', 'commercial facility', 'monocentric', 'transportation', 'support', 'distribution', 'interest', 'educational facility', 'education facility', 'time', 'variable', 'resolution', 'vector', 'RLP dynamic require', 'layout', 'basis', 'amenity', 'feasibility', 'new approach', 'waterscape', 'framework', 'observation', 'machine', 'education', 'require', 'temporal resolution', 'importance', 'case', 'experimental result show', 'important determinant', 'point', 'result show', 'period', 'paper', 'experimental study', 'determinant', 'facility', 'corresponding period', 'ability', 'show', 'experimental result', 'result', 'dynamic require', 'approach', 'aid']"
