1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
landscape,0.0227702176,59,9,12,landscape pattern,0.0419588354,25,6,2,land cover pattern,0.0241295672,5,2,1,landscape pattern,0.0419588354,25,6,2
dust,0.0176950159,10,1,1,sediment yield,0.0171721461,8,1,1,urban greenness space,0.0241295672,5,1,1,land cover pattern,0.0241295672,5,2,1
sediment,0.015925514300000002,9,1,1,urban greenness,0.0171721461,8,1,1,various land cover,0.0193036537,4,1,1,urban greenness space,0.0241295672,5,1,1
watershed,0.0138936921,12,1,3,soil erosion,0.013426827300000001,8,1,2,watershed soil erosion,0.0144777403,3,1,1,landscape,0.0227702176,59,9,12
concentration,0.0138936921,18,4,6,landscape indice,0.0128791096,6,3,1,ecosystem service value,0.0144777403,3,1,1,various land cover,0.0193036537,4,1,1
erosion,0.0124520913,9,1,2,land cover,0.0118723796,16,3,8,urban agglomeration scale,0.0144777403,3,1,1,dust,0.0176950159,10,1,1
ESV,0.0123865111,7,2,1,landscape metric,0.0117484739,7,4,2,land cover class,0.0126306292,4,1,3,sediment yield,0.0171721461,8,1,1
greenness,0.0110685256,8,1,2,urban agglomeration,0.0117484739,7,2,2,patch cohesion index,0.0096518269,2,2,1,urban greenness,0.0171721461,8,1,1
SHDI,0.010617009600000001,6,4,1,cover pattern,0.0107325913,5,2,1,landscape pattern change,0.0096518269,2,2,1,sediment,0.015925514300000002,9,1,1
PD,0.0096849599,7,2,2,dust storm,0.0107325913,5,1,1,four landscape metric,0.0096518269,2,2,1,watershed soil erosion,0.0144777403,3,1,1
agglomeration,0.0081046537,7,2,3,greenness space,0.0107325913,5,1,1,urban arid environment,0.0096518269,2,1,1,ecosystem service value,0.0144777403,3,1,1
soil,0.0079810385,8,1,4,aggregation index,0.0100701205,6,6,2,environment experience high,0.0096518269,2,1,1,urban agglomeration scale,0.0144777403,3,1,1
storm,0.0079810385,8,1,4,ecosystem service,0.009681508600000001,8,3,4,level whose origin,0.0096518269,2,1,1,watershed,0.0138936921,12,1,3
cover,0.007818889800000001,18,4,11,diversity index,0.008391767100000001,5,4,2,whose origin lies,0.0096518269,2,1,1,concentration,0.0138936921,18,4,6
Shannon,0.0070780064000000005,4,4,1,urban form,0.0066247081000000005,10,1,9,regional dust event,0.0096518269,2,1,1,soil erosion,0.013426827300000001,8,1,2
