1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
carbon,0.0026704548,3,1,1,urban sustainability,0.0101876424,6,2,1,urban forest manager,0.0166437647,3,1,1,urban forest manager,0.0166437647,3,1,1
indicator,0.0026282277,8,1,2,governance challenge,0.0067917616000000005,4,1,1,urban sustainability transition,0.0110958431,2,1,1,urban sustainability transition,0.0110958431,2,1,1
sustainability,0.0022996993,7,2,2,electrical capacity,0.0067917616000000005,4,1,1,calculated electrical capacity,0.0110958431,2,1,1,calculated electrical capacity,0.0110958431,2,1,1
population,0.0022996993,7,2,2,sustainability transition,0.0050938212,3,1,1,significant transition towards,0.0055479216,1,1,1,urban sustainability,0.0101876424,6,2,1
climate,0.0022996993,7,2,2,integrative analysis,0.0050938212,3,1,1,transition towards urbanisation,0.0055479216,1,1,1,governance challenge,0.0067917616000000005,4,1,1
problem,0.0019711708000000002,6,2,2,city system,0.0050938212,3,2,1,influence social development,0.0055479216,1,1,1,electrical capacity,0.0067917616000000005,4,1,1
emission,0.0019711708000000002,6,1,2,forest manager,0.0050938212,3,1,1,structural systemic realignments,0.0055479216,1,1,1,significant transition towards,0.0055479216,1,1,1
capacity,0.0019711708000000002,6,2,2,climate change,0.004386615,7,2,2,persistent societal challenge,0.0055479216,1,1,1,transition towards urbanisation,0.0055479216,1,1,1
unsustainability,0.0017803032,2,1,1,social development,0.0033958808000000003,2,2,1,towards urban farming,0.0055479216,1,1,1,influence social development,0.0055479216,1,1,1
stakeholder,0.0017803032,2,1,1,human population,0.0033958808000000003,2,1,1,renewable decentralised energy,0.0055479216,1,1,1,structural systemic realignments,0.0055479216,1,1,1
reduction,0.0017803032,2,1,1,carbon emission,0.0033958808000000003,2,1,1,decentralised energy system,0.0055479216,1,1,1,persistent societal challenge,0.0055479216,1,1,1
transition,0.0016426423,5,1,2,twentieth century,0.0033958808000000003,2,1,1,provides new insight,0.0055479216,1,1,1,towards urban farming,0.0055479216,1,1,1
aspect,0.0016426423,5,3,2,poor people,0.0033958808000000003,2,2,1,sustainability transition unfold,0.0055479216,1,1,1,renewable decentralised energy,0.0055479216,1,1,1
world,0.0013141139,4,3,2,health service,0.0033958808000000003,2,2,1,explores possible strategy,0.0055479216,1,1,1,decentralised energy system,0.0055479216,1,1,1
gas,0.0013141139,4,1,2,rich country,0.0033958808000000003,2,1,1,governing urban transition,0.0055479216,1,1,1,provides new insight,0.0055479216,1,1,1
service,0.0013141139,4,3,2,unsustainability indicator,0.0033958808000000003,2,1,1,across geographical contexts,0.0055479216,1,1,1,sustainability transition unfold,0.0055479216,1,1,1
manager,0.0013141139,4,1,2,operational capacity,0.0033958808000000003,2,1,1,four broad dimension,0.0055479216,1,1,1,explores possible strategy,0.0055479216,1,1,1
dimension,0.0009855854000000001,3,2,2,governance issue,0.0033958808000000003,2,1,1,complex human problem,0.0055479216,1,1,1,governing urban transition,0.0055479216,1,1,1
technology,0.0009855854000000001,3,2,2,grid company,0.0033958808000000003,2,1,1,including climate change,0.0055479216,1,1,1,across geographical contexts,0.0055479216,1,1,1
economy,0.0009855854000000001,3,3,2,developing country,0.0031332964,5,1,2,global urban growth,0.0055479216,1,1,1,four broad dimension,0.0055479216,1,1,1
