Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
6,11,"['infrastructure classification framework', 'green roofs', 'UAV image', 'random forest', 'urban stormwater management']",113,"['infrastructure classification framework', 'random forest', 'green roofs', 'infrastructure classification', 'sustainable urban planning', 'support vector machine', 'sustainable urban development', 'UAV image', 'urban planning', 'Green infrastructure', 'classification method', 'urban stormwater management', 'neighbor classifier', 'machine learning algorithms', 'unmanned aerial vehicle', 'support vector', 'urban development', 'urban stormwater', 'classifier', 'machine learning', 'stormwater management', 'classification accuracy', 'future urban stormwater', 'classification', 'classification framework', 'Bayes classifier', 'roofs', 'classification efficiency', 'land', 'forest', 'stormwater management model', 'accurate mapping', 'learning algorithms', 'catchment scale', 'regression tree', 'aerial vehicle', 'catchment', 'digital surface model', 'stormwater', 'vector machine', 'small catchment scale', 'mapping', 'small catchment', 'image layer', 'surface parameterization', 'building', 'grass', 'surface model', 'weather', 'Infrastructure', 'learning', 'model development', 'weather condition', 'shrubs', 'bare land', 'regression', 'tree', 'surface', 'grid', 'overcast day', 'different image layer', 'neighbor', 'digital surface', 'algorithms', 'kappa coefficient', 'DSM layer', 'blue', 'vehicle', 'different image', 'algorithm', 'accuracy', 'parameterization', 'road', 'layer', 'image', 'management model development', 'water', 'campus', 'management model', 'planning', 'information', 'kappa', 'chessboard grid', 'machine', 'vector', 'model', 'development', 'day', 'chessboard', 'management', 'winter day', 'basis', 'framework', 'precision', 'scale', 'study case', 'study', 'winter', 'support', 'aid', 'method', 'efficiency', 'feasibility', 'effect', 'DSM information', 'coefficient', 'band', 'interval', 'result', 'challenge', 'case', 'season', 'condition']"
6,72,"['land cover', 'change detection analysis', 'classification map', 'satellite image', 'environmental change']",60,"['land cover', 'change detection analysis', 'classification map', 'satellite image', 'change detection', 'land use planning', 'land use', 'physical land type', 'classification technique', 'land type', 'machine learning', 'classification accuracy', 'physical land', 'environmental change', 'urban area', 'vegetation', 'classification', 'detection analysis', 'land', 'particular geographical region', 'geographical region', 'map', 'learning', 'rapid change', 'optical image', 'FCC optical image', 'detection', 'area', 'change', 'accuracy', 'image', 'region', 'technology', 'cover', 'analysis', 'novel approach', 'use planning', 'advancement', 'present scenario', 'attention', 'use', 'pattern', 'road', 'technique', 'type', 'eye', 'planning', 'important role', 'right track', 'machine', 'refers', 'paper', 'water', 'immediate attention', 'track', 'role', 'approach', 'scenario', 'impact', 'band']"
6,120,"['land use change', 'satellite image fusion', 'rotation forest', 'ecosystem service', 'landscape diversity']",104,"['land use change', 'landscape diversity', 'landscape change', 'land use', 'Accelerated land use', 'satellite image fusion', 'landscape planning', 'ecosystem service', 'rotation forest', 'different landscape', 'agriculture farmland', 'unused land', 'farmland', 'ecological gain', 'grassland', 'several landscape', 'conservation strategy', 'landscape uniformity', 'forest', 'ecosystem', 'image fusion', 'land', 'satellite image', 'landscape', 'landscape pattern', 'agriculture', 'environmental management', 'ecological goal', 'economic value', 'sustainable development', 'environmental practitioner', 'landscape type', 'conservation', 'Accelerated land', 'economic benefit', 'woodland', 'overall ES value', 'use change', 'imagery', 'spatial distribution', 'interdisciplinary approach', 'multiple sensor', 'rotation', 'regional scale', 'area', 'local spatial configuration', 'value', 'spatial configuration', 'LULC change', 'sensitivity analysis', 'study area', 'change', 'sensor', 'observed increase', 'LULC class', 'diversity', 'fusion', 'use', 'analysis', 'year', 'benefit transfer approach', 'ES value', 'benefit', 'algorithm', 'pattern', 'image', 'ESV trend', 'transfer', 'benefit transfer', 'scale', 'transfer approach', 'planning', 'improvement', 'increase', 'strategy', 'gain', 'slight improvement', 'need', 'service', 'study', 'uniformity', 'time', 'cover', 'class', 'trend', 'connectivity', 'sensitivity', 'configuration', 'development', 'body', 'Result', 'management', 'type', 'water', 'practitioner', 'impact', 'challenge', 'distribution', 'approach', 'water body', 'urgent need', 'finding', 'current challenge', 'goal']"
6,167,"['urban land cover', 'support vector machine', 'area change detection', 'multispectral image', 'difference vegetation index']",96,"['urban land cover', 'land cover change', 'urban land expansion', 'area change detection', 'urban land', 'multispectral image', 'land cover', 'area change mapping', 'difference vegetation index', 'support vector machine', 'urbanization process', 'urban planning', 'vegetation index', 'change detection', 'normalized difference vegetation', 'difference vegetation', 'spatial resolution imagery', 'support vector', 'urbanization', 'bitemporal multispectral image', 'land expansion', 'spectral feature', 'classifier', 'postclassification comparison', 'vegetation', 'multiband temporal texture', 'temporal texture', 'postclassification comparison method', 'area change', 'high spatial resolution', 'PCMV texture', 'texture', 'multivariate variogram', 'resolution imagery', 'multivariate', 'bitemporal spectral feature', 'postclassification', 'spatial resolution', 'cross multivariate variogram', 'land', 'area', 'vector machine', 'variogram', 'cross multivariate', 'feature combination', 'Tianjin area', 'mapping', 'Beijing area', 'imagery', 'Detection', 'pseudo cross multivariate', 'cover change', 'multiband', 'change mapping', 'image', 'contextual information', 'overall accuracy', 'new method', 'multiple scale', 'accuracy', 'random', 'comparison method', 'normalized difference', 'change', 'cover', 'increase', 'difference', 'planning', 'combination', 'feature', 'comparison', 'resolution', 'article', 'expansion', 'information', 'vector', 'pseudo', 'process', 'result demonstrate', 'method', 'east', 'scale', 'dependence', 'index', 'Experimental result demonstrate', 'cross', 'input', 'machine', 'pseudo cross', 'reliable way', 'Experimental result', 'way', 'demonstrate', 'performance', 'result', 'support']"
6,171,"['urban land use', 'supervised image classification', 'IKONOS satellite imagery', 'land cover change', 'spatial trend']",101,"['urban land use', 'land cover change', 'urban growth', 'urban planning', 'land cover map', 'urban land', 'land use', 'land cover', 'land cover class', 'land area', 'remote sensing', 'unexpected land use', 'efficient urban planning', 'satellite imagery', 'urbanization', 'spatial trend', 'bare land area', 'image classification', 'supervised image classification', 'IKONOS satellite imagery', 'land', 'classification', 'population growth', 'image classification stage', 'governorate', 'map', 'cover map', 'supervised image', 'area', 'Babylon governorate', 'statistical machine', 'bare land', 'class change', 'city', 'future class change', 'classification stage', 'unexpected land', 'Hilla city', 'IKONOS satellite', 'statistical result', 'growth', 'good visual resource', 'expected future class', 'spatiotemporal dynamic', 'population', 'satellite', 'cover class', 'visual resource', 'imagery', 'confusion matrix', 'future class', 'algorithm', 'overall accuracy', 'class', 'use', 'increased expansion', 'sensing', 'accuracy', 'planning', 'enable assessment', 'assessment', 'cover change', 'forecast', 'study', 'driving', 'resource', 'study show', 'monitoring', 'image', 'change', 'confusion', 'matrix', 'relation', 'year', 'allow assessment', 'technique', 'southwestern part', 'trend', 'rate', 'gain', 'High rate', 'monitoring mechanism', 'coefficient', 'expansion', 'cover', 'machine', 'driving factor', 'appropriate policy', 'finding', 'expense', 'dynamic', 'result', 'part', 'mechanism', 'factor', 'loss', 'order', 'show', 'policy', 'bare', 'stage']"
6,230,"['perennial drainage', 'satellite imagery', 'decision tree', 'hydrologic risk', 'elevation model']",110,"['perennial drainage', 'hydrologic risk', 'drainage network', 'satellite imagery', 'surface water runoff', 'floodplain', 'water runoff', 'Riparian vegetation', 'soil erosion', 'vegetation', 'drainage', 'riverine system', 'hydrologic', 'runoff', 'decision tree', 'digital elevation model', 'digital image processing', 'urban planning', 'elevation model', 'machine learning', 'erosion', 'image processing', 'river', 'machine learning technique', 'digital elevation', 'precipitation', 'urban space', 'image processing workflow', 'ecosystem', 'digital image', 'surface water', 'elevation', 'streamflow condition', 'surface water body', 'tree', 'riverine', 'soil', 'water body', 'decision maker', 'water quality', 'water', 'imagery', 'area', 'accurate assessment', 'reliable information', 'mapping', 'buffer zone', 'flow regime', 'perennial', 'high resolution', 'learning', 'surface', 'workflow', 'infiltration', 'decision', 'validation', 'processing', 'learning technique', 'processing workflow', 'planning', 'resolution', 'increased infiltration', 'model', 'assessment', 'association', 'method', 'quality', 'machine', 'image', 'system', 'risk', 'framework', 'development', 'research', 'network', 'permanent protection', 'novel approach', 'yield', 'surroundings', 'regime', 'stream', 'information', 'zone', 'protection', 'technique', 'illegal occupation', 'management', 'study', 'occupation', 'trimester', 'impact', 'important role', 'day', 'buffer', 'study case', 'first trimester', 'space', 'result', 'body', 'minimum', 'key role', 'role', 'goal', 'approach', 'condition', 'ephemeral condition', 'case', 'maker', 'order', 'act']"
6,252,"['urban vegetation mapping', 'extreme learning machine', 'synthetic aperture radar', 'forest', 'classifier']",78,"['urban vegetation mapping', 'vegetation mapping', 'urban vegetation', 'SAR imagery', 'extreme learning machine', 'support vector machine', 'SAR data', 'extreme learning', 'synthetic aperture radar', 'support vector', 'machine learning', 'learning machine', 'machine learning method', 'extreme gradient boosting', 'forest', 'classifier', 'boosting', 'gradient boosting', 'vegetation', 'low vegetation', 'MT SAR data', 'MLP classifier', 'green vegetation', 'image analysis', 'urban area', 'satellite data', 'classification scenario', 'radar', 'classification', 'learning method', 'perceptron', 'optical satellite data', 'MT classification scenario', 'speckle filtering', 'aperture radar', 'vector machine', 'synthetic aperture', 'MT classification', 'overall accuracy', 'Mean overall accuracy', 'Mapping', 'integrated spatial planning', 'learning', 'accuracy', 'spatial planning', 'imagery', 'satellite', 'optical satellite', 'extreme gradient', 'urban challenge', 'area', 'image', 'aperture', 'Comparative assessment', 'data', 'analysis', 'gradient', 'planning', 'various machine', 'filtering', 'assessment', 'possibility', 'measure', 'machine', 'class', 'technique', 'method', 'research', 'tool', 'support', 'vector', 'context', 'value', 'performance', 'additional increase', 'increase', 'challenge', 'scenario']"
6,320,"['land cover mapping', 'ge classifier', 'training dataset', 'image classification', 'machine learning technique']",80,"['land cover mapping', 'land cover', 'land cover change', 'surface land cover', 'image classification', 'use land cover', 'machine learning technique', 'NN ge classifier', 'ge classifier', 'machine learning', 'classifier', 'Land use land', 'Land use', 'classification', 'cover mapping', 'training dataset', 'use land', 'urban planning', 'mapping', 'cover change mapping', 'surface land', 'land', 'climate change phenomenon', 'environmental change', 'climate', 'Overall Accuracy', 'environmental monitoring', 'test dataset', 'dataset', 'Accuracy', 'change mapping', 'R programming language', 'learning technique', 'climate change', 'learning', 'northern region', 'cover change', 'earth', 'R programming', 'region', 'flood', 'algorithm', 'algorithms', 'coverage', 'programming language', 'DTNB algorithms', 'cover', 'change phenomenon', 'drought', 'use', 'image', 'data', 'study', 'NN ge', 'Evaluation', 'surface', 'comparison', 'ge', 'technique', 'field', 'planning', 'language', 'training', 'monitoring', 'programming', 'change', 'test', 'case study', 'machine', 'result', 'hand', 'tool', 'model', 'performance', 'factor', 'value', 'phenomenon', 'case', 'essential factor', 'term']"
6,331,"['land cover mapping', 'OLI image classification', 'RMSE value', 'test dataset', 'advanced mathematical algorithms']",43,"['land cover mapping', 'land cover', 'use land cover', 'land use land', 'OLI image classification', 'land use', 'image classification', 'cover mapping', 'urban planning', 'use land', 'mapping', 'training dataset', 'classification', 'land', 'datasets', 'advanced mathematical algorithms', 'test dataset', 'RMSE value', 'test datasets', 'dataset', 'environmental monitoring', 'mathematical algorithms', 'algorithms', 'OLI image', 'effective method', 'sensing', 'cover', 'use', 'planning', 'method', 'image', 'training', 'NN ge', 'EVALUATION', 'test', 'ge', 'monitoring', 'result', 'value', 'machine', 'performance', 'paper', 'term']"
6,361,"['urban hydrologic modelling', 'land cover classification', 'satellite image', 'spatial data', 'catchment area']",114,"['urban hydrologic modelling', 'land cover classification', 'urban catchment area', 'hydrologic modelling', 'urban catchment', 'satellite imagery', 'detailed land cover', 'land cover result', 'land cover map', 'land cover', 'overall land cover', 'satellite image', 'spatial data', 'detailed spatial data', 'Catchment scale hydrologic', 'catchment area', 'detailed land', 'generated land cover', 'catchment scale', 'Geographic object', 'overall land', 'stormwater infrastructure', 'cover classification accuracy', 'Sponge City implementation', 'new stormwater infrastructure', 'cover classification', 'rainfall volume', 'City implementation', 'catchment', 'stormwater', 'cover classification result', 'classification accuracy', 'new stormwater', 'rainfall', 'classification result', 'classification', 'land', 'Sponge City initiative', 'image analysis', 'green roofs', 'scale hydrologic', 'generated land', 'cover map', 'Bayesian machine', 'satellite', 'city', 'area', 'hydrologic', 'roofs', 'map', 'parcel delineation', 'City initiative', 'modelling', 'storm', 'imagery', 'model input', 'permeable pavement', 'overall accuracy', 'accuracy', 'garden', 'cover result', 'infrastructure', 'design storm', 'category', 'elevation', 'h design storm', 'data', 'widespread installation', 'category relevant', 'model', 'image', 'pavement', 'cover', 'various authority', 'specific application', 'delineation', 'application', 'world', 'implementation', 'analysis', 'supplementary data', 'installation', 'authority', 'additional rule', 'scale', 'object', 'method', 'machine', 'h design', 'combination', 'planning', 'design', 'study', 'degree', 'rule', 'ability', 'value', 'volume', 'h', 'relevant', 'result', 'great promise', 'range', 'initiative', 'input', 'subsequent inclusion', 'limitation', 'inclusion', 'method show', 'promise', 'challenge', 'show', 'show great promise', 'series']"
