Cluster,DocId,Key-phrases,Candidate-count,Phrase-candidates
2,59,"['satellite imagery', 'population density', 'contextual feature', 'urban planning', 'spatial pattern']",71,"['satellite imagery', 'urban planning', 'population density', 'city scale', 'spatial resolution', 'population count', 'urban attribute', 'OpenStreetMap building', 'census unit', 'spatial pattern', 'contextual feature', 'timely population count', 'census', 'population distribution', 'global population', 'population', 'location impact', 'timely population', 'feature capture', 'imagery', 'city', 'resolution', 'poverty', 'pixel group', 'statistical quantification', 'landscape', 'texture', 'neighborhood', 'satellite', 'disaster management', 'pixel', 'data', 'scale', 'correlation', 'density', 'quantification', 'predictive power', 'building', 'distribution', 'feature', 'edge pattern', 'location', 'strong correlation', 'count', 'pattern', 'road', 'degradation', 'relationship', 'variation', 'attribute', 'accurate', 'planning', 'research', 'unit', 'disaster', 'capture', 'power', 'indicate', 'group', 'impact', 'edge', 'gap', 'finding indicate', 'component', 'Previous research', 'output', 'lt', 'management', 'ability', 'finding', 'result']"
2,78,"['land use classification', 'big data', 'optimal urban land', 'random forest', 'map']",119,"['land use classification', 'urban land use', 'land use category', 'classification map', 'urban land', 'use classification map', 'essential urban land', 'land use type', 'optimal urban land', 'various land use', 'land use', 'urban planning', 'use classification', 'random forest', 'remote sensing', 'mixed land', 'classification method', 'classification', 'big data', 'map', 'land', 'classification result', 'land surface', 'classification unit', 'minimum classification', 'social sensing data', 'open big data', 'various land', 'forest', 'topography', 'use category', 'metropolitan area', 'ensemble model', 'minimum classification unit', 'neural network', 'randomized tree', 'environmental management', 'automatic ensemble', 'sensing data', 'predictor', 'area', 'stacking ensemble model', 'social sensing', 'low accuracy', 'data', 'plausible overall accuracy', 'street', 'limited predictor', 'feature transferability', 'category', 'accuracy', 'Imagery Program imagery', 'region', 'overall accuracy', 'ensemble', 'biodiversity conservation', 'use type', 'demography', 'tree', 'street block', 'expansive set', 'imagery', 'sensing', 'different region', 'algorithm', 'Program imagery', 'model transferability', 'data source', 'heterogeneity', 'base model', 'biodiversity', 'use', 'type', 'disaster control', 'surface', 'network', 'attribute', 'stacking', 'information', 'composition', 'important implication', 'conservation', 'model', 'advance', 'planning', 'explicit information', 'method', 'pattern', 'height', 'study', 'Recent advance', 'framework', 'transferability', 'bunch', 'machine', 'implication', 'great potential', 'set', 'distribution', 'protection', 'unit', 'social medium', 'management', 'comparison', 'medium', 'vertical height', 'disaster', 'potential', 'feature', 'health protection', 'role', 'block', 'health', 'control', 'source', 'finding', 'Result', 'issue', 'performance']"
2,96,"['land cover classification', 'deep learning configuration', 'satellite data', 'learning LU classification', 'deep learning']",128,"['land cover classification', 'deep learning architecture', 'land cover', 'deep learning', 'remote sensing', 'remote sensing community', 'deep learning technique', 'land use land', 'deep learning approach', 'use land cover', 'deep learning configuration', 'dedicated deep learning', 'current deep learning', 'LU classification task', 'land use', 'cartographic information', 'satellite data', 'learning LU classification', 'use land', 'cover classification', 'classification task', 'classification', 'land', 'biodiversity hotspot', 'LULC maps', 'semantic labelling', 'training set', 'LU classification', 'urban planning', 'classification output', 'semantic labelling architecture', 'mapping', 'maps', 'machine learning', 'LC classification', 'representative area', 'learning architecture', 'LC classification output', 'data augmentation', 'satellite', 'LU detection task', 'machine learning technique', 'LULC mapping', 'labelling', 'labelling architecture', 'learning', 'subtropical environment', 'XGboost', 'learning configuration', 'accuracy', 'environmental monitoring', 'data set', 'complex environment', 'area', 'sensing', 'LU detection', 'learning approach', 'overall accuracy', 'detection task', 'raw observation', 'biodiversity', 'southern new caledonia', 'caledonia', 'data', 'learning technique', 'new caledonia', 'LC detection', 'cyclone', 'architecture', 'environment', 'detection', 'Several architecture', 'specific data set', 'LULC detection', 'raw channel input', 'raw channel', 'specific data', 'sensing community', 'operator', 'Assessment', 'training', 'study', 'human operator', 'use', 'channel input', 'LULC detection technique', 'channel', 'planning', 'augmentation', 'detection technique', 'relevance', 'hotspot', 'test set', 'context', 'configuration', 'development', 'benchmark', 'cover', 'input', 'information', 'image', 'LULC benchmark', 'scientific community', 'observation', 'task', 'fifth', 'community', 'output', 'test', 'technique', 'impact', 'democratization', 'work', 'machine', 'purpose', 'comparable result', 'activity', 'extreme event', 'result', 'piece', 'set', 'human activity', 'monitoring', 'line', 'event', 'complementary piece', 'approach', 'availability']"
2,130,"['urban growth simulation', 'fish swarm algorithm', 'sustainable urban land', 'cellular automata', 'smart city']",95,"['urban growth simulation', 'urban growth model', 'urban land growth', 'novel urban growth', 'urban growth', 'urban growth type', 'urban land use', 'urban sustainable development', 'sustainable urban land', 'fish swarm algorithm', 'economic urban land', 'natural urban land', 'land growth', 'growth simulation model', 'artificial fish swarm', 'cellular automata', 'urban land', 'smart city', 'swarm algorithm', 'growth simulation', 'cellular automaton', 'historical urban land', 'genetic algorithms', 'growth model', 'land use', 'urban planner', 'fish swarm', 'growth type', 'artificial fish', 'automata', 'sustainable development', 'potential increase area', 'city', 'new town center', 'swarm', 'automaton', 'simulation model', 'increase area', 'ecological security', 'novel model', 'population', 'optimum parameter', 'new town', 'distance variable', 'economic development', 'growth', 'algorithm', 'area', 'land', 'Optimization', 'algorithms', 'cropland protection', 'potential increase', 'initial parameter', 'town', 'town center', 'fish', 'initial parameter setting', 'core area', 'central area', 'planner', 'precise simulation', 'cropland', 'development', 'increase', 'parameter setting', 'simulation', 'parameter value', 'use', 'type', 'variable', 'distance', 'parameter', 'quantity', 'model regardless', 'layout', 'potential', 'model', 'certain range', 'setting', 'scenario', 'comparison', 'security', 'basis', 'protection', 'range', 'value', 'focus', 'center', 'periphery', 'regardless', 'result', 'fact', 'restriction', 'core']"
2,144,"['transfer learning', 'remote sensing', 'LCLU classification', 'large datasets', 'RS image classification']",69,"['transfer learning', 'deep learning', 'RS image classification', 'deep TL model', 'remote sensing', 'image classification', 'UC Merced dataset', 'large datasets', 'LCLU classification', 'machine learning', 'feature extraction', 'bottleneck feature extraction', 'classification', 'Merced dataset', 'agricultural decision', 'dataset', 'observed earth environment', 'urban planning', 'datasets', 'Transfer', 'earth environment', 'learning', 'TL modeling', 'observed earth', 'TL model', 'earth', 'bottleneck feature', 'RS image', 'accuracy', 'sensing', 'TL modeling technique', 'extraction', 'sustainable development', 'hidden information', 'license', 'much time', 'attention', 'environment', 'decision', 'modeling', 'DL method', 'modeling technique', 'image', 'model', 'feature', 'technique', 'machine', 'technology', 'method', 'performance improvement', 'problem', 'remote', 'recent research problem', 'recent technology', 'improvement', 'research problem', 'development', 'time', 'information', 'research', 'planning', 'DL approach', 'paper', 'approach', 'recent research', 'performance', 'experiment', 'outdate performance', 'scratch']"
2,186,"['random forest', 'urban planning', 'nighttime light', 'distribution map', 'flood loss assessment']",81,"['random forest', 'urban planning', 'city scale', 'linear regression', 'support vector machine', 'nighttime light', 'spatial heterogeneity', 'support vector', 'back propagation', 'regression', 'neural network', 'obvious spatial heterogeneity', 'flood loss assessment', 'datasets', 'forest', 'NTL dataset', 'city', 'distribution map', 'dataset', 'propagation neural network', 'map', 'raster', 'flood loss', 'gross domestic product', 'accuracy', 'region', 'raster format', 'district scale', 'calibration', 'population', 'light', 'loss assessment', 'vector machine', 'domestic product', 'optimum model', 'RF model', 'area', 'propagation', 'county', 'resolution', 'electric consumption', 'scale', 'district', 'random', 'scientific support', 'epidemiological study', 'validation', 'validation result', 'distribution', 'heterogeneity', 'network', 'administrative scale', 'model', 'related issue', 'assessment', 'planning', 'study', 'indicator', 'method', 'loss', 'parameter', 'consumption', 'machine', 'paper', 'simulation', 'precision', 'finding', 'vector', 'support', 'comparison', 'specific situation', 'issue', 'great challenge', 'situation', 'format', 'present study', 'Fourth', 'others', 'result', 'product', 'challenge']"
2,193,"['urban planning', 'deep learning network', 'location contextual information', 'street view image', 'land parcel']",47,"['urban planning', 'street view image', 'land', 'land parcel', 'street view', 'location semantics', 'deep learning', 'deep learning network', 'location contextual information', 'mapping', 'map', 'classification', 'classification method', 'contextual information', 'classification accuracy', 'learning network', 'street', 'scene image', 'learning', 'displacement', 'road', 'displacement strategy', 'semantics', 'algorithm', 'environmental research', 'straightforward algorithm', 'location', 'accuracy', 'planning', 'straightforward', 'view', 'network', 'parcel', 'type', 'image', 'information', 'view image', 'study', 'case study', 'research', 'great potential', 'method', 'case', 'strategy', 'scene', 'potential', 'previous study']"
2,212,"['population mapping', 'random forest', 'zonal modeling strategy', 'urban planning', 'Urban population distribution']",88,"['population mapping', 'Urban population distribution', 'population distribution map', 'Urban population', 'land use data', 'urban planning', 'distribution map', 'gridded population distribution', 'geospatial data', 'zonal modeling strategy', 'population distribution', 'random forest', 'mapping', 'gridded population', 'map', 'zonal modeling', 'multisource geospatial data', 'land use', 'dense area', 'population', 'zonal strategy', 'city', 'linear regression', 'regression model', 'accuracy evaluation', 'linear regression model', 'forest', 'land', 'regression', 'sparse area', 'accuracy evaluation result', 'Guangzhou city', 'use data', 'distribution', 'single linear regression', 'accuracy', 'regional difference', 'high accuracy', 'night light remote', 'overall accuracy', 'mean square error', 'random', 'study area', 'interest data', 'modeling', 'data', 'area', 'good overall accuracy', 'modeling strategy', 'light remote', 'square error', 'planning', 'mean square', 'root mean square', 'root mean', 'research', 'multisource', 'use', 'resolution', 'fit', 'method', 'mean', 'square', 'management', 'night', 'fine resolution', 'primary choice', 'error', 'remote', 'model', 'strategy', 'machine', 'study', 'evaluation result', 'choice', 'point', 'difference', 'result show', 'evaluation result show', 'result', 'evaluation', 'approach', 'goodness', 'coefficient', 'paper', 'show', 'determinant coefficient', 'interest']"
2,245,"['dynamic land use', 'spatiotemporal neighborhood feature', 'cellular automaton model', 'Urbanization process', 'spatial heterogeneity']",126,"['dynamic land use', 'Land use data', 'land use change', 'Urbanization process', 'urban planning', 'spatiotemporal neighborhood feature', 'spatiotemporal neighborhood', 'Cellular automata', 'cellular automaton model', 'dynamic land', 'land use', 'cellular automaton', 'spatial heterogeneity', 'hybrid cellular automaton', 'area partitioning', 'neighborhood feature', 'spatiotemporal dependency', 'Urbanization', 'neighborhood feature learning', 'obvious spatiotemporal dependency', 'extract neighborhood effect', 'neighborhood interaction', 'neighborhood effect', 'spatiotemporal convolution', 'artificial neural network', 'use change simulation', 'land', 'probability map', 'automaton model', 'neural network', 'feature learning', 'map', 'automata', 'conversion probability map', 'automaton', 'convolutional neural network', 'entire region', 'neighborhood', 'area', 'change simulation', 'support vector machine', 'study area', 'dynamic simulation', 'logistic regression', 'support vector', 'planning', 'vector machine', 'temporal dependency', 'transition rule', 'data time slice', 'growth rate', 'learning', 'entire study area', 'region', 'partitioning', 'partitioning strategy', 'partitioning result', 'convolution', 'dynamic simulation result', 'use change', 'regression', 'SOM partitioning', 'pattern', 'SOM partitioning result', 'time slice', 'decision support', 'transition', 'use data', 'simulation', 'conversion probability', 'time step', 'simulation result', 'growth', 'entire study', 'stochastic factor', 'heterogeneity', 'data', 'coverage', 'optimal time step', 'time', 'traditional model', 'nature', 'probability', 'data time', 'Result illustrate', 'change', 'study', 'optimal time', 'feature', 'process', 'Previous research', 'recent decade', 'intuitiveness', 'network', 'composite pattern', 'decade', 'accuracy', 'overall accuracy', 'decision', 'correlation', 'slice', 'dependency', 'effect', 'use', 'model', 'illustrate', 'research', 'comparison', 'strategy', 'rule', 'step', 'machine', 'rate', 'conversion', 'simplicity', 'interaction', 'positive correlation', 'method', 'vector', 'flexibility', 'factor', 'constraint', 'effort', 'result', 'ability', 'support']"
2,251,"['Population spatialization', 'random forest', 'urban planning', 'census population', 'population density']",80,"['Population spatialization', 'population mapping', 'random forest', 'urban planning', 'population density', 'gridded population density', 'population modeling', 'population census', 'spatial distribution', 'population census data', 'census population', 'census data', 'spatialization', 'census', 'gridded population', 'Population', 'machine learning', 'Feature selection', 'predictive algorithm', 'city', 'Beijing city', 'forest', 'mapping', 'statistical method', 'Six predictive algorithm', 'town scale', 'town', 'spatial resolution', 'disaster prevention', 'accuracy', 'area', 'algorithm', 'study area', 'district', 'data', 'random', 'modeling', 'density', 'uncertainty', 'remote', 'resolution', 'learning', 'public health', 'planning', 'selection', 'similar feature', 'multisource remote', 'distribution', 'scale', 'developed model', 'multisource', 'research', 'mean absolute error', 'image', 'method', 'optimal variable combination', 'Validation result', 'error', 'subjectivity', 'model', 'feature', 'Previous study', 'study', 'reference', 'health', 'light', 'prevention', 'absolute error', 'disaster', 'machine', 'mean absolute', 'result', 'comparison', 'valuable reference', 'combination', 'variable combination', 'paper', 'therefore', 'approach', 'absolute']"
