Cluster,DocId,Cited by,Title,Author Keywords,Abstract,Year,Source title,Authors,DOI,Document Type,x,y
6,2,,"Subjective or objective measures of street environment, which are more effective in explaining housing prices?",Human Perception; Property value; Street design qualities; Street view imagery; Subjective measures,"Houses with better street design are found to relate to a price premium. Prior studies mainly present the street quality using objective indicators like tree counts and distance to parks with land use data, or most recently using the greenery view index extracted from street view imagery (SVI). We argue objective indicators cannot completely describe people's sense of a place, as perception is a highly subjective process. We hypothesize that subjective measures using visual surveys could capture more subtle human perceptions, thus providing stronger predictive power to housing prices. However, the role of subjectively measured street design qualities is less known due to the lack of large-scale perception data. To test our hypothesis, we first collected designers’ perceptions on five urban design qualities from pairwise SVIs rankings in Shanghai with an online visual survey. Unlike the mainstream of using generic image features, we followed urban design theory and used rule-based features, i.e., about thirty streetscape elements extracted from SVIs to train machine learning (ML) models to predict subjective perceptions. The predictive power of five qualities versus ten selected individual streetscapes on housing price were compared using the hedonic price model. Besides the standard ordinary least squares (OLS), spatial regression and geographical weighted regression (GWR) were also developed to account for the spatial dependence and heterogeneity effects. We found both subjectively measured design qualities and objective indicators outperformed housing structural attributes in explaining housing price. While the objective view indexes collectively explained more price variances, the five perceptions individually exhibited stronger strength. Third, less-studied perceptions like “human scale” showed stronger strength than commonly studied “safety” and “enclosure”. Fourth, less-studied view indexes like “person” and “fence” outperformed ubiquitous features like trees and buildings. Lastly, prior studies might have resulted in biased estimations due to ignoring the multicollinear issues between the sky, tree and building views. Our study addressed the effectiveness of incorporating subjective perceptions at a micro level to infer housing prices. correlations between subjective perceptions were strong while that of objective indicators were negligible, therefore subjective perceptions can complement the objective indicators. The findings provide important reference to decision makers when selecting street quality indicators to infer urban design, city planning and community and housing development plans. © 2022 Elsevier B.V.",2022,Landscape and Urban Planning,"Qiu W., Zhang Z., Liu X., Li W., Li X., Xu X., Huang X.",10.1016/j.landurbplan.2022.104358,Article,9.5318193436,6.6480197906
6,4,,Detecting individuals' spatial familiarity with urban environments using eye movement data,Eye tracking; Machine learning; Pedestrian navigation; Random forest; Spatial familiarity; Wayfinding,"The spatial familiarity of environments is an important high-level user context for location-based services (LBS). Knowing users' familiarity level of environments is helpful for enabling context-aware LBS that can automatically adapt information services according to users' familiarity with the environment. Unlike state-of-the-art studies that used questionnaires, sketch maps, mobile phone positioning (GPS) data, and social media data to measure spatial familiarity, this study explored the potential of a new type of sensory data - eye movement data - to infer users' spatial familiarity of environments using a machine learning approach. We collected 38 participants' eye movement data when they were performing map-based navigation tasks in familiar and unfamiliar urban environments. We trained and cross-validated a random forest classifier to infer whether the users were familiar or unfamiliar with the environments (i.e., binary classification). By combining basic statistical features and fixation semantic features, we achieved a best accuracy of 81% in a 10-fold classification and 70% in the leave-one-task-out (LOTO) classification. We found that the pupil diameter, fixation dispersion, saccade duration, fixation count and duration on the map were the most important features for detecting users' spatial familiarity. Our results indicate that detecting users' spatial familiarity from eye tracking data is feasible in map-based navigation and only a few seconds (e.g., 5 s) of eye movement data is sufficient for such detection. These results could be used to develop context-aware LBS that adapt their services to users' familiarity with the environments. © 2022 Elsevier Ltd",2022,"Computers, Environment and Urban Systems","Liao H., Zhao W., Zhang C., Dong W., Huang H.",10.1016/j.compenvurbsys.2022.101758,Article,9.3479709625,6.6569428444
6,18,,Towards a Multi-agents Model for Automatic Big Data Processing to Support Urban Planning,Automation; Big data; Big data analytics; Decision-making; Machine learning; Multi-agent system; Smart data; Urban planning,"The objective of this paper was to propose a multi-agents model for automating big data processing, to improve the process of decision-making and urban planning. The huge amounts of collected data from different domains, such as urban management and remote sensing, are characterized as big data with a spatial component. Smart data is the approach to deal with big data characteristics and challenges by focusing on the Value aspect. The focus on smart data on the relevant data and the mechanism of automation and collaboration of the agents, will contribute to the efficient automating for big data analytics and processing. The proposed approach is based on a collection of agents, and adopt the concept of smart data, this paradigm focus on the aspect value from the big data and help to retrieve the useful information from the large volumes of data by intelligent processing. The proposed model describes the functionalities of the agents. The agents receive data in real time, perform the operations of storing data, pre-processing, streaming processing and batch processing and finally transfer the results of analysis to the services and applications. Machine learning techniques can be used to enhance the aspect of cognition of the agents; through a case study, we used supervised learning methods to build a classification model to support the process of urban planning by predicting the type of habitat adequate for the population based on their demographic and socio-economic characteristics. © 2022, The Author(s), under exclusive license to Springer Nature Switzerland AG.",2022,"Advances in Science, Technology and Innovation","Sassite F., Addou M., Barramou F.",10.1007/978-3-030-80458-9_1,Book Chapter,9.598408699,6.7321929932
6,31,,Quantifying physical and psychological perceptions of urban scenes using deep learning,Cityscapes; Complex perceptions; Deep learning; Human-oriented; Image big data; Massive street-view datasets,"The complicated relationship between urban scenes and public perceptions has long been a concern in many disciplines. Previous studies have lacked human-oriented technical paths and high-throughput datasets to quantify physical and psychological perceptions in different land-use scenarios. This paper adopts a novel transfer learning approach to quantify the six types of landsense indices (LSIs) as psychological perception metrics and employs panoptic segmentation to parameterize the view index (VI) and the number of foreground instances (NFIs) as physical perception measures. Then, a quantitative analysis is conducted in Beijing's six Ring Road areas, and the connections between people's physical and psychological perceptions of heterogeneous land use are explored. The landsense maps can depict the distribution of LSIs and facilitate the understanding of complex perceptions distributed at a large scale. The regression model shows that natural landscapes (trees, grasses, and mountains) in the Beijing built-up area exhibit an overall positive performance. Moreover, for several block-level land uses, industrial scenery is related to overall negative psychological feelings. Parks and green spaces are positively related to psychological perceptions, because of the greater exposure opportunities to natural landscapes for residents. The framework in this research has potential in assisting urban planning and land-use management, and it enriches the datasets with extensive information, thereby improving the psychological perceptions of urban scenes from residents’ perspectives. The novel approaches in this paper take a step forward in quantifying and understanding the public perceptions of urban landscapes. © 2021 Elsevier Ltd",2021,Land Use Policy,"Zhang Y., Li S., Dong R., Deng H., Fu X., Wang C., Yu T., Jia T., Zhao J.",10.1016/j.landusepol.2021.105762,Article,9.5173959732,6.6445765495
6,33,1.0,The influence of urban visuospatial configuration on older adults’ stress: A wearable physiological-perceived stress sensing and data mining based-approach,Isovist analysis; Machine learning; Older adult; Person-environment interaction; Physiological stress; Self-organising map,"Population ageing raises many fundamental questions, including how the urban environment can be configured to promote active ageing. The perceived element for older adults' involvement in the environment differs from the average person. Despite this difference, there is little to no research into understanding how the perceived elements (specifically, the visuospatial configuration) of the environment influence older adults' involvement—most studies focused on younger adults. The focus here is stress, which occurs when environmental demand exceeds a person's capability. As stress impacts a person's involvement in the environment and older adults are more likely to feel stress due to their decline in functional capability, it is important to understand how the visuospatial configuration of urban environment influence stress. Older adults were recruited to participate in an urban environment walk while their physiological responses (Photoplethysmogram) were monitored using wearable sensors. Their perceived stress responses were also collected. Spatial clustering and hot spot analysis were conducted to detect locations with clusters of physiological responses caused by spatial factors. These locations were subsequently labelled as stress or non-stress based on participants' perceived stress. The perceived visual elements of the urban environment were extracted using isovist analysis. Principal component analysis, self-organising map and machine learning algorithms were used to understand the relationship. The results demonstrate that isovist minimum visibility, occlusivity, and isovist area are the most influential determinants of older adults' physiological stress. Older adults prefer urban configurations where they can be seen. This study can be used to inform urban design and planning. © 2021 Elsevier Ltd",2021,Building and Environment,"Torku A., Chan A.P.C., Yung E.H.K., Seo J.",10.1016/j.buildenv.2021.108298,Article,9.3984355927,6.6874427794999995
6,48,1.0,Assessing bikeability with street view imagery and computer vision,Bicycles; Deep learning; GIS; Google Street View; OpenStreetMap; Urban planning,"Studies evaluating bikeability usually compute spatial indicators shaping cycling conditions and conflate them in a quantitative index. Much research involves site visits or conventional geospatial approaches, and few studies have leveraged street view imagery (SVI) for conducting virtual audits. These have assessed a limited range of aspects, and not all have been automated using computer vision (CV). Furthermore, studies have not yet zeroed in on gauging the usability of these technologies thoroughly. We investigate, with experiments at a fine spatial scale and across multiple geographies (Singapore and Tokyo), whether we can use SVI and CV to assess bikeability comprehensively. Extending related work, we develop an exhaustive index of bikeability composed of 34 indicators. The results suggest that SVI and CV are adequate to evaluate bikeability in cities comprehensively. As they outperformed non-SVI counterparts by a wide margin, SVI indicators are also found to be superior in assessing urban bikeability and potentially can be used independently, replacing traditional techniques. However, the paper exposes some limitations, suggesting that the best way forward is combining both SVI and non-SVI approaches. The new bikeability index presents a contribution in transportation and urban analytics, and it is scalable to assess cycling appeal widely. © 2021 Elsevier Ltd",2021,Transportation Research Part C: Emerging Technologies,"Ito K., Biljecki F.",10.1016/j.trc.2021.103371,Article,9.4085359573,6.6969046593
6,49,1.0,Modeling pedestrian emotion in high-density cities using visual exposure and machine learning: Tracking real-time physiology and psychology in Hong Kong,Ambulatory pedestrian emotion track; Deep learning; Environment perception; Isovist; Random forest; Street view,"People's mental health has been deteriorating as a result of urban living, which also causes disability, pain, or even death among metropolitan residents. Understanding the interaction between human emotions and the built environment is therefore essential for developing strategies towards a psychologically friendly and socially resilient environment. This study aims to model the pedestrian emotion in high-density urban areas of Hong Kong using machine learning based on environmental visual exposure, which is one of the most significant factors affecting emotions. Using ambulatory sensing and portable technologies, two-dimensional emotional data from 99 pedestrians are retrieved from coupled data with respect to wearable arousal, subjective report preference, and the location at a high spatiotemporal resolution (4 m). The visual environment is quantified by isovist and street view factors. This study examines the impact of visual exposures using two multiple linear regression (MLR) models and establishes a predictive model using random forest (RF) (N = 548). The MLR models have R2 values around 0.5 and suggest that in the high-density environment, exposure to more trees, visual volume, and drift magnitude can cause positive emotions. Conversely, areas with a view of sign symbols, object proportion, min-radial, and occlusivity can cause negative emotions. The resultant predictive model with nine visual exposure variables can explain 79% of the spatial variance of pedestrian emotion. Furthermore, the methodological framework provides opportunities for spatial, data-driven approaches to portable sensing and urban planning research. The findings are also applicable to optimize the infrastructure design of outdoor environments for more psychologically friendly experiences. © 2021 Elsevier Ltd",2021,Building and Environment,"Xiang L., Cai M., Ren C., Ng E.",10.1016/j.buildenv.2021.108273,Article,9.3901481628,6.6502504349
6,52,,Places for play: Understanding human perception of playability in cities using street view images and deep learning,Built environment; Deep learning; Human perception of place; Playability; Street view images,"Play benefits childhood development and well-being, and is a key factor in sustainable city design. Though previous studies have examined the effects of various urban features on how much children play and where they play, such studies rely on quantitative measurements of play such as the precise location of play and the duration of play time, while people's subjective feelings regarding the playability of their environment are overlooked. In this study, we capture people's perception of place playability by employing Amazon Mechanical Turk (MTurk) to classify street view images. A deep learning model trained on the labelled data is then used to evaluate neighborhood playability for three U.S. cities: Boston, Seattle, and San Francisco. Finally, multivariate and geographically weighted regression models are used to explore how various urban features are associated with playability. We find that higher traffic speeds and crime rates are negatively associated with playability, while higher scores for perception of beauty are positively associated with playability. Interestingly, a place that is perceived as lively may not be playable. Our research provides helpful insights for urban planning focused on sustainable city growth and development, as well as for research focused on creating nourishing environments for child development. © 2021 Elsevier Ltd",2021,"Computers, Environment and Urban Systems","Kruse J., Kang Y., Liu Y.-N., Zhang F., Gao S.",10.1016/j.compenvurbsys.2021.101693,Article,9.3793029785,6.6923108101
6,58,,Exploring the latent manifold of city patterns,City patterns; Deep learning; Dimensionality reduction; Urban planning,"Understanding how cities evolve through time and how humans interact with their surroundings is a complex but essential task that is necessary for designing better urban environments. Recent developments in artificial intelligence can give researchers and city developers powerful tools, and through their usage, new insights can be gained on this issue. Discovering a high-level structure in a set of observations within a low-dimensional manifold is a common strategy used when applying machine learning techniques to tackle several problems while finding a projection from and onto the underlying data distribution. This so-called latent manifold can be used in many applications such as clustering, data visualization, sampling, density estimation, and unsupervised learning. Moreover, data of city patterns has some particularities, such as having superimposed or natural patterns that correspond to those of the depicted locations. In this research, multiple manifolds are explored and derived from city pattern images. A set of quantitative and qualitative tests are proposed to examine the quality of these manifolds. In addition, to demonstrate these tests, a novel specialized dataset of city patterns of multiple locations is created, with the dataset capturing a set of recognizable superimposed patterns. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,ISPRS International Journal of Geo-Information,"Agoub A., Kada M.",10.3390/ijgi10100683,Article,9.5016088486,6.7334647179000005
6,77,2.0,Subjectively measured streetscape perceptions to inform urban design strategies for Shanghai,Computer vision; Global comparison; Human perception; Street view image; Subjective measure,"Recently, many new studies applying computer vision (CV) to street view imagery (SVI) datasets to objectively extract the view indices of various streetscape features such as trees to proxy urban scene qualities have emerged. However, human perception (e.g., imageability) have a subtle relationship to visual elements that cannot be fully captured using view indices. Conversely, subjective measures using survey and interview data explain human behaviors more. However, the effectiveness of integrating subjective measures with SVI datasets has been less discussed. To address this, we integrated crowdsourcing, CV, and machine learning (ML) to subjectively measure four important perceptions suggested by classical urban design theory. We first collected ratings from experts on sample SVIs regarding these four qualities, which became the training labels. CV segmentation was applied to SVI samples extracting streetscape view indices as the explanatory variables. We then trained ML models and achieved high accuracy in predicting scores. We found a strong correlation between the predicted complexity score and the density of urban amenities and services points of interest (POI), which validates the effectiveness of subjective measures. In addition, to test the generalizability of the proposed framework as well as to inform urban renewal strategies, we compared the measured qualities in Pudong to other five urban cores that are renowned worldwide. Rather than predicting perceptual scores directly from generic image features using a convolution neural network, our approach follows what urban design theory has suggested and confirmed as various streetscape features affecting multi-dimensional human perceptions. Therefore, the results provide more interpretable and actionable implications for policymakers and city planners. © 2021 by the authors. Licensee MDPI, Basel, Switzerland.",2021,ISPRS International Journal of Geo-Information,"Qiu W., Li W., Liu X., Huang X.",10.3390/ijgi10080493,Article,9.4252214432,6.6462955475
