0,1
land cover pattern,"{0, -1}"
used multivariate regression,{-1}
multivariate regression technique,{-1}
otherwise biased parameter,{-1}
biased parameter estimate,{-1}
using hydrological modeling,{-1}
watershed soil erosion,{-1}
largest patch index,"{0, -1}"
patch cohesion index,{-1}
patch land cover,{-1}
land cover type,"{0, -1}"
significantly accelerate soilerosion,{-1}
increase sediment export,{-1}
providing quantitative information,{-1}
allow decision maker,{-1}
make better choice,{-1}
choice regarding landscape,{-1}
regarding landscape planning,{-1}
remote sensing data,"{0, -1}"
geographic information system,"{0, -1}"
simple plsr approach,{-1}
urban flood risk,{-1}
machine learning technique,"{0, 1, -1}"
flood risk mapping,{-1}
prevent urban flood,{-1}
urban flood damage,{-1}
flood risk map,{-1}
machine learning model,"{0, 1, -1}"
flood conditioning factor,{-1}
different conditioning factor,{-1}
including urban density,{-1}
analyze flood vulnerability,{-1}
using flood hazard,{-1}
flood vulnerability map,{-1}
evaluate model performance,{-1}
higher performance accuracy,{-1}
played major role,{-1}
flood hazard determination,{-1}
whereas population density,{-1}
building energy disclosure,{-1}
energy efficiency market,{-1}
carbon reduction plan,{-1}
using training data,{-1}
energy disclosure policy,{-1}
use statistical model,{-1}
energy use attribute,{-1}
energy use data,{-1}
support vector regression,"{0, -1}"
energy benchmarking data,{-1}
natural gas use,{-1}
zip code level,{-1}
using actual consumption,{-1}
actual consumption data,{-1}
ols model performs,{-1}
lowest mean absolute,{-1}
mean absolute error,"{0, -1}"
predicting energy use,{-1}
predicted electric energy,{-1}
electric energy use,{-1}
energy use intensity,{-1}
mean absolute log,{-1}
absolute log accuracy,{-1}
log accuracy ratio,{-1}
higher consumption level,{-1}
higher electric consumption,{-1}
larger building use,{-1}
use less energy,{-1}
per square foot,{-1}
shared party wall,{-1}
lower natural gas,{-1}
gas use intensity,{-1}
using actual data,{-1}
relatively small subset,{-1}
integrating artificial immune,{-1}
artificial immune system,{-1}
simulating urban expansion,{-1}
urban ca model,{-1}
deriving transition rule,{-1}
inertia ca model,{-1}
possible external intervention,{-1}
particularly planning policy,{-1}
use artificial immune,{-1}
incorporating external intervention,{-1}
biological immune system,{-1}
incorporates planning policy,{-1}
generating different scenario,{-1}
evaluate different option,{-1}
urban agglomeration development,{-1}
various planning scenario,{-1}
spatial heterogeneity perspective,{-1}
landscape pattern change,"{0, -1}"
urban ecological management,{-1}
using four landscape,{-1}
geographically weighted regression,"{0, -1}"
gross domestic production,{-1}
urban landscape pattern,{-1}
different urbanization mode,{-1}
spatial differentiation characteristic,{-1}
measuring human perception,{-1}
region using machine,{-1}
using machine learning,"{0, 1, -1}"
limited data source,{-1}
flexible spatial resolution,{-1}
machine learning approach,"{0, 1, -1}"
deep learning model,"{0, 1, -1}"
predict human perception,{-1}
street view image,"{0, 1, -1}"
high accuracy rate,{-1}
human perceptual indicator,{-1}
new urban region,{-1}
six perceptual indicator,{-1}
result take researcher,{-1}
planner one step,{-1}
using image recognition,{-1}
cultural ecosystem service,{-1}
social medium photographs,{-1}
mapping cultural ecosystem,{-1}
mapping cultural use,{-1}
manual content analysis,{-1}
