1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
prosperity,0.0037494794,4,2,1,middle class,0.014680654000000001,8,1,1,different social milieu,0.0119280314,2,1,1,middle class,0.014680654000000001,8,1,1
history,0.0027676426,8,2,2,cultural development,0.007340327000000001,4,2,1,move towards neoliberalism,0.0059640157,1,1,1,different social milieu,0.0119280314,2,1,1
migrant,0.0018747397,2,1,1,economic activity,0.0036701635000000003,2,2,1,fastest growing economy,0.0059640157,1,1,1,cultural development,0.007340327000000001,4,2,1
politics,0.0017297766000000001,5,3,2,high density,0.0036701635000000003,2,1,1,new social group,0.0059640157,1,1,1,move towards neoliberalism,0.0059640157,1,1,1
force,0.0017297766000000001,5,3,2,social milieu,0.0036701635000000003,2,1,1,three major question,0.0059640157,1,1,1,fastest growing economy,0.0059640157,1,1,1
program,0.0013838213,4,2,2,urban transformation,0.0027090963,4,1,2,middle class norm,0.0059640157,1,1,1,new social group,0.0059640157,1,1,1
sense,0.0013838213,4,1,2,urban history,0.0027090963,4,1,2,norm take place,0.0059640157,1,1,1,three major question,0.0059640157,1,1,1
market,0.0010378660000000001,3,2,2,urban development,0.0020318222,3,3,2,middle class generate,0.0059640157,1,1,1,middle class norm,0.0059640157,1,1,1
regeneration,0.0010378660000000001,3,1,2,themed space,0.0018350817000000001,1,1,1,middle class subject,0.0059640157,1,1,1,norm take place,0.0059640157,1,1,1
author,0.0010378660000000001,3,2,2,move towards,0.0018350817000000001,1,1,1,middle class society,0.0059640157,1,1,1,middle class generate,0.0059640157,1,1,1
outcome,0.0010378660000000001,3,2,2,towards neoliberalism,0.0018350817000000001,1,1,1,urban regeneration project,0.0059640157,1,1,1,middle class subject,0.0059640157,1,1,1
industry,0.0010378660000000001,3,2,2,growing economy,0.0018350817000000001,1,1,1,traditional architectural element,0.0059640157,1,1,1,middle class society,0.0059640157,1,1,1
neoliberalism,0.0009373699,1,1,1,polarised state,0.0018350817000000001,1,1,1,role local government,0.0059640157,1,1,1,urban regeneration project,0.0059640157,1,1,1
sovereignty,0.0009373699,1,1,1,political transformation,0.0018350817000000001,1,1,1,market oriented economy,0.0059640157,1,1,1,traditional architectural element,0.0059640157,1,1,1
generate,0.0009373699,1,1,1,new politics,0.0018350817000000001,1,1,1,historical urban environment,0.0059640157,1,1,1,role local government,0.0059640157,1,1,1
subject,0.0009373699,1,1,1,major question,0.0018350817000000001,1,1,1,must make place,0.0059640157,1,1,1,market oriented economy,0.0059640157,1,1,1
gesture,0.0009373699,1,1,1,state deal,0.0018350817000000001,1,1,1,certain traditional form,0.0059640157,1,1,1,historical urban environment,0.0059640157,1,1,1
apparatus,0.0009373699,1,1,1,national sovereignty,0.0018350817000000001,1,1,1,real cultural identity,0.0059640157,1,1,1,must make place,0.0059640157,1,1,1
subjectification,0.0009373699,1,1,1,political representation,0.0018350817000000001,1,1,1,uses first hand,0.0059640157,1,1,1,certain traditional form,0.0059640157,1,1,1
locality,0.0009373699,1,1,1,legitimate category,0.0018350817000000001,1,1,1,first hand information,0.0059640157,1,1,1,real cultural identity,0.0059640157,1,1,1
