1-gram,1-gram-score,1-gram-freq,1-gram-docs,1-gram-clusters,2-gram,2-gram-score,2-gram-freq,2-gram-docs,2-gram-clusters,3-gram,3-gram-score,3-gram-freq,3-gram-docs,3-gram-clusters,N-gram,N-gram-score,N-gram-freq,N-gram-docs,N-gram-clusters
mobility,0.0018665205000000002,29,7,1,typhoid fever,0.0014127413,11,1,1,urban regime theory,0.0016523680000000002,4,1,1,mobility,0.0018665205000000002,29,7,1
festival,0.0018021577,28,2,1,climate change,0.0012843102,10,5,1,ethnic minority group,0.001239276,3,1,1,festival,0.0018021577,28,2,1
use,0.0014803438000000001,23,19,1,developing country,0.0011558792000000001,9,3,1,urban forest manager,0.001239276,3,1,1,urban regime theory,0.0016523680000000002,4,1,1
sustainability,0.0014159811,22,10,1,residential standard,0.0010274482,8,1,1,human sensory assessment,0.001239276,3,1,1,use,0.0014803438000000001,23,19,1
growth,0.0013516183,21,12,1,new town,0.0008990172000000001,7,1,1,site interpretation centre,0.001239276,3,1,1,sustainability,0.0014159811,22,10,1
vision,0.0012872555000000001,20,9,1,smart city,0.0008990172000000001,7,2,1,typhoid fever case,0.0008261840000000001,2,1,1,typhoid fever,0.0014127413,11,1,1
water,0.0012872555000000001,20,5,1,urban area,0.0007705861,6,5,1,public green space,0.0008261840000000001,2,1,1,growth,0.0013516183,21,12,1
theory,0.00115853,18,10,1,urban sustainability,0.0007705861,6,2,1,social impact assessment,0.0008261840000000001,2,1,1,vision,0.0012872555000000001,20,9,1
waterfront,0.0010941672000000001,17,4,1,land use,0.0007705861,6,6,1,different thermal index,0.0008261840000000001,2,1,1,water,0.0012872555000000001,20,5,1
indicator,0.0010941672000000001,17,4,1,local culture,0.0007705861,6,5,1,cultural ecosystem service,0.0008261840000000001,2,1,1,climate change,0.0012843102,10,5,1
waste,0.0010941672000000001,17,4,1,regime theory,0.0007705861,6,1,1,urban sustainability transition,0.0008261840000000001,2,1,1,ethnic minority group,0.001239276,3,1,1
support,0.0009654416,15,13,1,urban growth,0.0006421551,5,4,1,urban planning process,0.0008261840000000001,2,2,1,urban forest manager,0.001239276,3,1,1
energy,0.0009654416,15,10,1,planning process,0.0006421551,5,3,1,municipal solid waste,0.0008261840000000001,2,2,1,human sensory assessment,0.001239276,3,1,1
youth,0.0009010789,14,5,1,tourism study,0.0006421551,5,1,1,greenhouse gas emission,0.0008261840000000001,2,2,1,site interpretation centre,0.001239276,3,1,1
conflict,0.0009010789,14,6,1,special event,0.0006421551,5,1,1,urban growth boundary,0.0008261840000000001,2,1,1,theory,0.00115853,18,10,1
climate,0.0009010789,14,8,1,cultural context,0.0006421551,5,3,1,using social medium,0.0008261840000000001,2,1,1,developing country,0.0011558792000000001,9,3,1
response,0.0009010789,14,10,1,third place,0.0006421551,5,1,1,last two decade,0.0008261840000000001,2,2,1,waterfront,0.0010941672000000001,17,4,1
service,0.0009010789,14,9,1,urban livability,0.0006421551,5,1,1,relationship among people,0.0008261840000000001,2,1,1,indicator,0.0010941672000000001,17,4,1
neighborhood,0.0009010789,14,9,1,small business,0.0005214008,11,1,2,satisfy project requirement,0.0008261840000000001,2,1,1,waste,0.0010941672000000001,17,4,1
system,0.0008789123,37,20,2,green space,0.0005137241,4,2,1,multilocal creative knowledge,0.0008261840000000001,2,1,1,residential standard,0.0010274482,8,1,1
